qid	order	query	bm25.map
690	bt_nllb_russian	The advantages of higher education	0.0034
690	bt_nllb_arabic	The advantage of university education	0.002
690	bt_nllb_chinese_yue	The benefits of college education	0.0009
690	bt_nllb_korean	The benefits of a college education	0.0009
690	bt_nllb_tamil	The benefits of college education	0.0009
690	bt_nllb_french	The benefits of higher education	0.0008
690	bt_nllb_german	The benefits of higher education	0.0008
691	-1	clear-cutting forests	0.2883
692	-1	prostate cancer detection treatment	0.3289
692	bt_nllb_french	treatment for prostate cancer	0.3808
692	bt_nllb_korean	Treatment for prostate cancer	0.3808
692	bt_nllb_persian	Treatment for prostate cancer	0.3808
692	bt_nllb_swahili	treatment for prostate cancer	0.3808
692	bt_nllb_tamil	The treatment for prostate cancer	0.3808
693	-1	newspapers electronic media	0.2441
694	-1	compost pile	0.319
694	bt_nllb_chinese_yue	Compost	0.3559
695	-1	white collar crime sentence	0.203
696	-1	safety plastic surgery	0.2982
697	-1	air traffic controller	0.0386
698	-1	literacy rates Africa	0.4077
698	bt_nllb_chinese_yue	Literacy in Africa	0.5115
698	bt_nllb_russian	literacy in Africa	0.5115
699	-1	term limits	0.3469
700	-1	gasoline tax U.S.	0.0055
700	bt_nllb_korean	Gasoline tax	0.1678
700	bt_nllb_german	Gas tax	0.056
700	bt_nllb_french	US gas tax	0.027
