,qid,order,query,qld.ndcg
412,777,wiki.topn3,hybrid alternative fuel cars powertrain ac propulsion automotivaerodynamics hybrid vehicle alternative fuels miles per gallon gasolinequivalent hybrid vehicldrivetrain alternative fuel vehicle,0.2692
413,777,rm3.topn10.10.0.5.qld,hybrid alternative fuel cars hydrogen vehicl,0.2561
414,777,glove.topn3,hybrid alternative fuel cars concept preferable gasoline vehicles,0.2526
415,778,-1,golden ratio,0.3346
416,778,rm3.topn10.10.0.5.bm25,golden ratio mathemat face similar dr,0.3995
417,778,termluster.topn5.3.qld,golden ratio number ratio golden number,0.3575
418,778,bertqe.topn10.bm25,titl divin ratio studi fibonacci,0.3353
419,778,bertqe.topn10.qld,titl divin ratio studi fibonacci,0.3353
420,779,-1,Javelinas range and description,0.4432
421,779,stem.paicehusk,javelina rang and describ,0.446
422,780,-1,Arable land,0.1301
423,780,docluster.topn10.3.qld,arable land perman or claim,0.198
424,780,relevancefeedback.topn10.qld,arable land perman or claim,0.198
425,780,rm3.topn10.10.0.5.qld,arable land perman or claim,0.198
426,780,termluster.topn5.3.qld,arable land world unit south arabl south forest,0.1494
427,780,anchor.topn3.replace,arable technohub marinefährprahm,0.1469
428,781,-1,Squirrel control and protections,0.2328
429,781,rm3.topn10.10.0.5.bm25,squirrel control and protections ground,0.2381
430,782,-1,Orange varieties seasons,0.4516
431,782,rm3.topn10.10.0.5.bm25,orange varieties seasons crop fruit box,0.4811
432,782,relevancefeedback.topn10.qld,orange varieties seasons crop orang fruit box,0.4803
433,782,rm3.topn10.10.0.5.qld,orange varieties seasons fruit season box,0.471
434,782,docluster.topn10.3.qld,orange varieties seasons fruit box,0.4665
435,783,-1,school mercury poisoning,0.3076
436,783,termluster.topn5.3.qld,school mercury poisoning also mercuri program work school program work school program,0.4356
437,783,glove.topn3,school mercury poisoning students piyanart srivalo contamination,0.398
438,783,conceptluster.topn5.3.qld,school mercury poisoning shoaling schooling mercury poisoning,0.3511
439,783,tagmee.topn3,school mercury poisoning Shoaling and schooling Mercury poisoning,0.3511
440,783,tagmee.topn3.replace,Shoaling and schooling Mercury poisoning,0.3507
441,784,-1,mersenne primes,0.7294
442,784,docluster.topn10.3.qld,mersenne primes prime number gener,0.7526
443,784,glove.topn3,mersenne primes proth frahd reciprocals nasdaq,0.7488
444,784,bt_bing_arabic,Mersenne Prime Numbers,0.7341
445,784,bt_nllb_malay,number of mersenne primes,0.7341
446,784,termluster.topn5.3.qld,mersenne primes prime number number mersenn,0.7341
447,784,relevancefeedback.topn10.qld,mersenne primes prime student gener number mersenn,0.731
448,784,rm3.topn10.10.0.5.bm25,mersenne primes prime gener student number mersenn,0.731
449,785,-1,Ivory-billed woodpecker,0.347
450,785,bt_nllb_french,The species of ivory ball woodpeckers,0.4497
451,785,bt_nllb_malay,Ivory bodied woodpecker,0.4051
452,785,bt_bing_arabic,Ivory woodpecker,0.3961
453,785,termluster.topn5.3.qld,ivory billed woodpecker wood tree speci,0.3756
454,786,-1,Yew trees,0.2559
455,786,conceptnet.topn3,yew trees wood Pacific yew leaves squirrel,0.2793
456,786,sensedisambiguation,Yew trees tree,0.2575
457,787,-1,Sunflower Cultivation,0.3809
458,787,bertqe.topn10.qld,cultiv sunflow tektran wild sunflow,0.3957
459,787,docluster.topn10.3.qld,sunflower cultivation sunflow,0.3816
460,788,-1,Reverse mortgages,0.5377
461,789,-1,abandoned mine reclamation,0.1984
462,789,termluster.topn5.3.qld,abandoned mine reclamation site reclam project abandon coal reclam site project pennsylvania,0.2969
463,789,glove.topn3,abandoned mine reclamation leaving reclaimed dredging,0.2178
464,789,conceptluster.topn5.3.qld,abandoned mine reclamation mining mine reclamation,0.2124
465,789,tagmee.topn3,abandoned mine reclamation Mining Mine reclamation,0.2124
466,790,-1,women's rights in Saudi Arabia,0.6584
467,790,bt_nllb_chinese_yue,The rights of women in Saudi Arabia,0.6724
468,791,-1,Gullah geechee language culture,0.6118
469,791,bt_bing_tamil,Gullah Keechi Language Culture,0.6819
470,791,stem.porter,gullah geeche languag cultur,0.6726
471,791,stem.porter2,gullah geeche languag cultur,0.6726
472,791,tagmee.topn3.replace,Gullah Gullah Gullah language Culture,0.6533
473,791,termluster.topn5.3.qld,gullah geechee language culture countri geeche nation site nation gullah studi special public,0.6442
474,791,anchor.topn3.replace,gullah island binyah ambelau geechee language culture,0.6431
475,791,wiki.topn3,gullah geechee language culture gullah language igbo landing africanisms gullah gullah language igbo landing africanisms gullah languages african diaspora liberian english merico language gullah language sociology culture society counterculture culture,0.6415
476,791,anchor.topn3,gullah geechee language culture gullah island binyah ambelau,0.6383
477,791,word2vec.topn3.replace,gullah geechee langauge traditions,0.6381
478,791,tagmee.topn3,gullah geechee language culture Gullah Gullah Gullah language Culture,0.632
479,791,conceptluster.topn5.3.qld,gullah geechee language culture culture gullah language,0.6269
480,791,rm3.topn10.10.0.5.qld,gullah geechee language culture studi cultur peopl african comment award altern,0.6136
481,792,-1,Social Security means test,0.1804
482,792,docluster.topn10.3.qld,social security means test secur earn benefit,0.2028
483,792,bt_nllb_chinese_yue,Social Security is a test,0.1987
484,792,bt_nllb_persian,Social Security is a test,0.1987
485,792,bt_nllb_tamil,Social security testing,0.1987
486,793,-1,Bagpipe Bands,0.2552
487,793,termluster.topn5.3.qld,bagpipe bands pipe,0.3499
488,793,wiki.topn3,bagpipe bands tin whistle great highland bagpipe chanter bagpipes military bands bugle military tattoo military band,0.2882
489,793,docluster.topn10.3.qld,bagpipe bands band,0.28
490,793,tagmee.topn3.replace,Bagpipes Military band,0.2709
491,793,relevancefeedback.topn10.qld,bagpipe bands band i irish hazard,0.2606
492,793,conceptluster.topn5.3.qld,bagpipe bands bagpipes military band,0.2599
493,793,tagmee.topn3,bagpipe bands Bagpipes Military band,0.2599
494,794,-1,pet therapy,0.1857
495,794,conceptluster.topn5.3.qld,pet therapy animal assisted therapy,0.3712
496,794,tagmee.topn3,pet therapy Animal assisted therapy,0.3712
497,794,glove.topn3,pet therapy dog treatments,0.2819
498,794,conceptnet.topn3,pet therapy dog a dog,0.2404
499,795,-1,notable cocker spaniels,0.1126
500,795,conceptnet.topn3.replace,luminary noteworthy far famed pamper cocker spaniel indulge spaniels,0.2609
501,795,conceptnet.topn3,notable cocker spaniels luminary noteworthy far famed pamper cocker spaniel indulge,0.2528
502,795,bt_nllb_korean,A remarkable Coker Spaniel,0.2443
503,795,bt_nllb_arabic,Cockroaches are remarkable Spaniels,0.1891
504,795,bt_bing_malay,Famous cockerel spaniel,0.1853
505,795,termluster.topn5.3.qld,notable cocker spaniels english spaniel english cocker,0.1396
506,795,rm3.topn10.10.0.5.bm25,notable cocker spaniels terrier ye dog,0.1376
507,795,rm3.topn10.10.0.5.qld,notable cocker spaniels terrier ye dog,0.1376
508,795,wiki.topn3.replace,labradoodle pointer dog breed show dog cocker spaniel foxhound basset fauvdbretagne welsh springer spaniel spaniel,0.1351
509,795,wordnet.topn3.replace,leading light noteworthy famous mollycoddle English cocker spaniel cocker spaniel spaniels,0.1339
510,795,bt_bing_chinese_simplified,The famous cocker spaniel,0.132
511,795,bt_bing_russian,Famous Cocker Spaniels,0.132
512,795,bt_bing_swahili,Famous cocker spaniels,0.132
513,795,bt_nllb_malay,The famous spaniel cocker,0.132
514,795,bt_nllb_swahili,The famous cocker Spaniels,0.132
515,795,bt_nllb_french,the remarkable cocker Spaniels,0.1278
516,795,word2vec.topn3,notable cocker spaniels noteworthy noteable note worthy spaniel spaniels,0.1239
517,795,relevancefeedback.topn10.qld,notable cocker spaniels terrier p dog ye,0.1221
518,795,wordnet.topn3,notable cocker spaniels noteworthy luminary English cocker spaniel mollycoddle indulge,0.121
519,795,stem.paicehusk,not cock spaniel,0.1187
520,795,stem.lovins,not cocker spaniel,0.1154
521,795,conceptluster.topn5.3.qld,notable cocker spaniels cocker spaniel spaniel,0.1149
522,795,tagmee.topn3,notable cocker spaniels Cocker Spaniel Spaniel,0.1149
523,795,bt_bing_arabic,Prominent cocker spaniel,0.1147
524,795,tagmee.topn3.replace,Cocker Spaniel Spaniel,0.1147
525,795,sensedisambiguation,notable noteworthy cocker cocker spaniel spaniels spaniel,0.1142
526,795,sensedisambiguation.replace,noteworthy cocker spaniel spaniel,0.114
527,795,bt_bing_french,Cocker Spaniel Notable Spaniels,0.1133
528,796,-1,Blue Grass Music Festival history,0.2037
529,796,bt_bing_chinese_simplified,History of the Bluegrass Music Festival,0.4291
530,796,bt_bing_korean,History of Bluegrass Music Festivals,0.4291
531,796,conceptluster.topn5.3.qld,blue grass music festival history bluegrass music,0.413
532,796,tagmee.topn3,blue grass music festival history Bluegrass music,0.413
533,796,wiki.topn3,blue grass music festival history old time music bluegrass music americana music bluegrass music,0.3663
534,796,tagmee.topn3.replace,Bluegrass music,0.2891
535,796,wiki.topn3.replace,old time music bluegrass music americana music bluegrass music,0.2636
536,796,rm3.topn10.10.0.5.bm25,blue grass music festival history festiv,0.2529
537,796,glove.topn3,blue grass music festival history red bright lawn pasture songs fest historical ever,0.2277
538,797,-1,reintroduction of gray wolves,0.4819
539,797,termluster.topn5.3.qld,reintroduction gray wolves yellowston wolv wolf yellowston wolf wildlif,0.4872
540,798,-1,Massachusetts textile mills,0.3436
541,798,rm3.topn10.10.0.5.qld,massachusetts textile mills lowel mill,0.4971
542,798,relevancefeedback.topn10.qld,massachusetts textile mills mill lowel us theater,0.4883
543,798,docluster.topn10.3.qld,massachusetts textile mills theater lowel,0.4524
544,798,rm3.topn10.10.0.5.bm25,massachusetts textile mills lowel mill fiction,0.4487
545,799,-1,Animals in Alzheimer's research,0.1601
546,799,rm3.topn10.10.0.5.bm25,animals in alzheimer s research ad ag tau,0.3951
547,799,bt_nllb_russian,Animals in the Alzheimer s disease studies,0.254
548,799,rm3.topn10.10.0.5.qld,animals in alzheimer s research ag,0.2395
549,799,glove.topn3,animals alzheimer s research humans dementia parkinson s whose study institute,0.2204
550,799,bt_nllb_chinese_yue,Animals in the Alzheimer s study,0.2199
551,799,bt_nllb_korean,The animals in the Alzheimer s study,0.2199
552,799,bt_nllb_tamil,The animals involved in Alzheimer s disease research,0.218
553,799,bt_bing_russian,Animals in Alzheimer s Disease Research,0.2169
554,799,docluster.topn10.3.qld,animals in alzheimer s research ag alzheim,0.1735
555,799,bt_bing_korean,Animals Involved in Alzheimer s Research,0.1692
556,800,-1,Ovarian Cancer Treatment,0.2261
557,800,rm3.topn10.10.0.5.bm25,ovarian cancer treatment tumor,0.2546
558,800,rm3.topn10.10.0.5.qld,ovarian cancer treatment tumor,0.2546
559,801,-1,Kudzu Pueraria lobata,0.4372
560,801,tagmee.topn3.replace,Kudzu Kudzu,0.6131
561,801,stem.lovins,kudzu puerar lob,0.5516
562,801,bt_bing_arabic,Kudzu Pueraria Lopata,0.5075
563,801,tagmee.topn3,kudzu pueraria lobata Kudzu Kudzu,0.4898
564,801,termluster.topn5.3.qld,kudzu pueraria lobata forest lobata plant forest kudzu lobata forest kudzu plant,0.4634
565,801,wiki.topn3,kudzu pueraria lobata pueraria strongyloides stercoralis edamame kudzu pueraria strongyloides stercoralis edamame kudzu,0.462
566,801,bt_bing_persian,Kudzu Puererria Lobata,0.4547
567,801,docluster.topn10.3.qld,kudzu pueraria lobata sourc,0.4463
568,801,relevancefeedback.topn10.qld,kudzu pueraria lobata sourc,0.4463
569,801,rm3.topn10.10.0.5.bm25,kudzu pueraria lobata sourc,0.4463
570,801,rm3.topn10.10.0.5.qld,kudzu pueraria lobata sourc,0.4463
571,802,-1,Volcano eruptions global temperature,0.3842
572,802,bt_bing_arabic,Volcanic eruptions global temperature,0.4938
573,802,bt_bing_chinese_simplified,Volcanic eruptions are global temperatures,0.4938
574,802,bt_bing_french,Volcanic eruption global temperature,0.4938
575,802,bt_bing_german,Volcanic eruptions global temperature,0.4938
576,802,bt_bing_russian,Volcanic eruptions global temperature,0.4938
577,802,bt_bing_tamil,Volcanic eruptions global temperature,0.4938
578,802,bt_nllb_german,Volcanic eruptions global temperature,0.4938
579,802,bt_nllb_malay,Global temperature volcanic eruption,0.4938
580,802,bt_nllb_russian,Volcanic eruptions global temperature,0.4938
581,802,bt_nllb_arabic,Volcanic eruptions Global warming,0.4858
582,802,bt_nllb_french,Volcanic eruptions and global warming,0.4858
583,802,bt_nllb_korean,Volcanic eruptions are global warming,0.4858
584,802,bt_nllb_tamil,Volcanic eruptions global warming,0.4858
585,802,conceptluster.topn5.3.qld,volcano eruptions global temperature climate temperature,0.4697
586,802,bt_bing_swahili,Volcanic eruptions cause global warming,0.4682
587,802,bt_bing_korean,Global temperature due to volcanic eruptions,0.4679
588,802,anchor.topn3,volcano eruptions global temperature kudryavyi ndiayen idmaax global eliahu learjet kiwin,0.4656
589,802,bt_nllb_persian,The eruption of a global warming volcano,0.4098
590,803,-1,May Day,0.0
591,803,wiki.topn3,may day publiholidays republiof ireland international workers day parade may day,0.1723
592,803,wiki.topn3.replace,publiholidays republiof ireland international workers day parade may day,0.1413
593,804,-1,ban on human cloning,0.3658
594,804,sensedisambiguation,ban prohibition on human cloning,0.4661
595,804,bt_bing_arabic,Prohibition of human cloning,0.428
596,804,bt_bing_chinese_simplified,Human cloning is prohibited,0.428
597,804,bt_bing_french,Prohibition of human cloning,0.428
598,804,bt_bing_korean,Prohibition of Human Cloning,0.428
599,804,bt_bing_russian,Prohibition of human cloning,0.428
600,804,bt_nllb_arabic,Prohibit human cloning,0.428
601,804,bt_nllb_french,prohibition on cloning humans,0.428
602,804,bt_nllb_german,Prohibition of cloning of humans,0.428
603,804,bt_nllb_malay,Prohibition of human cloning,0.428
604,804,sensedisambiguation.replace,prohibition on human cloning,0.428
605,804,bt_nllb_korean,Prohibition of human reproduction,0.4145
606,804,termluster.topn5.3.qld,ban human cloning act activ addit act activ addit would woman without,0.3992
607,804,tagmee.topn3.replace,Ban law Human cloning,0.3932
608,804,conceptluster.topn5.3.qld,ban human cloning ban law human cloning,0.3881
609,804,tagmee.topn3,ban human cloning Ban law Human cloning,0.3881
610,804,bt_nllb_russian,The ban on cloning,0.3869
611,805,-1,Identity Theft Passport,0.1992
612,805,stem.paicehusk,id theft passport,0.3746
613,805,termluster.topn5.3.qld,identity theft passport virginia victim theft attornei crime gener attornei crime gener,0.2485
614,805,sensedisambiguation,Identity Theft larceny Passport recommendation,0.232
615,806,-1,Doctors Without Borders,0.2734
616,807,-1,Sugar tariff-rate quotas,0.5079
617,807,bt_bing_tamil,Sugar Tariff Allocations,0.6488
618,807,termluster.topn5.3.qld,sugar tariff rate quotas alloc cane contain trq tariff sugar,0.6251
619,807,wordnet.topn3,sugar tariff rate quotas boodle pelf refined sugar,0.5949
620,807,tagmee.topn3,sugar tariff rate quotas Sugar Import quota,0.5496
621,807,bt_bing_german,Tariff quotas for sugar,0.5364
622,807,bt_bing_russian,Tariff quotas for sugar,0.5364
623,807,bt_nllb_french,Tariff quota for sugar,0.5364
624,807,bt_nllb_tamil,Tax quotas for sugar,0.5285
625,807,tagmee.topn3.replace,Sugar Import quota,0.5277
626,808,-1,North Korean Counterfeiting,0.7719
627,809,-1,wetlands wastewater treatment,0.3281
628,809,docluster.topn10.3.qld,wetlands wastewater treatment wetland,0.3488
629,809,relevancefeedback.topn10.qld,wetlands wastewater treatment wetland na,0.3482
630,809,rm3.topn10.10.0.5.qld,wetlands wastewater treatment wetland na,0.3482
631,809,rm3.topn10.10.0.5.bm25,wetlands wastewater treatment wetland nal,0.3416
632,810,-1,timeshare resales,0.5455
633,810,relevancefeedback.topn10.qld,timeshare resales timeshar illinoi applic you consum site ftc,0.7536
634,810,rm3.topn10.10.0.5.bm25,timeshare resales timeshar you illinoi applic consum ftc defend,0.7388
635,810,bt_bing_korean,Resell a timeshare,0.6512
636,810,bt_bing_persian,Reselling Timeshare,0.6512
637,810,docluster.topn10.3.qld,timeshare resales you consum timeshar applic illinoi,0.5999
638,810,rm3.topn10.10.0.5.qld,timeshare resales timeshar illinoi you applic consum site,0.5704
639,811,-1,handwriting recognition,0.4388
640,811,conceptnet.topn3,handwriting recognition perform,0.4981
641,811,relevancefeedback.topn10.qld,handwriting recognition inform handwrit signal project charact,0.4874
642,811,rm3.topn10.10.0.5.qld,handwriting recognition handwrit project technolog comput chines inform,0.4818
643,811,termluster.topn5.3.qld,handwriting recognition system recognit recogn system recogn handwrit,0.4761
644,811,rm3.topn10.10.0.5.bm25,handwriting recognition handwrit project technolog comput chines tablet inform,0.4753
645,811,wiki.topn3,handwriting recognition end of transmission character graffiti palm os ibm websphere handwriting recognition,0.4687
646,811,docluster.topn10.3.qld,handwriting recognition project handwrit,0.4618
647,811,bertqe.topn10.qld,spatial sort format handwrit recognit,0.4425
648,811,sensedisambiguation,handwriting handwrite recognition,0.4407
649,812,-1,total knee replacement surgery,0.5436
650,812,rm3.topn10.10.0.5.qld,total knee replacement surgery claimant patient,0.5637
651,813,-1,Atlantic Intracoastal Waterway,0.4247
652,814,-1,Johnstown flood,0.5444
653,814,wiki.topn3,johnstown flood meteorology pennsylvania south fork dam johnstown flood,0.6172
654,814,wiki.topn3.replace,meteorology pennsylvania south fork dam johnstown flood,0.603
655,814,termluster.topn5.3.qld,johnstown flood flood call johnstown call,0.5812
656,815,-1,Coast Guard rescues,0.1884
657,815,bt_nllb_korean,Coast Guard rescued him,0.3072
658,815,sensedisambiguation,Coast slide Guard precaution rescues rescue,0.291
659,815,relevancefeedback.topn10.qld,coast guard rescues search,0.2068
660,815,bt_bing_arabic,Coast Guard Rescue Operations,0.195
661,815,bt_bing_russian,Coast Guard Rescue Operations,0.195
662,816,-1,USAID assistance to Galapagos,0.8718
663,816,bt_bing_tamil,USAID Help for Galapagos,0.9314
664,816,bt_nllb_chinese_yue,USAID is helping Galapagos,0.9314
665,816,bt_nllb_korean,USAID support for the Galapagos region,0.925
666,816,bt_nllb_tamil,USAID assistance to the Galapagos area,0.881
667,816,bt_bing_persian,USAID s contribution to the Galapagos,0.8774
668,816,bt_nllb_russian,USAID s assistance to the Galapagos,0.8772
669,816,bt_bing_swahili,USAID support for Galapagos,0.8737
670,817,-1,sports stadium naming rights,0.4256
671,817,conceptluster.topn5.3.qld,sports stadium naming rights naming rights stadium,0.4888
672,817,tagmee.topn3,sports stadium naming rights Stadium Naming rights,0.4888
673,818,-1,Chaco Culture National Park,0.3008
674,818,bt_nllb_malay,The Chaco Cultural Park,0.443
675,818,conceptnet.topn3,chaco culture national park shako Kalashnikov culture flag,0.3381
676,818,rm3.topn10.10.0.5.bm25,chaco culture national park cultur mr,0.3352
677,819,-1,1890 Census,0.0155
678,819,word2vec.topn3,census censuses Censuses,0.194
679,819,rm3.topn10.10.0.5.bm25,census censu veteran,0.0927
680,819,word2vec.topn3.replace,censuses Censuses,0.0829
681,819,conceptluster.topn5.3.qld,census united states census,0.0535
682,819,tagmee.topn3,census United States Census,0.0535
683,819,wiki.topn3,census united states census united states census united states census united states census,0.0521
684,819,tagmee.topn3.replace,United States Census,0.0491
685,819,wiki.topn3.replace,united states census united states census united states census united states census,0.0491
686,819,termluster.topn5.3.qld,census januari unit,0.0376
687,819,rm3.topn10.10.0.5.qld,census censu record,0.0373
688,819,glove.topn3,census population inhabitants,0.0368
689,819,conceptnet.topn3,census population,0.0286
690,819,docluster.topn10.3.qld,census censu popul,0.0226
691,819,relevancefeedback.topn10.qld,census censu tract popul record,0.0171
692,820,-1,imported fire ants,0.4099
693,820,conceptluster.topn5.3.qld,imported fire ants fire ant introduced species,0.4184
694,820,tagmee.topn3,imported fire ants Introduced species Fire ant,0.4184
695,820,sensedisambiguation,imported spell fire ants ant,0.4121
696,821,-1,Internet work-at-home scams,0.3645
697,822,-1,Custer's Last Stand,0.1533
698,822,bt_bing_russian,Custer s Last Fight,0.4903
699,822,conceptluster.topn5.3.qld,custer s last stand battle little bighorn,0.3533
700,822,tagmee.topn3,custer s last stand Battle of the Little Bighorn,0.3533
701,822,bt_nllb_malay,Custer s last defense,0.326
702,822,bt_nllb_russian,Custer s last shot,0.2703
703,822,bt_bing_arabic,Custer s last position,0.2595
704,822,wordnet.topn3,custer s last stand George Armstrong Custer General Custer in conclusion final cobbler s last put up sales booth tie up,0.2466
705,822,docluster.topn10.3.qld,custer s last stand custer american,0.2249
706,822,bt_bing_chinese_simplified,Custer s final battle,0.2201
707,822,wiki.topn3,custer s last stand battlof throsebud marias massacre son thmorning star battle little bighorn,0.1919
708,822,tagmee.topn3.replace,Battle of the Little Bighorn,0.1787
709,822,termluster.topn5.3.qld,custer s last stand last stand custer stand custer last,0.1755
710,822,rm3.topn10.10.0.5.bm25,custer s last stand custer littl fiction,0.174
711,822,rm3.topn10.10.0.5.qld,custer s last stand custer littl fiction american,0.156
712,823,-1,Continuing care retirement communities,0.4303
713,823,relevancefeedback.topn10.qld,continuing care retirement communities oper provid ccrc,0.5713
714,823,rm3.topn10.10.0.5.qld,continuing care retirement communities oper provid ccrc,0.5713
715,824,-1,Civil Air Patrol,0.2276
716,824,relevancefeedback.topn10.qld,civil air patrol aerospac,0.2915
717,824,wiki.topn3,civil air patrol civil air patrol american military youth groups air cadet organisations civil air patrol,0.2871
718,824,rm3.topn10.10.0.5.bm25,civil air patrol cap aerospac,0.2823
719,824,wiki.topn3.replace,civil air patrol american military youth groups air cadet organisations civil air patrol,0.2798
720,824,bt_bing_arabic,Civil Aviation Patrol,0.239
721,824,bt_bing_chinese_simplified,Civil Aviation Patrols,0.239
722,824,bt_bing_tamil,Civil Aviation Patrol,0.239
723,824,termluster.topn5.3.qld,civil air patrol air nation patrol civil nation patrol air civil nation,0.2319
724,825,-1,National Guard Involvement in Iraq,0.1414
725,825,bt_bing_persian,National Guard intervention in Iraq,0.1431
726,825,bt_bing_tamil,National Guard intervention in Iraq,0.1431
727,826,-1,Florida Seminole Indians,0.3311
728,826,conceptluster.topn5.3.qld,florida seminole indians seminole tribe florida,0.5049
729,826,tagmee.topn3,florida seminole indians Florida Seminole Tribe of Florida Seminole Seminole,0.4693
730,826,tagmee.topn3.replace,Florida Seminole Tribe of Florida Seminole Seminole,0.4579
731,826,wiki.topn3,florida seminole indians peninsulas united states southeastern united states florida florida miccosukeindian reservation brighton seminolindian reservation american indian reservations florida seminole tribe florida uchebilly seminolwars billy bowlegs seminole uchebilly seminolwars billy bowlegs seminole,0.3587
732,826,wiki.topn3.replace,peninsulas united states southeastern united states florida florida miccosukeindian reservation brighton seminolindian reservation american indian reservations florida seminole tribe florida uchebilly seminolwars billy bowlegs seminole uchebilly seminolwars billy bowlegs seminole,0.3353
733,827,-1,Hidden Markov Modeling HMM,0.694
734,827,bt_nllb_korean,HMM hidden maquette modeling,0.7157
735,827,bt_bing_swahili,The Secret of Markov Modeling HMM,0.7104
736,827,bt_nllb_persian,The secret modeling of Markov HMM,0.7104
737,827,bt_nllb_swahili,Secret Markov Modeling HMM,0.7104
738,827,sensedisambiguation,Hidden obscure Markov Modeling mold HMM,0.7092
739,827,stem.paicehusk,hid markov model hmm,0.6988
740,828,-1,secret shoppers,0.3435
741,828,bt_bing_arabic,Mystery shoppers,0.4288
742,828,bt_bing_french,Mystery Shoppers,0.4288
743,828,bt_bing_russian,Mystery Shoppers,0.4288
744,829,-1,Spanish Civil War support,0.2169
745,829,tagmee.topn3,spanish civil war support Spanish Civil War Close air support,0.3026
746,829,tagmee.topn3.replace,Spanish Civil War Close air support,0.2822
747,829,stem.krovetz,spain civil war support,0.2401
748,830,-1,model railroads,0.1802
749,831,-1,Dulles Airport security,0.8153
750,832,-1,labor union activity,0.1387
751,833,-1,Iceland government,0.6889
752,833,conceptluster.topn5.3.qld,iceland government politics iceland,0.7068
753,833,tagmee.topn3,iceland government Politics of Iceland,0.7068
754,833,sensedisambiguation,Iceland government politics,0.6952
755,834,-1,Global positioning system earthquakes,0.1942
756,834,bt_bing_arabic,GPS earthquakes,0.33
757,834,bt_bing_chinese_simplified,GPS earthquakes,0.33
758,834,rm3.topn10.10.0.5.bm25,global positioning system earthquakes scign gp earthquak earth california,0.2896
759,834,rm3.topn10.10.0.5.qld,global positioning system earthquakes gp volcano earthquak scign earth see,0.2707
760,834,glove.topn3,global positioning system earthquakes worldwide emerging gps which quakes,0.2541
761,834,docluster.topn10.3.qld,global positioning system earthquakes posit earthquak,0.2374
762,834,relevancefeedback.topn10.qld,global positioning system earthquakes posit gp volcano earthquak,0.2312
763,834,sensedisambiguation,Global positioning placement system earthquakes earthquake,0.2165
764,835,-1,Big Dig pork,0.2127
765,836,-1,illegal immigrant wages,0.4335
766,836,rm3.topn10.10.0.5.qld,illegal immigrant wages immigr illeg,0.4566
767,836,anchor.topn3,illegal immigrant wages voofoo grumpyfac noodlecak fyn lorri nord,0.4527
768,837,-1,Eskimo History,0.1465
769,837,tagmee.topn3,eskimo history Eskimo kinship History,0.1918
770,837,rm3.topn10.10.0.5.bm25,eskimo history whale alaska bird,0.1569
771,837,glove.topn3,eskimo history aleut inupiaq historical ever,0.1567
772,838,-1,urban suburban coyotes,0.4257
773,838,sensedisambiguation,urban suburban coyotes coyote,0.6614
774,838,bt_nllb_russian,urban coyotes,0.6598
775,838,bt_nllb_swahili,urban coyotes,0.6598
776,838,rm3.topn10.10.0.5.qld,urban suburban coyotes coyot food,0.6429
777,838,docluster.topn10.3.qld,urban suburban coyotes coyot forest,0.6115
778,838,relevancefeedback.topn10.qld,urban suburban coyotes coyot forest food,0.6061
779,838,bt_bing_persian,Suburban Coyotes,0.4607
780,838,bt_bing_swahili,suburban coyotes,0.4607
781,838,termluster.topn5.3.qld,urban suburban coyotes also anim area urban time state,0.435
782,839,-1,textile dyeing techniques,0.4265
783,839,rm3.topn10.10.0.5.qld,textile dyeing techniques us dye wast color textil chemic,0.4747
784,839,docluster.topn10.3.qld,textile dyeing techniques dye us wast,0.4471
785,839,rm3.topn10.10.0.5.bm25,textile dyeing techniques us chemic wast dye color water,0.4324
786,840,-1,Geysers,0.1673
787,840,termluster.topn5.3.qld,geysers within water veri,0.2336
788,840,wiki.topn3,geysers geysers obsidian magma geyser,0.1938
789,840,wiki.topn3.replace,geysers obsidian magma geyser,0.1918
790,840,word2vec.topn3,geysers fumaroles mudpots,0.1877
791,840,bt_nllb_german,Other geysers,0.1689
792,841,-1,camel North America,0.3855
793,841,relevancefeedback.topn10.qld,camel north america anim ic poebrotherium student fossil yarn,0.4612
794,841,rm3.topn10.10.0.5.qld,camel north america anim fossil student ic peopl ag volcan,0.4216
795,841,conceptluster.topn5.3.qld,camel north america camel,0.4087
796,841,termluster.topn5.3.qld,camel north america histori america extinct fossil extinct fossil hors,0.3951
797,842,-1,David McCullough,0.1895
798,842,wiki.topn3,david mccullough books john adams john adams book joseph sabin david mccullough,0.241
799,842,bt_nllb_chinese_yue,David McCullough is the author of this book,0.2083
800,842,wiki.topn3.replace,books john adams john adams book joseph sabin david mccullough,0.1937
801,843,-1,Pol Pot,0.5706
802,843,termluster.topn5.3.qld,pol pot cambodia khmer pot cambodia khmer pol,0.7972
803,843,wiki.topn3,pol pot people kampong thom province cambodian people convicted murder cambodian genocide pol pot,0.7348
804,843,rm3.topn10.10.0.5.bm25,pol pot we you servic were prison cambodian rubin,0.6549
805,843,wiki.topn3.replace,people kampong thom province cambodian people convicted murder cambodian genocide pol pot,0.6429
806,844,-1,segmental duplications,0.1691
807,844,conceptluster.topn5.3.qld,segmental duplications segmentation biology gene duplication,0.3555
808,844,tagmee.topn3,segmental duplications Segmentation biology Gene duplication,0.3555
809,844,tagmee.topn3.replace,Segmentation biology Gene duplication,0.2927
810,844,sensedisambiguation,segmental duplications duplication,0.2525
811,845,-1,New Jersey tomato,0.4089
812,845,relevancefeedback.topn10.qld,new jersey tomato plant jersei d program,0.4131
813,846,-1,heredity and obesity,0.3291
