,qid,order,query,qld.ndcg
2300,743,glove.topn3,freighter ship registration ship vessel voter identification,0.1927
2301,743,word2vec.topn3,freighter ship registration cargo tanker vessel warship registering,0.1733
2302,743,bertqe.topn10.bm25,under flag conveni nation secur,0.167
2303,743,bt_nllb_french,Register of freight vessels,0.1529
2304,743,wordnet.topn3,freighter ship registration merchantman bottom merchant ship transport embark enrolment adjustment readjustment,0.1482
2305,743,stem.lovins,freighter ship register,0.1284
2306,743,anchor.topn3,freighter ship registration d cl a improv kommuna cunnari communa,0.1235
2307,743,docluster.topn10.3.qld,freighter ship registration,0.1065
2308,743,original,Freighter ship registration,0.1065
2309,743,stem.krovetz,freighter ship registration,0.1065
2310,743,stem.porter,freighter ship registr,0.1065
2311,743,stem.porter2,freighter ship registr,0.1065
2312,743,stem.sstemmer,freighter ship registration,0.1065
2313,743,thesaurus.topn3,freighter ship registration,0.1065
2314,743,thesaurus.topn3.replace,freighter ship registration,0.1065
2315,743,conceptnet.topn3,freighter ship registration cargo ship captain boat enrollment,0.0913
2316,743,bt_bing_arabic,Cargo Ship Registration,0.0818
2317,743,bt_bing_chinese_simplified,Cargo ship registration,0.0818
2318,743,bt_bing_french,Registration of a cargo ship,0.0818
2319,743,bt_bing_german,Registration of cargo ships,0.0818
2320,743,bt_bing_korean,Cargo Ship Registration,0.0818
2321,743,bt_bing_persian,Registration of cargo ships,0.0818
2322,743,bt_bing_russian,Cargo Ship Registration,0.0818
2323,743,bt_bing_swahili,Registration of cargo ship,0.0818
2324,743,bt_bing_tamil,Cargo Ship Registration,0.0818
2325,743,tagmee.topn3.replace,Cargo ship Cargo ship Ship registration,0.0798
2326,743,bt_nllb_persian,Register of ships,0.0714
2327,743,bt_nllb_chinese_yue,The cargo ship is registered,0.0709
2328,743,bt_nllb_russian,Registration of cargo vessels,0.0671
2329,743,bertqe.topn10.qld,oversight panel merchant marin vessel,0.057
2330,743,bt_nllb_malay,Registering of cargo vessels,0.054
2331,743,rm3.topn10.10.0.5.qld,freighter ship registration ferri yacht http harbor whale,0.0404
2332,743,relevancefeedback.topn10.qld,freighter ship registration ferri harbor flag yacht lake,0.0403
2333,743,wiki.topn3,freighter ship registration deadweight tonnage length perpendiculars length overall cargo ship deadweight tonnage length perpendiculars length overall cargo ship net tonnage template admiralty law ship collision ship registration,0.0369
2334,743,word2vec.topn3.replace,cargo tanker vessel warship registering,0.0369
2335,743,sensedisambiguation,Freighter bottom ship registration,0.033
2336,743,wiki.topn3.replace,deadweight tonnage length perpendiculars length overall cargo ship deadweight tonnage length perpendiculars length overall cargo ship net tonnage template admiralty law ship collision ship registration,0.0312
2337,743,bt_nllb_tamil,Freight shipping registration,0.02
2338,743,stem.paicehusk,freight ship reg,0.0162
2339,743,bt_nllb_korean,Registering the freighter,0.0161
2340,743,wordnet.topn3.replace,merchant ship bottom send embark enrollment adjustment enrolment,0.0154
2341,743,conceptnet.topn3.replace,cargo ship captain boat enrollment,0.0075
2342,743,rm3.topn10.10.0.5.bm25,freighter ship registration yacht jackson william,0.0073
2343,743,anchor.topn3.replace,d cl a improv kommuna cunnari communa registration,0.0
2344,743,bt_bing_malay,Registration of carriers,0.0
2345,743,bt_nllb_arabic,Record of shipping,0.0
2346,743,bt_nllb_german,Registration of freight vehicles,0.0
2347,743,bt_nllb_swahili,Register of freight ships,0.0
2348,743,glove.topn3.replace,ship vessel voter identification,0.0
2349,743,sensedisambiguation.replace,bottom ship registration,0.0
2350,743,stem.trunc4,frei ship regi,0.0
2351,743,stem.trunc5,freig ship regis,0.0
2352,744,-1,Counterfeit ID punishments,0.0
2353,744,glove.topn3,counterfeit id punishments fake identification meted,0.1486
2354,744,bt_nllb_russian,Penalties for counterfeiting identity card,0.0975
2355,744,bt_nllb_arabic,The penalties for a fake identity,0.068
2356,744,glove.topn3.replace,fake identification meted,0.0602
2357,744,bt_bing_chinese_simplified,Penalties for forging identity documents,0.0474
2358,744,bt_bing_russian,Penalties for Identity Card Forgery,0.0264
2359,744,bt_bing_arabic,Penalties for identity fraud,0.0239
2360,744,bt_nllb_chinese_yue,The punishment for fake ID,0.0234
2361,744,bt_nllb_korean,The punishment for fake ID,0.0234
2362,744,bt_bing_korean,Penalties for fake IDs,0.0231
2363,744,bt_bing_tamil,Fake ID penalties,0.0231
2364,744,bt_bing_persian,Fraudulent punishments,0.0205
2365,744,bt_nllb_german,Penalties for counterfeit identification,0.0189
2366,744,bt_nllb_swahili,False identity judgments,0.0183
2367,744,bt_bing_french,Penalties for identity forgery,0.0146
2368,744,stem.paicehusk,counterfeit id pun,0.0128
2369,744,conceptnet.topn3,counterfeit id punishments Idaho buying a beer Sentences,0.0115
2370,744,sensedisambiguation.replace,counterfeit idaho punishment,0.0114
2371,744,wiki.topn3,counterfeit id punishments counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0114
2372,744,bt_bing_swahili,Counter identification penalty,0.0113
2373,744,wiki.topn3.replace,counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0113
2374,744,bt_nllb_persian,The penalties for false identity,0.0067
2375,744,conceptnet.topn3.replace,counterfeit Idaho buying a beer Sentences,0.0059
2376,744,anchor.topn3,counterfeit id punishments goods food miniassegni br id osobisty style color teal coeur,0.0
2377,744,anchor.topn3.replace,goods food miniassegni br id osobisty style color teal coeur punishments,0.0
2378,744,bertqe.topn10.bm25,arriv new california faq site,0.0
2379,744,bertqe.topn10.qld,arriv new california faq site,0.0
2380,744,bt_bing_german,Penalties for forged IDs,0.0
2381,744,bt_bing_malay,False ID punishment,0.0
2382,744,bt_nllb_french,Sanctions against counterfeiting,0.0
2383,744,bt_nllb_malay,The punishment for false ID,0.0
2384,744,bt_nllb_tamil,The punishment for counterfeiting identifiers,0.0
2385,744,conceptluster.topn5.3.qld,counterfeit id punishments id ego super ego punishment,0.0
2386,744,docluster.topn10.3.qld,counterfeit id punishments your,0.0
2387,744,original,Counterfeit ID punishments,0.0
2388,744,relevancefeedback.topn10.qld,counterfeit id punishments ani petition your,0.0
2389,744,rm3.topn10.10.0.5.bm25,counterfeit id punishments your,0.0
2390,744,rm3.topn10.10.0.5.qld,counterfeit id punishments your,0.0
2391,744,sensedisambiguation,Counterfeit ID idaho punishments punishment,0.0
2392,744,stem.krovetz,counterfeit id punishment,0.0
2393,744,stem.lovins,counterfeit id punishment,0.0
2394,744,stem.porter,counterfeit id punish,0.0
2395,744,stem.porter2,counterfeit id punish,0.0
2396,744,stem.sstemmer,counterfeit id punishment,0.0
2397,744,stem.trunc4,coun id puni,0.0
2398,744,stem.trunc5,count id punis,0.0
2399,744,tagmee.topn3,counterfeit id punishments Counterfeit Id ego and super ego Punishment,0.0
2400,744,tagmee.topn3.replace,Counterfeit Id ego and super ego Punishment,0.0
2401,744,termluster.topn5.3.qld,counterfeit id punishments ani fine guilti provid person licens,0.0
2402,744,thesaurus.topn3,counterfeit id punishments,0.0
2403,744,thesaurus.topn3.replace,counterfeit id punishments,0.0
2404,744,word2vec.topn3,counterfeit id punishments iots penalties,0.0
2405,744,word2vec.topn3.replace,counterfeit iots penalties,0.0
2406,744,wordnet.topn3,counterfeit id punishments forgery forge Idaho I D penalisation penalization,0.0
2407,744,wordnet.topn3.replace,forge forgery imitative Idaho penalization penalisation penalty,0.0
2408,745,-1,Doomsday cults,0.7025
2409,745,rm3.topn10.10.0.5.qld,doomsday cults cult religion biolog,0.729
2410,745,bt_bing_chinese_simplified,Doomsday cult,0.7025
2411,745,bt_bing_german,Doomsday Cults,0.7025
2412,745,bt_bing_malay,The cult of doomsday,0.7025
2413,745,bt_bing_russian,Doomsday Cults,0.7025
2414,745,bt_bing_swahili,Doomsday cult,0.7025
2415,745,conceptluster.topn5.3.qld,doomsday cults,0.7025
2416,745,original,Doomsday cults,0.7025
2417,745,stem.krovetz,doomsday cult,0.7025
2418,745,stem.paicehusk,doomsday cult,0.7025
2419,745,stem.porter,doomsdai cult,0.7025
2420,745,stem.porter2,doomsday cult,0.7025
2421,745,stem.sstemmer,doomsday cult,0.7025
2422,745,tagmee.topn3,doomsday cults Doomsday cult,0.7025
2423,745,tagmee.topn3.replace,Doomsday cult,0.7025
2424,745,thesaurus.topn3,doomsday cults,0.7025
2425,745,thesaurus.topn3.replace,doomsday cults,0.7025
2426,745,anchor.topn3,doomsday cults rustavelian decasyllab sharky,0.7005
2427,745,wiki.topn3,doomsday cults unification church neologisms mind control messiah complex doomsday cult,0.6831
2428,745,termluster.topn5.3.qld,doomsday cults number new,0.6801
2429,745,sensedisambiguation,Doomsday judgment day cults fad,0.6508
2430,745,docluster.topn10.3.qld,doomsday cults cult,0.6398
2431,745,glove.topn3,doomsday cults cult aum sects,0.626
2432,745,conceptnet.topn3,doomsday cults Judgment Day doom synchromysticism,0.518
2433,745,relevancefeedback.topn10.qld,doomsday cults cult religion religi,0.5048
2434,745,rm3.topn10.10.0.5.bm25,doomsday cults cult religion religi,0.5048
2435,745,word2vec.topn3,doomsday cults apocalypse apocalyptic end of the world sects,0.4825
2436,745,bt_bing_korean,Doomsday Worship,0.3863
2437,745,glove.topn3.replace,cult aum sects,0.3764
2438,745,wiki.topn3.replace,unification church neologisms mind control messiah complex doomsday cult,0.3715
2439,745,bt_bing_french,Apocalyptic Cults,0.3702
2440,745,wordnet.topn3,doomsday cults end of the world Last Judgement furor furore,0.2546
2441,745,bt_bing_arabic,Doomsday sects,0.2449
2442,745,word2vec.topn3.replace,apocalypse apocalyptic end of the world sects,0.1168
2443,745,bt_nllb_arabic,The Day of Judgment cult,0.1104
2444,745,bt_nllb_russian,The Day of Judgment cult,0.1104
2445,745,bt_nllb_chinese_yue,The cult of the last days,0.0977
2446,745,bt_nllb_french,The cults of the Last Judgment Day,0.0971
2447,745,stem.lovins,doomsda cult,0.0519
2448,745,stem.trunc4,doom cult,0.035
2449,745,stem.trunc5,dooms cults,0.035
2450,745,anchor.topn3.replace,rustavelian decasyllab sharky cults,0.022
2451,745,bertqe.topn10.bm25,seri titl call number isbn,0.0
2452,745,bertqe.topn10.qld,entir collect spanish video vh,0.0
2453,745,bt_bing_persian,Sects of the Day of Judgment,0.0
2454,745,bt_bing_tamil,Doomsday Liturgy,0.0
2455,745,bt_nllb_german,The Meaning of the Hereafter,0.0
2456,745,bt_nllb_korean,The Day of Judgment,0.0
2457,745,bt_nllb_malay,Religions of the Last Days,0.0
2458,745,bt_nllb_persian,The worship of the Day of Resurrection,0.0
2459,745,bt_nllb_swahili,Religions of Judgment Day,0.0
2460,745,bt_nllb_tamil,The final day of worship,0.0
2461,745,conceptnet.topn3.replace,Judgment Day doom synchromysticism,0.0
2462,745,sensedisambiguation.replace,judgment day fad,0.0
2463,745,wordnet.topn3.replace,Last Judgment Last Judgement eschaton craze cultus,0.0
2464,746,-1,Outsource job India,0.5215
2465,746,bt_bing_arabic,Outsourcing India Job,0.5215
2466,746,bt_bing_chinese_simplified,Outsourcing jobs in India,0.5215
2467,746,bt_bing_german,Jobs Outsourcing in India,0.5215
2468,746,bt_bing_korean,Outsourcing Jobs India,0.5215
2469,746,bt_bing_russian,Outsourced Jobs in India,0.5215
2470,746,bt_nllb_korean,Outsourcing jobs in India,0.5215
2471,746,original,Outsource job India,0.5215
2472,746,stem.krovetz,outsource job india,0.5215
2473,746,stem.porter,outsourc job india,0.5215
2474,746,stem.porter2,outsourc job india,0.5215
2475,746,stem.sstemmer,outsource job india,0.5215
2476,746,tagmee.topn3,outsource job india Outsourcing Job India,0.5215
2477,746,tagmee.topn3.replace,Outsourcing Job India,0.5215
2478,746,thesaurus.topn3,outsource job india,0.5215
2479,746,thesaurus.topn3.replace,outsource job india,0.5215
2480,746,sensedisambiguation,Outsource job problem India,0.4967
2481,746,anchor.topn3,outsource job india yustino ndugai nilgri india histori olatpur,0.4954
2482,746,sensedisambiguation.replace,outsource problem india,0.4892
2483,746,bt_bing_persian,Outsourcing India Work,0.4861
2484,746,bt_bing_tamil,Outsourced Work in India,0.4861
2485,746,bt_nllb_tamil,Outsourced work India,0.4861
2486,746,bt_nllb_chinese_yue,Get outsourced work in India,0.4848
2487,746,wiki.topn3,outsource job india market share takeover restructuring outsourcing psychopathy thworkplace gold collar worker job description job states territories established india hindustani speaking countries territories india,0.4763
2488,746,bt_bing_french,Outsourced Employment India,0.4489
2489,746,anchor.topn3.replace,outsource yustino ndugai nilgri india histori olatpur,0.4272
2490,746,docluster.topn10.3.qld,outsource job india we evan,0.4233
2491,746,rm3.topn10.10.0.5.bm25,outsource job india evan ocwen engin we data,0.4016
2492,746,relevancefeedback.topn10.qld,outsource job india engin my evan we ocwen,0.3868
2493,746,rm3.topn10.10.0.5.qld,outsource job india evan engin ocwen we my,0.3868
2494,746,termluster.topn5.3.qld,outsource job india work well unit american busi compani american busi compani,0.3765
2495,746,wordnet.topn3,outsource job india Book of Job task Republic of India Bharat,0.3452
2496,746,conceptluster.topn5.3.qld,outsource job india outsourcing job,0.3414
2497,746,glove.topn3,outsource job india working indian pakistan,0.2774
2498,746,bt_bing_malay,Indian outsourcing jobs,0.2679
2499,746,wiki.topn3.replace,market share takeover restructuring outsourcing psychopathy thworkplace gold collar worker job description job states territories established india hindustani speaking countries territories india,0.2545
2500,746,glove.topn3.replace,outsource working indian pakistan,0.1958
2501,746,conceptnet.topn3,outsource job india work interview servant a temple a country in Asia a very populous country,0.1887
2502,746,wordnet.topn3.replace,outsource caper business Bharat Republic of India,0.1885
2503,746,stem.trunc5,outso job india,0.145
2504,746,stem.lovins,outsourc job ind,0.1133
2505,746,stem.paicehusk,outsourc job ind,0.1133
2506,746,bt_nllb_arabic,Foreign work of India,0.0999
2507,746,bt_nllb_swahili,Foreign work in India,0.0999
2508,746,bt_nllb_persian,Jobs outside India,0.087
2509,746,bt_nllb_russian,Work in India,0.0802
2510,746,bt_bing_swahili,Overseas work in India,0.0613
2511,746,conceptnet.topn3.replace,outsource work interview servant a temple a country in Asia a very populous country,0.0393
2512,746,word2vec.topn3,outsource job india out source job work pakistan indian nepal,0.0247
2513,746,stem.trunc4,outs job indi,0.0188
2514,746,bt_nllb_french,Employment outside India,0.0135
2515,746,bt_nllb_malay,Employment outside India,0.0135
2516,746,bt_nllb_german,Exploitation of labour in India,0.0083
2517,746,bertqe.topn10.bm25,india chennai mumbai calcutta contact,0.0
2518,746,bertqe.topn10.qld,charg d affair u embassi asia,0.0
2519,746,word2vec.topn3.replace,out source job work pakistan indian nepal,0.0
2520,747,-1,Library computer oversight,0.1652
2521,747,tagmee.topn3,library computer oversight Library Computer Regulation,0.1908
2522,747,docluster.topn10.3.qld,library computer oversight librari comput cost,0.1743
2523,747,rm3.topn10.10.0.5.qld,library computer oversight librari cost comput,0.1743
2524,747,bt_nllb_russian,Computer oversight of the library,0.1652
2525,747,bt_nllb_tamil,Library computer oversight,0.1652
2526,747,conceptnet.topn3,library computer oversight,0.1652
2527,747,conceptnet.topn3.replace,library computer oversight,0.1652
2528,747,original,Library computer oversight,0.1652
2529,747,stem.krovetz,library computer oversight,0.1652
2530,747,stem.porter,librari comput oversight,0.1652
2531,747,stem.porter2,librari comput oversight,0.1652
2532,747,stem.sstemmer,library computer oversight,0.1652
2533,747,thesaurus.topn3,library computer oversight,0.1652
2534,747,thesaurus.topn3.replace,library computer oversight,0.1652
2535,747,relevancefeedback.topn10.qld,library computer oversight librari comput cost h,0.1594
2536,747,rm3.topn10.10.0.5.bm25,library computer oversight cost comput exce,0.1589
2537,747,conceptluster.topn5.3.qld,library computer oversight regulation computer,0.1576
2538,747,glove.topn3,library computer oversight archive software supervision accountability,0.1489
2539,747,wiki.topn3,library computer oversight libraries book promotion public library library computers computer hardware software computer policy consumer protection income regulation,0.1417
2540,747,wiki.topn3.replace,libraries book promotion public library library computers computer hardware software computer policy consumer protection income regulation,0.1289
2541,747,bt_bing_french,Computer monitoring of the library,0.1132
2542,747,bt_bing_persian,Computer Monitoring Library,0.1132
2543,747,bt_nllb_french,Monitoring of the library computer,0.1132
2544,747,bt_nllb_german,Computer monitoring of libraries,0.1132
2545,747,bt_nllb_malay,Computer monitoring of the library,0.1132
2546,747,bt_nllb_persian,Monitoring the library computer,0.1132
2547,747,sensedisambiguation,Library computer oversight supervision,0.1052
2548,747,tagmee.topn3.replace,Library Computer Regulation,0.1032
2549,747,wordnet.topn3,library computer oversight program library subroutine library calculator figurer estimator supervising superintendence inadvertence,0.069
2550,747,bt_bing_swahili,Library computer management,0.0537
2551,747,bt_nllb_swahili,The management of library computers,0.0537
2552,747,bt_bing_arabic,Computer supervision in the library,0.0517
2553,747,bt_bing_chinese_simplified,Library computer supervision,0.0517
2554,747,bt_bing_german,Supervision of the library computer,0.0517
2555,747,bt_bing_korean,Library Computer Supervision,0.0517
2556,747,bt_bing_russian,Computer Supervision of the Library,0.0517
2557,747,bt_nllb_arabic,Supervise the library on the computer,0.0517
2558,747,sensedisambiguation.replace,library computer supervision,0.0517
2559,747,word2vec.topn3,library computer oversight librarian software oversite accountability supervision,0.0478
2560,747,bt_bing_tamil,Library Computer Overview,0.0388
2561,747,bt_nllb_chinese_yue,Library computer control,0.0295
2562,747,bt_nllb_korean,Director of the library computer,0.0268
2563,747,wordnet.topn3.replace,depository library program library subroutine library estimator reckoner electronic computer supervising superintendence,0.0217
2564,747,termluster.topn5.3.qld,library computer oversight school region public school region public,0.0119
2565,747,bt_bing_malay,Library computer surveillance,0.0098
2566,747,word2vec.topn3.replace,librarian software oversite accountability supervision,0.0068
2567,747,glove.topn3.replace,archive software supervision accountability,0.0056
2568,747,anchor.topn3,library computer oversight step nc aacs proportional reform hear authorization waste,0.0
2569,747,anchor.topn3.replace,library step nc aacs proportional reform hear authorization waste,0.0
2570,747,bertqe.topn10.bm25,washington secretari state state librari,0.0
2571,747,bertqe.topn10.qld,histori hour locat gener public,0.0
2572,747,stem.lovins,libr computer oversight,0.0
2573,747,stem.paicehusk,libr comput oversight,0.0
2574,747,stem.trunc4,libr comp over,0.0
2575,747,stem.trunc5,libra compu overs,0.0
2576,748,-1,Nuclear reactor types,0.1649
2577,748,bt_bing_arabic,Types of nuclear reactors,0.1649
2578,748,bt_bing_chinese_simplified,Types of nuclear reactors,0.1649
2579,748,bt_bing_french,Types of Nuclear Reactors,0.1649
2580,748,bt_bing_german,Types of nuclear reactors,0.1649
2581,748,bt_bing_malay,Types of nuclear reactors,0.1649
2582,748,bt_bing_persian,Types of nuclear reactors,0.1649
2583,748,bt_bing_russian,Types of Nuclear Reactors,0.1649
2584,748,bt_bing_swahili,Types of nuclear reactor,0.1649
2585,748,bt_bing_tamil,Types of nuclear reactors,0.1649
2586,748,bt_nllb_arabic,Types of nuclear reactors,0.1649
2587,748,bt_nllb_french,Types of nuclear reactors,0.1649
2588,748,bt_nllb_german,Types of nuclear reactors,0.1649
2589,748,bt_nllb_korean,Type of nuclear reactor,0.1649
2590,748,bt_nllb_malay,Type of nuclear reactor,0.1649
2591,748,bt_nllb_persian,Types of nuclear reactors,0.1649
2592,748,bt_nllb_russian,Types of nuclear reactors,0.1649
2593,748,bt_nllb_swahili,Types of nuclear reactors,0.1649
2594,748,original,Nuclear reactor types,0.1649
2595,748,sensedisambiguation,Nuclear reactor nuclear reactor types type,0.1649
2596,748,stem.krovetz,nuclear reactor type,0.1649
2597,748,stem.porter,nuclear reactor type,0.1649
2598,748,stem.porter2,nuclear reactor type,0.1649
2599,748,stem.sstemmer,nuclear reactor type,0.1649
2600,748,thesaurus.topn3,nuclear reactor types,0.1649
2601,748,thesaurus.topn3.replace,nuclear reactor types,0.1649
2602,748,wordnet.topn3,nuclear reactor types atomic nuclear reactor typewrite eccentric,0.1397
2603,748,anchor.topn3,nuclear reactor types kernkraftwerk kkl union frussia reactor romawa reactor adam core,0.1213
2604,748,conceptnet.topn3,nuclear reactor types biology nuclear reactor contravariance,0.1126
2605,748,termluster.topn5.3.qld,nuclear reactor types fuel oper reactor fuel nuclear oper uranium unit requir,0.0985
2606,748,wiki.topn3,nuclear reactor types nuclear fission uranium nuclear fuel nuclear reactor ellipsoidal reflector spotlight sourcfour fresnel lantern parabolic aluminized reflector light,0.0968
2607,748,sensedisambiguation.replace,nuclear nuclear reactor type,0.0903
2608,748,docluster.topn10.3.qld,nuclear reactor types fuel,0.0824
2609,748,relevancefeedback.topn10.qld,nuclear reactor types uranium materi fuel,0.0771
2610,748,wordnet.topn3.replace,atomic nuclear reactor typewrite character case,0.0749
2611,748,anchor.topn3.replace,kernkraftwerk kkl union frussia reactor romawa reactor adam core types,0.0674
2612,748,rm3.topn10.10.0.5.bm25,nuclear reactor types fuel materi,0.0629
2613,748,rm3.topn10.10.0.5.qld,nuclear reactor types uranium materi,0.0586
2614,748,bt_nllb_tamil,Types of nuclear power plants,0.0574
2615,748,tagmee.topn3,nuclear reactor types Nuclear reactor Parabolic aluminized reflector light,0.0549
2616,748,wiki.topn3.replace,nuclear fission uranium nuclear fuel nuclear reactor ellipsoidal reflector spotlight sourcfour fresnel lantern parabolic aluminized reflector light,0.0518
2617,748,word2vec.topn3,nuclear reactor types non nuclear nucelar graphite moderated kinds,0.0468
2618,748,bt_nllb_chinese_yue,The type of nuclear reaction,0.0467
2619,748,bt_bing_korean,Reactor Type,0.0291
2620,748,glove.topn3,nuclear reactor types atomic weapons nuclear kinds,0.029
2621,748,conceptnet.topn3.replace,biology nuclear reactor contravariance,0.0161
2622,748,stem.paicehusk,nuclear react type,0.0161
2623,748,glove.topn3.replace,atomic weapons nuclear kinds,0.013
2624,748,stem.lovins,nuclear react typ,0.0092
2625,748,word2vec.topn3.replace,non nuclear nucelar graphite moderated kinds,0.0088
2626,748,tagmee.topn3.replace,Nuclear reactor Parabolic aluminized reflector light,0.0058
2627,748,conceptluster.topn5.3.qld,nuclear reactor types parabolic aluminized reflector light,0.0029
2628,748,bertqe.topn10.qld,home nuclear nuclear public,0.0028
2629,748,bertqe.topn10.bm25,industri annual tabl content,0.0
2630,748,stem.trunc4,nucl reac type,0.0
2631,748,stem.trunc5,nucle react types,0.0
2632,749,-1,Puerto Rico state,0.3127
2633,749,glove.topn3,puerto rico state rico rican puerto pwehr federal,0.4359
2634,749,glove.topn3.replace,rico rican puerto pwehr federal,0.3973
2635,749,word2vec.topn3,puerto rico state rican rico ricans puerto ricans rican federal,0.3311
2636,749,bt_bing_arabic,State of Puerto Rico,0.3127
2637,749,bt_bing_chinese_simplified,State of Puerto Rico,0.3127
2638,749,bt_bing_french,State of Puerto Rico,0.3127
2639,749,bt_bing_german,State of Puerto Rico,0.3127
2640,749,bt_bing_malay,State of Puerto Rico,0.3127
2641,749,bt_bing_persian,State of Puerto Rico,0.3127
2642,749,bt_bing_russian,State of Puerto Rico,0.3127
2643,749,bt_bing_swahili,State of Puerto Rico,0.3127
2644,749,bt_bing_tamil,State of Puerto Rico,0.3127
2645,749,bt_nllb_arabic,The state of Puerto Rico,0.3127
2646,749,bt_nllb_chinese_yue,Puerto Rico is a state,0.3127
2647,749,bt_nllb_french,State of Puerto Rico,0.3127
2648,749,bt_nllb_german,State of Puerto Rico,0.3127
2649,749,bt_nllb_malay,State of Puerto Rico,0.3127
2650,749,bt_nllb_persian,The state of Puerto Rico,0.3127
2651,749,bt_nllb_russian,The State of Puerto Rico,0.3127
2652,749,bt_nllb_swahili,The State of Puerto Rico,0.3127
2653,749,bt_nllb_tamil,The State of Puerto Rico,0.3127
2654,749,docluster.topn10.3.qld,puerto rico state,0.3127
2655,749,original,Puerto Rico state,0.3127
2656,749,rm3.topn10.10.0.5.qld,puerto rico state,0.3127
2657,749,stem.krovetz,puerto rico state,0.3127
2658,749,stem.porter,puerto rico state,0.3127
2659,749,stem.porter2,puerto rico state,0.3127
2660,749,stem.sstemmer,puerto rico state,0.3127
2661,749,thesaurus.topn3,puerto rico state,0.3127
2662,749,thesaurus.topn3.replace,puerto rico state,0.3127
2663,749,tagmee.topn3,puerto rico state Puerto Rico Alabama,0.2491
2664,749,relevancefeedback.topn10.qld,puerto rico state map,0.2377
2665,749,bt_bing_korean,Puerto Rico,0.2218
2666,749,bt_nllb_korean,Puerto Rico,0.2218
2667,749,word2vec.topn3.replace,rican rico ricans puerto ricans rican federal,0.221
2668,749,sensedisambiguation,Puerto Rico anti racketeering law state state of matter,0.1602
2669,749,stem.paicehusk,puerto rico stat,0.1573
2670,749,bertqe.topn10.qld,state hawaii puerto rico,0.1289
2671,749,conceptluster.topn5.3.qld,puerto rico state alabama,0.0866
2672,749,conceptnet.topn3,puerto rico state anti racketeering law,0.0837
2673,749,rm3.topn10.10.0.5.bm25,puerto rico state de,0.0784
2674,749,anchor.topn3,puerto rico state rico melanesotypu rico barrio puerto rico barrio rico histori daflepur hyperaggress hsiwan,0.0721
2675,749,termluster.topn5.3.qld,puerto rico state flore mai rico flore mai puerto,0.0704
2676,749,tagmee.topn3.replace,Puerto Rico Alabama,0.0599
2677,749,wiki.topn3,puerto rico state islands puerto rico caribbean islands united states puerto rico puerto rico alabama tennessee south carolina alabama,0.0575
2678,749,anchor.topn3.replace,rico melanesotypu rico barrio puerto rico barrio rico histori daflepur hyperaggress hsiwan,0.0256
2679,749,wiki.topn3.replace,islands puerto rico caribbean islands united states puerto rico puerto rico alabama tennessee south carolina alabama,0.0065
2680,749,bertqe.topn10.bm25,titl issue identif other citation detail al al,0.0
2681,749,conceptnet.topn3.replace,puerto anti racketeering law state,0.0
2682,749,sensedisambiguation.replace,Puerto anti racketeering law state of matter,0.0
2683,749,stem.lovins,puers ric st,0.0
2684,749,stem.trunc4,puer rico stat,0.0
2685,749,stem.trunc5,puert rico state,0.0
2686,749,wordnet.topn3,puerto rico state anti racketeering law RICO Act Racketeer Influenced and Corrupt Organizations Act DoS say posit,0.0
2687,749,wordnet.topn3.replace,puerto RICO Act Racketeer Influenced and Corrupt Organizations Act country express province,0.0
2688,750,-1,John Edwards womens issues,0.1858
2689,750,original,John Edwards womens issues,0.1858
2690,750,stem.krovetz,john edwards women issue,0.1858
2691,750,stem.lovins,john edward women issu,0.1858
2692,750,stem.porter,john edward women issu,0.1858
2693,750,stem.porter2,john edward women issu,0.1858
2694,750,stem.sstemmer,john edward women issue,0.1858
2695,750,thesaurus.topn3,john edwards womens issues,0.1858
2696,750,thesaurus.topn3.replace,john edwards womens issues,0.1858
2697,750,bt_bing_russian,John Edwards Women s Problems,0.1152
2698,750,bt_nllb_french,John Edwards women s problems,0.1152
2699,750,bt_bing_arabic,John Edwards Women s Issues,0.0986
2700,750,bt_bing_chinese_simplified,John Edwards Women s Issues,0.0986
2701,750,bt_bing_french,John Edwards Women s Issues,0.0986
2702,750,bt_bing_german,John Edwards Women s Issues,0.0986
2703,750,bt_bing_malay,John Edwards women s issues,0.0986
2704,750,bt_bing_persian,John Edwards Women s Issues,0.0986
2705,750,bt_bing_swahili,John Edwards Women s Issues,0.0986
2706,750,bt_nllb_arabic,The women s issues of John Edwards,0.0986
2707,750,bt_nllb_korean,John Edwards the women s issue,0.0986
2708,750,bt_nllb_malay,John Edwards women s issues,0.0986
2709,750,bt_nllb_persian,John Edwards on women s issues,0.0986
2710,750,bt_nllb_russian,John Edwards women s issues,0.0986
2711,750,bt_nllb_tamil,John Edwards women s issues,0.0986
2712,750,conceptluster.topn5.3.qld,john edwards womens issues issues,0.0839
2713,750,bt_nllb_swahili,John Edwards Matters of Women,0.0552
2714,750,docluster.topn10.3.qld,john edwards womens issues north hous,0.0537
2715,750,tagmee.topn3,john edwards womens issues John Edwards On the Issues,0.0276
2716,750,sensedisambiguation,John whoremaster Edwards edward womens womanhood issues topic,0.0258
