,qid,order,query,qld.ndcg
810,733,bt_bing_korean,Airline overbooking,0.5038
811,733,bt_bing_malay,Airline overbooking,0.5038
812,733,bt_bing_persian,Airline overbookings,0.5038
813,733,bt_bing_russian,Airline Overbooking,0.5038
814,733,bt_nllb_chinese_yue,The airline is overbooking,0.5038
815,733,bt_nllb_french,Overbooking of airlines,0.5038
816,733,bt_nllb_german,Overbooking of airlines,0.5038
817,733,bt_nllb_persian,Overbooking airlines,0.5038
818,733,conceptnet.topn3,airline overbooking,0.5038
819,733,conceptnet.topn3.replace,airline overbooking,0.5038
820,733,original,Airline overbooking,0.5038
821,733,sensedisambiguation,Airline overbooking,0.5038
822,733,sensedisambiguation.replace,airline overbooking,0.5038
823,733,stem.krovetz,airline overbooke,0.5038
824,733,stem.paicehusk,airlin overbook,0.5038
825,733,stem.porter,airlin overbook,0.5038
826,733,stem.porter2,airlin overbook,0.5038
827,733,stem.sstemmer,airline overbooking,0.5038
828,733,thesaurus.topn3,airline overbooking,0.5038
829,733,thesaurus.topn3.replace,airline overbooking,0.5038
830,733,word2vec.topn3,airline overbooking,0.5038
831,733,word2vec.topn3.replace,airline overbooking,0.5038
832,734,-1,Recycling successes,0.1898
833,734,anchor.topn3,recycling successes,0.1898
834,734,anchor.topn3.replace,recycling successes,0.1898
835,734,bt_bing_arabic,Recycling successes,0.1898
836,734,bt_bing_french,Recycling Success,0.1898
837,734,bt_bing_german,Recycling Successes,0.1898
838,734,bt_bing_malay,Recycling success,0.1898
839,734,bt_bing_persian,Recycling Success,0.1898
840,734,bt_bing_swahili,Recycling success,0.1898
841,734,bt_bing_tamil,Recycling successes,0.1898
842,734,bt_nllb_arabic,Recycling successes,0.1898
843,734,bt_nllb_chinese_yue,Recycling is successful,0.1898
844,734,bt_nllb_french,Success in recycling,0.1898
845,734,bt_nllb_korean,Recycling Success,0.1898
846,734,bt_nllb_persian,Recycling successes,0.1898
847,734,bt_nllb_tamil,Recycling Successes,0.1898
848,734,conceptluster.topn5.3.qld,recycling successes,0.1898
849,734,original,Recycling successes,0.1898
850,734,sensedisambiguation,Recycling recycle successes success,0.1898
851,734,sensedisambiguation.replace,recycle success,0.1898
852,734,stem.krovetz,recycle success,0.1898
853,734,stem.porter,recycl success,0.1898
854,734,stem.porter2,recycl success,0.1898
855,734,stem.sstemmer,recycling successe,0.1898
856,734,tagmee.topn3,recycling successes,0.1898
857,734,thesaurus.topn3,recycling successes,0.1898
858,734,thesaurus.topn3.replace,recycling successes,0.1898
859,734,wiki.topn3,recycling successes,0.1898
860,735,-1,Afghan women condition,0.24
861,735,wiki.topn3,afghan women condition states territories established territories military occupation education afghanistan afghanistan women afghanistan afghan peacjirga afghan presidential election women s rights afghanistan,0.2951
862,735,bt_bing_chinese_simplified,Situation of women in Afghanistan,0.2715
863,735,wiki.topn3.replace,states territories established territories military occupation education afghanistan afghanistan women afghanistan afghan peacjirga afghan presidential election women s rights afghanistan,0.252
864,735,glove.topn3,afghan women condition afghanistan men girls although anonymity,0.2507
865,735,bt_bing_german,Condition of Afghan women,0.24
866,735,bt_bing_malay,The condition of Afghan women,0.24
867,735,bt_nllb_malay,The condition of Afghan women,0.24
868,735,docluster.topn10.3.qld,afghan women condition,0.24
869,735,original,Afghan women condition,0.24
870,735,relevancefeedback.topn10.qld,afghan women condition,0.24
871,735,rm3.topn10.10.0.5.bm25,afghan women condition,0.24
872,735,rm3.topn10.10.0.5.qld,afghan women condition,0.24
873,735,stem.porter,afghan women condit,0.24
874,735,stem.porter2,afghan women condit,0.24
875,735,stem.sstemmer,afghan women condition,0.24
876,735,thesaurus.topn3,afghan women condition,0.24
877,735,thesaurus.topn3.replace,afghan women condition,0.24
878,736,-1,location BSE infections,0.286
879,736,bt_nllb_swahili,The environment of BSE transmission,0.3047
880,736,bt_bing_swahili,Local BSE transmission,0.2887
881,736,docluster.topn10.3.qld,location bse infections cattl,0.288
882,736,bt_bing_arabic,Location BSE Infection,0.286
883,736,bt_bing_chinese_simplified,Location BSE infection,0.286
884,736,bt_bing_french,location of BSE infections,0.286
885,736,bt_bing_german,Location BSE infections,0.286
886,736,bt_bing_korean,Location BSE Infection,0.286
887,736,bt_bing_malay,location of BSE infection,0.286
888,736,bt_bing_tamil,Location BSE infections,0.286
889,736,bt_nllb_chinese_yue,BSE infection is located,0.286
890,736,bt_nllb_german,Location of BSE infections,0.286
891,736,bt_nllb_korean,Location of BSE infection,0.286
892,736,bt_nllb_malay,location of BSE infection,0.286
893,736,bt_nllb_persian,Location of BSE infections,0.286
894,736,bt_nllb_russian,location of the BSE infection,0.286
895,736,bt_nllb_tamil,Location of BSE infection,0.286
896,736,original,location BSE infections,0.286
897,736,stem.krovetz,location bse infection,0.286
898,736,stem.porter,locat bse infect,0.286
899,736,stem.porter2,locat bse infect,0.286
900,736,stem.sstemmer,location bse infection,0.286
901,736,thesaurus.topn3,location bse infections,0.286
902,736,thesaurus.topn3.replace,location bse infections,0.286
903,737,-1,Enron California energy crisis,0.4636
904,737,bt_bing_german,Energy crisis in Enron California,0.4636
905,737,bt_bing_korean,Enron California Energy Crisis,0.4636
906,737,bt_bing_malay,Enron California energy crisis,0.4636
907,737,bt_bing_persian,Enron California Energy Crisis,0.4636
908,737,bt_bing_russian,Energy Crisis in Enron California,0.4636
909,737,bt_bing_swahili,Enron California energy crisis,0.4636
910,737,bt_bing_tamil,Enron California Energy Crisis,0.4636
911,737,bt_nllb_french,Enron California energy crisis,0.4636
912,737,bt_nllb_german,Enron California energy crisis,0.4636
913,737,bt_nllb_korean,Enron California the energy crisis,0.4636
914,737,bt_nllb_malay,The California Enron energy crisis,0.4636
915,737,bt_nllb_swahili,Enron California energy crisis,0.4636
916,737,bt_nllb_tamil,Enron California energy crisis,0.4636
917,737,original,Enron California energy crisis,0.4636
918,737,sensedisambiguation,Enron California energy crisis,0.4636
919,737,sensedisambiguation.replace,Enron california energy crisis,0.4636
920,737,stem.krovetz,enron california energy crisis,0.4636
921,737,stem.porter,enron california energi crisi,0.4636
922,737,stem.porter2,enron california energi crisi,0.4636
923,737,stem.sstemmer,enron california energy crisi,0.4636
924,737,thesaurus.topn3,enron california energy crisis,0.4636
925,737,thesaurus.topn3.replace,enron california energy crisis,0.4636
926,738,-1,Anthrax hoaxes,0.5177
927,738,docluster.topn10.3.qld,anthrax hoaxes hoax,0.5902
928,738,termluster.topn5.3.qld,anthrax hoaxes emerg feder hoax year would threat,0.5641
929,738,bt_bing_french,Anthrax hoaxes,0.5177
930,738,bt_bing_german,Anthrax hoaxes,0.5177
931,738,bt_bing_persian,anthrax hoaxes,0.5177
932,738,bt_bing_russian,Anthrax hoaxes,0.5177
933,738,bt_bing_swahili,Hoaxes ya Anthrax,0.5177
934,738,bt_bing_tamil,Anthrax hoaxes,0.5177
935,738,conceptluster.topn5.3.qld,anthrax hoaxes,0.5177
936,738,original,Anthrax hoaxes,0.5177
937,738,stem.krovetz,anthrax hoax,0.5177
938,738,stem.paicehusk,anthrax hoax,0.5177
939,738,stem.porter,anthrax hoax,0.5177
940,738,stem.porter2,anthrax hoax,0.5177
941,738,stem.sstemmer,anthrax hoaxe,0.5177
942,738,tagmee.topn3,anthrax hoaxes Anthrax hoaxes,0.5177
943,738,tagmee.topn3.replace,Anthrax hoaxes,0.5177
944,738,thesaurus.topn3,anthrax hoaxes,0.5177
945,738,thesaurus.topn3.replace,anthrax hoaxes,0.5177
946,739,-1,Habitat for Humanity,0.1258
947,739,bt_bing_arabic,Habitat for Humanity,0.1258
948,739,bt_bing_chinese_simplified,Habitat for Humanity,0.1258
949,739,bt_bing_french,Habitat for Humanity,0.1258
950,739,bt_bing_german,Habitat for humanity,0.1258
951,739,bt_bing_korean,Habitat for Humanity,0.1258
952,739,bt_bing_malay,Habitat for the Humanities,0.1258
953,739,bt_bing_persian,Habitat for Humanity,0.1258
954,739,bt_bing_russian,A habitat for humanity,0.1258
955,739,bt_bing_swahili,Habitat for Humanity,0.1258
956,739,bt_nllb_malay,Habitat for the Human,0.1258
957,739,bt_nllb_persian,Habitat for Humanity,0.1258
958,739,conceptluster.topn5.3.qld,habitat humanity,0.1258
959,739,docluster.topn10.3.qld,habitat for humanity,0.1258
960,739,original,Habitat for Humanity,0.1258
961,739,stem.krovetz,habitat for humanity,0.1258
962,739,stem.lovins,habitat for human,0.1258
963,739,stem.porter,habitat for human,0.1258
964,739,stem.porter2,habitat for human,0.1258
965,739,stem.sstemmer,habitat for humanity,0.1258
966,739,tagmee.topn3,habitat humanity Habitat for Humanity,0.1258
967,739,tagmee.topn3.replace,Habitat for Humanity,0.1258
968,739,thesaurus.topn3,habitat humanity,0.1258
969,739,thesaurus.topn3.replace,habitat humanity,0.1258
970,740,-1,regulate assisted living Maryland,0.3945
971,740,bt_nllb_korean,Assistant living in Maryland,0.4571
972,740,bt_bing_swahili,Managing assisted living in Maryland,0.4273
973,740,bt_bing_chinese_simplified,Regulate Maryland assisted living,0.3945
974,740,bt_bing_french,regulate assisted living Maryland,0.3945
975,740,bt_bing_german,Regulating Assisted Living Maryland,0.3945
976,740,bt_bing_korean,Assisted Living Maryland Regulation,0.3945
977,740,bt_bing_russian,regulate assisted living in Maryland,0.3945
978,740,bt_nllb_french,regulating assisted living in Maryland,0.3945
979,740,bt_nllb_german,Regulate Assisted Living in Maryland,0.3945
980,740,original,regulate assisted living Maryland,0.3945
981,740,stem.krovetz,regulate assist living maryland,0.3945
982,740,stem.porter,regul assist live maryland,0.3945
983,740,stem.porter2,regul assist live maryland,0.3945
984,740,stem.sstemmer,regulate assisted living maryland,0.3945
985,740,tagmee.topn3,regulate assisted living maryland Regulation Assisted living Maryland,0.3945
986,740,tagmee.topn3.replace,Regulation Assisted living Maryland,0.3945
987,740,thesaurus.topn3,regulate assisted living maryland,0.3945
988,740,thesaurus.topn3.replace,regulate assisted living maryland,0.3945
989,741,-1,Artificial Intelligence,0.1405
990,741,conceptnet.topn3.replace,artificial learning United States intelligence agency,0.1729
991,741,conceptnet.topn3,artificial intelligence learning United States intelligence agency,0.1529
992,741,bt_bing_arabic,Artificial Intelligence,0.1405
993,741,bt_bing_chinese_simplified,artificial intelligence,0.1405
994,741,bt_bing_french,Artificial intelligence,0.1405
995,741,bt_bing_german,Artificial intelligence,0.1405
996,741,bt_bing_korean,artificial intelligence,0.1405
997,741,bt_bing_malay,Artificial Intelligence,0.1405
998,741,bt_bing_persian,Artificial Intelligence,0.1405
999,741,bt_bing_russian,Artificial intelligence,0.1405
1000,741,bt_bing_swahili,Artificial intelligence,0.1405
1001,741,bt_bing_tamil,Artificial Intelligence,0.1405
1002,741,bt_nllb_arabic,Artificial intelligence,0.1405
1003,741,bt_nllb_french,Artificial intelligence,0.1405
1004,741,bt_nllb_german,Artificial intelligence,0.1405
1005,741,bt_nllb_malay,Artificial intelligence,0.1405
1006,741,bt_nllb_russian,Artificial intelligence,0.1405
1007,741,bt_nllb_tamil,Artificial intelligence,0.1405
1008,741,conceptluster.topn5.3.qld,artificial intelligence artificial intelligence,0.1405
1009,741,original,Artificial Intelligence,0.1405
1010,741,stem.krovetz,artificial intelligence,0.1405
1011,741,stem.porter,artifici intellig,0.1405
1012,741,stem.porter2,artifici intellig,0.1405
1013,741,stem.sstemmer,artificial intelligence,0.1405
1014,741,tagmee.topn3,artificial intelligence Artificial intelligence,0.1405
1015,741,tagmee.topn3.replace,Artificial intelligence,0.1405
1016,741,thesaurus.topn3,artificial intelligence,0.1405
1017,741,thesaurus.topn3.replace,artificial intelligence,0.1405
1018,742,-1,hedge funds fraud protection,0.4497
1019,742,bt_bing_german,Protection against hedge fund fraud,0.5252
1020,742,bt_nllb_german,Protection against hedge fund fraud,0.5252
1021,742,bt_nllb_malay,protection against hedge fund fraud,0.5252
1022,742,bt_nllb_persian,Protecting against hedge fund fraud,0.5252
1023,742,bt_nllb_russian,protection against hedge funds fraud,0.5252
1024,742,bt_nllb_swahili,protection against hedge funds fraud,0.5252
1025,742,stem.trunc5,hedge funds fraud prote,0.5158
1026,742,bt_bing_korean,Hedge Fund Fraud Prevention,0.51
1027,742,conceptluster.topn5.3.qld,hedge funds fraud protection security finance hedge fund fraud,0.4864
1028,742,tagmee.topn3,hedge funds fraud protection Hedge fund Fraud Security finance,0.4864
1029,742,docluster.topn10.3.qld,hedge funds fraud protection fund,0.4604
1030,742,rm3.topn10.10.0.5.qld,hedge funds fraud protection fund,0.4604
1031,742,tagmee.topn3.replace,Hedge fund Fraud Security finance,0.4514
1032,742,relevancefeedback.topn10.qld,hedge funds fraud protection fund invest,0.4504
1033,742,bt_bing_arabic,Hedge Fund Fraud Protection,0.4497
1034,742,bt_bing_chinese_simplified,Hedge Fund Fraud Protection,0.4497
1035,742,bt_bing_french,Hedge Fund Fraud Protection,0.4497
1036,742,bt_bing_malay,hedge fund fraud protection,0.4497
1037,742,bt_bing_persian,Hedge funds fraud protection,0.4497
1038,742,bt_bing_russian,Hedge Fund Fraud Protection,0.4497
1039,742,bt_bing_swahili,hedge funds fraud protection,0.4497
1040,742,bt_bing_tamil,Hedge Fund Fraud Protection,0.4497
1041,742,bt_nllb_korean,Hedge fund fraud protection,0.4497
1042,742,bt_nllb_tamil,Hedge fund fraud protection,0.4497
1043,742,original,hedge funds fraud protection,0.4497
1044,742,stem.krovetz,hedge funds fraud protection,0.4497
1045,742,stem.lovins,hedg fund fraud protect,0.4497
1046,742,stem.paicehusk,hedg fund fraud protect,0.4497
1047,742,stem.porter,hedg fund fraud protect,0.4497
1048,742,stem.porter2,hedg fund fraud protect,0.4497
1049,742,stem.sstemmer,hedge fund fraud protection,0.4497
1050,742,thesaurus.topn3,hedge funds fraud protection,0.4497
1051,742,thesaurus.topn3.replace,hedge funds fraud protection,0.4497
1052,743,-1,Freighter ship registration,0.1065
1053,743,conceptluster.topn5.3.qld,freighter ship registration ship registration cargo ship,0.2457
1054,743,tagmee.topn3,freighter ship registration Cargo ship Cargo ship Ship registration,0.2242
1055,743,termluster.topn5.3.qld,freighter ship registration vessel,0.2132
1056,743,glove.topn3,freighter ship registration ship vessel voter identification,0.1927
1057,743,word2vec.topn3,freighter ship registration cargo tanker vessel warship registering,0.1733
1058,743,bertqe.topn10.bm25,under flag conveni nation secur,0.167
1059,743,bt_nllb_french,Register of freight vessels,0.1529
1060,743,wordnet.topn3,freighter ship registration merchantman bottom merchant ship transport embark enrolment adjustment readjustment,0.1482
1061,743,stem.lovins,freighter ship register,0.1284
1062,743,anchor.topn3,freighter ship registration d cl a improv kommuna cunnari communa,0.1235
1063,743,docluster.topn10.3.qld,freighter ship registration,0.1065
1064,743,original,Freighter ship registration,0.1065
1065,743,stem.krovetz,freighter ship registration,0.1065
1066,743,stem.porter,freighter ship registr,0.1065
1067,743,stem.porter2,freighter ship registr,0.1065
1068,743,stem.sstemmer,freighter ship registration,0.1065
1069,743,thesaurus.topn3,freighter ship registration,0.1065
1070,743,thesaurus.topn3.replace,freighter ship registration,0.1065
1071,744,-1,Counterfeit ID punishments,0.0
1072,744,glove.topn3,counterfeit id punishments fake identification meted,0.1486
1073,744,bt_nllb_russian,Penalties for counterfeiting identity card,0.0975
1074,744,bt_nllb_arabic,The penalties for a fake identity,0.068
1075,744,glove.topn3.replace,fake identification meted,0.0602
1076,744,bt_bing_chinese_simplified,Penalties for forging identity documents,0.0474
1077,744,bt_bing_russian,Penalties for Identity Card Forgery,0.0264
1078,744,bt_bing_arabic,Penalties for identity fraud,0.0239
1079,744,bt_nllb_chinese_yue,The punishment for fake ID,0.0234
1080,744,bt_nllb_korean,The punishment for fake ID,0.0234
1081,744,bt_bing_korean,Penalties for fake IDs,0.0231
1082,744,bt_bing_tamil,Fake ID penalties,0.0231
1083,744,bt_bing_persian,Fraudulent punishments,0.0205
1084,744,bt_nllb_german,Penalties for counterfeit identification,0.0189
1085,744,bt_nllb_swahili,False identity judgments,0.0183
1086,744,bt_bing_french,Penalties for identity forgery,0.0146
1087,744,stem.paicehusk,counterfeit id pun,0.0128
1088,744,conceptnet.topn3,counterfeit id punishments Idaho buying a beer Sentences,0.0115
1089,744,sensedisambiguation.replace,counterfeit idaho punishment,0.0114
1090,744,wiki.topn3,counterfeit id punishments counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0114
1091,744,bt_bing_swahili,Counter identification penalty,0.0113
1092,744,wiki.topn3.replace,counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0113
1093,744,bt_nllb_persian,The penalties for false identity,0.0067
1094,744,conceptnet.topn3.replace,counterfeit Idaho buying a beer Sentences,0.0059
1095,745,-1,Doomsday cults,0.7025
1096,745,rm3.topn10.10.0.5.qld,doomsday cults cult religion biolog,0.729
1097,745,bt_bing_chinese_simplified,Doomsday cult,0.7025
1098,745,bt_bing_german,Doomsday Cults,0.7025
1099,745,bt_bing_malay,The cult of doomsday,0.7025
1100,745,bt_bing_russian,Doomsday Cults,0.7025
1101,745,bt_bing_swahili,Doomsday cult,0.7025
1102,745,conceptluster.topn5.3.qld,doomsday cults,0.7025
1103,745,original,Doomsday cults,0.7025
1104,745,stem.krovetz,doomsday cult,0.7025
1105,745,stem.paicehusk,doomsday cult,0.7025
1106,745,stem.porter,doomsdai cult,0.7025
1107,745,stem.porter2,doomsday cult,0.7025
1108,745,stem.sstemmer,doomsday cult,0.7025
1109,745,tagmee.topn3,doomsday cults Doomsday cult,0.7025
1110,745,tagmee.topn3.replace,Doomsday cult,0.7025
1111,745,thesaurus.topn3,doomsday cults,0.7025
1112,745,thesaurus.topn3.replace,doomsday cults,0.7025
1113,746,-1,Outsource job India,0.5215
1114,746,bt_bing_arabic,Outsourcing India Job,0.5215
1115,746,bt_bing_chinese_simplified,Outsourcing jobs in India,0.5215
1116,746,bt_bing_german,Jobs Outsourcing in India,0.5215
1117,746,bt_bing_korean,Outsourcing Jobs India,0.5215
1118,746,bt_bing_russian,Outsourced Jobs in India,0.5215
1119,746,bt_nllb_korean,Outsourcing jobs in India,0.5215
1120,746,original,Outsource job India,0.5215
1121,746,stem.krovetz,outsource job india,0.5215
1122,746,stem.porter,outsourc job india,0.5215
1123,746,stem.porter2,outsourc job india,0.5215
1124,746,stem.sstemmer,outsource job india,0.5215
1125,746,tagmee.topn3,outsource job india Outsourcing Job India,0.5215
1126,746,tagmee.topn3.replace,Outsourcing Job India,0.5215
1127,746,thesaurus.topn3,outsource job india,0.5215
1128,746,thesaurus.topn3.replace,outsource job india,0.5215
1129,747,-1,Library computer oversight,0.1652
1130,747,tagmee.topn3,library computer oversight Library Computer Regulation,0.1908
1131,747,docluster.topn10.3.qld,library computer oversight librari comput cost,0.1743
1132,747,rm3.topn10.10.0.5.qld,library computer oversight librari cost comput,0.1743
1133,747,bt_nllb_russian,Computer oversight of the library,0.1652
1134,747,bt_nllb_tamil,Library computer oversight,0.1652
1135,747,conceptnet.topn3,library computer oversight,0.1652
1136,747,conceptnet.topn3.replace,library computer oversight,0.1652
1137,747,original,Library computer oversight,0.1652
1138,747,stem.krovetz,library computer oversight,0.1652
1139,747,stem.porter,librari comput oversight,0.1652
1140,747,stem.porter2,librari comput oversight,0.1652
1141,747,stem.sstemmer,library computer oversight,0.1652
1142,747,thesaurus.topn3,library computer oversight,0.1652
1143,747,thesaurus.topn3.replace,library computer oversight,0.1652
1144,748,-1,Nuclear reactor types,0.1649
1145,748,bt_bing_arabic,Types of nuclear reactors,0.1649
1146,748,bt_bing_chinese_simplified,Types of nuclear reactors,0.1649
1147,748,bt_bing_french,Types of Nuclear Reactors,0.1649
1148,748,bt_bing_german,Types of nuclear reactors,0.1649
1149,748,bt_bing_malay,Types of nuclear reactors,0.1649
1150,748,bt_bing_persian,Types of nuclear reactors,0.1649
1151,748,bt_bing_russian,Types of Nuclear Reactors,0.1649
1152,748,bt_bing_swahili,Types of nuclear reactor,0.1649
1153,748,bt_bing_tamil,Types of nuclear reactors,0.1649
1154,748,bt_nllb_arabic,Types of nuclear reactors,0.1649
1155,748,bt_nllb_french,Types of nuclear reactors,0.1649
1156,748,bt_nllb_german,Types of nuclear reactors,0.1649
1157,748,bt_nllb_korean,Type of nuclear reactor,0.1649
1158,748,bt_nllb_malay,Type of nuclear reactor,0.1649
1159,748,bt_nllb_persian,Types of nuclear reactors,0.1649
1160,748,bt_nllb_russian,Types of nuclear reactors,0.1649
1161,748,bt_nllb_swahili,Types of nuclear reactors,0.1649
1162,748,original,Nuclear reactor types,0.1649
1163,748,sensedisambiguation,Nuclear reactor nuclear reactor types type,0.1649
1164,748,stem.krovetz,nuclear reactor type,0.1649
1165,748,stem.porter,nuclear reactor type,0.1649
1166,748,stem.porter2,nuclear reactor type,0.1649
1167,748,stem.sstemmer,nuclear reactor type,0.1649
1168,748,thesaurus.topn3,nuclear reactor types,0.1649
1169,748,thesaurus.topn3.replace,nuclear reactor types,0.1649
1170,749,-1,Puerto Rico state,0.3127
1171,749,glove.topn3,puerto rico state rico rican puerto pwehr federal,0.4359
1172,749,glove.topn3.replace,rico rican puerto pwehr federal,0.3973
1173,749,word2vec.topn3,puerto rico state rican rico ricans puerto ricans rican federal,0.3311
1174,749,bt_bing_arabic,State of Puerto Rico,0.3127
1175,749,bt_bing_chinese_simplified,State of Puerto Rico,0.3127
1176,749,bt_bing_french,State of Puerto Rico,0.3127
1177,749,bt_bing_german,State of Puerto Rico,0.3127
1178,749,bt_bing_malay,State of Puerto Rico,0.3127
1179,749,bt_bing_persian,State of Puerto Rico,0.3127
1180,749,bt_bing_russian,State of Puerto Rico,0.3127
1181,749,bt_bing_swahili,State of Puerto Rico,0.3127
1182,749,bt_bing_tamil,State of Puerto Rico,0.3127
1183,749,bt_nllb_arabic,The state of Puerto Rico,0.3127
1184,749,bt_nllb_chinese_yue,Puerto Rico is a state,0.3127
1185,749,bt_nllb_french,State of Puerto Rico,0.3127
1186,749,bt_nllb_german,State of Puerto Rico,0.3127
1187,749,bt_nllb_malay,State of Puerto Rico,0.3127
1188,749,bt_nllb_persian,The state of Puerto Rico,0.3127
1189,749,bt_nllb_russian,The State of Puerto Rico,0.3127
1190,749,bt_nllb_swahili,The State of Puerto Rico,0.3127
1191,749,bt_nllb_tamil,The State of Puerto Rico,0.3127
1192,749,docluster.topn10.3.qld,puerto rico state,0.3127
1193,749,original,Puerto Rico state,0.3127
1194,749,rm3.topn10.10.0.5.qld,puerto rico state,0.3127
1195,749,stem.krovetz,puerto rico state,0.3127
1196,749,stem.porter,puerto rico state,0.3127
1197,749,stem.porter2,puerto rico state,0.3127
1198,749,stem.sstemmer,puerto rico state,0.3127
1199,749,thesaurus.topn3,puerto rico state,0.3127
1200,749,thesaurus.topn3.replace,puerto rico state,0.3127
1201,750,-1,John Edwards womens issues,0.1858
1202,750,original,John Edwards womens issues,0.1858
1203,750,stem.krovetz,john edwards women issue,0.1858
1204,750,stem.lovins,john edward women issu,0.1858
1205,750,stem.porter,john edward women issu,0.1858
1206,750,stem.porter2,john edward women issu,0.1858
1207,750,stem.sstemmer,john edward women issue,0.1858
1208,750,thesaurus.topn3,john edwards womens issues,0.1858
1209,750,thesaurus.topn3.replace,john edwards womens issues,0.1858
1210,751,-1,Scrabble Players,0.4385
1211,751,anchor.topn3,scrabble players,0.4385
1212,751,anchor.topn3.replace,scrabble players,0.4385
1213,751,bt_bing_arabic,Scrabble players,0.4385
1214,751,bt_bing_chinese_simplified,Scrabble player,0.4385
1215,751,bt_bing_french,Scrabble Players,0.4385
1216,751,bt_bing_german,Scrabble Players,0.4385
1217,751,bt_bing_korean,Scrabble Player,0.4385
1218,751,bt_bing_malay,Scrabble Player,0.4385
1219,751,bt_bing_persian,Scrabble Players,0.4385
1220,751,bt_bing_russian,Scrabble Players,0.4385
1221,751,bt_bing_swahili,Scrabble players,0.4385
1222,751,bt_bing_tamil,Scrabble Players,0.4385
1223,751,bt_nllb_arabic,The scrabble players,0.4385
1224,751,bt_nllb_french,The Scrabble Players,0.4385
1225,751,bt_nllb_korean,Scrabble player,0.4385
1226,751,bt_nllb_malay,Scrabble player,0.4385
1227,751,bt_nllb_russian,Scrabble players,0.4385
1228,751,bt_nllb_swahili,Scrabble players,0.4385
1229,751,bt_nllb_tamil,The Scrabble Players,0.4385
1230,751,original,Scrabble Players,0.4385
1231,751,stem.krovetz,scrabble player,0.4385
1232,751,stem.lovins,scrabbl player,0.4385
1233,751,stem.porter,scrabbl player,0.4385
1234,751,stem.porter2,scrabbl player,0.4385
1235,751,stem.sstemmer,scrabble player,0.4385
1236,751,termluster.topn5.3.qld,scrabble players,0.4385
1237,751,thesaurus.topn3,scrabble players,0.4385
1238,751,thesaurus.topn3.replace,scrabble players,0.4385
1239,752,-1,Dam removal,0.3754
1240,752,bt_bing_arabic,Removal of dams,0.3754
1241,752,bt_bing_german,Removal of dams,0.3754
1242,752,bt_bing_korean,Dam removal,0.3754
1243,752,bt_bing_malay,Dam removal,0.3754
1244,752,bt_bing_persian,Dam Removal,0.3754
1245,752,bt_bing_swahili,Dam removal,0.3754
1246,752,bt_bing_tamil,Dam removal,0.3754
1247,752,bt_nllb_arabic,Remove the dam,0.3754
1248,752,bt_nllb_french,Removal of the dam,0.3754
1249,752,bt_nllb_german,Removal of the dam,0.3754
1250,752,bt_nllb_malay,Removal of the dam,0.3754
1251,752,bt_nllb_persian,Remove the dam,0.3754
1252,752,bt_nllb_russian,Removing the dam,0.3754
1253,752,bt_nllb_swahili,Removing the dam,0.3754
1254,752,bt_nllb_tamil,Removal of dam,0.3754
1255,752,conceptluster.topn5.3.qld,dam removal,0.3754
1256,752,docluster.topn10.3.qld,dam removal,0.3754
1257,752,original,Dam removal,0.3754
1258,752,stem.krovetz,dam removal,0.3754
1259,752,stem.lovins,dam remov,0.3754
1260,752,stem.paicehusk,dam remov,0.3754
1261,752,stem.porter,dam remov,0.3754
1262,752,stem.porter2,dam remov,0.3754
1263,752,stem.sstemmer,dam removal,0.3754
1264,752,stem.trunc5,dam remov,0.3754
1265,752,tagmee.topn3,dam removal Dam removal,0.3754
1266,752,tagmee.topn3.replace,Dam removal,0.3754
1267,752,thesaurus.topn3,dam removal,0.3754
1268,752,thesaurus.topn3.replace,dam removal,0.3754
1269,752,word2vec.topn3,dam removal,0.3754
1270,752,word2vec.topn3.replace,dam removal,0.3754
1271,753,-1,bullying prevention programs,0.5286
1272,753,rm3.topn10.10.0.5.qld,bullying prevention programs bulli program school,0.602
1273,753,rm3.topn10.10.0.5.bm25,bullying prevention programs bulli school,0.5476
1274,753,relevancefeedback.topn10.qld,bullying prevention programs bulli program,0.5337
1275,753,anchor.topn3,bullying prevention programs,0.5286
1276,753,anchor.topn3.replace,bullying prevention programs,0.5286
1277,753,bt_bing_arabic,Bullying Prevention Programs,0.5286
1278,753,bt_bing_chinese_simplified,Bullying Prevention Program,0.5286
1279,753,bt_bing_french,Bullying Prevention Programs,0.5286
1280,753,bt_bing_german,Bullying Prevention Programs,0.5286
1281,753,bt_bing_malay,Bullying Prevention Program,0.5286
1282,753,bt_bing_persian,Bullying prevention programs,0.5286
1283,753,bt_bing_russian,Bullying Prevention Programs,0.5286
1284,753,bt_bing_swahili,Bullying Prevention Programs,0.5286
1285,753,bt_bing_tamil,Bullying Prevention Programs,0.5286
1286,753,bt_nllb_chinese_yue,The bullying prevention program,0.5286
1287,753,bt_nllb_korean,The bullying prevention program,0.5286
1288,753,bt_nllb_malay,The bullying prevention program,0.5286
1289,753,bt_nllb_russian,The program for prevention of bullying,0.5286
1290,753,original,bullying prevention programs,0.5286
1291,753,stem.krovetz,bully prevention program,0.5286
1292,753,stem.porter,bulli prevent program,0.5286
1293,753,stem.porter2,bulli prevent program,0.5286
