,qid,order,query,bm25.map
410,762,rm3.topn10.10.0.5.qld,history of physicians in america p histori women american agricultur,0.0109
411,763,-1,Hunting deaths,0.0594
412,763,glove.topn3,hunting deaths hunters fatalities,0.2562
413,763,bt_bing_french,Hunting related deaths,0.1474
414,763,bt_bing_russian,Hunting Fatalities,0.1352
415,763,glove.topn3.replace,hunters fatalities,0.087
416,764,-1,Increase mass transit use,0.0391
417,764,termluster.topn5.3.qld,increase mass transit use program transit work mass program work,0.0843
418,765,-1,ephedra ma huang deaths,0.1843
419,765,bt_bing_korean,Ephedra Death,0.4049
420,765,bt_nllb_chinese_yue,The death of Ephedra Ma Juan,0.2938
421,765,word2vec.topn3,ephedra huang deaths ephedrine Metabolife zhao zhu qiao fatalities killings,0.2831
422,765,glove.topn3,ephedra huang deaths ephedrine supplements cheng yu fatalities,0.2736
423,765,termluster.topn5.3.qld,ephedra huang deaths advers case contain advers case contain supplement public product,0.2736
424,765,rm3.topn10.10.0.5.qld,ephedra ma huang deaths ephedrin heart supplement,0.2582
425,765,rm3.topn10.10.0.5.bm25,ephedra ma huang deaths ephedrin supplement heart drug,0.2516
426,765,relevancefeedback.topn10.qld,ephedra ma huang deaths ephedrin heart drug product supplement,0.2469
427,765,thesaurus.topn3,ephedra huang deaths,0.228
428,765,thesaurus.topn3.replace,ephedra huang deaths,0.228
429,765,conceptluster.topn5.3.qld,ephedra huang deaths death ephedra sinica,0.2272
430,765,tagmee.topn3,ephedra huang deaths Ephedra sinica Death,0.2272
431,765,docluster.topn10.3.qld,ephedra ma huang deaths ephedrin,0.2226
432,765,tagmee.topn3.replace,Ephedra sinica Death,0.2137
433,765,sensedisambiguation,ephedra ma huang deaths end,0.2003
434,765,bt_bing_french,Ephedra Ma Huang s Death,0.1989
435,765,bt_bing_malay,Ephedra Ma Huang s death,0.1989
436,765,wiki.topn3,ephedra huang deaths allium monanthum trichosanthes kirilowii malus toringoides ephedra sinica life senescence disease death,0.1868
437,766,-1,diamond smuggling,0.2323
438,766,wiki.topn3,diamond smuggling impact event minerals abrasives semiconductor materials diamond politics liberia people extradited liberia people extradited sierra leone blood diamond contraband customs sabotage smuggling,0.295
439,766,tagmee.topn3.replace,Diamond Blood diamond Smuggling,0.2801
440,766,bt_nllb_malay,The diamond trade,0.2785
441,766,conceptluster.topn5.3.qld,diamond smuggling blood diamond diamond smuggling,0.265
442,766,tagmee.topn3,diamond smuggling Diamond Blood diamond Smuggling,0.265
443,766,relevancefeedback.topn10.qld,diamond smuggling do,0.256
444,766,wiki.topn3.replace,impact event minerals abrasives semiconductor materials diamond politics liberia people extradited liberia people extradited sierra leone blood diamond contraband customs sabotage smuggling,0.2374
445,767,-1,Pharmacist License requirements,0.136
446,768,-1,Women in state legislatures,0.079
447,769,-1,Kroll Associates Employees,0.0021
448,769,conceptnet.topn3.replace,kroll associates a company the office company,0.022
449,769,wiki.topn3,kroll associates employees general atlantic wilson sonsini goodrich rosati asia kroll inc,0.0106
450,769,relevancefeedback.topn10.qld,kroll associates employees train mr wage illinoi law fraser gepner,0.0098
451,769,wordnet.topn3.replace,kroll familiar consort associate degree employees,0.0056
452,769,conceptnet.topn3,kroll associates employees a company the office company,0.005
453,769,tagmee.topn3.replace,Kroll Inc,0.0025
454,769,rm3.topn10.10.0.5.bm25,kroll associates employees order thaw mr i facil program train we,0.0024
455,769,conceptluster.topn5.3.qld,kroll associates employees kroll inc,0.0022
456,769,tagmee.topn3,kroll associates employees Kroll Inc,0.0022
457,770,-1,Kyrgyzstan-United States relations,0.179
458,770,conceptnet.topn3,kyrgyzstan united states relations country,0.1934
459,771,-1,deformed leopard frogs,0.4013
460,771,sensedisambiguation,deformed flex leopard frogs frog,0.4024
461,772,-1,flag display rules,0.2227
462,772,termluster.topn5.3.qld,flag display rules abov alwai america weather wai vertic,0.327
463,772,word2vec.topn3,flag display rules flag regulations laws,0.2455
464,773,-1,Pennsylvania slot machine gambling,0.4926
465,773,bt_nllb_russian,Gambling at the Pennsylvania machines,0.8294
466,773,termluster.topn5.3.qld,pennsylvania slot machine gambling citat code enforc bureau control credit video three suprem video three suprem,0.7938
467,773,anchor.topn3,pennsylvania slot machine gambling pennsybania pennsylvania histori pennsylvania fourth nordskov jensk fowler typ,0.6748
468,773,sensedisambiguation,Pennsylvania university of pennsylvania slot machine gambling gamble,0.5914
469,773,docluster.topn10.3.qld,pennsylvania slot machine gambling machin license,0.5507
470,773,conceptnet.topn3,pennsylvania slot machine gambling PA an apple tree slot machine,0.529
471,773,bt_nllb_french,Pennsylvania slot machines,0.5
472,773,relevancefeedback.topn10.qld,pennsylvania slot machine gambling court machin license licens,0.4992
473,773,rm3.topn10.10.0.5.bm25,pennsylvania slot machine gambling court machin licens license,0.4992
474,773,rm3.topn10.10.0.5.qld,pennsylvania slot machine gambling machin court license licens,0.4992
475,773,conceptnet.topn3.replace,PA an apple tree slot machine machine gambling,0.4971
476,774,-1,Causes of Homelessness,0.0452
477,774,rm3.topn10.10.0.5.qld,causes of homelessness homeless student,0.0642
478,774,wiki.topn3,causes homelessness arthritis sepsis symptoms signs vascular paralysis homelessness homeless shelters homeless shelter homelessness,0.0618
479,774,docluster.topn10.3.qld,causes of homelessness homeless,0.047
480,774,relevancefeedback.topn10.qld,causes of homelessness homeless,0.047
481,774,word2vec.topn3,causes homelessness poverty,0.0466
482,775,-1,Commercial candy makers,0.0161
483,775,conceptnet.topn3,commercial candy makers commercialised chocolate sugar the movies,0.0483
484,775,tagmee.topn3.replace,Candy,0.0442
485,775,wordnet.topn3,commercial candy makers commercial grade commercial message sugarcoat confect glaze shaper Godhead Divine,0.044
486,775,wiki.topn3,commercial candy makers marshmallow caramel snack food candy,0.0412
487,775,rm3.topn10.10.0.5.qld,commercial candy makers candi all shall industri chocol,0.037
488,775,rm3.topn10.10.0.5.bm25,commercial candy makers candi shall chocol u industri,0.034
489,775,termluster.topn5.3.qld,commercial candy makers maker candi,0.0276
490,775,relevancefeedback.topn10.qld,commercial candy makers candi u all,0.0208
491,775,glove.topn3,commercial candy makers addition business chocolate manufacturers,0.0201
492,775,conceptluster.topn5.3.qld,commercial candy makers candy,0.0175
493,775,docluster.topn10.3.qld,commercial candy makers candi,0.0175
494,775,tagmee.topn3,commercial candy makers Candy,0.0175
495,775,word2vec.topn3,commercial candy makers commerical non commercial commericial sweets chocolate manufacturers manufacturer,0.0173
496,775,wiki.topn3.replace,marshmallow caramel snack food candy,0.0171
497,776,-1,Magnet schools success,0.1183
498,776,relevancefeedback.topn10.qld,magnet schools success school student,0.1387
499,776,tagmee.topn3,magnet schools success Magnet school Magnet school,0.1301
500,777,-1,hybrid alternative fuel cars,0.076
501,777,conceptluster.topn5.3.qld,hybrid alternative fuel cars hybrid vehicle alternative fuel vehicle,0.0934
502,777,tagmee.topn3,hybrid alternative fuel cars Hybrid vehicle Alternative fuel vehicle,0.0934
503,777,wiki.topn3,hybrid alternative fuel cars powertrain ac propulsion automotivaerodynamics hybrid vehicle alternative fuels miles per gallon gasolinequivalent hybrid vehicldrivetrain alternative fuel vehicle,0.0863
504,777,sensedisambiguation,hybrid alternative fuel cars car,0.0844
505,777,glove.topn3,hybrid alternative fuel cars concept preferable gasoline vehicles,0.0831
506,777,rm3.topn10.10.0.5.qld,hybrid alternative fuel cars hydrogen vehicl,0.0793
507,778,-1,golden ratio,0.0981
508,778,rm3.topn10.10.0.5.bm25,golden ratio mathemat face similar dr,0.1325
509,779,-1,Javelinas range and description,0.2684
510,779,termluster.topn5.3.qld,javelinas range description speci south rang speci south mountain,0.3337
511,779,relevancefeedback.topn10.qld,javelinas range and description javelina road area bear jaguar rang confidenti,0.2955
512,779,docluster.topn10.3.qld,javelinas range and description road rang area,0.294
513,779,conceptluster.topn5.3.qld,javelinas range description peccary species description range biology,0.2887
514,779,tagmee.topn3,javelinas range description Peccary Range biology Species description,0.2887
515,779,bt_bing_german,Javelina s range and description,0.2801
516,779,stem.paicehusk,javelina rang and describ,0.2712
517,780,-1,Arable land,0.0695
518,780,docluster.topn10.3.qld,arable land perman or claim,0.1085
519,780,relevancefeedback.topn10.qld,arable land perman or claim,0.1085
520,780,rm3.topn10.10.0.5.qld,arable land perman or claim,0.1085
521,780,termluster.topn5.3.qld,arable land world unit south arabl south forest,0.0727
522,780,sensedisambiguation,Arable land state,0.0709
523,781,-1,Squirrel control and protections,0.1243
524,782,-1,Orange varieties seasons,0.3651
525,782,relevancefeedback.topn10.qld,orange varieties seasons crop orang fruit box,0.4242
526,782,rm3.topn10.10.0.5.bm25,orange varieties seasons crop fruit box,0.4188
527,782,docluster.topn10.3.qld,orange varieties seasons fruit box,0.3961
528,782,rm3.topn10.10.0.5.qld,orange varieties seasons fruit season box,0.3849
529,782,conceptluster.topn5.3.qld,orange varieties seasons season orange fruit variety botany,0.3739
530,782,tagmee.topn3,orange varieties seasons Orange fruit Variety botany Season,0.3739
531,783,-1,school mercury poisoning,0.0181
532,783,glove.topn3,school mercury poisoning students piyanart srivalo contamination,0.1403
533,783,termluster.topn5.3.qld,school mercury poisoning also mercuri program work school program work school program,0.085
534,783,tagmee.topn3.replace,Shoaling and schooling Mercury poisoning,0.0508
535,783,docluster.topn10.3.qld,school mercury poisoning mercuri children new,0.0464
536,783,relevancefeedback.topn10.qld,school mercury poisoning mercuri new children,0.0464
537,783,rm3.topn10.10.0.5.qld,school mercury poisoning new children mercuri,0.0464
538,783,rm3.topn10.10.0.5.bm25,school mercury poisoning new children health minnesota,0.045
539,783,conceptluster.topn5.3.qld,school mercury poisoning shoaling schooling mercury poisoning,0.0217
540,783,tagmee.topn3,school mercury poisoning Shoaling and schooling Mercury poisoning,0.0217
541,784,-1,mersenne primes,0.5239
542,784,bt_bing_arabic,Mersenne Prime Numbers,0.6004
543,784,bt_nllb_malay,number of mersenne primes,0.6004
544,784,termluster.topn5.3.qld,mersenne primes prime number number mersenn,0.6004
545,784,docluster.topn10.3.qld,mersenne primes prime number gener,0.5446
546,785,-1,Ivory-billed woodpecker,0.2308
547,785,bt_bing_arabic,Ivory woodpecker,0.2334
548,786,-1,Yew trees,0.1231
549,786,conceptnet.topn3,yew trees wood Pacific yew leaves squirrel,0.2089
550,786,termluster.topn5.3.qld,yew trees forest tree bark yew wood speci,0.1419
551,786,rm3.topn10.10.0.5.qld,yew trees environment taxol zone herb tree forest would,0.1359
552,787,-1,Sunflower Cultivation,0.2271
553,788,-1,Reverse mortgages,0.3322
554,789,-1,abandoned mine reclamation,0.0583
555,789,termluster.topn5.3.qld,abandoned mine reclamation site reclam project abandon coal reclam site project pennsylvania,0.1008
556,789,relevancefeedback.topn10.qld,abandoned mine reclamation part reclam,0.0593
557,790,-1,women's rights in Saudi Arabia,0.446
558,790,bt_nllb_chinese_yue,The rights of women in Saudi Arabia,0.4598
559,791,-1,Gullah geechee language culture,0.3329
560,791,wiki.topn3.replace,gullah language igbo landing africanisms gullah gullah language igbo landing africanisms gullah languages african diaspora liberian english merico language gullah language sociology culture society counterculture culture,0.44
561,791,wiki.topn3,gullah geechee language culture gullah language igbo landing africanisms gullah gullah language igbo landing africanisms gullah languages african diaspora liberian english merico language gullah language sociology culture society counterculture culture,0.4263
562,791,bt_bing_tamil,Gullah Keechi Language Culture,0.3969
563,791,stem.porter,gullah geeche languag cultur,0.3951
564,791,stem.porter2,gullah geeche languag cultur,0.3951
565,791,word2vec.topn3.replace,gullah geechee langauge traditions,0.3934
566,791,word2vec.topn3,gullah geechee language culture langauge traditions,0.3826
567,791,termluster.topn5.3.qld,gullah geechee language culture countri geeche nation site nation gullah studi special public,0.3801
568,791,anchor.topn3,gullah geechee language culture gullah island binyah ambelau,0.3739
569,791,tagmee.topn3.replace,Gullah Gullah Gullah language Culture,0.3701
570,791,conceptluster.topn5.3.qld,gullah geechee language culture culture gullah language,0.3613
571,791,anchor.topn3.replace,gullah island binyah ambelau geechee language culture,0.3575
572,791,rm3.topn10.10.0.5.qld,gullah geechee language culture studi cultur peopl african comment award altern,0.3354
573,792,-1,Social Security means test,0.0896
574,792,docluster.topn10.3.qld,social security means test secur earn benefit,0.1327
575,792,bt_nllb_chinese_yue,Social Security is a test,0.1252
576,792,bt_nllb_persian,Social Security is a test,0.1252
577,792,bt_nllb_tamil,Social security testing,0.1252
578,793,-1,Bagpipe Bands,0.1459
579,793,tagmee.topn3.replace,Bagpipes Military band,0.1891
580,793,wiki.topn3,bagpipe bands tin whistle great highland bagpipe chanter bagpipes military bands bugle military tattoo military band,0.1737
581,793,docluster.topn10.3.qld,bagpipe bands band,0.1693
582,793,termluster.topn5.3.qld,bagpipe bands pipe,0.1657
583,793,conceptluster.topn5.3.qld,bagpipe bands bagpipes military band,0.1624
584,793,tagmee.topn3,bagpipe bands Bagpipes Military band,0.1624
585,794,-1,pet therapy,0.1475
586,794,conceptluster.topn5.3.qld,pet therapy animal assisted therapy,0.1979
587,794,tagmee.topn3,pet therapy Animal assisted therapy,0.1979
588,794,conceptnet.topn3,pet therapy dog a dog,0.1899
589,795,-1,notable cocker spaniels,0.0138
590,795,bt_nllb_korean,A remarkable Coker Spaniel,0.0935
591,795,rm3.topn10.10.0.5.bm25,notable cocker spaniels terrier ye dog,0.0874
592,795,rm3.topn10.10.0.5.qld,notable cocker spaniels terrier ye dog,0.0874
593,795,wiki.topn3.replace,labradoodle pointer dog breed show dog cocker spaniel foxhound basset fauvdbretagne welsh springer spaniel spaniel,0.0865
594,795,relevancefeedback.topn10.qld,notable cocker spaniels terrier p dog ye,0.0836
595,795,docluster.topn10.3.qld,notable cocker spaniels terrier,0.0777
596,795,bt_bing_malay,Famous cockerel spaniel,0.0576
597,795,bt_nllb_arabic,Cockroaches are remarkable Spaniels,0.0566
598,795,wiki.topn3,notable cocker spaniels labradoodle pointer dog breed show dog cocker spaniel foxhound basset fauvdbretagne welsh springer spaniel spaniel,0.0518
599,795,stem.paicehusk,not cock spaniel,0.0361
600,795,conceptnet.topn3.replace,luminary noteworthy far famed pamper cocker spaniel indulge spaniels,0.0339
601,795,word2vec.topn3,notable cocker spaniels noteworthy noteable note worthy spaniel spaniels,0.0298
602,795,bt_bing_chinese_simplified,The famous cocker spaniel,0.0285
603,795,bt_bing_russian,Famous Cocker Spaniels,0.0285
604,795,bt_bing_swahili,Famous cocker spaniels,0.0285
605,795,bt_nllb_malay,The famous spaniel cocker,0.0285
606,795,bt_nllb_swahili,The famous cocker Spaniels,0.0285
607,795,wordnet.topn3.replace,leading light noteworthy famous mollycoddle English cocker spaniel cocker spaniel spaniels,0.0277
608,795,stem.krovetz,notable cock spaniel,0.0275
609,795,bt_nllb_french,the remarkable cocker Spaniels,0.0267
610,795,word2vec.topn3.replace,noteworthy noteable note worthy spaniel spaniels spaniels,0.0254
611,795,sensedisambiguation.replace,noteworthy cocker spaniel spaniel,0.0225
612,795,tagmee.topn3.replace,Cocker Spaniel Spaniel,0.0225
613,795,bt_bing_french,Cocker Spaniel Notable Spaniels,0.0223
614,795,conceptluster.topn5.3.qld,notable cocker spaniels cocker spaniel spaniel,0.0212
615,795,sensedisambiguation,notable noteworthy cocker cocker spaniel spaniels spaniel,0.0212
616,795,tagmee.topn3,notable cocker spaniels Cocker Spaniel Spaniel,0.0212
617,795,conceptnet.topn3,notable cocker spaniels luminary noteworthy far famed pamper cocker spaniel indulge,0.0205
618,795,bt_nllb_persian,Notable spaniels,0.0201
619,795,termluster.topn5.3.qld,notable cocker spaniels english spaniel english cocker,0.0192
620,795,wordnet.topn3,notable cocker spaniels noteworthy luminary English cocker spaniel mollycoddle indulge,0.0169
621,796,-1,Blue Grass Music Festival history,0.1438
622,796,conceptluster.topn5.3.qld,blue grass music festival history bluegrass music,0.3215
623,796,tagmee.topn3,blue grass music festival history Bluegrass music,0.3215
624,796,wiki.topn3,blue grass music festival history old time music bluegrass music americana music bluegrass music,0.3049
625,796,bt_bing_chinese_simplified,History of the Bluegrass Music Festival,0.3023
626,796,bt_bing_korean,History of Bluegrass Music Festivals,0.3023
627,796,wiki.topn3.replace,old time music bluegrass music americana music bluegrass music,0.1556
628,796,rm3.topn10.10.0.5.bm25,blue grass music festival history festiv,0.1492
629,797,-1,reintroduction of gray wolves,0.2093
630,797,termluster.topn5.3.qld,reintroduction gray wolves yellowston wolv wolf yellowston wolf wildlif,0.3226
631,797,wordnet.topn3,reintroduction gray wolves Asa Gray Gy gray headed brute skirt chaser wolf,0.2543
632,797,bt_nllb_russian,Restarting the use of gray wolves,0.2433
633,797,conceptluster.topn5.3.qld,reintroduction gray wolves species reintroduction gray wolf,0.2287
634,797,tagmee.topn3,reintroduction gray wolves Species reintroduction Gray wolf,0.2287
635,797,wiki.topn3,reintroduction gray wolves species reintroduction weasel wolves wolverine gray wolf,0.2276
636,797,docluster.topn10.3.qld,reintroduction of gray wolves wolv wolf,0.2236
637,797,relevancefeedback.topn10.qld,reintroduction of gray wolves wolv wolf,0.2236
638,797,rm3.topn10.10.0.5.bm25,reintroduction of gray wolves wolv wolf,0.2236
639,797,rm3.topn10.10.0.5.qld,reintroduction of gray wolves wolf wolv,0.2236
640,797,stem.paicehusk,reintroduc of gray wolv,0.2231
641,797,tagmee.topn3.replace,Species reintroduction Gray wolf,0.2224
642,797,bt_nllb_persian,The gray wolves,0.2175
643,797,stem.trunc5,reint of gray wolve,0.213
644,798,-1,Massachusetts textile mills,0.1227
645,798,rm3.topn10.10.0.5.qld,massachusetts textile mills lowel mill,0.2491
646,798,relevancefeedback.topn10.qld,massachusetts textile mills mill lowel us theater,0.2285
647,798,docluster.topn10.3.qld,massachusetts textile mills theater lowel,0.1754
648,798,bt_bing_arabic,Textile factories in Massachusetts,0.1691
649,798,bt_bing_korean,Massachusetts Textile Factory,0.1691
650,798,bt_bing_malay,Massachusetts textile factory,0.1691
651,798,bt_bing_persian,Massachusetts Textile Factories,0.1691
652,798,bt_nllb_arabic,Textile factories in Massachusetts,0.1691
653,798,bt_nllb_german,Textile factories in Massachusetts,0.1691
654,798,bt_nllb_korean,Massachusetts textile factory,0.1691
655,798,bt_nllb_persian,The textile factories of Massachusetts,0.1691
656,798,bt_nllb_russian,Textile factories in Massachusetts,0.1691
657,798,rm3.topn10.10.0.5.bm25,massachusetts textile mills lowel mill fiction,0.1613
658,798,conceptnet.topn3,massachusetts textile mills a state a state in New England Massachuset Robert Mills beetle millage,0.1521
659,799,-1,Animals in Alzheimer's research,0.0362
660,799,rm3.topn10.10.0.5.bm25,animals in alzheimer s research ad ag tau,0.1813
661,799,bt_nllb_chinese_yue,Animals in the Alzheimer s study,0.0924
662,799,bt_nllb_korean,The animals in the Alzheimer s study,0.0924
663,799,bt_nllb_russian,Animals in the Alzheimer s disease studies,0.0913
664,799,bt_nllb_tamil,The animals involved in Alzheimer s disease research,0.0773
665,799,rm3.topn10.10.0.5.qld,animals in alzheimer s research ag,0.0765
666,799,bt_bing_korean,Animals Involved in Alzheimer s Research,0.074
667,799,docluster.topn10.3.qld,animals in alzheimer s research ag alzheim,0.065
668,799,termluster.topn5.3.qld,animals alzheimer s research year within two year within two activ agenc aim,0.0522
669,799,bt_bing_russian,Animals in Alzheimer s Disease Research,0.0425
670,799,glove.topn3,animals alzheimer s research humans dementia parkinson s whose study institute,0.0419
671,799,relevancefeedback.topn10.qld,animals in alzheimer s research ag applic alzheim,0.0393
672,800,-1,Ovarian Cancer Treatment,0.0585
673,800,rm3.topn10.10.0.5.bm25,ovarian cancer treatment tumor,0.0881
674,800,rm3.topn10.10.0.5.qld,ovarian cancer treatment tumor,0.0881
675,801,-1,Kudzu Pueraria lobata,0.1926
676,801,tagmee.topn3.replace,Kudzu Kudzu,0.3571
677,801,stem.lovins,kudzu puerar lob,0.3004
678,801,tagmee.topn3,kudzu pueraria lobata Kudzu Kudzu,0.2809
679,801,termluster.topn5.3.qld,kudzu pueraria lobata forest lobata plant forest kudzu lobata forest kudzu plant,0.2546
680,801,bt_bing_arabic,Kudzu Pueraria Lopata,0.2542
681,801,bt_bing_persian,Kudzu Puererria Lobata,0.2285
682,801,wiki.topn3,kudzu pueraria lobata pueraria strongyloides stercoralis edamame kudzu pueraria strongyloides stercoralis edamame kudzu,0.223
683,801,docluster.topn10.3.qld,kudzu pueraria lobata sourc,0.2053
684,801,relevancefeedback.topn10.qld,kudzu pueraria lobata sourc,0.2053
685,801,rm3.topn10.10.0.5.bm25,kudzu pueraria lobata sourc,0.2053
686,801,rm3.topn10.10.0.5.qld,kudzu pueraria lobata sourc,0.2053
687,802,-1,Volcano eruptions global temperature,0.2885
688,802,anchor.topn3,volcano eruptions global temperature kudryavyi ndiayen idmaax global eliahu learjet kiwin,0.3683
689,802,bt_bing_arabic,Volcanic eruptions global temperature,0.3657
690,802,bt_bing_chinese_simplified,Volcanic eruptions are global temperatures,0.3657
691,802,bt_bing_french,Volcanic eruption global temperature,0.3657
692,802,bt_bing_german,Volcanic eruptions global temperature,0.3657
693,802,bt_bing_russian,Volcanic eruptions global temperature,0.3657
694,802,bt_bing_tamil,Volcanic eruptions global temperature,0.3657
695,802,bt_nllb_german,Volcanic eruptions global temperature,0.3657
696,802,bt_nllb_malay,Global temperature volcanic eruption,0.3657
697,802,bt_nllb_russian,Volcanic eruptions global temperature,0.3657
698,802,bt_nllb_arabic,Volcanic eruptions Global warming,0.3491
699,802,bt_nllb_french,Volcanic eruptions and global warming,0.3491
700,802,bt_nllb_korean,Volcanic eruptions are global warming,0.3491
701,802,bt_nllb_tamil,Volcanic eruptions global warming,0.3491
702,802,conceptluster.topn5.3.qld,volcano eruptions global temperature climate temperature,0.3354
703,802,bt_bing_swahili,Volcanic eruptions cause global warming,0.325
704,802,bt_nllb_persian,The eruption of a global warming volcano,0.3154
705,802,termluster.topn5.3.qld,volcano eruptions global temperature climat erupt global year volcano volcan climat erupt stratospher year volcano volcan,0.2921
706,803,-1,May Day,0.0
707,803,wiki.topn3,may day publiholidays republiof ireland international workers day parade may day,0.0545
708,803,wiki.topn3.replace,publiholidays republiof ireland international workers day parade may day,0.0257
709,804,-1,ban on human cloning,0.2399
710,804,sensedisambiguation,ban prohibition on human cloning,0.3396
711,804,bt_bing_arabic,Prohibition of human cloning,0.2654
712,804,bt_bing_chinese_simplified,Human cloning is prohibited,0.2654
713,804,bt_bing_french,Prohibition of human cloning,0.2654
714,804,bt_bing_korean,Prohibition of Human Cloning,0.2654
715,804,bt_bing_russian,Prohibition of human cloning,0.2654
716,804,bt_nllb_arabic,Prohibit human cloning,0.2654
717,804,bt_nllb_french,prohibition on cloning humans,0.2654
718,804,bt_nllb_german,Prohibition of cloning of humans,0.2654
719,804,bt_nllb_malay,Prohibition of human cloning,0.2654
720,804,sensedisambiguation.replace,prohibition on human cloning,0.2654
721,804,docluster.topn10.3.qld,ban on human cloning clone,0.2445
722,804,relevancefeedback.topn10.qld,ban on human cloning clone,0.2445
723,804,rm3.topn10.10.0.5.qld,ban on human cloning clone,0.2445
724,805,-1,Identity Theft Passport,0.0839
725,805,stem.paicehusk,id theft passport,0.1642
726,805,termluster.topn5.3.qld,identity theft passport virginia victim theft attornei crime gener attornei crime gener,0.0986
727,805,sensedisambiguation,Identity Theft larceny Passport recommendation,0.0862
728,806,-1,Doctors Without Borders,0.114
729,807,-1,Sugar tariff-rate quotas,0.3722
730,807,termluster.topn5.3.qld,sugar tariff rate quotas alloc cane contain trq tariff sugar,0.505
731,807,bt_bing_tamil,Sugar Tariff Allocations,0.4646
732,807,tagmee.topn3,sugar tariff rate quotas Sugar Import quota,0.4013
733,807,wordnet.topn3,sugar tariff rate quotas boodle pelf refined sugar,0.3981
734,807,tagmee.topn3.replace,Sugar Import quota,0.3906
735,807,stem.trunc5,sugar tarif rate quota,0.3891
736,807,bt_bing_german,Tariff quotas for sugar,0.3783
737,807,bt_bing_russian,Tariff quotas for sugar,0.3783
738,807,bt_nllb_french,Tariff quota for sugar,0.3783
739,808,-1,North Korean Counterfeiting,0.4433
740,808,tagmee.topn3,north korean counterfeiting North Korea Korean language Counterfeit,0.4827
741,808,glove.topn3,north korean counterfeiting south northeast korea laundering,0.4595
742,809,-1,wetlands wastewater treatment,0.1823
743,810,-1,timeshare resales,0.2847
744,810,relevancefeedback.topn10.qld,timeshare resales timeshar illinoi applic you consum site ftc,0.61
745,810,rm3.topn10.10.0.5.bm25,timeshare resales timeshar you illinoi applic consum ftc defend,0.5981
746,810,bt_bing_korean,Resell a timeshare,0.5354
747,810,bt_bing_persian,Reselling Timeshare,0.5354
748,810,glove.topn3,timeshare resales js ooooooooooooooooooooooooooooooooooooooo realtors runs thome,0.3839
749,810,rm3.topn10.10.0.5.qld,timeshare resales timeshar illinoi you applic consum site,0.333
750,810,docluster.topn10.3.qld,timeshare resales you consum timeshar applic illinoi,0.3261
751,810,termluster.topn5.3.qld,timeshare resales sale resal purchas timeshar sale purchas,0.2914
752,811,-1,handwriting recognition,0.183
753,811,relevancefeedback.topn10.qld,handwriting recognition inform handwrit signal project charact,0.2501
754,811,termluster.topn5.3.qld,handwriting recognition system recognit recogn system recogn handwrit,0.2355
755,811,conceptnet.topn3,handwriting recognition perform,0.2166
756,811,wiki.topn3,handwriting recognition end of transmission character graffiti palm os ibm websphere handwriting recognition,0.2088
757,811,rm3.topn10.10.0.5.qld,handwriting recognition handwrit project technolog comput chines inform,0.2075
758,811,rm3.topn10.10.0.5.bm25,handwriting recognition handwrit project technolog comput chines tablet inform,0.2065
759,811,docluster.topn10.3.qld,handwriting recognition project handwrit,0.1893
760,812,-1,total knee replacement surgery,0.3697
761,813,-1,Atlantic Intracoastal Waterway,0.1667
762,813,termluster.topn5.3.qld,atlantic intracoastal waterway waterwai water total waterwai water total,0.187
763,813,glove.topn3,atlantic intracoastal waterway ocean pacific waterway skaht intracoastal,0.1718
764,813,tagmee.topn3,atlantic intracoastal waterway Intracoastal Waterway Intracoastal Waterway,0.1692
765,814,-1,Johnstown flood,0.3191
766,814,wiki.topn3,johnstown flood meteorology pennsylvania south fork dam johnstown flood,0.4411
767,814,wiki.topn3.replace,meteorology pennsylvania south fork dam johnstown flood,0.4325
768,814,termluster.topn5.3.qld,johnstown flood flood call johnstown call,0.3979
769,815,-1,Coast Guard rescues,0.0789
770,815,bt_nllb_korean,Coast Guard rescued him,0.1147
771,816,-1,USAID assistance to Galapagos,0.7127
772,816,bt_bing_persian,USAID s contribution to the Galapagos,0.7975
773,816,bt_bing_swahili,USAID support for Galapagos,0.7753
774,816,bt_nllb_korean,USAID support for the Galapagos region,0.7726
775,816,bt_bing_tamil,USAID Help for Galapagos,0.7647
776,816,bt_nllb_chinese_yue,USAID is helping Galapagos,0.7647
777,816,termluster.topn5.3.qld,usaid assistance galapagos activ area assist year work water year work water,0.7586
778,816,bt_nllb_russian,USAID s assistance to the Galapagos,0.7455
779,816,bt_nllb_tamil,USAID assistance to the Galapagos area,0.7214
780,817,-1,sports stadium naming rights,0.2739
781,817,bt_bing_tamil,Stadium naming rights,0.3085
782,817,bt_nllb_chinese_yue,The naming rights of the stadium,0.3085
783,817,bt_nllb_swahili,right to the name of the stadium,0.3085
784,817,bt_nllb_tamil,Naming rights of the stadium,0.3085
785,817,tagmee.topn3.replace,Stadium Naming rights,0.3085
786,817,rm3.topn10.10.0.5.bm25,sports stadium naming rights state million sport,0.279
787,817,conceptluster.topn5.3.qld,sports stadium naming rights naming rights stadium,0.2783
788,817,tagmee.topn3,sports stadium naming rights Stadium Naming rights,0.2783
789,818,-1,Chaco Culture National Park,0.1765
790,818,termluster.topn5.3.qld,chaco culture national park american canyon cultur site park nativ site park nativ american canyon chaco,0.2893
791,818,anchor.topn3,chaco culture national park chilensis large lip semiárido sozialisten national noodzaak paris span magee 박찬욱 phokasomboun,0.2313
