,qid,order,query,qld.map
689,723,conceptnet.topn3.replace,executive priest penitent privilege,0.0
690,723,glove.topn3.replace,ceo chief asserting,0.0
691,723,stem.trunc4,exec priv,0.0
692,723,termluster.topn5.3.qld,executive privilege work without within work without within,0.0
693,723,word2vec.topn3,executive privilege exective priviledge,0.0
694,723,word2vec.topn3.replace,exective priviledge,0.0
695,723,wordnet.topn3,executive privilege administrator executive director favor exclusive right perquisite,0.0
696,723,wordnet.topn3.replace,administrator executive director exclusive right perquisite favour,0.0
697,724,-1,Iran Contra,0.1415
698,724,conceptluster.topn5.3.qld,iran contra iran contra affair,0.1369
699,724,conceptnet.topn3.replace,iran Nicaraguan,0.1178
700,724,termluster.topn5.3.qld,iran contra affair contra number affair iran number,0.1116
701,724,tagmee.topn3,iran contra Iran Iran Contra affair,0.0947
702,724,tagmee.topn3.replace,Iran Iran Contra affair,0.0614
703,724,anchor.topn3,iran contra iran histori ettehadiyeh y al zendani vestram formam naturam,0.011
704,724,bt_nllb_chinese_yue,Iranian rebellion,0.0011
705,724,word2vec.topn3,iran contra iranian Iran iran naturam,0.0008
706,724,bt_nllb_korean,The Iranian revolt,0.0007
707,724,wiki.topn3,iran contra iran persian speaking countries territories provinces iran iran colin powell donald rumsfeld national security advisor united states iran contra affair,0.0004
708,724,anchor.topn3.replace,iran histori ettehadiyeh y al zendani vestram formam naturam,0.0
709,724,bertqe.topn10.bm25,subject prev next mark year,0.0
710,724,bertqe.topn10.qld,washington state law librari catalog,0.0
711,724,bt_bing_chinese_simplified,Iranian opposition,0.0
712,724,bt_nllb_arabic,Iran counter,0.0
713,724,bt_nllb_french,Iran against,0.0
714,724,bt_nllb_persian,Iran is in control,0.0
715,724,bt_nllb_russian,Iran is a country,0.0
716,724,bt_nllb_tamil,Iran counter,0.0
717,724,glove.topn3,iran contra tehran iranian alameda,0.0
718,724,glove.topn3.replace,tehran iranian alameda,0.0
719,724,stem.lovins,iran contr,0.0
720,724,stem.paicehusk,ir contr,0.0
721,724,stem.trunc4,iran cont,0.0
722,724,stem.trunc5,iran contr,0.0
723,724,wiki.topn3.replace,iran persian speaking countries territories provinces iran iran colin powell donald rumsfeld national security advisor united states iran contra affair,0.0
724,724,word2vec.topn3.replace,iranian Iran iran naturam,0.0
725,724,wordnet.topn3,iran contra Persia Islamic Republic of Iran,0.0
726,724,wordnet.topn3.replace,Islamic Republic of Iran Persia contra,0.0
727,725,-1,Low white blood cell count,0.09
728,725,docluster.topn10.3.qld,low white blood cell count platelet,0.0756
729,725,conceptluster.topn5.3.qld,low white blood cell count white blood cell leukopenia,0.0659
730,725,tagmee.topn3,low white blood cell count Leukopenia White blood cell,0.0659
731,725,bt_nllb_swahili,The number of white blood cells is low,0.0528
732,725,bt_nllb_french,Low white blood cell content,0.0501
733,725,tagmee.topn3.replace,Leukopenia White blood cell,0.0467
734,725,anchor.topn3,low white blood cell count wor ul hh h low chlorophyl model chunlaud citharin imitation high energi an xeromi kultschitzsky apud scaroth count kosmoi,0.041
735,725,bt_nllb_arabic,Reduced white blood cell count,0.0394
736,725,conceptnet.topn3,low white blood cell count high depressed baritone cloud rice snow red be coursing through your veins fluid phone room prison numbers,0.0384
737,725,sensedisambiguation,Low white blood cell cellular telephone count,0.0276
738,725,bt_nllb_german,Low blood protein counts,0.0263
739,725,rm3.topn10.10.0.5.bm25,low white blood cell count slide mai benzen,0.0263
740,725,termluster.topn5.3.qld,low white blood cell count bacteri blood cell bacteri cell count bacteri blood count bacteri blood cell,0.0226
741,725,conceptnet.topn3.replace,high depressed baritone cloud rice snow red be coursing through your veins fluid phone room prison numbers,0.0163
742,725,wordnet.topn3,low white blood cell count small humble first whiten Edward Douglas White Jr White River pedigree rake cellphone mobile phone jail cell number weigh bet,0.0139
743,725,sensedisambiguation.replace,low white blood cellular telephone count,0.0138
744,725,word2vec.topn3,low white blood cell count high lower higher black blue brown blood cellular,0.0121
745,725,wiki.topn3,low white blood cell count toxic epidermal necrolysis neutropenia syndromof inappropriatantidiuretic hormonsecretion leukopenia fibrosis erythema hemostasis white blood cell,0.0093
746,725,rm3.topn10.10.0.5.qld,low white blood cell count platelet leukocyt,0.0089
747,725,glove.topn3,low white blood cell count high higher black brown heart urine cellular,0.0063
748,725,stem.lovins,low whit blood cel count,0.0017
749,725,stem.paicehusk,low whit blood cel count,0.0017
750,725,wiki.topn3.replace,toxic epidermal necrolysis neutropenia syndromof inappropriatantidiuretic hormonsecretion leukopenia fibrosis erythema hemostasis white blood cell,0.001
751,725,glove.topn3.replace,high higher black brown heart urine cellular count,0.0008
752,725,word2vec.topn3.replace,high lower higher black blue brown blood cellular count,0.0002
753,725,bt_nllb_tamil,The number of white blooded chickens is low,0.0001
754,725,anchor.topn3.replace,wor ul hh h low chlorophyl model chunlaud citharin imitation high energi an xeromi kultschitzsky apud scaroth count kosmoi,0.0
755,725,bertqe.topn10.bm25,bureau food drug safeti licensur,0.0
756,725,bertqe.topn10.qld,us enforc action help home,0.0
757,725,stem.trunc4,low whit bloo cell coun,0.0
758,725,wordnet.topn3.replace,downcast humble depression Edward D White Theodore Harold White white hot parentage line of descent stemma mobile phone cellphone cadre calculate weigh matter,0.0
759,726,-1,Hubble telescope repairs,0.206
760,726,glove.topn3,hubble telescope repairs telescope nasa hubble maintenance,0.1826
761,726,conceptluster.topn5.3.qld,hubble telescope repairs hubble space telescope,0.1822
762,726,tagmee.topn3,hubble telescope repairs Hubble Space Telescope,0.1822
763,726,sensedisambiguation,Hubble telescope repairs repair,0.1746
764,726,docluster.topn10.3.qld,hubble telescope repairs space hubbl imag,0.1682
765,726,rm3.topn10.10.0.5.bm25,hubble telescope repairs imag hubbl space,0.1682
766,726,rm3.topn10.10.0.5.qld,hubble telescope repairs imag hubbl space,0.1682
767,726,relevancefeedback.topn10.qld,hubble telescope repairs hubbl space imag telescop,0.163
768,726,termluster.topn5.3.qld,hubble telescope repairs work telescop system work system space work telescop system,0.1202
769,726,tagmee.topn3.replace,Hubble Space Telescope,0.1029
770,726,wiki.topn3,hubble telescope repairs great observatories program hubble space telescope standard candles hubble space telescope,0.0942
771,726,glove.topn3.replace,telescope nasa hubble maintenance,0.089
772,726,wiki.topn3.replace,great observatories program hubble space telescope standard candles hubble space telescope,0.0413
773,726,conceptnet.topn3,hubble telescope repairs Edwin Powell Hubble scotland heap a highway,0.0252
774,726,wordnet.topn3,hubble telescope repairs Edwin Hubble Edwin Powell Hubble scope reanimate remedy animate,0.0147
775,726,conceptnet.topn3.replace,Edwin Powell Hubble scotland heap telescope a highway,0.0119
776,726,wordnet.topn3.replace,Edwin Powell Hubble Edwin Hubble scope fix bushel quicken,0.0063
777,726,word2vec.topn3,hubble telescope repairs kepler milkyway moon observatory renovations,0.005
778,726,stem.trunc5,hubbl teles repai,0.0019
779,726,bertqe.topn10.qld,hoffman s imag text,0.0009
780,726,bertqe.topn10.bm25,photo id titl s,0.0
781,726,stem.trunc4,hubb tele repa,0.0
782,726,word2vec.topn3.replace,kepler milkyway moon observatory renovations,0.0
783,727,-1,Church arson,0.3459
784,727,sensedisambiguation.replace,church service arson,0.3256
785,727,bt_bing_arabic,Burning of the church,0.3128
786,727,bt_bing_malay,Church burning,0.3128
787,727,bt_nllb_arabic,Burn the church,0.3128
788,727,bt_nllb_chinese_yue,Burn the church,0.3128
789,727,bt_nllb_korean,The Church Burning,0.3128
790,727,bt_nllb_malay,Burning the church,0.3128
791,727,bt_bing_persian,The church fire,0.198
792,727,bt_nllb_french,The Church Fire,0.198
793,727,bt_nllb_german,Church fire,0.198
794,727,bt_nllb_persian,The church fire,0.198
795,727,bt_nllb_russian,Fire in the church,0.198
796,727,bt_nllb_tamil,The Church Fire,0.198
797,727,bertqe.topn10.bm25,task forc nation church arson,0.168
798,727,word2vec.topn3,church arson chapel arsonists,0.1313
799,727,conceptnet.topn3,church arson cathedral bell a bell a crime involving fire,0.1216
800,727,anchor.topn3,church arson tranøy preyer urnehov battalion speci respond tsentoroy,0.0984
801,727,bt_nllb_swahili,Lighting a fire in a church,0.0768
802,727,wordnet.topn3.replace,Christian church church building incendiarism fire raising,0.0581
803,727,glove.topn3,church arson catholic vandalism burglary,0.0525
804,727,word2vec.topn3.replace,chapel arsonists,0.0269
805,727,bertqe.topn10.qld,second year report nation church,0.0167
806,727,glove.topn3.replace,catholic vandalism burglary,0.0131
807,727,conceptnet.topn3.replace,cathedral bell a bell a crime involving fire,0.0004
808,727,anchor.topn3.replace,tranøy preyer urnehov battalion speci respond tsentoroy,0.0
809,727,stem.trunc4,chur arso,0.0
810,727,stem.trunc5,churc arson,0.0
811,728,-1,whales save endangered,0.1226
812,728,bt_nllb_arabic,The whales protect the endangered,0.1154
813,728,conceptluster.topn5.3.qld,whales save endangered endangered species whale,0.1106
814,728,tagmee.topn3,whales save endangered Whale Endangered species,0.1106
815,728,rm3.topn10.10.0.5.bm25,whales save endangered whale marin,0.1061
816,728,termluster.topn5.3.qld,whales save endangered year servic report year whale servic,0.0987
817,728,bt_nllb_chinese_yue,Whales protect endangered animals,0.0931
818,728,bt_nllb_russian,whales rescue endangered whales,0.089
819,728,tagmee.topn3.replace,Whale Endangered species,0.088
820,728,bertqe.topn10.qld,text noaa right whale protect,0.0719
821,728,bt_bing_french,Whales save endangered species,0.0711
822,728,bertqe.topn10.bm25,text noaa right whale,0.0704
823,728,bt_bing_arabic,Whales rescue endangered,0.0651
824,728,bt_bing_persian,Endangered Whale Rescue,0.0651
825,728,bt_nllb_malay,The whale rescues endangered,0.0651
826,728,anchor.topn3.replace,whales sos tako san tasuket endangered,0.0636
827,728,bt_bing_russian,Whales Rescue Endangered People,0.0566
828,728,bt_nllb_german,Whales in danger,0.0536
829,728,anchor.topn3,whales save endangered sos tako san tasuket,0.0509
830,728,bt_nllb_korean,Whales are rescuing endangered animals,0.0449
831,728,bt_nllb_swahili,whales save those in danger,0.0409
832,728,conceptnet.topn3,whales save endangered the ocean large marine mammals bones preserve plant vulnerable,0.0372
833,728,wiki.topn3,whales save endangered whales sea lion cetaceans whale iucn red list biota conservation status iucn red list endangered species,0.0351
834,728,bt_nllb_tamil,The whale s life is threatened by the threat of extinction,0.0348
835,728,bt_nllb_french,wild whales are threatened,0.0273
836,728,glove.topn3,whales save endangered humpback imperiled wildlife,0.0268
837,728,wiki.topn3.replace,whales sea lion cetaceans whale iucn red list biota conservation status iucn red list endangered species,0.022
838,728,word2vec.topn3,whales save endangered cetaceans dolphins imperiled endagered,0.0198
839,728,stem.lovins,whal sav endanger,0.0161
840,728,stem.paicehusk,whal sav endang,0.0161
841,728,bt_nllb_persian,Whales are a dangerous escape,0.0126
842,728,stem.trunc5,whale save endan,0.0022
843,728,conceptnet.topn3.replace,the ocean large marine mammals bones preserve plant vulnerable,0.002
844,728,word2vec.topn3.replace,cetaceans dolphins save imperiled endagered,0.0011
845,728,glove.topn3.replace,humpback save imperiled wildlife,0.0008
846,728,sensedisambiguation.replace,whale write queer,0.0008
847,728,stem.trunc4,whal save enda,0.0007
848,728,wordnet.topn3,whales save endangered heavyweight hulk write relieve save up queer menace,0.0005
849,728,wordnet.topn3.replace,heavyweight hulk giant relieve carry through hold open threaten jeopardise,0.0
850,729,-1,Whistle blower department of defense,0.0023
851,729,anchor.topn3.replace,whistle blowers journalist car siegel coop mayotte presid nano fifth gener defense,0.0019
852,729,stem.lovins,whistl blower departm of defens,0.0018
853,729,conceptnet.topn3.replace,whistle blower store section division defense,0.0017
854,729,anchor.topn3,whistle blower department defense blowers journalist car siegel coop mayotte presid nano fifth gener,0.0016
855,729,bertqe.topn10.bm25,servic privaci access secur back,0.0
856,729,bertqe.topn10.qld,secur back full index quick,0.0
857,729,bt_bing_french,Ministry of Defence Whistleblower,0.0
858,729,bt_bing_german,Whistleblower Ministry of Defence,0.0
859,729,bt_bing_tamil,Whistle Blower Department of Defence,0.0
860,729,bt_nllb_arabic,Signal to defense,0.0
861,729,bt_nllb_chinese_yue,Alert Defense Department,0.0
862,729,bt_nllb_french,Department of Defence,0.0
863,729,bt_nllb_german,The Department of Defence,0.0
864,729,bt_nllb_malay,Notice of the call from the Department of Defense,0.0
865,729,bt_nllb_persian,The Department of Defense,0.0
866,729,bt_nllb_russian,Murder in Response,0.0
867,729,bt_nllb_tamil,The Vishal Blowers to the Defense Department,0.0
868,729,conceptnet.topn3,whistle blower department defense store section division,0.0
869,729,docluster.topn10.3.qld,whistle blower department of defense lockhe would million claim corpor inform employe,0.0
870,729,relevancefeedback.topn10.qld,whistle blower department of defense would lockhe million corpor claim employe inform state,0.0
871,729,rm3.topn10.10.0.5.bm25,whistle blower department of defense million would lockhe inform state immun employe,0.0
872,729,rm3.topn10.10.0.5.qld,whistle blower department of defense million lockhe would claim employe corpor inform suit,0.0
873,729,sensedisambiguation,Whistle blower electric fan department of defense department of defense,0.0
874,729,sensedisambiguation.replace,whistle electric fan department of department of defense,0.0
875,729,stem.porter,whistl blower depart of defens,0.0
876,729,stem.porter2,whistl blower depart of defens,0.0
877,729,stem.trunc4,whis blow depa of defe,0.0
878,729,stem.trunc5,whist blowe depar of defen,0.0
879,729,wiki.topn3.replace,grounds termination employment insider trading conflict interest whistleblower nuclear weapons infrastructure united states military industrial complex government agencies established united states department defense,0.0
880,729,wordnet.topn3,whistle blower department defense pennywhistle electric fan cetacean section Department of Defense defensive structure denial,0.0
881,729,wordnet.topn3.replace,pennywhistle tin whistle electric fan cetacean mammal cetacean section defense lawyers demurrer defending team,0.0
882,730,-1,Gastric bypass complications,0.4508
883,730,tagmee.topn3.replace,Gastric bypass surgery Complication medicine,0.427
884,730,bt_bing_swahili,Gastric bypass problems,0.3769
885,730,bt_nllb_swahili,Problems with gastric surgery,0.3127
886,730,sensedisambiguation,Gastric bypass shunt complications complication,0.2036
887,730,word2vec.topn3,gastric bypass complications intestinal oesophageal by pass complexities,0.1369
888,730,wordnet.topn3,gastric bypass complications stomachic stomachal ringway electrical shunt tortuousness ramification,0.1226
889,730,bt_nllb_russian,Conditions of bypass of the stomach,0.1117
890,730,wiki.topn3,gastric bypass complications complex regional pain syndrome low fat diet eosinophilia gastric bypass surgery cardiomegaly feeding tube cancer staging complication medicine,0.0863
891,730,anchor.topn3,gastric bypass complications hepaticojejunostomi anastomosis bronchoalveolar m saguk flitwick weston,0.0499
892,730,glove.topn3,gastric bypass complications stomach reflux illness,0.0314
893,730,bt_nllb_persian,The effects of gastric embolism,0.014
894,730,wiki.topn3.replace,complex regional pain syndrome low fat diet eosinophilia gastric bypass surgery cardiomegaly feeding tube cancer staging complication medicine,0.0092
895,730,sensedisambiguation.replace,gastric shunt complication,0.006
896,730,glove.topn3.replace,stomach reflux bypass illness,0.0057
897,730,bertqe.topn10.bm25,obes adult summari evid continu,0.005
898,730,bt_nllb_german,Complications of the stomach circulation,0.002
899,730,bt_nllb_chinese_yue,complications of the gastrointestinal tract,0.0012
900,730,wordnet.topn3.replace,stomachal stomachic shunt short circuit beltway ramification complicatedness,0.0003
901,730,anchor.topn3.replace,hepaticojejunostomi anastomosis bronchoalveolar m saguk flitwick weston complications,0.0
902,730,bertqe.topn10.qld,mathu vliegen l hei c,0.0
903,730,bt_nllb_arabic,The complexities of metal planning,0.0
904,730,bt_nllb_korean,I have complications of the stomach and urethra,0.0
905,730,bt_nllb_tamil,The disease of the stomach,0.0
906,730,stem.lovins,gastr bypas complic,0.0
907,730,stem.paicehusk,gast bypass comply,0.0
908,730,stem.trunc4,gast bypa comp,0.0
909,730,stem.trunc5,gastr bypas compl,0.0
910,730,word2vec.topn3.replace,intestinal oesophageal by pass complexities,0.0
911,731,-1,Kurds history,0.0203
912,731,anchor.topn3,kurds history recuyel seeg théodrat,0.0092
913,731,conceptluster.topn5.3.qld,kurds history history,0.0089
914,731,bt_nllb_persian,The history of Kurdistan,0.0081
915,731,relevancefeedback.topn10.qld,kurds history fiction histori turkei,0.0032
916,731,stem.trunc5,kurds histo,0.0026
917,731,wordnet.topn3,kurds history story chronicle,0.0006
918,731,bertqe.topn10.bm25,temp public librari all locat,0.0
919,731,bertqe.topn10.qld,temp public librari all locat,0.0
920,731,docluster.topn10.3.qld,kurds history fiction histori,0.0
921,731,rm3.topn10.10.0.5.bm25,kurds history fiction histori,0.0
922,731,rm3.topn10.10.0.5.qld,kurds history fiction histori,0.0
923,731,termluster.topn5.3.qld,kurds history number non juvenil,0.0
924,732,-1,U.S. cheese production,0.0085
925,732,bt_bing_german,Cheese production in the USA,0.008
926,732,bt_nllb_german,The production of cheese in the USA,0.008
927,732,bt_nllb_malay,U S manufacturing of cheese,0.0063
928,732,termluster.topn5.3.qld,u s cheese production unit state product unit state process,0.0052
929,732,docluster.topn10.3.qld,u s cheese production u chees milk,0.0037
930,732,anchor.topn3.replace,us c alphabet cheese wúwéi q battledragon,0.0009
931,732,stem.porter,u s chees product,0.0002
932,732,stem.porter2,u s chees product,0.0002
933,732,conceptnet.topn3,u s cheese production a food age well the refrigerator play,0.0001
934,732,stem.paicehusk,u s chees produc,0.0001
935,732,stem.trunc4,u s chee prod,0.0001
936,732,stem.trunc5,u s chees produ,0.0001
937,732,anchor.topn3,u s cheese production us c alphabet wúwéi q battledragon,0.0
938,732,bertqe.topn10.bm25,user list set u import,0.0
939,732,bertqe.topn10.qld,user list set u import,0.0
940,732,bt_nllb_chinese_yue,Made in the US,0.0
941,732,bt_nllb_tamil,The production of briane in the United States,0.0
942,732,conceptnet.topn3.replace,u s a food age well the refrigerator play,0.0
943,732,sensedisambiguation,U S united states government cheese tall mallow production,0.0
944,732,sensedisambiguation.replace,united states government tall mallow production,0.0
945,732,stem.lovins,u s che produc,0.0
946,732,tagmee.topn3.replace,,0.0
947,732,wiki.topn3.replace,,0.0
948,732,wordnet.topn3.replace,USA United States United States government high mallow cheeseflower tall mallow output yield,0.0
949,733,-1,Airline overbooking,0.2811
950,733,bertqe.topn10.qld,bump most frequent becaus overbook,0.2293
951,733,wiki.topn3,airline overbooking airlines air charter boeing airline travel technology global distribution system track trace overselling,0.1791
952,733,glove.topn3,airline overbooking airways mangxamba,0.1532
953,733,wordnet.topn3,airline overbooking airway air hose,0.0698
954,733,stem.lovins,airl overbook,0.0681
955,733,stem.trunc4,airl over,0.0634
956,733,tagmee.topn3.replace,Airline Overselling,0.0459
957,733,wiki.topn3.replace,airlines air charter boeing airline travel technology global distribution system track trace overselling,0.0407
958,733,bt_nllb_arabic,Too many reservations for airlines,0.0316
959,733,wordnet.topn3.replace,air hose airway overbooking,0.0298
960,733,bt_nllb_korean,Airline overhead reservation,0.0134
961,733,bt_nllb_tamil,Maximum booking by airlines,0.004
962,733,bertqe.topn10.bm25,everi ten peopl travel plane,0.0
963,733,bt_bing_swahili,Flight planning,0.0
964,733,bt_bing_tamil,Flight Over Booking,0.0
965,733,bt_nllb_russian,Transfer of airlines,0.0
966,733,bt_nllb_swahili,Passing the space of an airplane,0.0
967,733,glove.topn3.replace,airways mangxamba,0.0
968,733,stem.trunc5,airli overb,0.0
969,734,-1,Recycling successes,0.0809
970,734,docluster.topn10.3.qld,recycling successes mr recycl,0.0406
971,734,rm3.topn10.10.0.5.bm25,recycling successes project counti,0.0384
972,734,termluster.topn5.3.qld,recycling successes materi program commun,0.0348
973,734,bt_bing_chinese_simplified,Recycling success stories,0.0332
974,734,bt_bing_korean,Recycling Success Stories,0.0332
975,734,rm3.topn10.10.0.5.qld,recycling successes oerrpag recycl project,0.0275
976,734,wordnet.topn3,recycling successes reuse reprocess winner achiever succeeder,0.0247
977,734,glove.topn3,recycling successes waste accomplishments,0.0205
978,734,word2vec.topn3,recycling successes recyling triumphs achievements failures,0.0112
979,734,relevancefeedback.topn10.qld,recycling successes recycl oerrpag mr co,0.008
980,734,conceptnet.topn3,recycling successes garbage hot bottom out quickly,0.0036
981,734,stem.lovins,recycl succes,0.0025
982,734,bt_bing_russian,Advances in Recycling,0.0017
983,734,stem.paicehusk,recyc success,0.0007
984,734,word2vec.topn3.replace,recyling triumphs achievements failures,0.0002
985,734,wordnet.topn3.replace,reprocess succeeder achiever winner,0.0002
986,734,bertqe.topn10.bm25,tn,0.0
987,734,bertqe.topn10.qld,www tdec net dca,0.0
988,734,bt_nllb_german,Recycling sequence,0.0
989,734,bt_nllb_malay,Successful Cycles,0.0
990,734,bt_nllb_russian,Success in Utilization,0.0
991,734,bt_nllb_swahili,The Success of Order,0.0
992,734,conceptnet.topn3.replace,garbage hot bottom out quickly,0.0
993,734,glove.topn3.replace,waste accomplishments,0.0
994,734,stem.trunc4,recy succ,0.0
995,734,stem.trunc5,recyc succe,0.0
996,734,tagmee.topn3.replace,,0.0
997,734,wiki.topn3.replace,,0.0
998,735,-1,Afghan women condition,0.0927
999,735,glove.topn3,afghan women condition afghanistan men girls although anonymity,0.0823
1000,735,bt_nllb_german,Afghan women,0.07
1001,735,conceptluster.topn5.3.qld,afghan women condition women s rights afghanistan afghanistan,0.067
1002,735,tagmee.topn3,afghan women condition Afghanistan Women s rights in Afghanistan,0.067
1003,735,word2vec.topn3,afghan women condition afghanistan men woman situation,0.0573
1004,735,bt_bing_korean,Conditions of women in Afghanistan,0.0557
1005,735,stem.krovetz,afghanistan women condition,0.0557
1006,735,bt_nllb_russian,The state of Afghan women,0.0516
1007,735,bertqe.topn10.bm25,issu afghan reconstruct basic principl,0.0504
1008,735,bt_bing_french,Status of Afghan women,0.0498
1009,735,bt_bing_swahili,Status of Afghan women,0.0498
1010,735,bt_bing_tamil,Status of Afghan Women,0.0498
1011,735,tagmee.topn3.replace,Afghanistan Women s rights in Afghanistan,0.0454
1012,735,word2vec.topn3.replace,afghanistan men woman situation,0.0441
1013,735,bt_nllb_korean,The state of women in Afghanistan,0.0417
1014,735,glove.topn3.replace,afghanistan men girls although anonymity,0.0403
1015,735,termluster.topn5.3.qld,afghan women condition afghanistan american bring afghan afghanistan american,0.0264
1016,735,conceptnet.topn3,afghan women condition blanket Pashto dress state weather,0.0205
1017,735,stem.lovins,afghan wom condit,0.0123
1018,735,wordnet.topn3.replace,Afghan hound Pashtu Paxto char charwoman cleaning woman consideration discipline stipulate,0.0019
1019,735,wordnet.topn3,afghan women condition Pashtu Paxto fair sex womanhood charwoman experimental condition stipulation circumstance,0.0016
1020,735,bertqe.topn10.qld,women children refuge report submit,0.0013
1021,735,anchor.topn3,afghan women condition iraqi rachjaibun sorud mo mo south mezzo mini split uninsul minisplit,0.0003
1022,735,sensedisambiguation,Afghan sheepskin coat women womanhood condition,0.0002
1023,735,anchor.topn3.replace,iraqi rachjaibun sorud mo mo south mezzo mini split uninsul minisplit,0.0
1024,735,conceptnet.topn3.replace,blanket Pashto dress state weather,0.0
1025,735,sensedisambiguation.replace,sheepskin coat womanhood condition,0.0
1026,735,stem.paicehusk,afgh wom condit,0.0
1027,735,stem.trunc4,afgh wome cond,0.0
1028,735,stem.trunc5,afgha women condi,0.0
1029,736,-1,location BSE infections,0.1919
1030,736,bt_bing_russian,localization of BSE infections,0.1839
1031,736,relevancefeedback.topn10.qld,location bse infections anim infect cattl risk,0.1835
1032,736,stem.paicehusk,loc bse infect,0.1815
1033,736,docluster.topn10.3.qld,location bse infections cattl,0.1811
1034,736,bt_nllb_swahili,The environment of BSE transmission,0.1774
1035,736,termluster.topn5.3.qld,location bse infections anim infect unit usda unit total,0.1743
1036,736,rm3.topn10.10.0.5.qld,location bse infections cattl risk anim,0.1699
1037,736,conceptluster.topn5.3.qld,location bse infections infection heart bovine spongiform encephalopathy,0.166
1038,736,tagmee.topn3,location bse infections Heart Bovine spongiform encephalopathy Infection,0.166
1039,736,conceptnet.topn3,location bse infections place address a disease,0.1658
1040,736,rm3.topn10.10.0.5.bm25,location bse infections sheep,0.1656
1041,736,bt_bing_persian,Place of infection BSE,0.1624
1042,736,bt_bing_swahili,Local BSE transmission,0.1528
1043,736,wordnet.topn3,location bse infections positioning placement position bovine spongiform encephalitis mad cow disease transmission contagion,0.1215
1044,736,glove.topn3,location bse infections vicinity bovine spongiform pneumonia,0.1188
1045,736,tagmee.topn3.replace,Heart Bovine spongiform encephalopathy Infection,0.1184
1046,736,wiki.topn3,location bse infections cardiaanatomy heart kidney heart transmissible spongiform encephalopathies genetically modified food genetically modified organism bovine spongiform encephalopathy antibiotics urinary bladder pancreas infection,0.0979
1047,736,sensedisambiguation,location placement BSE bovine spongiform encephalitis infections infection,0.0717
1048,736,word2vec.topn3,location bse infections locale orl whr rsd diseases illnesses,0.0646
1049,736,wordnet.topn3.replace,fix placement mad cow disease bovine spongiform encephalitis contagion transmission,0.0531
1050,736,wiki.topn3.replace,cardiaanatomy heart kidney heart transmissible spongiform encephalopathies genetically modified food genetically modified organism bovine spongiform encephalopathy antibiotics urinary bladder pancreas infection,0.0509
1051,736,bertqe.topn10.qld,slaughter nearli risk cow,0.018
1052,736,sensedisambiguation.replace,placement bovine spongiform encephalitis infection,0.01
1053,736,anchor.topn3,location bse infections celien nbsp cm turret cupola pro bs sensex,0.009
1054,736,glove.topn3.replace,vicinity bovine spongiform pneumonia,0.0071
1055,736,stem.trunc5,locat bse infec,0.005
1056,736,stem.trunc4,loca bse infe,0.001
1057,736,anchor.topn3.replace,celien nbsp cm turret cupola pro bs sensex infections,0.0
1058,736,bertqe.topn10.bm25,consul osaka nagoya fukuoka sapporo,0.0
1059,736,bt_nllb_arabic,Location Beez infection,0.0
1060,736,bt_nllb_french,localisation of infections at the ESB,0.0
1061,736,conceptnet.topn3.replace,place address a disease infections,0.0
1062,736,stem.lovins,loc bs infect,0.0
1063,736,word2vec.topn3.replace,locale orl whr rsd diseases illnesses,0.0
1064,737,-1,Enron California energy crisis,0.2743
1065,737,tagmee.topn3,enron california energy crisis Enron California electricity crisis,0.2661
1066,737,tagmee.topn3.replace,Enron California electricity crisis,0.2522
1067,737,bt_bing_arabic,Enron s Energy Crisis California,0.252
1068,737,bt_bing_chinese_simplified,Enron California s energy crisis,0.252
1069,737,bt_bing_french,Enron s Energy Crisis in California,0.252
1070,737,rm3.topn10.10.0.5.qld,enron california energy crisis energi market,0.2508
1071,737,relevancefeedback.topn10.qld,enron california energy crisis energi iso,0.247
1072,737,docluster.topn10.3.qld,enron california energy crisis energi,0.2166
1073,737,wiki.topn3,enron california energy crisis arthur andersen corporattitle defunct energy companies enron economihistory california electripower united states calstrs california electricity crisis,0.2047
1074,737,conceptluster.topn5.3.qld,enron california energy crisis california electricity crisis,0.2044
1075,737,termluster.topn5.3.qld,enron california energy crisis california commiss crisi commiss crisi energi state regulatori market state regulatori market,0.1952
1076,737,rm3.topn10.10.0.5.bm25,enron california energy crisis ferc market pge iso,0.1823
1077,737,anchor.topn3,enron california energy crisis mensalão amvac gintech california economi california histori california educ,0.1542
1078,737,conceptnet.topn3,enron california energy crisis bankruptcy evil a state a lizard a state in the USA Exercising power heat depression,0.1343
1079,737,wiki.topn3.replace,arthur andersen corporattitle defunct energy companies enron economihistory california electripower united states calstrs california electricity crisis,0.1016
1080,737,stem.trunc5,enron calif energ crisi,0.0989
1081,737,wordnet.topn3,enron california energy crisis Golden State Calif CA push vigor vitality,0.0562
1082,737,glove.topn3,enron california energy crisis worldcom skilling calif oregon electricity renewable turmoil crises,0.0402
1083,737,wordnet.topn3.replace,enron Calif CA vigour get up and go crisis,0.04
1084,737,word2vec.topn3,enron california energy crisis madoff halliburton greenspan florida texas arizona enery crises catastrophe,0.0349
1085,737,stem.paicehusk,enron californ energy cris,0.023
1086,737,bt_nllb_arabic,The energy crisis in California,0.017
1087,737,bt_nllb_chinese_yue,The energy crisis in California,0.017
1088,737,bt_nllb_russian,The energy crisis in California,0.017
1089,737,bt_nllb_persian,The California Inron Energy Crisis,0.0119
1090,737,stem.lovins,enron californ energ cris,0.0057
