,qid,order,query,qld.map
4126,INEX_LD-2012335,rm3.topn10.10.0.5.qld,U.S. president authorise nuclear weapons against Japan,0.082
4127,INEX_LD-2012335,sensedisambiguation.replace,united states government president of the united states empower nuclear weapon against japan,0.0806
4128,INEX_LD-2012335,bt_bing_tamil,U S President Agrees to Launch Nuclear Weapons Against Japan,0.0652
4129,INEX_LD-2012335,wordnet.topn3.replace,United States US Government USA chairperson prexy Chief Executive empower authorize pass atomic artillery weapon system Nihon Nippon,0.0156
4130,INEX_LD-2012335,word2vec.topn3.replace,usa u s american vice president authorize non nuclear nucelar weaponry japanese tokyo korea,0.0132
4131,INEX_LD-2012335,wiki.topn3,u s president authorise nuclear weapons japan presidency united states cabinet united states democratiparty vice presidents united states president united states japanese nationalism imperial japanesarmy imperial japanesnavy empire japan,0.0071
4132,INEX_LD-2012335,bertqe.topn10.bm25,concern nuclear prolifer nuclear program,0.0028
4133,INEX_LD-2012335,anchor.topn3.replace,us c alphabet br dutra tendida authorise kernkraftwerk kkl union frussia weapons japan memb ja pan japan kazuma,0.0
4134,INEX_LD-2012335,bertqe.topn10.qld,execut pakistan death peopl,0.0
4135,INEX_LD-2012335,conceptnet.topn3.replace,u s leader empower authorize biology a war fighting war country,0.0
4136,INEX_LD-2012335,stem.trunc4,u s pres auth nucl weap agai japa,0.0
4137,INEX_LD-2012335,stem.trunc5,u s presi autho nucle weapo again japan,0.0
4138,INEX_LD-2012335,tagmee.topn3.replace,President of the United States Empire of Japan,0.0
4139,INEX_LD-2012335,wiki.topn3.replace,presidency united states cabinet united states democratiparty vice presidents united states president united states japanese nationalism imperial japanesarmy imperial japanesnavy empire japan,0.0
4140,INEX_LD-2012336,-1,1906 territory Papua island Australian,0.169
4141,INEX_LD-2012336,relevancefeedback.topn10.bm25,territory papua island australian bishop new explor moresbi languag battl,0.319
4142,INEX_LD-2012336,conceptnet.topn3.replace,territory papua island Austronesian,0.2859
4143,INEX_LD-2012336,bt_bing_chinese_simplified,Territory Papua Australia,0.2828
4144,INEX_LD-2012336,bt_bing_persian,territory Papua Australia,0.2828
4145,INEX_LD-2012336,bt_bing_russian,Papua Territory Australia,0.2828
4146,INEX_LD-2012336,bt_nllb_french,Territory of the island of Papua,0.2824
4147,INEX_LD-2012336,conceptnet.topn3,territory papua island australian Austronesian,0.258
4148,INEX_LD-2012336,relevancefeedback.topn10.qld,territory papua island australian new territori explor bishop map,0.2424
4149,INEX_LD-2012336,bt_bing_swahili,establishments in Australian Papua,0.2058
4150,INEX_LD-2012336,anchor.topn3,territory papua island australian papua dutch held zealand governor bijith türkeli queer brown collar tablets brm,0.2002
4151,INEX_LD-2012336,rm3.topn10.10.0.5.bm25,1906 territory Papua island Australian,0.1705
4152,INEX_LD-2012336,rm3.topn10.10.0.5.qld,1906 territory Papua island Australian,0.1705
4153,INEX_LD-2012336,bt_bing_arabic,Australian island territory of Papua,0.169
4154,INEX_LD-2012336,bt_bing_french,Papua Territory Australian Island,0.169
4155,INEX_LD-2012336,bt_bing_tamil,Papua Islands Australian Territory,0.169
4156,INEX_LD-2012336,bt_nllb_persian,Territory of the Australian island of Papua,0.169
4157,INEX_LD-2012336,bt_nllb_tamil,Territory Papua Island Australian,0.169
4158,INEX_LD-2012336,docluster.topn10.3.bm25,territory papua island australian,0.169
4159,INEX_LD-2012336,docluster.topn10.3.qld,territory papua island australian,0.169
4160,INEX_LD-2012336,original,territory Papua island Australian,0.169
4161,INEX_LD-2012336,sensedisambiguation,territory Papua island Australian,0.169
4162,INEX_LD-2012336,sensedisambiguation.replace,territory papua island australian,0.169
4163,INEX_LD-2012336,stem.porter,territori papua island australian,0.169
4164,INEX_LD-2012336,stem.porter2,territori papua island australian,0.169
4165,INEX_LD-2012336,stem.sstemmer,territory papua island australian,0.169
4166,INEX_LD-2012336,termluster.topn5.3.bm25,territory papua island australian,0.169
4167,INEX_LD-2012336,termluster.topn5.3.qld,territory papua island australian,0.169
4168,INEX_LD-2012336,thesaurus.topn3,territory papua island australian,0.169
4169,INEX_LD-2012336,thesaurus.topn3.replace,territory papua island australian,0.169
4170,INEX_LD-2012336,bt_bing_german,Territory Papua Island Australia,0.1574
4171,INEX_LD-2012336,bt_bing_korean,Territory Papua Island Australia,0.1574
4172,INEX_LD-2012336,bt_nllb_german,Territory of Papua Island Australia,0.1574
4173,INEX_LD-2012336,bt_nllb_korean,Territory of the islands of Papua Australia,0.1574
4174,INEX_LD-2012336,bt_nllb_russian,Territory of Papua Island Australia,0.1574
4175,INEX_LD-2012336,stem.krovetz,territory papua island australia,0.1574
4176,INEX_LD-2012336,conceptluster.topn5.3.bm25,territory papua island australian papua island northern territory,0.1436
4177,INEX_LD-2012336,conceptluster.topn5.3.qld,territory papua island australian northern territory papua island,0.1436
4178,INEX_LD-2012336,tagmee.topn3,territory papua island australian Northern Territory Papua Island Australia,0.1236
4179,INEX_LD-2012336,bt_nllb_malay,Papua province of the Australian island,0.0864
4180,INEX_LD-2012336,glove.topn3,territory papua island australian occupied guinea vanuatu coast australia melbourne,0.0844
4181,INEX_LD-2012336,bt_bing_malay,Australian island Papua region,0.0768
4182,INEX_LD-2012336,glove.topn3.replace,occupied guinea vanuatu coast australia melbourne,0.0417
4183,INEX_LD-2012336,bt_nllb_swahili,area Papua island Australia,0.0365
4184,INEX_LD-2012336,tagmee.topn3.replace,Northern Territory Papua Island Australia,0.034
4185,INEX_LD-2012336,bt_nllb_arabic,Papua Island of Australia,0.0326
4186,INEX_LD-2012336,anchor.topn3.replace,territory papua dutch held zealand governor bijith türkeli queer brown collar tablets brm,0.0239
4187,INEX_LD-2012336,wordnet.topn3,territory papua island australian soil dominion Aussie Aboriginal Australian,0.0106
4188,INEX_LD-2012336,wiki.topn3,territory papua island australian northern territory australian capital territory south australia northern territory sooty cove trevillian island sbrosovoylake papua island australia states territories australia australian capital cities australia,0.0094
4189,INEX_LD-2012336,wiki.topn3.replace,northern territory australian capital territory south australia northern territory sooty cove trevillian island sbrosovoylake papua island australia states territories australia australian capital cities australia,0.0021
4190,INEX_LD-2012336,stem.trunc5,terri papua islan austr,0.0009
4191,INEX_LD-2012336,wordnet.topn3.replace,soil district papua island Aussie Aboriginal Australian,0.0009
4192,INEX_LD-2012336,bertqe.topn10.bm25,latin alphabet similarentitynam neomelanesian tok,0.0
4193,INEX_LD-2012336,bertqe.topn10.qld,each chang intern extern border,0.0
4194,INEX_LD-2012336,bt_nllb_chinese_yue,State of the Bahamas Australia,0.0
4195,INEX_LD-2012336,stem.lovins,territor papu island austral,0.0
4196,INEX_LD-2012336,stem.paicehusk,territ papu island aust,0.0
4197,INEX_LD-2012336,stem.trunc4,terr papu isla aust,0.0
4198,INEX_LD-2012336,word2vec.topn3,territory papua island australian sulawesi sumatra borneo archipelago australia aussie sydney,0.0
4199,INEX_LD-2012336,word2vec.topn3.replace,territory sulawesi sumatra borneo archipelago australia aussie sydney,0.0
4200,INEX_LD-2012337,-1,Texas city Baylor University tornado 1953,0.0629
4201,INEX_LD-2012337,relevancefeedback.topn10.bm25,texas city baylor university tornado texa love basebal counti waco soccer opera,0.273
4202,INEX_LD-2012337,rm3.topn10.10.0.5.bm25,Texas city Baylor University tornado 1953,0.2085
4203,INEX_LD-2012337,rm3.topn10.10.0.5.qld,Texas city Baylor University tornado 1953,0.2085
4204,INEX_LD-2012337,wiki.topn3,texas city baylor university tornado freeport texas la marque texas deer park texas texas city texas education mclennan county texas visitor attractions mclennan county texas universities colleges affiliated baptist general convention texas baylor university fujita scale tornado tornadogenesis tornado,0.1327
4205,INEX_LD-2012337,bt_bing_persian,Texas County University Baylor Tornado,0.0962
4206,INEX_LD-2012337,wiki.topn3.replace,freeport texas la marque texas deer park texas texas city texas education mclennan county texas visitor attractions mclennan county texas universities colleges affiliated baptist general convention texas baylor university fujita scale tornado tornadogenesis tornado,0.0872
4207,INEX_LD-2012337,stem.porter,texa citi baylor univers tornado,0.0763
4208,INEX_LD-2012337,stem.porter2,texa citi baylor univers tornado,0.0763
4209,INEX_LD-2012337,bt_bing_arabic,Texas City Baylor University Tornado,0.0629
4210,INEX_LD-2012337,bt_bing_french,Baylor University tornado in Texas city in,0.0629
4211,INEX_LD-2012337,bt_bing_korean,Baylor University of Texas City Tornado,0.0629
4212,INEX_LD-2012337,bt_bing_malay,Texas city Baylor University tornado,0.0629
4213,INEX_LD-2012337,bt_nllb_french,Tornado at Baylor University in Texas City,0.0629
4214,INEX_LD-2012337,bt_nllb_german,Texas City Baylor University tornado in,0.0629
4215,INEX_LD-2012337,bt_nllb_malay,Texas City Baylor University tornadoes in,0.0629
4216,INEX_LD-2012337,bt_nllb_russian,Texas City Baylor University tornadoes in,0.0629
4217,INEX_LD-2012337,docluster.topn10.3.bm25,texas city baylor university tornado,0.0629
4218,INEX_LD-2012337,docluster.topn10.3.qld,texas city baylor university tornado,0.0629
4219,INEX_LD-2012337,original,Texas city Baylor University tornado,0.0629
4220,INEX_LD-2012337,sensedisambiguation,Texas city Baylor University tornado,0.0629
4221,INEX_LD-2012337,sensedisambiguation.replace,texas city Baylor university tornado,0.0629
4222,INEX_LD-2012337,stem.krovetz,texas city baylor university tornado,0.0629
4223,INEX_LD-2012337,stem.sstemmer,texa city baylor university tornado,0.0629
4224,INEX_LD-2012337,termluster.topn5.3.bm25,texas city baylor university tornado,0.0629
4225,INEX_LD-2012337,termluster.topn5.3.qld,texas city baylor university tornado,0.0629
4226,INEX_LD-2012337,thesaurus.topn3,texas city baylor university tornado,0.0629
4227,INEX_LD-2012337,thesaurus.topn3.replace,texas city baylor university tornado,0.0629
4228,INEX_LD-2012337,conceptnet.topn3,texas city baylor university tornado a state a ranch house Austin capital town baylor county usa west virginia college,0.0552
4229,INEX_LD-2012337,bt_nllb_korean,Baylor University in Texas located in the city of Tornado Texas in,0.053
4230,INEX_LD-2012337,tagmee.topn3,texas city baylor university tornado Texas City Texas Baylor University Tornado,0.0487
4231,INEX_LD-2012337,tagmee.topn3.replace,Texas City Texas Baylor University Tornado,0.0434
4232,INEX_LD-2012337,conceptluster.topn5.3.bm25,texas city baylor university tornado tornado texas city texas,0.0426
4233,INEX_LD-2012337,conceptluster.topn5.3.qld,texas city baylor university tornado texas city texas tornado,0.0426
4234,INEX_LD-2012337,bt_bing_chinese_simplified,Baylor University Texas Tornado,0.0364
4235,INEX_LD-2012337,bt_bing_german,Baylor University tornado in Texas,0.0364
4236,INEX_LD-2012337,bt_bing_russian,Tornadoes at Texas Baylor University,0.0364
4237,INEX_LD-2012337,bt_bing_swahili,University of Texas Baylor tornado,0.0364
4238,INEX_LD-2012337,bt_nllb_swahili,The Baylor University tornado Texas,0.0364
4239,INEX_LD-2012337,glove.topn3,texas city baylor university tornado kansas austin town smu asu professor graduate f,0.0333
4240,INEX_LD-2012337,conceptnet.topn3.replace,a state a ranch house Austin capital town baylor county usa west virginia college tornado,0.0255
4241,INEX_LD-2012337,stem.paicehusk,texa city bayl univers tornado,0.0251
4242,INEX_LD-2012337,bertqe.topn10.qld,vallei tornado outbreak tornado event,0.0222
4243,INEX_LD-2012337,anchor.topn3,texas city baylor university tornado baylor residences residenti busitema windsor a c,0.0188
4244,INEX_LD-2012337,relevancefeedback.topn10.qld,texas city baylor university tornado texa counti oklahoma team basebal love,0.016
4245,INEX_LD-2012337,bt_nllb_persian,Toronto at Baylor University in Texas in,0.0129
4246,INEX_LD-2012337,bt_nllb_tamil,Texas City Baylor University storm in,0.0113
4247,INEX_LD-2012337,bertqe.topn10.bm25,categori wichita counti texa f,0.0111
4248,INEX_LD-2012337,wordnet.topn3,texas city baylor university tornado TX Lone Star State metropolis urban center crack twister,0.0091
4249,INEX_LD-2012337,bt_bing_tamil,Texas City Baylor University hurricane,0.0041
4250,INEX_LD-2012337,bt_nllb_arabic,Texas City Baylor University hurricanes,0.0041
4251,INEX_LD-2012337,word2vec.topn3,texas city baylor university tornado nebraska california oklahoma town metropolis college campus twister,0.0024
4252,INEX_LD-2012337,anchor.topn3.replace,texas city baylor residences residenti busitema university windsor a c,0.0
4253,INEX_LD-2012337,bt_nllb_chinese_yue,The lightning strike at the University of Texas at Bell,0.0
4254,INEX_LD-2012337,glove.topn3.replace,kansas austin town smu asu professor graduate f,0.0
4255,INEX_LD-2012337,stem.lovins,tic cit baylor univers tornad,0.0
4256,INEX_LD-2012337,stem.trunc4,texa city bayl univ torn,0.0
4257,INEX_LD-2012337,stem.trunc5,texas city baylo unive torna,0.0
4258,INEX_LD-2012337,word2vec.topn3.replace,nebraska california oklahoma town metropolis baylor college campus twister,0.0
4259,INEX_LD-2012337,wordnet.topn3.replace,Lone Star State TX metropolis urban center baylor university twister crack cocaine crack,0.0
4260,INEX_LD-2012339,-1,Nelson Mandela John Dube,0.195
4261,INEX_LD-2012339,wiki.topn3,nelson mandela john dube south african socialists south african philanthropists south african politicians convicted crimes nelson mandela pan africanist congress azania adams college black consciousness movement john langalibalele dube,0.3527
4262,INEX_LD-2012339,wiki.topn3.replace,south african socialists south african philanthropists south african politicians convicted crimes nelson mandela pan africanist congress azania adams college black consciousness movement john langalibalele dube,0.3394
4263,INEX_LD-2012339,wordnet.topn3,nelson mandela john dube Lord Nelson Admiral Nelson Nelson Rolihlahla Mandela Nelson Mandela toilet whoremaster,0.2726
4264,INEX_LD-2012339,conceptnet.topn3.replace,nelson Nelson Rolihlahla Mandela mandelian a boys name dube,0.2571
4265,INEX_LD-2012339,bt_nllb_tamil,The first is that of Nelson Mandela,0.2494
4266,INEX_LD-2012339,word2vec.topn3,nelson mandela john dube walsh patterson seymour zuma ghandi michael elton keith,0.2471
4267,INEX_LD-2012339,conceptnet.topn3,nelson mandela john dube Nelson Rolihlahla Mandela mandelian a boys name,0.2453
4268,INEX_LD-2012339,sensedisambiguation.replace,nelson mandela whoremaster Dube,0.2126
4269,INEX_LD-2012339,glove.topn3,nelson mandela john dube noonz http www co mo md us nelson mbeki james rohch davison tihg,0.2037
4270,INEX_LD-2012339,bt_bing_german,Nelson Mandela John Dube,0.195
4271,INEX_LD-2012339,bt_bing_korean,Nelson Mandela John Dube,0.195
4272,INEX_LD-2012339,bt_bing_malay,Nelson Mandela John Dube,0.195
4273,INEX_LD-2012339,bt_bing_persian,Nelson Mandela John Dube,0.195
4274,INEX_LD-2012339,bt_bing_russian,Nelson Mandela John Dube,0.195
4275,INEX_LD-2012339,bt_bing_swahili,Nelson Mandela John Dube,0.195
4276,INEX_LD-2012339,bt_nllb_chinese_yue,Nelson Mandela John Dube and the,0.195
4277,INEX_LD-2012339,bt_nllb_french,Nelson Mandela John Dube,0.195
4278,INEX_LD-2012339,bt_nllb_malay,Nelson Mandela John Dube,0.195
4279,INEX_LD-2012339,bt_nllb_russian,Nelson Mandela and John Dube,0.195
4280,INEX_LD-2012339,bt_nllb_swahili,Nelson Mandela John Dube,0.195
4281,INEX_LD-2012339,docluster.topn10.3.bm25,nelson mandela john dube,0.195
4282,INEX_LD-2012339,docluster.topn10.3.qld,nelson mandela john dube,0.195
4283,INEX_LD-2012339,original,Nelson Mandela John Dube,0.195
4284,INEX_LD-2012339,rm3.topn10.10.0.5.bm25,Nelson Mandela John Dube,0.195
4285,INEX_LD-2012339,rm3.topn10.10.0.5.qld,Nelson Mandela John Dube,0.195
4286,INEX_LD-2012339,stem.krovetz,nelson mandela john dube,0.195
4287,INEX_LD-2012339,stem.porter,nelson mandela john dube,0.195
4288,INEX_LD-2012339,stem.porter2,nelson mandela john dube,0.195
4289,INEX_LD-2012339,stem.sstemmer,nelson mandela john dube,0.195
4290,INEX_LD-2012339,termluster.topn5.3.bm25,nelson mandela john dube,0.195
4291,INEX_LD-2012339,termluster.topn5.3.qld,nelson mandela john dube,0.195
4292,INEX_LD-2012339,thesaurus.topn3,nelson mandela john dube,0.195
4293,INEX_LD-2012339,thesaurus.topn3.replace,nelson mandela john dube,0.195
4294,INEX_LD-2012339,sensedisambiguation,Nelson Mandela John whoremaster Dube,0.1947
4295,INEX_LD-2012339,bt_bing_arabic,Nelson Mandela John Dubby,0.1894
4296,INEX_LD-2012339,bt_bing_french,Nelson Mandela John Dubé,0.189
4297,INEX_LD-2012339,bt_nllb_persian,Nelson Mandela John Duff and the,0.1845
4298,INEX_LD-2012339,tagmee.topn3,nelson mandela john dube Nelson Mandela John Langalibalele Dube,0.1824
4299,INEX_LD-2012339,bt_bing_tamil,Nelson Mandela John Tube,0.1727
4300,INEX_LD-2012339,bt_bing_chinese_simplified,Nelson Mandela John Dubey,0.1591
4301,INEX_LD-2012339,tagmee.topn3.replace,Nelson Mandela John Langalibalele Dube,0.1416
4302,INEX_LD-2012339,relevancefeedback.topn10.qld,nelson mandela john dube school univers nokutela stadium african south presid,0.1382
4303,INEX_LD-2012339,bt_nllb_korean,Nelson Mandela John Dewey and the,0.1367
4304,INEX_LD-2012339,anchor.topn3,nelson mandela john dube kampompo locita gavinray phumia mandela dlamini mandlesizw webeshet tolra uéi vishwmbharda jwalaprasad mbheka,0.1335
4305,INEX_LD-2012339,relevancefeedback.topn10.bm25,nelson mandela john dube school nokutela african south stadium nation presid,0.1285
4306,INEX_LD-2012339,wordnet.topn3.replace,Viscount Nelson Horatio Nelson Admiral Nelson Nelson Rolihlahla Mandela Nelson Mandela privy St John the Apostle dube,0.1227
4307,INEX_LD-2012339,conceptluster.topn5.3.bm25,nelson mandela john dube john langalibalele dube,0.0708
4308,INEX_LD-2012339,conceptluster.topn5.3.qld,nelson mandela john dube john langalibalele dube,0.0708
4309,INEX_LD-2012339,bt_nllb_arabic,Nelson Mandela John Duff and I have a lot of friends,0.0641
4310,INEX_LD-2012339,word2vec.topn3.replace,walsh patterson seymour zuma ghandi michael elton keith dube,0.0304
4311,INEX_LD-2012339,glove.topn3.replace,noonz http www co mo md us nelson mbeki james rohch davison tihg,0.002
4312,INEX_LD-2012339,anchor.topn3.replace,kampompo locita gavinray phumia mandela dlamini mandlesizw webeshet tolra uéi vishwmbharda jwalaprasad mbheka,0.0
4313,INEX_LD-2012339,bertqe.topn10.bm25,short descript south african,0.0
4314,INEX_LD-2012339,bertqe.topn10.qld,peac award new delhi nation,0.0
4315,INEX_LD-2012339,bt_nllb_german,The Commission is also responsible for the implementation of the European Union s,0.0
4316,INEX_LD-2012339,stem.lovins,nelson mandel john dub,0.0
4317,INEX_LD-2012339,stem.paicehusk,nelson mandel john dub,0.0
4318,INEX_LD-2012339,stem.trunc4,nels mand john dube,0.0
4319,INEX_LD-2012339,stem.trunc5,nelso mande john dube,0.0
4320,INEX_LD-2012341,-1,1997  Houston airport president,0.619
4321,INEX_LD-2012341,bt_bing_arabic,President of Houston Airport,0.619
4322,INEX_LD-2012341,bt_bing_chinese_simplified,President of the Airport of Houston in,0.619
4323,INEX_LD-2012341,bt_bing_french,President of Houston Airport,0.619
4324,INEX_LD-2012341,bt_bing_german,President of Houston Airport,0.619
4325,INEX_LD-2012341,bt_bing_korean,President Houston Airport,0.619
4326,INEX_LD-2012341,bt_bing_malay,President of Houston Airport,0.619
4327,INEX_LD-2012341,bt_bing_persian,President of Houston Airport,0.619
4328,INEX_LD-2012341,bt_bing_russian,President of Houston Airport,0.619
4329,INEX_LD-2012341,bt_bing_swahili,President of the Houston Airport,0.619
4330,INEX_LD-2012341,bt_bing_tamil,President of Houston Airport,0.619
4331,INEX_LD-2012341,bt_nllb_chinese_yue,Houston Airport President,0.619
4332,INEX_LD-2012341,bt_nllb_french,President of Houston Airport,0.619
4333,INEX_LD-2012341,bt_nllb_german,Houston Airport President,0.619
4334,INEX_LD-2012341,bt_nllb_korean,Houston Airport President,0.619
4335,INEX_LD-2012341,bt_nllb_malay,Houston airport president,0.619
4336,INEX_LD-2012341,bt_nllb_russian,Houston airport president,0.619
4337,INEX_LD-2012341,bt_nllb_swahili,Houston airport president,0.619
4338,INEX_LD-2012341,bt_nllb_tamil,Houston Airport President,0.619
4339,INEX_LD-2012341,docluster.topn10.3.bm25,houston airport president,0.619
4340,INEX_LD-2012341,docluster.topn10.3.qld,houston airport president,0.619
4341,INEX_LD-2012341,original,Houston airport president,0.619
4342,INEX_LD-2012341,stem.krovetz,houston airport president,0.619
4343,INEX_LD-2012341,stem.paicehusk,houston airport presid,0.619
4344,INEX_LD-2012341,stem.porter,houston airport presid,0.619
4345,INEX_LD-2012341,stem.porter2,houston airport presid,0.619
4346,INEX_LD-2012341,stem.sstemmer,houston airport president,0.619
4347,INEX_LD-2012341,termluster.topn5.3.bm25,houston airport president,0.619
4348,INEX_LD-2012341,termluster.topn5.3.qld,houston airport president,0.619
4349,INEX_LD-2012341,thesaurus.topn3,houston airport president,0.619
4350,INEX_LD-2012341,thesaurus.topn3.replace,houston airport president,0.619
4351,INEX_LD-2012341,conceptnet.topn3.replace,houston airport leader,0.558
4352,INEX_LD-2012341,sensedisambiguation.replace,houston airport president of the united states,0.4853
4353,INEX_LD-2012341,rm3.topn10.10.0.5.bm25,1997  Houston airport president,0.4497
4354,INEX_LD-2012341,rm3.topn10.10.0.5.qld,1997  Houston airport president,0.4497
4355,INEX_LD-2012341,bt_nllb_arabic,Houston Airport Chief,0.4371
4356,INEX_LD-2012341,bt_nllb_persian,Houston Airport Chief,0.4371
4357,INEX_LD-2012341,conceptnet.topn3,houston airport president leader,0.3742
4358,INEX_LD-2012341,anchor.topn3,houston airport president terror houston ex houston houston intercontinent hvöt tumushuke persilaki br dutra tendida,0.3698
4359,INEX_LD-2012341,tagmee.topn3,houston airport president Houston President of the United States,0.3545
4360,INEX_LD-2012341,relevancefeedback.topn10.bm25,houston airport president viasa susan american texa comput art from univers,0.2133
4361,INEX_LD-2012341,glove.topn3,houston airport president dallas texas heathrow vice,0.2041
4362,INEX_LD-2012341,relevancefeedback.topn10.qld,houston airport president univers,0.1392
4363,INEX_LD-2012341,conceptluster.topn5.3.bm25,houston airport president president united states,0.1
4364,INEX_LD-2012341,conceptluster.topn5.3.qld,houston airport president president united states,0.1
4365,INEX_LD-2012341,sensedisambiguation,Houston airport president president of the united states,0.1
4366,INEX_LD-2012341,wordnet.topn3,houston airport president Samuel Houston Sam Houston aerodrome drome chair Chief Executive chairman,0.0439
4367,INEX_LD-2012341,word2vec.topn3,houston airport president whitney dallas austin airfield vice president,0.0167
4368,INEX_LD-2012341,stem.lovins,houst airport presid,0.0112
4369,INEX_LD-2012341,anchor.topn3.replace,terror houston ex houston houston intercontinent hvöt tumushuke persilaki br dutra tendida,0.0095
4370,INEX_LD-2012341,wordnet.topn3.replace,Samuel Houston Sam Houston airdrome drome aerodrome chairperson prexy Chief Executive,0.0057
4371,INEX_LD-2012341,tagmee.topn3.replace,Houston President of the United States,0.0027
4372,INEX_LD-2012341,wiki.topn3,houston airport president houston texas populated coastal places texas dallas houston presidency united states cabinet united states democratiparty vice presidents united states president united states,0.0024
4373,INEX_LD-2012341,bertqe.topn10.bm25,piett attribut short descript,0.0
4374,INEX_LD-2012341,bertqe.topn10.qld,goerk univers iowa titl list,0.0
4375,INEX_LD-2012341,glove.topn3.replace,dallas texas heathrow vice,0.0
4376,INEX_LD-2012341,stem.trunc4,hous airp pres,0.0
4377,INEX_LD-2012341,stem.trunc5,houst airpo presi,0.0
4378,INEX_LD-2012341,wiki.topn3.replace,houston texas populated coastal places texas dallas houston presidency united states cabinet united states democratiparty vice presidents united states president united states,0.0
4379,INEX_LD-2012341,word2vec.topn3.replace,whitney dallas austin airfield vice president,0.0
4380,INEX_LD-2012343,-1,The Heart of a Woman poet's autobiography,0.4529
4381,INEX_LD-2012343,word2vec.topn3,heart woman poet s autobiography soul heart man lady girl poem s of s s memoir autobiographical,0.6802
4382,INEX_LD-2012343,relevancefeedback.topn10.qld,the heart of a woman poet s autobiography angel her album american book bird,0.627
4383,INEX_LD-2012343,tagmee.topn3,heart woman poet s autobiography The Heart of a Woman Poetry Autobiography,0.5588
4384,INEX_LD-2012343,stem.lovins,th heart of a woman poes s autobiograph,0.5122
4385,INEX_LD-2012343,bt_bing_german,The autobiography of the poet The Heart of a Woman,0.4693
4386,INEX_LD-2012343,bt_bing_swahili,The Heart of a Woman Poet Autobiography,0.4693
4387,INEX_LD-2012343,bt_nllb_chinese_yue,The autobiography of the poet The Heart of a Woman,0.4693
4388,INEX_LD-2012343,bt_nllb_german,The Heart of a Woman Autobiography of the Poet,0.4693
4389,INEX_LD-2012343,bt_nllb_russian,Autobiography of the poet The Heart of a Woman,0.4693
4390,INEX_LD-2012343,rm3.topn10.10.0.5.bm25,The Heart of a Woman poets autobiography,0.4693
4391,INEX_LD-2012343,rm3.topn10.10.0.5.qld,The Heart of a Woman poets autobiography,0.4693
4392,INEX_LD-2012343,bt_bing_persian,The Heart of a Woman Poet s Autobiography,0.4529
4393,INEX_LD-2012343,bt_bing_tamil,The heart of a woman poet s autobiography,0.4529
4394,INEX_LD-2012343,docluster.topn10.3.bm25,the heart of a woman poet s autobiography,0.4529
4395,INEX_LD-2012343,docluster.topn10.3.qld,the heart of a woman poet s autobiography,0.4529
4396,INEX_LD-2012343,original,The Heart of a Woman poet s autobiography,0.4529
4397,INEX_LD-2012343,stem.krovetz,the heart of a woman poet s autobiography,0.4529
4398,INEX_LD-2012343,stem.porter,the heart of a woman poet s autobiographi,0.4529
4399,INEX_LD-2012343,stem.porter2,the heart of a woman poet s autobiographi,0.4529
4400,INEX_LD-2012343,stem.sstemmer,the heart of a woman poet s autobiography,0.4529
4401,INEX_LD-2012343,termluster.topn5.3.bm25,heart woman poet s autobiography,0.4529
4402,INEX_LD-2012343,termluster.topn5.3.qld,heart woman poet s autobiography,0.4529
4403,INEX_LD-2012343,thesaurus.topn3,heart woman poet s autobiography,0.4529
4404,INEX_LD-2012343,thesaurus.topn3.replace,heart woman poet s autobiography,0.4529
4405,INEX_LD-2012343,bt_bing_russian,Autobiography of the poetess The Heart of a Woman,0.4394
4406,INEX_LD-2012343,wiki.topn3,heart woman poet s autobiography god s children need traveling shoes works maya angelou novels set ghana heart woman poetiform spoken word genres poetry poetry biography biography memoir autobiography,0.4206
4407,INEX_LD-2012343,wiki.topn3.replace,god s children need traveling shoes works maya angelou novels set ghana heart woman poetiform spoken word genres poetry poetry biography biography memoir autobiography,0.4206
4408,INEX_LD-2012343,tagmee.topn3.replace,The Heart of a Woman Poetry Autobiography,0.4175
4409,INEX_LD-2012343,conceptnet.topn3,heart woman poet s autobiography home lady dress female writer,0.3571
4410,INEX_LD-2012343,bt_bing_arabic,The heart of the biography of a woman poet,0.3422
4411,INEX_LD-2012343,bt_nllb_swahili,The Heart of a Woman Biography of a poet,0.3422
4412,INEX_LD-2012343,bt_nllb_arabic,The book A woman s heart,0.3333
4413,INEX_LD-2012343,conceptluster.topn5.3.bm25,heart woman poet s autobiography poetry autobiography,0.3162
4414,INEX_LD-2012343,conceptluster.topn5.3.qld,heart woman poet s autobiography autobiography poetry,0.3162
4415,INEX_LD-2012343,relevancefeedback.topn10.bm25,the heart of a woman poet s autobiography angel album her american book bird poetri,0.2944
4416,INEX_LD-2012343,sensedisambiguation,The Heart kernel of a Woman womanhood poet s autobiography,0.2102
4417,INEX_LD-2012343,bt_bing_chinese_simplified,The autobiography of the heart of the poetess,0.1667
4418,INEX_LD-2012343,glove.topn3,heart woman poet s autobiography mind indeed girl man poem s whose memoir biography,0.1667
4419,INEX_LD-2012343,bt_bing_malay,The autobiographical heart of the female poet,0.1389
4420,INEX_LD-2012343,bt_bing_korean,Autobiography of a female poet,0.1068
4421,INEX_LD-2012343,wordnet.topn3,heart woman poet s autobiography nub gist cleaning lady womanhood,0.0964
4422,INEX_LD-2012343,bt_nllb_persian,The book of the poet s suicide the heart of a woman,0.0667
4423,INEX_LD-2012343,stem.trunc5,the heart of a woman poet s autob,0.0476
