,qid,order,query,bm25.ndcg
1633,INEX_LD-2012318,anchor.topn3,directed bela glen glenda bride monster plan outer space wurdu sesija b an inchmore catalpinar swanlinbar watergiv georgiann ngarua fortysomething bride pin bot hardee s monst slugbucket hairybreath planning partial ord plan jewish lezsek avalliit lebesgue nbsp measur ss l nelsh space triangl,0.4422
1634,INEX_LD-2012318,tagmee.topn3,directed bela glen glenda bride monster plan outer space Glen or Glenda Monster movie Plan from Outer Space,0.437
1635,INEX_LD-2012318,conceptluster.topn5.3.bm25,directed bela glen glenda bride monster plan outer space glen glenda plan outer space monster movie,0.4354
1636,INEX_LD-2012318,conceptluster.topn5.3.qld,directed bela glen glenda bride monster plan outer space plan outer space glen glenda monster movie,0.4354
1637,INEX_LD-2012318,bt_bing_korean,Directed by Bella Glenn Glenda Bride Monster Plan Universe,0.432
1638,INEX_LD-2012318,bt_bing_persian,Directed by Bella Glenn Glenda Bride Monster Plan Outdoors,0.4312
1639,INEX_LD-2012318,bt_bing_russian,Director Bela Glen Glenda Bride Monster Outline Outer Space,0.425
1640,INEX_LD-2012318,wordnet.topn3,directed bela glen glenda bride monster plan outer space orchestrate address Saint Bride Saint Bridget monstrosity behemoth demon be after programme architectural plan nine Nina from Carolina taboo tabu quad distance outer space,0.4199
1641,INEX_LD-2012318,word2vec.topn3,directed bela glen glenda bride monster plan outer space produced nako minna lali dale strath bridegroom groom creature beast strategy inner outermost space,0.4179
1642,INEX_LD-2012318,conceptnet.topn3,directed bela glen glenda bride monster plan outer space oriented plan a wedding A zombie design designing software destroy your enemy coat edge a star the moon room,0.4114
1643,INEX_LD-2012318,bt_nllb_korean,Bella Glen directed by Glenda is a beautiful monster from Plan Nine,0.4039
1644,INEX_LD-2012318,bt_nllb_german,Directed by Bela Glen Glenda Bride Monster Plan Space,0.3997
1645,INEX_LD-2012318,bt_nllb_malay,Directed by Bela Glen Glenda Plan Monster Bride Space,0.3997
1646,INEX_LD-2012318,bt_nllb_russian,Directed by Bela Glenn Glenda Woman Monster Plan External space,0.3971
1647,INEX_LD-2012318,bt_bing_arabic,Directed by Bella Glenn Glen Glenda Bride Plan Monster Outer Space,0.3778
1648,INEX_LD-2012318,tagmee.topn3.replace,Glen or Glenda Monster movie Plan from Outer Space,0.3673
1649,INEX_LD-2012318,stem.trunc4,dire bela glen glen brid mons plan oute spac,0.3481
1650,INEX_LD-2012318,bt_nllb_chinese_yue,Bela Glen Glenda director of the Married Monsters Project is working on Space,0.3476
1651,INEX_LD-2012318,bertqe.topn10.bm25,categori film produc ed wood,0.3435
1652,INEX_LD-2012318,bt_nllb_french,Directed by Bela Glen Glenda The Bride s Monster Plan,0.3336
1653,INEX_LD-2012318,bt_nllb_swahili,Directed by Bela Glen Glenda Bride Monster Plan,0.3336
1654,INEX_LD-2012318,stem.lovins,direct bel glen glens br monster plan outer spac,0.3319
1655,INEX_LD-2012318,conceptnet.topn3.replace,oriented bela glen glenda plan a wedding A zombie design designing software destroy your enemy space coat edge a star the moon room,0.3175
1656,INEX_LD-2012318,wiki.topn3.replace,ed wood cranshot chuck a luck glen glenda godzilla vs frankenstein dinosaurs attack model animation monster movie films directed ed wood war thcolossal beast z movie plan outer space,0.31
1657,INEX_LD-2012318,bt_nllb_tamil,Directed by Bella Klein Glenda Bride Animal Project outer space,0.2996
1658,INEX_LD-2012318,wordnet.topn3.replace,channelise aim address bela glen glenda St Brigid Brigid devil lusus naturae fiend be after architectural plan program Nina from Carolina nine niner proscribed forbidden extinct quad blank space blank,0.248
1659,INEX_LD-2012318,bt_bing_chinese_simplified,Directed by Bella Glenn Glenda The Bride Project Monster Outer Space,0.2474
1660,INEX_LD-2012318,bertqe.topn10.qld,ed wood scienc fiction,0.2443
1661,INEX_LD-2012318,stem.paicehusk,direct bel glen glend brid monst plan out spac,0.1159
1662,INEX_LD-2012318,word2vec.topn3.replace,produced nako minna lali dale strath glenda bridegroom groom creature beast strategy inner outermost space,0.0818
1663,INEX_LD-2012318,anchor.topn3.replace,directed wurdu sesija b an inchmore catalpinar swanlinbar watergiv georgiann ngarua fortysomething bride pin bot hardee s monst slugbucket hairybreath planning partial ord plan jewish lezsek avalliit lebesgue nbsp measur ss l nelsh space triangl,0.0
1664,INEX_LD-2012318,bt_nllb_arabic,Director Bella Glenn Glenda s wedding party is brutal,0.0
1665,INEX_LD-2012318,bt_nllb_persian,Directed by Bella Glenn Glenda Wild Wedding Show,0.0
1666,INEX_LD-2012318,glove.topn3.replace,film lugosi hahlt watkins http www co mo md us hahlt tihg groom bridegroom creature proposal inner outermost nasa,0.0
1667,INEX_LD-2012319,-1, 1994 short story collection Alice Munro is Open,0.8803
1668,INEX_LD-2012319,bt_bing_malay,Alice Munro s short story collection opens,0.8693
1669,INEX_LD-2012319,bt_nllb_russian,Alice Munro s collection of short stories is opened,0.8693
1670,INEX_LD-2012319,relevancefeedback.topn10.bm25,short story collection alice munro is open stori collect,0.8649
1671,INEX_LD-2012319,relevancefeedback.topn10.qld,short story collection alice munro is open stori collect,0.8649
1672,INEX_LD-2012319,anchor.topn3,short story collection alice munro open css blériot spad bleriot spad lauco bitbucket wargadud dionysiana quesnelliana fiscani munro munroe storm munroe br vld open variable length kuala br,0.864
1673,INEX_LD-2012319,bt_nllb_german,Alice Munro s storytelling collection is open,0.8492
1674,INEX_LD-2012319,rm3.topn10.10.0.5.bm25, 1994 short story collection Alice Munro is Open,0.8272
1675,INEX_LD-2012319,rm3.topn10.10.0.5.qld, 1994 short story collection Alice Munro is Open,0.8272
1676,INEX_LD-2012319,tagmee.topn3,short story collection alice munro open Short story Short story Alice Munro Coming out,0.8153
1677,INEX_LD-2012319,bt_bing_arabic,Alice Monroe Open Short Story Collection,0.7354
1678,INEX_LD-2012319,bt_nllb_arabic,short story collection Alice Monroe is open,0.7354
1679,INEX_LD-2012319,bt_nllb_persian,A collection of short stories by Alice Monroe is open,0.7354
1680,INEX_LD-2012319,bt_nllb_tamil,short story collection Alice Monroe opened,0.7354
1681,INEX_LD-2012319,bt_nllb_french,Alice Munro s collection of news is opened,0.7213
1682,INEX_LD-2012319,wiki.topn3,short story collection alice munro open short stories anthology fiction forms short story short stories anthology fiction forms short story runaway book think book friend youth alice munro lesbian closeted sexual orientation coming,0.7097
1683,INEX_LD-2012319,conceptluster.topn5.3.bm25,short story collection alice munro open coming short story,0.6572
1684,INEX_LD-2012319,conceptluster.topn5.3.qld,short story collection alice munro open coming short story,0.6572
1685,INEX_LD-2012319,bertqe.topn10.qld,munro includ stori were publish,0.6237
1686,INEX_LD-2012319,glove.topn3,short story collection alice munro open long longer tale lucy helen ihj em,0.5811
1687,INEX_LD-2012319,bt_nllb_chinese_yue,In a collection of short stories by Alice Monroe was released,0.5634
1688,INEX_LD-2012319,conceptnet.topn3,short story collection alice munro open note short circuit long tale book plot allison Hector Hugh Munro munro bagger door,0.5336
1689,INEX_LD-2012319,word2vec.topn3,short story collection alice munro open long brief tale story olivia sarah abigail mckenzie mcintosh burnett closed,0.5018
1690,INEX_LD-2012319,tagmee.topn3.replace,Short story Short story Alice Munro Coming out,0.4122
1691,INEX_LD-2012319,stem.lovins,short stor collect alic munr is open,0.4089
1692,INEX_LD-2012319,bt_nllb_korean,A collection of short stories by Alice Muroy published in,0.3946
1693,INEX_LD-2012319,stem.paicehusk,short story collect al munro is op,0.3942
1694,INEX_LD-2012319,bertqe.topn10.bm25,were publish singleauthor collect book,0.3937
1695,INEX_LD-2012319,sensedisambiguation.replace,short report solicitation Alice munro is receptive,0.3887
1696,INEX_LD-2012319,bt_bing_chinese_simplified,short story collection Alice Monroe,0.3765
1697,INEX_LD-2012319,anchor.topn3.replace,css blériot spad bleriot spad lauco bitbucket wargadud dionysiana quesnelliana fiscani alice munro munroe storm munroe br vld open variable length kuala br,0.3669
1698,INEX_LD-2012319,wordnet.topn3,short story collection alice munro open brusque abruptly shortly write up tarradiddle tale assemblage compendium assembling H H Munro Saki Hector Hugh Munro spread out subject assailable,0.3536
1699,INEX_LD-2012319,wiki.topn3.replace,short stories anthology fiction forms short story short stories anthology fiction forms short story runaway book think book friend youth alice munro lesbian closeted sexual orientation coming,0.3469
1700,INEX_LD-2012319,conceptnet.topn3.replace,note short circuit long tale book plot collection allison Hector Hugh Munro munro bagger door,0.2415
1701,INEX_LD-2012319,glove.topn3.replace,long longer tale collection lucy helen ihj em open,0.0
1702,INEX_LD-2012319,stem.trunc4,shor stor coll alic munr is open,0.0
1703,INEX_LD-2012319,word2vec.topn3.replace,long brief tale story collection olivia sarah abigail mckenzie mcintosh burnett closed,0.0
1704,INEX_LD-2012319,wordnet.topn3.replace,brusque forgetful history narrative narration accumulation compendium alice Hector Hugh Munro Saki spread outdoors loose,0.0
1705,INEX_LD-2012321,-1,Asian port state-city Sir Stamford Raffles,0.398
1706,INEX_LD-2012321,bt_bing_persian,The Asian Port of the State City of Stamford Raffles,0.392
1707,INEX_LD-2012321,bt_nllb_malay,The port city of the Asian nation Sir Stamford Raffles,0.3893
1708,INEX_LD-2012321,bt_bing_swahili,Asian port city Sir Stamford Raffles,0.3881
1709,INEX_LD-2012321,bt_nllb_french,Asian port city Sir Stamford Raffles,0.3881
1710,INEX_LD-2012321,bt_nllb_russian,Asian port city Sir Stamford Raffles,0.3881
1711,INEX_LD-2012321,wordnet.topn3.replace,Asiatic larboard port wine embrasure state city sir stamford Sir Thomas Raffles,0.3872
1712,INEX_LD-2012321,bt_nllb_arabic,The Asian port city Mr Stamford Raffles,0.387
1713,INEX_LD-2012321,tagmee.topn3,asian port state city sir stamford raffles Asian people Port Stamford Raffles Stamford Raffles,0.3867
1714,INEX_LD-2012321,stem.trunc5,asian port state city sir stamf raffl,0.3749
1715,INEX_LD-2012321,bt_nllb_persian,The Asian port city of Stamford Raffles,0.3643
1716,INEX_LD-2012321,conceptluster.topn5.3.bm25,asian port state city sir stamford raffles asian people port,0.3524
1717,INEX_LD-2012321,conceptluster.topn5.3.qld,asian port state city sir stamford raffles asian people port,0.3524
1718,INEX_LD-2012321,glove.topn3,asian port state city sir stamford raffles asia southeast harbour william edward conn fairfield em oly tennis,0.3404
1719,INEX_LD-2012321,tagmee.topn3.replace,Asian people Port Stamford Raffles Stamford Raffles,0.3362
1720,INEX_LD-2012321,word2vec.topn3,asian port state city sir stamford raffles non asian seaport mister maam eastbourne stevenage medway tombolas bingos,0.278
1721,INEX_LD-2012321,wiki.topn3,asian port state city sir stamford raffles asian people multiracial hapa asian people ports harbours ship transport cargo port british rule indonesia anglo dutch treaty netherlands stamford raffles british rule indonesia anglo dutch treaty netherlands stamford raffles,0.2311
1722,INEX_LD-2012321,wiki.topn3.replace,asian people multiracial hapa asian people ports harbours ship transport cargo port british rule indonesia anglo dutch treaty netherlands stamford raffles british rule indonesia anglo dutch treaty netherlands stamford raffles,0.231
1723,INEX_LD-2012321,anchor.topn3,asian port state city sir stamford raffles thundercats maximus moles tangiers amindos sinsolliez sir bt baronet braugh kexbi brewland,0.1904
1724,INEX_LD-2012321,bt_nllb_korean,The port city of Stamford Raples Asia,0.1814
1725,INEX_LD-2012321,bt_nllb_chinese_yue,The port city of Asia Stanford Lavals,0.0442
1726,INEX_LD-2012321,anchor.topn3.replace,thundercats maximus moles tangiers amindos sinsolliez state city sir bt baronet braugh kexbi brewland raffles,0.0
1727,INEX_LD-2012321,bertqe.topn10.bm25,lee kong chian natur histori,0.0
1728,INEX_LD-2012321,bertqe.topn10.qld,lee kong chian natur histori,0.0
1729,INEX_LD-2012321,glove.topn3.replace,asia southeast harbour state city william edward conn fairfield em oly tennis,0.0
1730,INEX_LD-2012321,stem.trunc4,asia port stat city sir stam raff,0.0
1731,INEX_LD-2012321,word2vec.topn3.replace,non asian seaport state city mister maam eastbourne stevenage medway tombolas bingos,0.0
1732,INEX_LD-2012323,-1,Large glaciers island nation Langjokull Hofsjokull Vatnajokull,0.5587
1733,INEX_LD-2012323,sensedisambiguation,Large glaciers glacier island nation state Langjokull Hofsjokull Vatnajokull,0.556
1734,INEX_LD-2012323,sensedisambiguation.replace,large glacier island state Langjokull Hofsjokull Vatnajokull,0.556
1735,INEX_LD-2012323,conceptnet.topn3,large glaciers island nation langjokull hofsjokull vatnajokull crowd size city the surface of the earth country united,0.5427
1736,INEX_LD-2012323,anchor.topn3,large glaciers island nation langjokull hofsjokull vatnajokull bijith türkeli gengoroh lumholtz,0.5401
1737,INEX_LD-2012323,bt_bing_malay,The great glacier island nation of Langjokull Hofsjokull Vatnajokull,0.5401
1738,INEX_LD-2012323,bt_bing_persian,Great Glacier Island Country Langjokull Hofsjokull Vatnajokull,0.5401
1739,INEX_LD-2012323,bt_bing_swahili,Great glaciers island nation Langjokull Hofsjokull Vatnajokull,0.5401
1740,INEX_LD-2012323,bt_nllb_korean,The country of the large glacial island Langjokull Hofsjokull Vatnajokull,0.4916
1741,INEX_LD-2012323,stem.paicehusk,larg glacy island nat langjokul hofsjokul vatnajokul,0.4833
1742,INEX_LD-2012323,relevancefeedback.topn10.bm25,large glaciers island nation langjokull hofsjokull vatnajokull iceland volcano antarct erebu swedish alaska,0.4816
1743,INEX_LD-2012323,anchor.topn3.replace,large glaciers bijith türkeli gengoroh lumholtz langjokull hofsjokull vatnajokull,0.4815
1744,INEX_LD-2012323,bt_nllb_german,The Great Glacial Island Nation of Langjokull Courtjokull Vatnajokull,0.4712
1745,INEX_LD-2012323,wordnet.topn3.replace,heavy magnanimous expectant glaciers island Carry Nation Carry Amelia Moore Nation country langjokull hofsjokull vatnajokull,0.4512
1746,INEX_LD-2012323,conceptnet.topn3.replace,crowd size city the surface of the earth island country united langjokull hofsjokull vatnajokull,0.4339
1747,INEX_LD-2012323,glove.topn3,large glaciers island nation langjokull hofsjokull vatnajokull small huge melting coast country once mangxamba aou,0.4192
1748,INEX_LD-2012323,bt_nllb_tamil,The Great Glacier Island Nation of Longjökul Hofsjökul and Watnajökul,0.3161
1749,INEX_LD-2012323,word2vec.topn3,large glaciers island nation langjokull hofsjokull vatnajokull small huge sizeable icefields archipelago country,0.2465
1750,INEX_LD-2012323,word2vec.topn3.replace,small huge sizeable icefields archipelago country langjokull hofsjokull vatnajokull,0.1985
1751,INEX_LD-2012323,bt_bing_tamil,Large Glaciers Island Country Longjogul Hofsjokul Watnajogul,0.142
1752,INEX_LD-2012323,stem.trunc5,large glaci islan natio langj hofsj vatna,0.0809
1753,INEX_LD-2012323,glove.topn3.replace,small huge melting coast country once langjokull hofsjokull mangxamba aou,0.0676
1754,INEX_LD-2012323,bt_bing_korean,Big Glacier Island Nation Langzokul Hopeszokul Batnazokul,0.0405
1755,INEX_LD-2012323,bt_bing_chinese_simplified,Large glacial island nations of Ronchokul Hofshokul Vatnakhokul,0.0194
1756,INEX_LD-2012323,bt_nllb_russian,Large glaciers island nation of Langejoul Hojjoul Vatnajoul,0.0189
1757,INEX_LD-2012323,bertqe.topn10.bm25,s lat d,0.0
1758,INEX_LD-2012323,bertqe.topn10.qld,thick approx imag pine island,0.0
1759,INEX_LD-2012323,bt_bing_arabic,Large Glaciers State Langjukul Island Hovsiukul Fatnajokul,0.0
1760,INEX_LD-2012323,bt_nllb_arabic,The great ice island of the people of Nankol Hovszokol and Ouna Jokol,0.0
1761,INEX_LD-2012323,bt_nllb_chinese_yue,The Great Glacier the Island State the Lancaster the Hofshokel the Waternackel,0.0
1762,INEX_LD-2012323,stem.lovins,larg glac island nat langjokl hofsjokl vatnajokl,0.0
1763,INEX_LD-2012323,stem.trunc4,larg glac isla nati lang hofs vatn,0.0
1764,INEX_LD-2012325,-1,successor James G. Blaine studied law,0.5826
1765,INEX_LD-2012325,sensedisambiguation,successor James G Blaine blain studied study law,0.5524
1766,INEX_LD-2012325,bt_bing_persian,James J Blaine s successor studied law,0.5414
1767,INEX_LD-2012325,bt_bing_french,his successor James G Blaine studied law,0.5256
1768,INEX_LD-2012325,bt_bing_german,His successor James G Blaine studied law,0.5256
1769,INEX_LD-2012325,bt_bing_korean,His successor James G Blaine studied law,0.5256
1770,INEX_LD-2012325,bt_nllb_swahili,His successor James G Blaine studied law,0.5256
1771,INEX_LD-2012325,bt_bing_malay,James G Blaine s successor studied law,0.5026
1772,INEX_LD-2012325,bt_bing_swahili,James G Blaine s successor studied law,0.5026
1773,INEX_LD-2012325,bt_nllb_persian,James G Blaine s successor studied law,0.5026
1774,INEX_LD-2012325,tagmee.topn3.replace,Inheritance James G Blaine Law,0.4733
1775,INEX_LD-2012325,conceptluster.topn5.3.bm25,successor james g blaine studied law law inheritance,0.4569
1776,INEX_LD-2012325,conceptluster.topn5.3.qld,successor james g blaine studied law law inheritance,0.4569
1777,INEX_LD-2012325,bt_bing_arabic,Caliph James G Blaine studied law,0.448
1778,INEX_LD-2012325,bt_bing_tamil,James G Blain studied law,0.448
1779,INEX_LD-2012325,stem.trunc5,succe james g blain studi law,0.448
1780,INEX_LD-2012325,bt_nllb_chinese_yue,James G Blaine who followed studied law,0.4397
1781,INEX_LD-2012325,wiki.topn3,successor james g blaine studied law power attorney legal guardian beneficiary inheritance blaine county nebraska hannibal hamlin william allen governor james g blaine political engineering authority social concepts law,0.4314
1782,INEX_LD-2012325,stem.lovins,succes jam g blain stud law,0.4093
1783,INEX_LD-2012325,conceptnet.topn3.replace,successor James II g blaine county klaine studied rule legal rules,0.3622
1784,INEX_LD-2012325,stem.paicehusk,success jam g blain study law,0.33
1785,INEX_LD-2012325,wiki.topn3.replace,power attorney legal guardian beneficiary inheritance blaine county nebraska hannibal hamlin william allen governor james g blaine political engineering authority social concepts law,0.328
1786,INEX_LD-2012325,bt_nllb_arabic,James J Blaine studied law,0.2977
1787,INEX_LD-2012325,anchor.topn3,successor james g blaine studied law 왕세자 이홍위 foundation sakura govada gnanasigamoni gliophoru law react law card law definit,0.241
1788,INEX_LD-2012325,bt_nllb_russian,Vice President James Blaine is studying law,0.1985
1789,INEX_LD-2012325,wordnet.topn3,successor james g blaine studied law replacement heir jam obturate wad take read analyze jurisprudence police,0.1975
1790,INEX_LD-2012325,glove.topn3,successor james g blaine studied law succeed smith william r h http www co mo md us kd taught legal,0.1952
1791,INEX_LD-2012325,word2vec.topn3,successor james g blaine studied law predecessor succesor chris daniel steven e o h massey hirsch howie examined analyzed researched enforcement,0.1391
1792,INEX_LD-2012325,wordnet.topn3.replace,heir replacement St James Henry James pack g blaine canvass hit the books contemplate law of nature police natural law,0.0744
1793,INEX_LD-2012325,bt_nllb_korean,I was a law student for James G Gray s successor,0.0739
1794,INEX_LD-2012325,bt_nllb_tamil,His successor James G Planne studied law,0.0739
1795,INEX_LD-2012325,anchor.topn3.replace,왕세자 이홍위 foundation sakura james govada gnanasigamoni gliophoru blaine studied law react law card law definit,0.0641
1796,INEX_LD-2012325,bertqe.topn10.bm25,law school alumni death from,0.0
1797,INEX_LD-2012325,bertqe.topn10.qld,pandem burial oak hill cemeteri,0.0
1798,INEX_LD-2012325,bt_bing_chinese_simplified,His successor James Bryan studied law,0.0
1799,INEX_LD-2012325,glove.topn3.replace,succeed smith william r h http www co mo md us kd taught legal,0.0
1800,INEX_LD-2012325,stem.trunc4,succ jame g blai stud law,0.0
1801,INEX_LD-2012325,word2vec.topn3.replace,predecessor succesor chris daniel steven e o h massey hirsch howie examined analyzed researched enforcement,0.0
1802,INEX_LD-2012327,-1,Beloved author African-American Nobel Prize Literature,0.3385
1803,INEX_LD-2012327,bt_nllb_french,The beloved African American Nobel Prize winner for literature,0.3334
1804,INEX_LD-2012327,anchor.topn3,beloved author african american nobel prize literature authority pre sunris authority structure black newspapers list neighborhoods chicago nobel exaucé starodubka friedebert sødringsk,0.3293
1805,INEX_LD-2012327,wordnet.topn3,beloved author african american nobel prize literature darling dearest writer source Afro American Black American Alfred Nobel Alfred Bernhard Nobel jimmy value lever lit,0.326
1806,INEX_LD-2012327,bt_bing_swahili,Beloved African American Nobel Literature Author,0.3253
1807,INEX_LD-2012327,conceptnet.topn3,beloved author african american nobel prize literature writing Alfred Bernhard Nobel nobelist reward the library read books,0.2848
1808,INEX_LD-2012327,anchor.topn3.replace,beloved authority pre sunris authority structure black newspapers list neighborhoods chicago nobel exaucé starodubka friedebert sødringsk literature,0.2845
1809,INEX_LD-2012327,bt_nllb_arabic,The beloved author of African American literature Nobel Prize winner,0.2634
1810,INEX_LD-2012327,bt_nllb_german,Beloved author African American Nobel Prize winner for literature,0.2634
1811,INEX_LD-2012327,bt_nllb_chinese_yue,He was an African American writer a Nobel laureate,0.2495
1812,INEX_LD-2012327,stem.krovetz,beloved author africa america nobel prize literature,0.2263
1813,INEX_LD-2012327,word2vec.topn3,beloved author african american nobel prize literature much loved well loved revered writer afro american hispanic caucasion pulitzer IgNobel poetry,0.2261
1814,INEX_LD-2012327,glove.topn3,beloved author african american nobel prize literature loved remembered novelist book asian american laureate prize nobel poetry literary,0.2161
1815,INEX_LD-2012327,conceptnet.topn3.replace,beloved writing african american Alfred Bernhard Nobel nobelist reward the library read books,0.2118
1816,INEX_LD-2012327,bt_bing_tamil,Dear Author African American Nobel Prize in Literature,0.2045
1817,INEX_LD-2012327,bt_nllb_russian,Favorite author African American Nobel laureate in literature,0.2022
1818,INEX_LD-2012327,bt_bing_german,Popular author of African American Nobel Prize literature,0.1999
1819,INEX_LD-2012327,bt_bing_persian,Popular African American Author Nobel Prize for Literature,0.1999
1820,INEX_LD-2012327,bt_bing_russian,Favorite Author African American Nobel Prize in Literature,0.1935
1821,INEX_LD-2012327,stem.lovins,belov author african american nobel priz liter,0.1696
1822,INEX_LD-2012327,stem.trunc5,belov autho afric ameri nobel prize liter,0.1396
1823,INEX_LD-2012327,wordnet.topn3.replace,dear love darling generator source writer Afro American Black American African American Alfred Bernhard Nobel Alfred Nobel loot prime plunder lit,0.0682
1824,INEX_LD-2012327,glove.topn3.replace,loved remembered novelist book asian american laureate prize nobel poetry literary,0.0607
1825,INEX_LD-2012327,stem.paicehusk,belov auth afr am nobel priz lit,0.0572
1826,INEX_LD-2012327,word2vec.topn3.replace,much loved well loved revered writer afro american hispanic caucasion pulitzer IgNobel prize poetry,0.0267
1827,INEX_LD-2012327,bertqe.topn10.bm25,solomon novel song solomon disambigu,0.0
1828,INEX_LD-2012327,bertqe.topn10.qld,bola o war newt america,0.0
1829,INEX_LD-2012327,bt_nllb_persian,Popular African American writer,0.0
1830,INEX_LD-2012327,stem.trunc4,belo auth afri amer nobe priz lite,0.0
1831,INEX_LD-2012329,-1,Sweden Iceland currency,0.5094
1832,INEX_LD-2012329,anchor.topn3,sweden iceland currency södermanland sågen denmark gullbringusýsla króna landsurvey,0.4864
1833,INEX_LD-2012329,sensedisambiguation,Sweden Iceland currency currentness,0.4842
1834,INEX_LD-2012329,relevancefeedback.topn10.qld,sweden iceland currency union currenc magnitud associ riksdal,0.4587
1835,INEX_LD-2012329,anchor.topn3.replace,södermanland sågen denmark gullbringusýsla króna landsurvey currency,0.3549
1836,INEX_LD-2012329,wiki.topn3,sweden iceland currency year establishment unknown sweden swedish speaking countries territories sweden islands iceland iceland former norwegian colonies iceland currency legal tender exchangrate currency,0.3469
1837,INEX_LD-2012329,glove.topn3,sweden iceland currency denmark swedish norway dollar,0.3317
1838,INEX_LD-2012329,wiki.topn3.replace,year establishment unknown sweden swedish speaking countries territories sweden islands iceland iceland former norwegian colonies iceland currency legal tender exchangrate currency,0.3019
1839,INEX_LD-2012329,conceptnet.topn3,sweden iceland currency a country dollar money coin,0.2802
1840,INEX_LD-2012329,wordnet.topn3,sweden iceland currency Sverige Kingdom of Sweden Republic of Iceland up to dateness currentness,0.2426
1841,INEX_LD-2012329,conceptnet.topn3.replace,a country iceland dollar money coin,0.1354
1842,INEX_LD-2012329,glove.topn3.replace,denmark swedish norway dollar,0.0976
1843,INEX_LD-2012329,word2vec.topn3,sweden iceland currency norway denmark finland norway scandinavia curency,0.0504
1844,INEX_LD-2012329,wordnet.topn3.replace,Sverige Kingdom of Sweden Republic of Iceland up to dateness currentness,0.0251
1845,INEX_LD-2012329,bertqe.topn10.bm25,dens usual undi wool fabric,0.0
1846,INEX_LD-2012329,bertqe.topn10.qld,christian viii denmark christian magnu,0.0
1847,INEX_LD-2012329,sensedisambiguation.replace,sweden iceland currentness,0.0
1848,INEX_LD-2012329,stem.lovins,swed iceland cur,0.0
1849,INEX_LD-2012329,stem.paicehusk,swed iceland cur,0.0
1850,INEX_LD-2012329,stem.trunc4,swed icel curr,0.0
1851,INEX_LD-2012329,stem.trunc5,swede icela curre,0.0
1852,INEX_LD-2012329,word2vec.topn3.replace,norway denmark finland norway scandinavia curency,0.0
1853,INEX_LD-2012331,-1,Seoul Korea river name ethnic group China,0.0
1854,INEX_LD-2012333,-1,Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term,0.5212
1855,INEX_LD-2012333,sensedisambiguation,Prime minister Canada nicknamed dub Silver Tongued eloquent Laurier longest retentive unbroken unplowed term terminus,0.5142
1856,INEX_LD-2012333,bt_bing_russian,Canada s Prime Minister Earns Nickname Silver Tongued Laurier for Longest Uninterrupted Term,0.5111
1857,INEX_LD-2012333,bt_bing_chinese_simplified,The Prime Minister of Canada nicknamed Silver Tongue Laurier has the longest uninterrupted tenure,0.507
1858,INEX_LD-2012333,sensedisambiguation.replace,prime minister canada dub eloquent Laurier retentive unplowed terminus,0.5051
1859,INEX_LD-2012333,bt_nllb_french,Canadian Prime Minister nicknamed Laurier in silver language the longest uninterrupted term,0.4923
1860,INEX_LD-2012333,bt_bing_german,Prime Minister of Canada nicknamed Silver Tongued Laurier longest uninterrupted tenure,0.4916
1861,INEX_LD-2012333,bt_bing_malay,Canadian Prime Minister dubbed Laurier stabs Silver tongue longest unbroken term,0.4903
1862,INEX_LD-2012333,bt_bing_persian,Canadian Prime Minister Nicknamed Silver Tongued Laurier Longest Unbroken Term,0.4888
1863,INEX_LD-2012333,glove.topn3,prime minister canada nicknamed silver tongued laurier longest unbroken term minister cabinet prime canadian quebec dubbed wilfrid kd shortest long uninterrupted stretches means,0.4798
1864,INEX_LD-2012333,relevancefeedback.topn10.bm25,prime minister canada nicknamed silver tongued laurier longest unbroken term hous british nova king languag bridg,0.4699
1865,INEX_LD-2012333,word2vec.topn3,prime minister canada nicknamed silver tongued laurier longest unbroken term minister elect non prime minister in waiting ministry canadian quebec usa nick named dubbed smooth talking smooth tongued slick talking musee stèle riviere shortest second longest lengthiest uninterrupted continuous uninterupted phrase,0.463
1866,INEX_LD-2012333,bt_nllb_persian,Canadian Prime Minister Laurent Laurier the longest serving non stop,0.4625
1867,INEX_LD-2012333,tagmee.topn3.replace,Prime Minister of Canada Prime Minister of Canada Canada,0.4532
1868,INEX_LD-2012333,wordnet.topn3,prime minister canada nicknamed silver tongued laurier longest unbroken term undercoat select prime quantity diplomatic minister government minister curate dub silver smooth spoken fluent recollective retentive foresightful unplowed kept full term condition,0.4408
1869,INEX_LD-2012333,bt_bing_arabic,Prime Minister of Canada aka Laurier with silver tongue longest uninterrupted period,0.4341
1870,INEX_LD-2012333,bt_nllb_swahili,Canadian Prime Minister was named Silver Tongued Laurier the longest time indefinitely,0.43
1871,INEX_LD-2012333,bt_bing_korean,Canada s longest serving prime minister nicknamed Laurier,0.4204
1872,INEX_LD-2012333,relevancefeedback.topn10.qld,prime minister canada nicknamed silver tongued laurier longest unbroken term british hous languag district nova minist,0.4174
1873,INEX_LD-2012333,wiki.topn3,prime minister canada nicknamed silver tongued laurier longest unbroken term jean chrétien pierrtrudeau parliament canada prime minister canada jean chrétien pierrtrudeau parliament canada prime minister canada states territories established canada federal countries canada,0.3919
1874,INEX_LD-2012333,conceptnet.topn3,prime minister canada nicknamed silver tongued laurier longest unbroken term church priest preacher a country north of the united states in north america unnicknamed solid uninterrupted quantity,0.3532
