,qid,order,query,qld.ndcg
815,INEX_XER-113,thesaurus.topn3.replace,formula drivers monaco grand prix,0.3254
816,INEX_XER-113,bt_bing_persian,Formula One drivers who won the Monaco Grand Prix,0.3121
817,INEX_XER-113,bt_nllb_arabic,The Formula One drivers who won the Monaco Grand Prix,0.3121
818,INEX_XER-113,bt_nllb_french,Formula One drivers who won the Monaco Grand Prix,0.3121
819,INEX_XER-113,bt_nllb_korean,Formula One driver who won the Monaco Grand Prix,0.3121
820,INEX_XER-113,bt_nllb_malay,Formula One driver who won the Monaco Grand Prix,0.3121
821,INEX_XER-113,bt_nllb_persian,Formula One drivers who won the Monaco Grand Prix,0.3121
822,INEX_XER-113,bt_nllb_russian,Formula One drivers who won the Monaco Grand Prix,0.3121
823,INEX_XER-113,word2vec.topn3,formula drivers monaco grand prix equation motorists torino andorra napoli guignol poobah fixe grands,0.3081
824,INEX_XER-113,relevancefeedback.topn10.bm25,formula drivers that won the monaco grand prix race,0.2996
825,INEX_XER-113,rm3.topn10.10.0.5.bm25,Formula 1 drivers that won the Monaco Grand Prix,0.2961
826,INEX_XER-113,rm3.topn10.10.0.5.qld,Formula 1 drivers that won the Monaco Grand Prix,0.2961
827,INEX_XER-113,anchor.topn3,formula drivers monaco grand prix irénée jul formula hyperbol bbp type krönell valpadana paalga t p nellyson expo wsmc m c a dici expo,0.2874
828,INEX_XER-113,glove.topn3,formula drivers monaco grand prix f motorists marseille prohertrib prix slam grand f,0.2872
829,INEX_XER-113,bt_bing_arabic,Formula drivers who won the Monaco Grand Prix,0.2768
830,INEX_XER-113,bt_bing_chinese_simplified,A Formula driver who won the Monaco Grand Prix,0.2768
831,INEX_XER-113,bt_bing_german,Formula drivers who won the Monaco Grand Prix,0.2768
832,INEX_XER-113,bt_bing_korean,Formula driver who won the Monaco Grand Prix,0.2768
833,INEX_XER-113,bt_bing_malay,Formula driver who won the Monaco Grand Prix,0.2768
834,INEX_XER-113,bt_bing_russian,Formula drivers who won the Monaco Grand Prix,0.2768
835,INEX_XER-113,bt_bing_swahili,Formula drivers who won the Monaco Grand Prix,0.2768
836,INEX_XER-113,bt_bing_tamil,Formula drivers who won the Monaco Grand Prix,0.2768
837,INEX_XER-113,bt_nllb_swahili,Formula drivers who won the Monaco Grand Prix,0.2768
838,INEX_XER-113,bt_nllb_tamil,Formula drivers who won the Monaco Grand Prix,0.2768
839,INEX_XER-114,-1,Formula one races in Europe,0.4931
840,INEX_XER-114,sensedisambiguation,Formula rule one races rush in Europe european union,0.5682
841,INEX_XER-114,bt_nllb_chinese_yue,The European Formula One race,0.5575
842,INEX_XER-114,word2vec.topn3,formula one races europe equation another only each germany european europe,0.5031
843,INEX_XER-115,-1,Formula One World Constructors' Champions,0.5792
844,INEX_XER-116,-1,Italian nobel prize winners,0.4498
845,INEX_XER-116,bt_bing_chinese_simplified,Italian Nobel laureate,0.8591
846,INEX_XER-116,bt_bing_french,Italian Nobel Laureates,0.8591
847,INEX_XER-116,bt_bing_german,Italian Nobel Laureates,0.8591
848,INEX_XER-116,bt_bing_korean,Italian Nobel laureates,0.8591
849,INEX_XER-116,bt_bing_russian,Italian Nobel Laureates,0.8591
850,INEX_XER-116,bt_nllb_german,Italian Nobel laureates,0.8591
851,INEX_XER-116,bt_nllb_korean,Italian Nobel laureate,0.8591
852,INEX_XER-116,bt_nllb_swahili,Italian Nobel laureates,0.8591
853,INEX_XER-116,bt_nllb_french,Italian Nobel Prize,0.8367
854,INEX_XER-116,tagmee.topn3.replace,Italians Nobel Prize,0.8367
855,INEX_XER-116,bt_bing_tamil,List of Italian Nobel laureates,0.7198
856,INEX_XER-116,bt_nllb_russian,Italian Nobel Prize laureates,0.6825
857,INEX_XER-116,conceptluster.topn5.3.bm25,italian nobel prize winners italians nobel prize,0.6104
858,INEX_XER-116,conceptluster.topn5.3.qld,italian nobel prize winners italians nobel prize,0.6104
859,INEX_XER-116,tagmee.topn3,italian nobel prize winners Italians Nobel Prize,0.6104
860,INEX_XER-116,glove.topn3.replace,italy laureate prize nobel finalists,0.5752
861,INEX_XER-116,stem.trunc5,itali nobel prize winne,0.5686
862,INEX_XER-116,glove.topn3,italian nobel prize winners italy laureate prize nobel finalists,0.5314
863,INEX_XER-117,-1,Musicians who appeared in the Blues Brothers movies,0.2811
864,INEX_XER-117,bt_nllb_chinese_yue,Musicians from the Blue Brothers movies,0.4308
865,INEX_XER-117,bt_nllb_malay,Musicians appearing in the Blues Brothers films,0.3617
866,INEX_XER-117,relevancefeedback.topn10.bm25,musicians who appeared in the blues brothers movies actor birch music star american from blue esi bo,0.3305
867,INEX_XER-117,bt_bing_russian,Musicians who starred in the films of the Blues Brothers,0.33
868,INEX_XER-117,relevancefeedback.topn10.qld,musicians who appeared in the blues brothers movies blue american birch star film game actor music johnson,0.3243
869,INEX_XER-117,termluster.topn5.3.bm25,musicians appeared blues brothers movies,0.3121
870,INEX_XER-117,termluster.topn5.3.qld,musicians appeared blues brothers movies,0.3121
871,INEX_XER-117,thesaurus.topn3,musicians appeared blues brothers movies,0.3121
872,INEX_XER-117,thesaurus.topn3.replace,musicians appeared blues brothers movies,0.3121
873,INEX_XER-117,bt_bing_malay,Musicians who appear in Blues Brothers films,0.292
874,INEX_XER-117,bt_bing_persian,Musicians who appeared in the Blues Brothers films,0.292
875,INEX_XER-117,bt_bing_swahili,Musicians who appeared in Blues Brothers films,0.292
876,INEX_XER-117,bt_nllb_russian,Musicians who appeared in the Blues Brothers films,0.292
877,INEX_XER-117,bt_nllb_swahili,Musicians who appeared in the Blues Brothers films,0.292
878,INEX_XER-117,bt_nllb_tamil,The musicians who appeared in the Blues Brothers films,0.292
879,INEX_XER-117,bt_nllb_french,Musicians who have starred in the Blues Brothers films,0.288
880,INEX_XER-118,-1,French car models in 1960's,0.0383
881,INEX_XER-118,rm3.topn10.10.0.5.bm25,French car models in 1960s,0.1481
882,INEX_XER-118,rm3.topn10.10.0.5.qld,French car models in 1960s,0.1481
883,INEX_XER-118,bt_bing_arabic,French car models in,0.0618
884,INEX_XER-118,conceptluster.topn5.3.bm25,french car models s france,0.0527
885,INEX_XER-118,conceptluster.topn5.3.qld,french car models s france,0.0527
886,INEX_XER-118,tagmee.topn3,french car models s France,0.0527
887,INEX_XER-118,bt_bing_swahili,French automobiles in the s,0.0467
888,INEX_XER-119,-1,Swiss cantons where they speak German,0.324
889,INEX_XER-119,conceptluster.topn5.3.bm25,swiss cantons speak german germany canton country subdivision switzerland,0.4906
890,INEX_XER-119,conceptluster.topn5.3.qld,swiss cantons speak german switzerland germany canton country subdivision,0.4906
891,INEX_XER-119,tagmee.topn3,swiss cantons speak german Switzerland Canton country subdivision Germany,0.4906
892,INEX_XER-119,bt_bing_german,Swiss cantons where German is spoken,0.4789
893,INEX_XER-119,bt_bing_persian,Swiss cantons where German is spoken,0.4789
894,INEX_XER-119,bt_nllb_german,Swiss cantons where German is spoken,0.4789
895,INEX_XER-119,bt_nllb_russian,Swiss cantons where German is spoken,0.4789
896,INEX_XER-119,bt_bing_korean,German speaking cantons of Switzerland,0.4561
897,INEX_XER-119,bt_nllb_french,German speaking cantons in Switzerland,0.4561
898,INEX_XER-119,bt_nllb_korean,German speaking cantons of Switzerland,0.4561
899,INEX_XER-119,bt_bing_arabic,Swiss cantons speaking German,0.399
900,INEX_XER-119,bt_bing_chinese_simplified,They speak German in the Swiss cantons,0.399
901,INEX_XER-119,bt_bing_french,German speaking Swiss cantons,0.399
902,INEX_XER-119,bt_bing_russian,German speaking Swiss cantons,0.399
903,INEX_XER-119,bt_nllb_persian,Swiss cantons that speak German,0.399
904,INEX_XER-119,bt_nllb_tamil,The German speaking Swiss cantons,0.399
905,INEX_XER-119,termluster.topn5.3.bm25,swiss cantons speak german,0.399
906,INEX_XER-119,termluster.topn5.3.qld,swiss cantons speak german,0.399
907,INEX_XER-119,thesaurus.topn3,swiss cantons speak german,0.399
908,INEX_XER-119,thesaurus.topn3.replace,swiss cantons speak german,0.399
909,INEX_XER-119,wiki.topn3,swiss cantons speak german switzerland cities switzerland austria switzerland speicher switzerland jurassic separatism leaguof god s house canton country subdivision germany central europe france germany,0.3877
910,INEX_XER-119,bt_nllb_malay,Canton of Switzerland where they speak German,0.3612
911,INEX_XER-119,conceptnet.topn3.replace,swiss cantons talk say People a language,0.3599
912,INEX_XER-119,relevancefeedback.topn10.qld,swiss cantons where they speak german switzerland card languag peopl glaru,0.3501
913,INEX_XER-119,word2vec.topn3,swiss cantons speak german switzerland french hear communicate french germany,0.3316
914,INEX_XER-121,-1,US presidents since 1960,0.1067
915,INEX_XER-121,sensedisambiguation,US uranium presidents president of the united states since,0.3225
916,INEX_XER-121,bt_bing_arabic,Presidents of the United States since,0.2062
917,INEX_XER-121,bt_bing_chinese_simplified,President of the United States since,0.2062
918,INEX_XER-121,bt_bing_french,Presidents of the United States since,0.2062
919,INEX_XER-121,bt_bing_persian,President of the United States since,0.2062
920,INEX_XER-121,bt_bing_swahili,Presidents of the United States since,0.2062
921,INEX_XER-121,bt_nllb_arabic,Presidents of the United States since,0.2062
922,INEX_XER-121,bt_nllb_chinese_yue,President of the United States since,0.2062
923,INEX_XER-121,bt_nllb_french,Presidents of the United States since,0.2062
924,INEX_XER-121,bt_nllb_korean,President of the United States since,0.2062
925,INEX_XER-121,bt_nllb_malay,President of the United States since,0.2062
926,INEX_XER-121,bt_nllb_persian,President of the United States since,0.2062
927,INEX_XER-121,bt_nllb_russian,President of the United States since,0.2062
928,INEX_XER-121,bt_nllb_swahili,Presidents of the United States since,0.2062
929,INEX_XER-121,bt_nllb_tamil,Presidents of the United States since,0.2062
930,INEX_XER-121,rm3.topn10.10.0.5.bm25,US presidents since 1960,0.1715
931,INEX_XER-121,rm3.topn10.10.0.5.qld,US presidents since 1960,0.1715
932,INEX_XER-121,relevancefeedback.topn10.qld,us presidents since v van massachusett state elect memcachedb asteroid game footbal,0.1259
933,INEX_XER-121,sensedisambiguation.replace,uranium president of the united states since,0.1231
934,INEX_XER-122,-1,Movies with eight or more Academy Awards,0.1379
935,INEX_XER-122,bt_nllb_arabic,Movies that have won eight or more Academy Awards,0.3692
936,INEX_XER-122,bt_nllb_tamil,Movies that have won eight or more Academy Awards,0.3692
937,INEX_XER-122,conceptluster.topn5.3.bm25,movies eight academy awards film,0.2549
938,INEX_XER-122,conceptluster.topn5.3.qld,movies eight academy awards film,0.2549
939,INEX_XER-122,bt_bing_chinese_simplified,Films that have won eight or more Academy Awards,0.2473
940,INEX_XER-122,bt_nllb_persian,Films that have won eight or more Academy Awards,0.2473
941,INEX_XER-122,tagmee.topn3,movies eight academy awards Film Academy Awards,0.2292
942,INEX_XER-122,sensedisambiguation.replace,movie with eight or more academy prize,0.2066
943,INEX_XER-122,termluster.topn5.3.bm25,movies eight academy awards,0.1566
944,INEX_XER-122,termluster.topn5.3.qld,movies eight academy awards,0.1566
945,INEX_XER-122,thesaurus.topn3,movies eight academy awards,0.1566
946,INEX_XER-122,thesaurus.topn3.replace,movies eight academy awards,0.1566
947,INEX_XER-122,stem.paicehusk,movy with eight or mor academy award,0.1547
948,INEX_XER-122,bt_bing_arabic,Films with eight or more Academy Awards,0.148
949,INEX_XER-122,bt_bing_malay,Films with eight or more Academy Awards,0.148
950,INEX_XER-122,bt_bing_russian,Films with eight or more Academy Awards,0.148
951,INEX_XER-122,bt_nllb_malay,Films with eight or more Academy Awards,0.148
952,INEX_XER-122,bt_nllb_swahili,Eight or more Academy Awards and films,0.148
953,INEX_XER-123,-1,FIFA world cup national team winners since 1974,0.2017
954,INEX_XER-123,wordnet.topn3,fifa world cup national team winners since populace mankind reality transfuse home subject team up squad success victor,0.4007
955,INEX_XER-123,rm3.topn10.10.0.5.bm25,FIFA world cup national team winners since 1974,0.2947
956,INEX_XER-123,rm3.topn10.10.0.5.qld,FIFA world cup national team winners since 1974,0.2947
957,INEX_XER-123,conceptnet.topn3,fifa world cup national team winners since glass a table flag The Bulls happy,0.2209
958,INEX_XER-123,relevancefeedback.topn10.bm25,fifa world cup national team winners since footbal,0.2142
959,INEX_XER-123,relevancefeedback.topn10.qld,fifa world cup national team winners since footbal,0.2142
960,INEX_XER-123,tagmee.topn3,fifa world cup national team winners since FIFA World Cup FIFA World Cup Champion,0.2116
961,INEX_XER-123,word2vec.topn3,fifa world cup national team winners since uefa blatter globe country sippy regional international local squad losers although though when,0.2111
962,INEX_XER-123,wiki.topn3,fifa world cup national team winners since fifa world cup fifa competitions fifa world cup fifa world cup fifa world cup fifa competitions fifa world cup fifa world cup runner up formula asia black belt martial arts champion,0.2039
963,INEX_XER-124,-1,Novels that won the Booker Prize,0.6076
964,INEX_XER-124,tagmee.topn3.replace,Novel Man Booker Prize,0.7743
965,INEX_XER-124,tagmee.topn3,novels booker prize Novel Man Booker Prize,0.7582
966,INEX_XER-124,conceptluster.topn5.3.bm25,novels booker prize man booker prize,0.7299
967,INEX_XER-124,conceptluster.topn5.3.qld,novels booker prize man booker prize,0.7299
968,INEX_XER-124,termluster.topn5.3.bm25,novels booker prize,0.6971
969,INEX_XER-124,termluster.topn5.3.qld,novels booker prize,0.6971
970,INEX_XER-124,thesaurus.topn3,novels booker prize,0.6971
971,INEX_XER-124,thesaurus.topn3.replace,novels booker prize,0.6971
972,INEX_XER-124,anchor.topn3,novels booker prize wildkat rockin romani starodubka friedebert sødringsk,0.6543
973,INEX_XER-125,-1,countries which have won the FIFA world cup,0.2648
974,INEX_XER-125,sensedisambiguation,countries state which have won win the FIFA world worldly concern cup,0.2991
975,INEX_XER-125,stem.trunc5,count which have won the fifa world cup,0.2954
976,INEX_XER-125,bt_bing_french,FIFA World Cup winning countries,0.2934
977,INEX_XER-125,bt_bing_arabic,Countries that have won the FIFA World Cup,0.2914
978,INEX_XER-125,bt_bing_chinese_simplified,Countries that have won the FIFA World Cup,0.2914
979,INEX_XER-125,bt_bing_german,Countries that have won the FIFA World Cup,0.2914
980,INEX_XER-125,bt_bing_korean,Countries that have won the FIFA World Cup,0.2914
981,INEX_XER-125,bt_bing_malay,countries that have won the FIFA World Cup,0.2914
982,INEX_XER-125,bt_bing_russian,Countries that have won the FIFA World Cup,0.2914
983,INEX_XER-125,bt_bing_swahili,Countries that have won the FIFA World Cup,0.2914
984,INEX_XER-125,bt_nllb_arabic,Countries that have won the FIFA World Cup,0.2914
985,INEX_XER-125,bt_nllb_french,countries that have won the FIFA World Cup,0.2914
986,INEX_XER-125,bt_nllb_german,Countries that have won the FIFA World Cup,0.2914
987,INEX_XER-125,bt_nllb_malay,countries that have won the FIFA World Cup,0.2914
988,INEX_XER-125,bt_nllb_swahili,countries that have won the FIFA World Cup,0.2914
989,INEX_XER-125,bt_bing_persian,Countries that won the FIFA World Cup,0.2759
990,INEX_XER-125,bt_bing_tamil,Countries that won the FIFA World Cup,0.2759
991,INEX_XER-125,bt_nllb_korean,The country that won the FIFA World Cup,0.2759
992,INEX_XER-125,bt_nllb_persian,The countries that won the FIFA World Cup,0.2759
993,INEX_XER-125,relevancefeedback.topn10.qld,countries which have won the fifa world cup footbal french,0.2703
994,INEX_XER-126,-1,toy train manufacturers that are still in business,0.3884
995,INEX_XER-126,tagmee.topn3.replace,Toy train Manufacturing Business,0.4684
996,INEX_XER-126,relevancefeedback.topn10.qld,toy train manufacturers that are still in business toi lionel gilbert triang scale compani steam,0.4606
997,INEX_XER-126,conceptluster.topn5.3.bm25,toy train manufacturers still business manufacturing business toy train,0.4569
998,INEX_XER-126,conceptluster.topn5.3.qld,toy train manufacturers still business toy train business manufacturing,0.4569
999,INEX_XER-126,tagmee.topn3,toy train manufacturers still business Toy train Manufacturing Business,0.4569
1000,INEX_XER-126,bt_nllb_chinese_yue,Toy train manufacturers are still producing,0.4449
1001,INEX_XER-126,stem.lovins,toy train manufacturer that ar stil in bus,0.4293
1002,INEX_XER-126,wiki.topn3,toy train manufacturers still business high rail model steam engine z scale toy train industry supply chain products manufacturing business accounting finance business,0.4221
1003,INEX_XER-126,relevancefeedback.topn10.bm25,toy train manufacturers that are still in business gilbert scale railwai sonneberg parisi duplo compani toi triang caplan,0.4069
1004,INEX_XER-126,bt_nllb_french,manufacturers of toy trains still in operation,0.3904
1005,INEX_XER-126,bt_nllb_russian,manufacturers of toy trains that are still in operation,0.3904
1006,INEX_XER-127,-1,german female politicians,0.4617
1007,INEX_XER-127,stem.krovetz,germany female politician,0.4753
1008,INEX_XER-128,-1,Bond girls,0.5185
1009,INEX_XER-129,-1,Science fiction book written in the 1980,0.0298
1010,INEX_XER-129,rm3.topn10.10.0.5.bm25,Science fiction book written in the 1980,0.4367
1011,INEX_XER-129,rm3.topn10.10.0.5.qld,Science fiction book written in the 1980,0.4367
1012,INEX_XER-129,bertqe.topn10.qld,fiction novel postapocalypt novel john,0.1083
1013,INEX_XER-129,bt_bing_swahili,Science fiction novels published in,0.0797
1014,INEX_XER-129,bt_bing_chinese_simplified,The science fiction novel was written in,0.0528
1015,INEX_XER-129,bt_bing_korean,Science fiction novel written in,0.0528
1016,INEX_XER-129,glove.topn3,science fiction book written scientific novels novel author wrote writing,0.0462
1017,INEX_XER-129,conceptnet.topn3,science fiction book written middle earth story page reading Books letter paper,0.0431
1018,INEX_XER-129,wiki.topn3,science fiction book written science fiction genres science fiction speculative fiction science fiction books publishing documents book vocabulary symbol narrative writing,0.0399
1019,INEX_XER-129,conceptluster.topn5.3.bm25,science fiction book written book writing,0.0354
1020,INEX_XER-129,conceptluster.topn5.3.qld,science fiction book written book writing,0.0354
1021,INEX_XER-129,tagmee.topn3,science fiction book written Science fiction Book Writing,0.0344
1022,INEX_XER-129,relevancefeedback.topn10.qld,science fiction book written in the comic novel star best,0.0323
1023,INEX_XER-129,wiki.topn3.replace,science fiction genres science fiction speculative fiction science fiction books publishing documents book vocabulary symbol narrative writing,0.0305
1024,INEX_XER-130,-1,Star Trek Captains,0.6442
1025,INEX_XER-130,tagmee.topn3,star trek captains Star Trek The Captains film,0.704
1026,INEX_XER-130,conceptluster.topn5.3.bm25,star trek captains captains film,0.662
1027,INEX_XER-130,conceptluster.topn5.3.qld,star trek captains captains film,0.662
1028,INEX_XER-132,-1,living nordic classical composers,0.4021
1029,INEX_XER-133,-1,EU countries,0.2146
1030,INEX_XER-133,sensedisambiguation,EU european union countries state,0.2332
1031,INEX_XER-133,word2vec.topn3,eu countries schengen eec nations countires coutries,0.2199
1032,INEX_XER-133,conceptluster.topn5.3.bm25,eu countries european union nation,0.2168
1033,INEX_XER-133,conceptluster.topn5.3.qld,eu countries european union nation,0.2168
1034,INEX_XER-133,tagmee.topn3,eu countries European Union Nation,0.2168
1035,INEX_XER-134,-1,record-breaking sprinters in male 100-meter sprints,0.2237
1036,INEX_XER-134,rm3.topn10.10.0.5.bm25,record-breaking sprinters in male 100-meter sprints,0.3344
1037,INEX_XER-134,rm3.topn10.10.0.5.qld,record-breaking sprinters in male 100-meter sprints,0.3344
1038,INEX_XER-134,glove.topn3,record breaking sprinters male meter sprints record setting gph bb sprinting female adult meter m kd,0.2892
1039,INEX_XER-134,conceptluster.topn5.3.bm25,record breaking sprinters male meter sprints sprint running metres,0.2427
1040,INEX_XER-134,conceptluster.topn5.3.qld,record breaking sprinters male meter sprints sprint running metres,0.2427
1041,INEX_XER-134,word2vec.topn3,record breaking sprinters male meter sprints record setting record shattering near record hurdlers decathletes female Female meter meter meter sprinters,0.2313
1042,INEX_XER-134,relevancefeedback.topn10.qld,record breaking sprinters in male meter sprints she athlet south miller florida olymp sprint,0.2241
1043,INEX_XER-135,-1,professional baseball team in Japan,0.514
1044,INEX_XER-136,-1,Japanese players in Major League Baseball,0.5964
1045,INEX_XER-136,bt_nllb_arabic,Two Japanese baseball players in the majors,0.6194
1046,INEX_XER-138,-1,National Parks East Coast Canada US,0.3486
1047,INEX_XER-138,tagmee.topn3,national parks east coast canada us National Parks of Canada Canada United States,0.5073
1048,INEX_XER-138,bt_nllb_russian,National parks of the Eastern coast of Canada,0.5068
1049,INEX_XER-138,conceptluster.topn5.3.bm25,national parks east coast canada us united states national parks canada,0.4381
1050,INEX_XER-138,conceptluster.topn5.3.qld,national parks east coast canada us national parks canada united states,0.4381
1051,INEX_XER-138,bt_nllb_korean,National Park on the east coast of Canada,0.3881
1052,INEX_XER-138,bt_nllb_swahili,National Parks on the East Coast of Canada,0.3881
1053,INEX_XER-138,tagmee.topn3.replace,National Parks of Canada Canada United States,0.3494
1054,INEX_XER-139,-1,Films directed by Akira Kurosawa,0.8887
1055,INEX_XER-139,bt_nllb_arabic,Movies directed by Akira Kurosawa,0.9712
1056,INEX_XER-139,bt_nllb_swahili,Movies directed by Akira Kurosawa,0.9712
1057,INEX_XER-139,sensedisambiguation.replace,movie direct by Akira kurosawa,0.9712
1058,INEX_XER-139,sensedisambiguation,Films movie directed direct by Akira Kurosawa,0.9703
1059,INEX_XER-139,relevancefeedback.topn10.bm25,films directed by akira kurosawa film tsuchiya,0.9237
1060,INEX_XER-139,wordnet.topn3,films directed akira kurosawa cinema take plastic film channelise aim address Akira Kurosawa,0.9124
1061,INEX_XER-139,conceptnet.topn3,films directed akira kurosawa oriented Akira Kurosawa,0.9119
1062,INEX_XER-139,relevancefeedback.topn10.qld,films directed by akira kurosawa film,0.9069
1063,INEX_XER-139,word2vec.topn3,films directed akira kurosawa movies documentaries produced hinata kenshin anime,0.9014
1064,INEX_XER-139,conceptnet.topn3.replace,films oriented akira Akira Kurosawa,0.896
1065,INEX_XER-139,bt_nllb_german,Films by Akira Kurosawa,0.8958
1066,INEX_XER-140,-1,Airports in Germany,0.6855
1067,INEX_XER-141,-1,Universities in Catalunya,0.3905
1068,INEX_XER-141,bt_bing_arabic,Universities in Catalonia,0.6758
1069,INEX_XER-141,bt_bing_chinese_simplified,University in Catalonia,0.6758
1070,INEX_XER-141,bt_bing_french,Universities in Catalonia,0.6758
1071,INEX_XER-141,bt_bing_german,Universities in Catalonia,0.6758
1072,INEX_XER-141,bt_bing_korean,Universities in Catalonia,0.6758
1073,INEX_XER-141,bt_bing_persian,Universities in Catalonia,0.6758
1074,INEX_XER-141,bt_bing_russian,Universities in Catalonia,0.6758
1075,INEX_XER-141,bt_nllb_arabic,Universities in Catalonia,0.6758
1076,INEX_XER-141,bt_nllb_chinese_yue,The University of Catalonia,0.6758
1077,INEX_XER-141,bt_nllb_french,Universities in Catalonia,0.6758
1078,INEX_XER-141,bt_nllb_korean,The University of Catalonia,0.6758
1079,INEX_XER-141,bt_nllb_malay,University of Catalonia,0.6758
1080,INEX_XER-141,bt_nllb_russian,Universities of Catalonia,0.6758
1081,INEX_XER-141,bt_nllb_swahili,Universities in Catalonia,0.6758
1082,INEX_XER-141,conceptluster.topn5.3.bm25,universities catalunya medieval university catalonia,0.5236
1083,INEX_XER-141,conceptluster.topn5.3.qld,universities catalunya catalonia medieval university,0.5236
1084,INEX_XER-141,tagmee.topn3,universities catalunya Medieval university Catalonia,0.5236
1085,INEX_XER-141,relevancefeedback.topn10.bm25,universities in catalunya barcelona univers transvers research joe nroad catalonia star,0.4764
1086,INEX_XER-141,glove.topn3,universities catalunya colleges campuses catalonia jerez,0.4222
1087,INEX_XER-143,-1,Hanseatic league in Germany in the Netherlands Circle,0.2643
1088,INEX_XER-143,relevancefeedback.topn10.bm25,hanseatic league in germany in the netherlands circle netherland germani bocholt dortmund list hanseat bremen town kampen,0.3605
1089,INEX_XER-143,relevancefeedback.topn10.qld,hanseatic league in germany in the netherlands circle bremen netherland germani hanseat list c dortmund kampen,0.328
1090,INEX_XER-143,bt_nllb_tamil,The Hanseatic League in Germany in the Netherlands,0.2883
1091,INEX_XER-144,-1,chess world champions,0.588
1092,INEX_XER-147,-1,Chemical elements that are named after people,0.4432
1093,INEX_XER-147,bt_bing_chinese_simplified,A chemical element named after a person,0.5497
1094,INEX_XER-60,-1,olympic classes dinghy sailing,0.519
1095,INEX_XER-60,bt_bing_chinese_simplified,Olympic class dinghy sailboat,0.6907
1096,INEX_XER-60,glove.topn3,olympic classes dinghy sailing medalist students sailboat,0.5861
1097,INEX_XER-60,relevancefeedback.topn10.bm25,olympic classes dinghy sailing olymp europ firefli design boat thistl,0.5535
1098,INEX_XER-62,-1,Neil Gaiman novels,0.9022
1099,INEX_XER-63,-1,Hugo awarded best novels,0.4886
1100,INEX_XER-63,bt_nllb_persian,Hugo got the best novels,0.558
1101,INEX_XER-63,bt_nllb_german,Hugo won the best novels,0.5086
1102,INEX_XER-63,bt_nllb_korean,Hugo won the best novel,0.5086
1103,INEX_XER-63,sensedisambiguation.replace,hugo award better novel,0.5036
1104,INEX_XER-64,-1,Alan Moore graphic novels adapted to film,0.6992
1105,INEX_XER-64,sensedisambiguation.replace,Alan moore graphic novel adjust to movie,0.7906
1106,INEX_XER-64,bt_bing_arabic,Alan Moore s graphic novels are adapted from the film,0.7724
1107,INEX_XER-64,glove.topn3,alan moore graphic novels adapted film bruhth bennett smith willis profiles illustration fiction movie,0.7584
1108,INEX_XER-64,bt_bing_tamil,Alan Moore graphic novels turned into movies,0.7559
1109,INEX_XER-64,relevancefeedback.topn10.bm25,alan moore graphic novels adapted to film fiction comic moor,0.7551
1110,INEX_XER-64,relevancefeedback.topn10.qld,alan moore graphic novels adapted to film moor comic fiction,0.7551
1111,INEX_XER-64,bt_nllb_swahili,Alan Moore graphic novels related to film,0.7423
1112,INEX_XER-64,bt_bing_french,Alan Moore s Graphic Novels Adapted for Cinema,0.732
1113,INEX_XER-64,tagmee.topn3,alan moore graphic novels adapted film Alan Moore Film adaptation Film,0.7252
1114,INEX_XER-64,bt_nllb_arabic,Alan Moore graphic novels are set for theaters,0.7219
1115,INEX_XER-64,bt_nllb_chinese_yue,Alan Moore s graphic novel was made into a movie,0.7141
1116,INEX_XER-64,sensedisambiguation,Alan Moore graphic novels novel adapted adjust to film movie,0.7092
1117,INEX_XER-64,bt_bing_german,Alan Moore Graphic Novels Adapted,0.7069
1118,INEX_XER-65,-1,Pacific navigators Australia explorers,0.571
1119,INEX_XER-67,-1,Ferris and observation wheels,0.8421
1120,INEX_XER-67,bt_bing_korean,Ferris wheel and Ferris wheel,0.8847
1121,INEX_XER-67,tagmee.topn3.replace,Ferris wheel,0.8847
1122,INEX_XER-67,bt_bing_arabic,Ferris and surveillance wheels,0.8841
1123,INEX_XER-67,conceptluster.topn5.3.bm25,ferris observation wheels ferris wheel,0.8799
1124,INEX_XER-67,conceptluster.topn5.3.qld,ferris observation wheels ferris wheel,0.8799
1125,INEX_XER-67,tagmee.topn3,ferris observation wheels Ferris wheel,0.8799
1126,INEX_XER-67,wiki.topn3.replace,buildings structures demolished former ferris wheels template ferris wheel ferris wheel,0.8774
1127,INEX_XER-67,bt_nllb_swahili,Ferries and scouting wheels,0.8743
1128,INEX_XER-67,bt_bing_swahili,Ferris and diagnostics wheels,0.8739
1129,INEX_XER-67,bt_bing_chinese_simplified,Ferris wheel and observation wheel,0.8734
1130,INEX_XER-67,bt_bing_french,Ferris wheels and observation wheels,0.8734
1131,INEX_XER-67,sensedisambiguation,Ferris and observation wheels wheel,0.8734
1132,INEX_XER-67,wiki.topn3,ferris observation wheels buildings structures demolished former ferris wheels template ferris wheel ferris wheel,0.8725
1133,INEX_XER-67,bt_bing_german,Ferris and Ferris wheels,0.8691
1134,INEX_XER-67,bt_bing_russian,Ferris and Ferris wheels,0.8691
1135,INEX_XER-67,stem.trunc5,ferri and obser wheel,0.861
1136,INEX_XER-67,relevancefeedback.topn10.qld,ferris and observation wheels wheel singapor star dublin bussink london burden,0.8515
1137,INEX_XER-72,-1,films shot in Venice,0.5682
1138,INEX_XER-73,-1,magazines about indie-music,0.442
1139,INEX_XER-73,anchor.topn3,magazines indie music,0.6194
