,qid,order,query,bm25.recip_rank
462,149,stem.paicehusk,uplift at yellowston nat park,0.0909
463,149,tagmee.topn3,uplift yellowstone national park Tectonic uplift Yellowstone National Park,0.0909
464,149,termluster.topn5.3.qld,uplift yellowstone national park git object,0.0833
465,149,bertqe.topn10.bm25,yellowston volcano observatori usg home,0.0769
466,149,bt_nllb_malay,Increases in Yellowstone National Park,0.0714
467,149,wordnet.topn3,uplift yellowstone national park lift up elate Yellowstone River interior home internal green ballpark common,0.0667
468,150,-1,tn highway patrol,0.0333
469,150,relevancefeedback.topn10.bm25,tn highway patrol state crash safeti new offic,0.3333
470,150,conceptluster.topn5.3.qld,tn highway patrol tennessee highway patrol git object,0.0714
471,150,tagmee.topn3,tn highway patrol Tennessee Highway patrol,0.0714
472,150,relevancefeedback.topn10.qld,tn highway patrol highwai state info offic,0.0526
473,150,conceptluster.topn5.3.bm25,tn highway patrol tennessee highway patrol death cellulos carbon restringido video,0.0476
474,150,conceptnet.topn3,tn highway patrol Tennessee tennessee mn,0.0476
475,150,sensedisambiguation,tn tennessee highway patrol,0.0417
476,150,bt_bing_chinese_simplified,Tennessee Highway Patrol,0.04
477,150,sensedisambiguation.replace,tennessee highway patrol,0.04
478,150,tagmee.topn3.replace,Tennessee Highway patrol,0.04
479,151,-1,403b,0.0
480,151,rm3.topn10.10.0.5.bm25,403b,1.0
481,151,rm3.topn10.10.0.5.qld,403b,1.0
482,151,word2vec.topn3.replace,participant directed retirement savings,0.3333
483,151,word2vec.topn3,b participant directed retirement savings,0.1111
484,151,relevancefeedback.topn10.bm25,b plan r form sai loan contribut download,0.05
485,151,wiki.topn3,b plan federal employees retirement system roth k b,0.04
486,151,wiki.topn3.replace,plan federal employees retirement system roth k b,0.0256
487,152,-1,angular cheilitis,0.0
488,153,-1,pocono,0.3333
489,153,bt_nllb_korean,Pocono is here,1.0
490,154,-1,figs,0.0769
491,154,bt_nllb_tamil,The fig trees,1.0
492,155,-1,last supper painting,0.2
493,155,conceptluster.topn5.3.bm25,last supper painting last supper painting death cellulos carbon restringido video,1.0
494,155,relevancefeedback.topn10.bm25,last supper painting jesu new qualiti art paint i,1.0
495,155,wordnet.topn3,last supper painting cobbler s last finally in conclusion picture,1.0
496,155,bt_nllb_swahili,picture of the last supper,0.5
497,155,conceptluster.topn5.3.qld,last supper painting last supper painting git object,0.5
498,155,conceptnet.topn3,last supper painting in conclusion dinner art picture,0.5
499,155,docluster.topn10.3.qld,last supper painting git object trivia,0.3333
500,155,word2vec.topn3,last supper painting next first second dinner meal painter,0.3333
501,155,anchor.topn3,last supper painting words famou terrorizer j udas t haddäus eucharist,0.25
502,155,bt_nllb_tamil,The painting depicts the Last Supper,0.25
503,155,relevancefeedback.topn10.qld,last supper painting paint i leonardo qualiti,0.25
504,156,-1,university of phoenix,1.0
505,157,-1,the beatles rock band,0.1
506,157,bt_nllb_tamil,The Beatles were a rock band,1.0
507,157,glove.topn3,beatles rock band lennon mccartney band pop album,1.0
508,157,glove.topn3.replace,lennon mccartney band pop album,1.0
509,157,conceptluster.topn5.3.qld,beatles rock band beatles album beatles rock band git object,0.3333
510,157,sensedisambiguation,the beatles rock band set,0.25
511,157,bt_nllb_chinese_yue,The Beatles are the band,0.2
512,157,tagmee.topn3,beatles rock band The Beatles album The Beatles Rock Band,0.1667
513,157,tagmee.topn3.replace,The Beatles album The Beatles Rock Band,0.1429
514,158,-1,septic system design,1.0
515,159,-1,porterville,0.5
516,159,conceptluster.topn5.3.bm25,porterville porterville california death cellulos carbon restringido video,1.0
517,159,tagmee.topn3,porterville Porterville California,1.0
518,159,tagmee.topn3.replace,Porterville California,1.0
519,160,-1,grilling,0.0
520,161,-1,furniture for small spaces,0.0208
521,161,sensedisambiguation,furniture for small spaces space,0.0333
522,162,-1,dnr,0.0667
523,162,conceptnet.topn3,dnr living will medicine,0.125
524,163,-1,arkansas,0.0286
525,163,conceptnet.topn3,arkansas a state,0.2
526,163,bt_nllb_chinese_yue,The state of Arkansas USA,0.1429
527,164,-1,hobby stores,0.0769
528,164,bt_nllb_korean,It s a hobby shop,1.0
529,165,-1,blue throated hummingbird,0.0909
530,165,termluster.topn5.3.qld,blue throated hummingbird git object,0.25
531,165,docluster.topn10.3.qld,blue throated hummingbird git object trivia,0.1667
532,166,-1,computer programming,0.012
533,166,word2vec.topn3,computer programming software programmers,0.0667
534,166,stem.porter,comput programm,0.0238
535,166,sensedisambiguation,computer programming program,0.0185
536,166,word2vec.topn3.replace,software programmers,0.0159
537,167,-1,barbados,0.025
538,167,wiki.topn3,barbados islands barbados barbados saint lucia barbados,0.0345
539,167,wiki.topn3.replace,islands barbados barbados saint lucia barbados,0.0323
540,168,-1,lipoma,1.0
541,169,-1,battles in the civil war,0.1111
542,170,-1,scooters,0.0
543,170,sensedisambiguation,scooters water scooter,0.3333
544,170,bertqe.topn10.qld,scooter toi product review price,0.25
545,170,relevancefeedback.topn10.qld,scooters kick store scooter razor,0.25
546,170,sensedisambiguation.replace,water scooter,0.1667
547,171,-1,ron howard,1.0
548,172,-1,becoming a paralegal,1.0
549,173,-1,hip fractures,0.3333
550,173,bt_nllb_malay,a broken hip,1.0
551,173,conceptluster.topn5.3.qld,hip fractures hip fracture git object,0.5
552,174,-1,rock art,0.25
553,174,bt_bing_chinese_simplified,Rock paintings,1.0
554,174,bt_bing_korean,Rock Paintings,1.0
555,174,wiki.topn3,rock art cavpainting petroglyph caves containing pictograms rock art,0.3333
556,174,wiki.topn3.replace,cavpainting petroglyph caves containing pictograms rock art,0.3333
557,175,-1,signs of a heartattack,1.0
558,176,-1,weather strip,0.0213
559,176,bt_bing_german,Weatherstripping,1.0
560,176,tagmee.topn3.replace,Weatherstripping,1.0
561,176,tagmee.topn3,weather strip Weatherstripping,0.1
562,176,conceptluster.topn5.3.qld,weather strip weatherstripping git object,0.0833
563,176,wiki.topn3,weather strip cryogenic deflashing heat fusion melt manufacturing weatherstripping,0.05
564,176,conceptluster.topn5.3.bm25,weather strip weatherstripping death cellulos carbon restringido video,0.037
565,177,-1,best long term care insurance,0.1111
566,177,conceptluster.topn5.3.qld,best long term care insurance long term care insurance git object,0.3333
567,178,-1,pork tenderloin,0.2
568,178,conceptluster.topn5.3.qld,pork tenderloin pork tenderloin git object,1.0
569,178,relevancefeedback.topn10.qld,pork tenderloin davita,1.0
570,178,termluster.topn5.3.qld,pork tenderloin git object,1.0
571,178,relevancefeedback.topn10.bm25,pork tenderloin davita recip grill,0.25
572,179,-1,black history,0.0417
573,180,-1,newyork hotels,0.0263
574,180,relevancefeedback.topn10.qld,newyork hotels hotel februari pictur new,0.1667
575,180,bt_bing_arabic,New York hotels,0.1
576,180,bt_bing_chinese_simplified,New York Hotel,0.1
577,180,bt_bing_german,Hotels in New York,0.1
578,180,bt_bing_persian,New York Hotels,0.1
579,180,bt_bing_russian,New York Hotels,0.1
580,180,bt_bing_tamil,New York Hotels,0.1
581,180,bt_nllb_arabic,The hotels in New York,0.1
582,180,bt_nllb_french,hotels in New York,0.1
583,180,bt_nllb_german,Hotels in New York,0.1
584,180,bt_nllb_korean,The New York Hotel,0.1
585,180,bt_nllb_malay,hotel in New York,0.1
586,180,bt_nllb_persian,The hotels in New York,0.1
587,180,bt_nllb_russian,hotels in New York,0.1
588,180,bt_nllb_swahili,hotels in New York,0.1
589,180,bt_nllb_tamil,New York hotels are located in the city of New York,0.1
590,180,sensedisambiguation,newyork hotels hotel,0.037
591,181,-1,old coins,1.0
592,182,-1,quit smoking,0.1111
593,182,bertqe.topn10.qld,you can quit smoke free,1.0
594,182,bt_bing_swahili,Stop smoking,0.5
595,182,bt_nllb_korean,Stop smoking,0.5
596,182,bt_nllb_malay,Stop smoking,0.5
597,182,bt_nllb_persian,Stop smoking,0.5
598,182,bt_nllb_tamil,Stop smoking,0.5
599,182,tagmee.topn3.replace,Smoking cessation Smoking,0.5
600,182,conceptluster.topn5.3.bm25,quit smoking smoking smoking cessation death cellulos carbon restringido video,0.3333
601,182,wiki.topn3,quit smoking sertraline chronic pain fibromyalgia smoking cessation addiction habits tobacco smoking smoking,0.25
602,182,wiki.topn3.replace,sertraline chronic pain fibromyalgia smoking cessation addiction habits tobacco smoking smoking,0.25
603,182,tagmee.topn3,quit smoking Smoking cessation Smoking,0.1429
604,183,-1,kansas city mo,0.0345
605,183,bt_nllb_chinese_yue,We are in Kansas City MO,0.1111
606,183,tagmee.topn3.replace,Kansas Kansas City Missouri,0.0714
607,183,bt_bing_arabic,Kansas City Missouri,0.0667
608,183,bt_bing_chinese_simplified,Kansas City Missouri,0.0667
609,183,bt_bing_korean,Kansas City Missouri,0.0667
610,183,bt_bing_russian,Kansas City Missouri,0.0667
611,183,wiki.topn3,kansas city mo kansas missouri nebraska kansas cities platte county missouri cities cass county missouri cities jackson county missouri kansas city missouri,0.0556
612,184,-1,civil right movement,0.0588
613,184,tagmee.topn3.replace,Civil and political rights Freedom of movement,0.5
614,184,tagmee.topn3,civil right movement Civil and political rights Freedom of movement,0.25
615,184,wiki.topn3,civil right movement rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.25
616,184,conceptluster.topn5.3.bm25,civil right movement civil political rights freedom movement death cellulos carbon restringido video,0.1
617,184,wiki.topn3.replace,rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.0667
618,185,-1,credit report,0.0385
619,185,relevancefeedback.topn10.qld,credit report inform,0.3333
620,186,-1,unc,0.0714
621,186,anchor.topn3,unc unc spartans shore lij,0.1111
622,186,bt_bing_chinese_simplified,University of North Carolina,0.1111
623,187,-1,vanuatu,0.125
624,188,-1,internet phone service,0.0213
625,189,-1,gs pay rate,0.037
626,189,bt_bing_chinese_simplified,GS Wage Rate,0.0909
627,189,bt_bing_german,GS Wage Rate,0.0909
628,189,bt_bing_russian,GS Wage Rate,0.0909
629,189,bt_nllb_korean,Gs wage rate,0.0909
630,189,bt_nllb_malay,Gs wage rate,0.0909
631,189,bt_nllb_tamil,Gs wage rate,0.0909
632,189,sensedisambiguation,gs thousand pay wage rate,0.0714
633,189,bt_bing_tamil,GS Pay Scale,0.0625
634,189,bt_bing_arabic,GS Payment Rate,0.0526
635,189,bt_bing_persian,GS Payment Rate,0.0526
636,190,-1,brooks brothers clearance,0.3333
637,190,relevancefeedback.topn10.qld,brooks brothers clearance brook off brother knitwear cash save,1.0
638,190,bt_nllb_korean,The Brooks Brothers are promoted,0.5
639,190,conceptluster.topn5.3.qld,brooks brothers clearance brooks brothers git object,0.5
640,190,tagmee.topn3,brooks brothers clearance Brooks Brothers,0.5
641,191,-1,churchill downs,0.2
642,191,relevancefeedback.topn10.bm25,churchill downs churchil new,0.25
643,192,-1,condos in florida,0.25
644,192,sensedisambiguation,condos condominium in florida,1.0
645,192,tagmee.topn3,condos florida Condominium Florida,1.0
646,193,-1,dog clean up bags,1.0
647,194,-1,designer dog breeds,1.0
648,195,-1,pressure washers,0.0104
649,195,relevancefeedback.topn10.bm25,pressure washers pressur nozzl price unload liter,0.0323
650,195,relevancefeedback.topn10.qld,pressure washers wand washer unload pressur kranzl liter,0.0133
651,195,bt_bing_chinese_simplified,High pressure washer,0.0119
652,195,bt_bing_korean,High pressure washer,0.0119
653,196,-1,sore throat,0.1111
654,196,relevancefeedback.topn10.qld,sore throat symptom antibiot,0.5
655,196,stem.trunc4,sore thro,0.5
656,196,wordnet.topn3,sore throat sensitive painful tender pharynx,0.5
657,196,bt_nllb_arabic,I have a sore throat,0.3333
658,196,bt_nllb_chinese_yue,I have a sore throat,0.3333
659,196,conceptnet.topn3,sore throat wound neck voice,0.1429
660,196,relevancefeedback.topn10.bm25,sore throat antibiot how symptom cough i ear bruis,0.125
661,197,-1,idaho state flower,1.0
662,198,-1,indiana state fairgrounds,0.3333
663,198,anchor.topn3,indiana state fairgrounds indiana histori indiana elementari indiana educ daflepur hyperaggress hsiwan,1.0
664,198,anchor.topn3.replace,indiana histori indiana elementari indiana educ daflepur hyperaggress hsiwan fairgrounds,1.0
665,198,bt_nllb_malay,Indiana state fair park,1.0
666,198,conceptluster.topn5.3.bm25,indiana state fairgrounds indiana state fair death cellulos carbon restringido video,1.0
667,198,docluster.topn10.3.qld,indiana state fairgrounds git object trivia,1.0
668,198,relevancefeedback.topn10.bm25,indiana state fairgrounds barn live school skate coliseum dai i,1.0
669,198,relevancefeedback.topn10.qld,indiana state fairgrounds fairground live school coliseum skate iac,1.0
670,198,bt_nllb_korean,The Indiana State Fair,0.5
671,198,bt_nllb_russian,The Indiana State Fair,0.5
672,198,tagmee.topn3.replace,Indiana State Fair,0.5
673,198,wordnet.topn3,indiana state fairgrounds Hoosier State IN body politic express submit,0.5
674,199,-1,fybromyalgia,0.25
675,199,conceptluster.topn5.3.bm25,fybromyalgia fibromyalgia death cellulos carbon restringido video,1.0
676,199,conceptluster.topn5.3.qld,fybromyalgia fibromyalgia git object,1.0
677,199,relevancefeedback.topn10.bm25,fybromyalgia i elavil fibromyalgia medic depress wheat http trial,1.0
678,199,relevancefeedback.topn10.qld,fybromyalgia i elavil fibromyalgia fm trial,1.0
679,199,tagmee.topn3,fybromyalgia Fibromyalgia,1.0
680,199,bt_bing_arabic,Fibromyalgia,0.5
681,199,bt_bing_persian,Fibromyalgia,0.5
682,199,bt_bing_russian,Fibromyalgia,0.5
683,199,bt_bing_tamil,Fibromyalgia,0.5
684,199,bt_nllb_french,fibromyalgia,0.5
685,199,bt_nllb_german,Fibromyalgia,0.5
686,199,bt_nllb_malay,Fibromyalgia,0.5
687,199,bt_nllb_persian,Fibromyalgia,0.5
688,199,bt_nllb_russian,Fibromyalgia,0.5
689,199,tagmee.topn3.replace,Fibromyalgia,0.5
690,199,termluster.topn5.3.qld,fybromyalgia git object,0.5
691,199,wiki.topn3,fybromyalgia urinary incontinence chronic pain comorbidity fibromyalgia,0.5
692,200,-1,ontario california airport,0.1
