,qid,order,query,bm25.ndcg
464,165,docluster.topn10.3.qld,blue throated hummingbird git object trivia,0.0734
465,166,-1,computer programming,0.0467
466,166,sensedisambiguation,computer programming program,0.0522
467,167,-1,barbados,0.0053
468,167,wiki.topn3,barbados islands barbados barbados saint lucia barbados,0.0232
469,167,wiki.topn3.replace,islands barbados barbados saint lucia barbados,0.0227
470,168,-1,lipoma,0.4396
471,169,-1,battles in the civil war,0.117
472,170,-1,scooters,0.0
473,170,relevancefeedback.topn10.qld,scooters kick store scooter razor,0.1459
474,170,bertqe.topn10.qld,scooter toi product review price,0.0833
475,170,sensedisambiguation,scooters water scooter,0.045
476,170,sensedisambiguation.replace,water scooter,0.0333
477,171,-1,ron howard,0.2405
478,171,bt_nllb_chinese_yue,Ron Howard is the first,0.2474
479,172,-1,becoming a paralegal,0.1868
480,172,tagmee.topn3,becoming paralegal Paralegal,0.192
481,172,tagmee.topn3.replace,Paralegal,0.1881
482,173,-1,hip fractures,0.3904
483,174,-1,rock art,0.2054
484,174,wiki.topn3,rock art cavpainting petroglyph caves containing pictograms rock art,0.2722
485,174,wiki.topn3.replace,cavpainting petroglyph caves containing pictograms rock art,0.2502
486,174,bt_bing_chinese_simplified,Rock paintings,0.2486
487,174,bt_bing_korean,Rock Paintings,0.2486
488,175,-1,signs of a heartattack,0.1234
489,175,bt_bing_persian,Heart attack symptoms,0.2094
490,175,bt_bing_tamil,Symptoms of a heart attack,0.2094
491,175,bt_nllb_tamil,The symptoms of a heart attack,0.2094
492,175,bt_bing_arabic,Signs of a heart attack,0.1756
493,175,bt_bing_chinese_simplified,Signs of a heart attack,0.1756
494,175,bt_bing_french,Signs of a heart attack,0.1756
495,175,bt_bing_german,Signs of a heart attack,0.1756
496,175,bt_bing_korean,Signs of a heart attack,0.1756
497,175,bt_bing_malay,Signs of a heart attack,0.1756
498,175,bt_bing_russian,Signs of a Heart Attack,0.1756
499,175,bt_bing_swahili,Signs of heart attack,0.1756
500,175,bt_nllb_arabic,Signs of a heart attack,0.1756
501,175,bt_nllb_chinese_yue,Signs of heart attack,0.1756
502,175,bt_nllb_french,signs of heart attack,0.1756
503,175,bt_nllb_german,Signs of a Heart Attack,0.1756
504,175,bt_nllb_korean,Signs of a heart attack,0.1756
505,175,bt_nllb_malay,Signs of a heart attack,0.1756
506,175,bt_nllb_persian,Signs of a heart attack,0.1756
507,175,bt_nllb_russian,signs of heart attack,0.1756
508,175,bt_nllb_swahili,signs of heart attack,0.1756
509,175,word2vec.topn3,signs heartattack signage dimentia heat stroke diabeties,0.1295
510,176,-1,weather strip,0.01
511,176,bt_bing_german,Weatherstripping,0.7516
512,176,tagmee.topn3.replace,Weatherstripping,0.7516
513,176,tagmee.topn3,weather strip Weatherstripping,0.0812
514,176,conceptluster.topn5.3.qld,weather strip weatherstripping git object,0.0777
515,176,conceptluster.topn5.3.bm25,weather strip weatherstripping death cellulos carbon restringido video,0.0623
516,176,wiki.topn3,weather strip cryogenic deflashing heat fusion melt manufacturing weatherstripping,0.048
517,177,-1,best long term care insurance,0.1879
518,177,tagmee.topn3,best long term care insurance Long term care insurance,0.1905
519,178,-1,pork tenderloin,0.2697
520,178,conceptluster.topn5.3.qld,pork tenderloin pork tenderloin git object,0.3236
521,178,termluster.topn5.3.qld,pork tenderloin git object,0.3078
522,179,-1,black history,0.0674
523,180,-1,newyork hotels,0.0234
524,180,relevancefeedback.topn10.qld,newyork hotels hotel februari pictur new,0.05
525,180,sensedisambiguation,newyork hotels hotel,0.0257
526,180,bt_nllb_tamil,New York hotels are located in the city of New York,0.0252
527,181,-1,old coins,0.2355
528,182,-1,quit smoking,0.1395
529,182,bertqe.topn10.qld,you can quit smoke free,0.1868
530,183,-1,kansas city mo,0.0285
531,183,tagmee.topn3.replace,Kansas Kansas City Missouri,0.0477
532,183,bt_bing_arabic,Kansas City Missouri,0.0475
533,183,bt_bing_chinese_simplified,Kansas City Missouri,0.0475
534,183,bt_bing_korean,Kansas City Missouri,0.0475
535,183,bt_bing_russian,Kansas City Missouri,0.0475
536,183,wiki.topn3,kansas city mo kansas missouri nebraska kansas cities platte county missouri cities cass county missouri cities jackson county missouri kansas city missouri,0.0448
537,183,wiki.topn3.replace,kansas missouri nebraska kansas cities platte county missouri cities cass county missouri cities jackson county missouri kansas city missouri,0.0377
538,183,relevancefeedback.topn10.bm25,kansas city mo ca car psychiatr servic architectur archaeolog hotel,0.0343
539,183,wordnet.topn3,kansas city mo KS Sunflower State Kansas River metropolis urban center second minute,0.0321
540,183,bt_nllb_arabic,Kansas City,0.0307
541,183,bt_nllb_french,Kansas City is not,0.0307
542,183,bt_nllb_persian,Kansas City,0.0307
543,183,bt_nllb_russian,Kansas City,0.0307
544,184,-1,civil right movement,0.0595
545,184,tagmee.topn3,civil right movement Civil and political rights Freedom of movement,0.4835
546,184,tagmee.topn3.replace,Civil and political rights Freedom of movement,0.4152
547,184,conceptluster.topn5.3.bm25,civil right movement civil political rights freedom movement death cellulos carbon restringido video,0.3097
548,184,conceptluster.topn5.3.qld,civil right movement civil political rights freedom movement git object,0.1945
549,184,wiki.topn3,civil right movement rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.1195
550,184,wiki.topn3.replace,rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.0776
551,184,relevancefeedback.topn10.bm25,civil right movement disabl commiss http men govern book you philadelphia feder,0.0745
552,185,-1,credit report,0.0132
553,185,relevancefeedback.topn10.qld,credit report inform,0.0969
554,186,-1,unc,0.0365
555,186,anchor.topn3,unc unc spartans shore lij,0.0965
556,187,-1,vanuatu,0.0673
557,187,wordnet.topn3,vanuatu Republic of Vanuatu New Hebrides,0.0829
558,187,conceptluster.topn5.3.bm25,vanuatu vanuatu death cellulos carbon restringido video,0.0729
559,187,wordnet.topn3.replace,Republic of Vanuatu New Hebrides,0.0711
560,188,-1,internet phone service,0.0621
561,189,-1,gs pay rate,0.1565
562,189,bt_bing_chinese_simplified,GS Wage Rate,0.187
563,189,bt_bing_german,GS Wage Rate,0.187
564,189,bt_bing_russian,GS Wage Rate,0.187
565,189,bt_nllb_korean,Gs wage rate,0.187
566,189,bt_nllb_malay,Gs wage rate,0.187
567,189,bt_nllb_tamil,Gs wage rate,0.187
568,189,sensedisambiguation,gs thousand pay wage rate,0.1756
569,190,-1,brooks brothers clearance,0.1651
570,190,relevancefeedback.topn10.qld,brooks brothers clearance brook off brother knitwear cash save,0.2145
571,190,bt_nllb_korean,The Brooks Brothers are promoted,0.1964
572,190,tagmee.topn3,brooks brothers clearance Brooks Brothers,0.1811
573,190,conceptluster.topn5.3.qld,brooks brothers clearance brooks brothers git object,0.1794
574,191,-1,churchill downs,0.2165
575,191,bt_bing_korean,Churchill Downs Tzurcill Downs,0.2207
576,192,-1,condos in florida,0.1079
577,193,-1,dog clean up bags,0.2956
578,193,tagmee.topn3,dog clean bags Dog,0.315
579,194,-1,designer dog breeds,0.6296
580,195,-1,pressure washers,0.0191
581,195,relevancefeedback.topn10.bm25,pressure washers pressur nozzl price unload liter,0.0887
582,195,relevancefeedback.topn10.qld,pressure washers wand washer unload pressur kranzl liter,0.0202
583,195,bt_bing_chinese_simplified,High pressure washer,0.0197
584,195,bt_bing_korean,High pressure washer,0.0197
585,196,-1,sore throat,0.2219
586,196,relevancefeedback.topn10.qld,sore throat symptom antibiot,0.2735
587,196,wordnet.topn3,sore throat sensitive painful tender pharynx,0.2496
588,196,conceptluster.topn5.3.qld,sore throat sore throat git object,0.2308
589,197,-1,idaho state flower,0.1049
590,197,wiki.topn3,idaho state flower idaho montana montana idaho john bellenden ker gawler magnolia campbellii list tregenera floral emblem,0.139
591,197,tagmee.topn3,idaho state flower Idaho Floral emblem,0.1294
592,197,conceptluster.topn5.3.qld,idaho state flower floral emblem idaho git object,0.1293
593,197,wiki.topn3.replace,idaho montana montana idaho john bellenden ker gawler magnolia campbellii list tregenera floral emblem,0.129
594,197,conceptluster.topn5.3.bm25,idaho state flower idaho floral emblem death cellulos carbon restringido video,0.126
595,197,tagmee.topn3.replace,Idaho Floral emblem,0.1134
596,198,-1,indiana state fairgrounds,0.3349
597,198,relevancefeedback.topn10.qld,indiana state fairgrounds fairground live school coliseum skate iac,0.5099
598,198,relevancefeedback.topn10.bm25,indiana state fairgrounds barn live school skate coliseum dai i,0.3771
599,198,conceptluster.topn5.3.bm25,indiana state fairgrounds indiana state fair death cellulos carbon restringido video,0.3423
600,199,-1,fybromyalgia,0.0396
601,199,bt_bing_arabic,Fibromyalgia,0.2132
602,199,bt_bing_persian,Fibromyalgia,0.2132
603,199,bt_bing_russian,Fibromyalgia,0.2132
604,199,bt_bing_tamil,Fibromyalgia,0.2132
605,199,bt_nllb_french,fibromyalgia,0.2132
606,199,bt_nllb_german,Fibromyalgia,0.2132
607,199,bt_nllb_malay,Fibromyalgia,0.2132
608,199,bt_nllb_persian,Fibromyalgia,0.2132
609,199,bt_nllb_russian,Fibromyalgia,0.2132
610,199,tagmee.topn3.replace,Fibromyalgia,0.2132
611,199,tagmee.topn3,fybromyalgia Fibromyalgia,0.1424
612,199,relevancefeedback.topn10.qld,fybromyalgia i elavil fibromyalgia fm trial,0.1363
613,199,conceptluster.topn5.3.qld,fybromyalgia fibromyalgia git object,0.1215
614,199,bt_bing_korean,Fibromyalgia fibromalgia,0.1054
615,199,conceptluster.topn5.3.bm25,fybromyalgia fibromyalgia death cellulos carbon restringido video,0.104
616,199,relevancefeedback.topn10.bm25,fybromyalgia i elavil fibromyalgia medic depress wheat http trial,0.0612
617,200,-1,ontario california airport,0.3649
