,qid,order,query,qld.map
1644,57,wordnet.topn3.replace,computerized axial tomography Connecticut line occupation,0.0
1645,58,-1,penguins,0.0536
1646,58,conceptluster.topn5.3.bm25,penguins univers wand us math hunt,0.0035
1647,58,termluster.topn5.3.bm25,penguins univers wand us math hunt,0.0035
1648,58,word2vec.topn3,penguins rockhopper,0.0033
1649,58,relevancefeedback.topn10.qld,penguins section penguin view,0.0029
1650,58,conceptnet.topn3,penguins swim underwater funny looking a zoo,0.0028
1651,58,docluster.topn10.3.bm25,penguins univers wand us math hunt we can annapoli danc data,0.0007
1652,58,word2vec.topn3.replace,rockhopper,0.0002
1653,58,bertqe.topn10.bm25,view sinc,0.0
1654,58,bertqe.topn10.qld,revver onlin video share network,0.0
1655,58,bt_nllb_chinese_yue,Stand up and be counted,0.0
1656,58,conceptluster.topn5.3.qld,penguins depauw colleg mi,0.0
1657,58,conceptnet.topn3.replace,swim underwater funny looking a zoo,0.0
1658,58,docluster.topn10.3.qld,penguins depauw colleg mi,0.0
1659,58,glove.topn3,penguins canadiens sabres,0.0
1660,58,glove.topn3.replace,canadiens sabres,0.0
1661,58,relevancefeedback.topn10.bm25,penguins game view video i bergen jocuri post,0.0
1662,58,stem.trunc4,peng,0.0
1663,58,stem.trunc5,pengu,0.0
1664,58,tagmee.topn3.replace,,0.0
1665,58,termluster.topn5.3.qld,penguins depauw colleg mi,0.0
1666,58,wiki.topn3.replace,,0.0
1667,59,-1,how to build a fence,0.0063
1668,59,sensedisambiguation,how to build construct a fence,0.0054
1669,59,sensedisambiguation.replace,how to construct a fence,0.0043
1670,59,word2vec.topn3,build fence develop construct create rabbit proof split rail,0.0038
1671,59,bt_bing_korean,How to make a fence,0.0026
1672,59,glove.topn3,build fence construct develop barbed,0.0015
1673,59,word2vec.topn3.replace,develop construct create rabbit proof split rail,0.0013
1674,59,anchor.topn3,build fence binoculars čekaonica yugo,0.0007
1675,59,bt_nllb_swahili,how to build a yard,0.0003
1676,59,conceptluster.topn5.3.bm25,build fence univers wand us math hunt,0.0002
1677,59,termluster.topn5.3.bm25,build fence univers wand us math hunt,0.0002
1678,59,anchor.topn3.replace,binoculars čekaonica yugo fence,0.0
1679,59,bertqe.topn10.bm25,home weblog blogrol select articl,0.0
1680,59,bertqe.topn10.qld,we did our life best,0.0
1681,59,bt_nllb_chinese_yue,How to do this,0.0
1682,59,bt_nllb_tamil,How to Build a Wall,0.0
1683,59,conceptluster.topn5.3.qld,build fence depauw colleg mi,0.0
1684,59,conceptnet.topn3.replace,construct a board make gate get an sword post,0.0
1685,59,docluster.topn10.3.bm25,how to build a fence univers wand us math hunt we can annapoli danc data,0.0
1686,59,docluster.topn10.3.qld,how to build a fence depauw colleg mi,0.0
1687,59,glove.topn3.replace,construct develop barbed,0.0
1688,59,stem.paicehusk,how to build a fent,0.0
1689,59,stem.trunc4,how to buil a fenc,0.0
1690,59,tagmee.topn3.replace,,0.0
1691,59,termluster.topn5.3.qld,build fence depauw colleg mi,0.0
1692,59,wiki.topn3.replace,,0.0
1693,59,wordnet.topn3,build fence body build bod establish argue wall surround,0.0
1694,59,wordnet.topn3.replace,body build bod establish argue wall surround,0.0
1695,60,-1,bellevue,0.049
1696,60,relevancefeedback.topn10.bm25,bellevue turn seattl estat bellevu your newport event,0.0207
1697,60,glove.topn3,bellevue vwahr fahnt,0.0156
1698,60,conceptluster.topn5.3.qld,bellevue c,0.0137
1699,60,termluster.topn5.3.qld,bellevue c,0.0137
1700,60,bt_nllb_russian,I m going to the Bellevue,0.0107
1701,60,relevancefeedback.topn10.qld,bellevue turn bellevu p m event estat wa car,0.0088
1702,60,bertqe.topn10.bm25,vemap getdirect method virtual earth map,0.0
1703,60,bertqe.topn10.qld,about rout callback function syntax,0.0
1704,60,bt_bing_tamil,Bellview,0.0
1705,60,bt_nllb_arabic,Belvio please,0.0
1706,60,bt_nllb_chinese_yue,Belvi who is a writer,0.0
1707,60,bt_nllb_persian,Blue you know,0.0
1708,60,bt_nllb_tamil,Belvive,0.0
1709,60,conceptluster.topn5.3.bm25,bellevue c print dropbox read team,0.0
1710,60,conceptnet.topn3,bellevue south africa illinois geneva,0.0
1711,60,conceptnet.topn3.replace,south africa illinois geneva,0.0
1712,60,docluster.topn10.3.bm25,bellevue c print dropbox read team set imag,0.0
1713,60,docluster.topn10.3.qld,bellevue c oh yd xv,0.0
1714,60,glove.topn3.replace,vwahr fahnt,0.0
1715,60,stem.trunc4,bell,0.0
1716,60,stem.trunc5,belle,0.0
1717,60,tagmee.topn3.replace,,0.0
1718,60,termluster.topn5.3.bm25,bellevue c print dropbox read team,0.0
1719,60,wiki.topn3.replace,,0.0
1720,61,-1,worm,0.0139
1721,61,word2vec.topn3.replace,Welchia,0.0015
1722,61,wordnet.topn3,worm writhe wriggle louse,0.0008
1723,61,word2vec.topn3,worm Welchia,0.0005
1724,61,bt_nllb_german,Other worms,0.0004
1725,61,glove.topn3,worm mo,0.0001
1726,61,relevancefeedback.topn10.bm25,worm algin parasit game jocuri tree ethic hauptbahnhof,0.0001
1727,61,anchor.topn3,worm stem group p biomineralis,0.0
1728,61,anchor.topn3.replace,stem group p biomineralis,0.0
1729,61,bertqe.topn10.bm25,map product list acn getawai,0.0
1730,61,bertqe.topn10.qld,histori search home support solut,0.0
1731,61,bt_bing_persian,Cream,0.0
1732,61,bt_nllb_french,see,0.0
1733,61,bt_nllb_korean,I m not sure,0.0
1734,61,bt_nllb_swahili,a butterfly,0.0
1735,61,bt_nllb_tamil,eagle,0.0
1736,61,conceptluster.topn5.3.bm25,worm c print dropbox read team,0.0
1737,61,conceptluster.topn5.3.qld,worm c,0.0
1738,61,conceptnet.topn3,worm silk animal,0.0
1739,61,conceptnet.topn3.replace,silk animal,0.0
1740,61,docluster.topn10.3.bm25,worm c print dropbox read team set imag,0.0
1741,61,docluster.topn10.3.qld,worm c oh yd xv,0.0
1742,61,glove.topn3.replace,mo,0.0
1743,61,relevancefeedback.topn10.qld,worm hauptbahnhof algin spring hit,0.0
1744,61,tagmee.topn3.replace,,0.0
1745,61,termluster.topn5.3.bm25,worm c print dropbox read team,0.0
1746,61,termluster.topn5.3.qld,worm c,0.0
1747,61,wiki.topn3.replace,,0.0
1748,61,wordnet.topn3.replace,writhe wriggle louse,0.0
1749,62,-1,texas border patrol,0.3436
1750,62,sensedisambiguation,texas border molding patrol,0.335
1751,62,termluster.topn5.3.qld,texas border patrol c,0.3295
1752,62,glove.topn3,texas border patrol kansas austin crossing,0.2708
1753,62,relevancefeedback.topn10.bm25,texas border patrol immigr sai comment,0.2708
1754,62,word2vec.topn3,texas border patrol nebraska california oklahoma border,0.2587
1755,62,bt_nllb_swahili,Texas border security,0.2491
1756,62,termluster.topn5.3.bm25,texas border patrol c print dropbox read team,0.2112
1757,62,docluster.topn10.3.qld,texas border patrol c oh yd xv,0.1465
1758,62,wordnet.topn3,texas border patrol Lone Star State TX boundary line molding skirt police,0.1244
1759,62,anchor.topn3,texas border patrol border riksrösen bop belgazprombank foot nuship vessels,0.1222
1760,62,docluster.topn10.3.bm25,texas border patrol c print dropbox read team set imag,0.0595
1761,62,bertqe.topn10.bm25,border patrol agent sai zero,0.0591
1762,62,bt_nllb_chinese_yue,Texas Border Patrol is a police force,0.0377
1763,62,stem.lovins,tic border patrol,0.0338
1764,62,sensedisambiguation.replace,texas molding patrol,0.0111
1765,62,word2vec.topn3.replace,nebraska california oklahoma border patrol,0.0102
1766,62,conceptnet.topn3,texas border patrol a state a ranch house Austin edge coast,0.0099
1767,62,stem.paicehusk,texa bord patrol,0.0081
1768,62,glove.topn3.replace,kansas austin crossing patrol,0.0001
1769,62,anchor.topn3.replace,texas border riksrösen bop belgazprombank foot nuship vessels,0.0
1770,62,bertqe.topn10.qld,cleanup meet wikipedia qualiti standard,0.0
1771,62,conceptnet.topn3.replace,a state a ranch house Austin edge coast patrol,0.0
1772,62,stem.trunc4,texa bord patr,0.0
1773,62,stem.trunc5,texas borde patro,0.0
1774,62,wordnet.topn3.replace,Lone Star State TX boundary line molding skirt police,0.0
1775,63,-1,flushing,0.0512
1776,63,glove.topn3,flushing queens meadows,0.0244
1777,63,wiki.topn3,flushing elmhurst queens jamaica queens chinese american culture new york city flushing queens,0.0196
1778,63,wiki.topn3.replace,elmhurst queens jamaica queens chinese american culture new york city flushing queens,0.016
1779,63,termluster.topn5.3.qld,flushing c,0.0031
1780,63,glove.topn3.replace,queens meadows,0.0011
1781,63,bertqe.topn10.bm25,t b purchas t b,0.0
1782,63,bertqe.topn10.qld,i see digit isbn,0.0
1783,63,bt_bing_arabic,Cleaning,0.0
1784,63,bt_bing_chinese_simplified,rinse,0.0
1785,63,bt_bing_german,Rinsing,0.0
1786,63,bt_nllb_arabic,The magic,0.0
1787,63,bt_nllb_chinese_yue,Water,0.0
1788,63,bt_nllb_french,pollution,0.0
1789,63,bt_nllb_german,Shaking,0.0
1790,63,bt_nllb_korean,I m not afraid of you,0.0
1791,63,bt_nllb_malay,Sweating,0.0
1792,63,bt_nllb_persian,Wash it,0.0
1793,63,bt_nllb_russian,washing,0.0
1794,63,bt_nllb_swahili,showering,0.0
1795,63,bt_nllb_tamil,washing,0.0
1796,63,docluster.topn10.3.bm25,flushing c print dropbox read team set imag,0.0
1797,63,docluster.topn10.3.qld,flushing c oh yd xv,0.0
1798,63,relevancefeedback.topn10.bm25,flushing method pendimethalin light exampl equival filestream game,0.0
1799,63,relevancefeedback.topn10.qld,flushing method pendimethalin light object like exampl,0.0
1800,63,sensedisambiguation,flushing sluice,0.0
1801,63,sensedisambiguation.replace,sluice,0.0
1802,63,stem.trunc4,flus,0.0
1803,63,termluster.topn5.3.bm25,flushing c print dropbox read team,0.0
1804,63,wordnet.topn3,flushing even out purge,0.0
1805,63,wordnet.topn3.replace,even out purge,0.0
1806,64,-1,moths,0.0855
1807,64,word2vec.topn3,moths caterpillars,0.0193
1808,64,relevancefeedback.topn10.qld,moths juego sp moth her bat,0.0179
1809,64,glove.topn3,moths butterflies,0.0067
1810,64,conceptnet.topn3,moths insects similar to butterflies but their ugly,0.0036
1811,64,conceptluster.topn5.3.qld,moths c,0.0018
1812,64,termluster.topn5.3.qld,moths c,0.0018
1813,64,bt_bing_french,Butterflies,0.0002
1814,64,bt_bing_malay,Butterfly,0.0002
1815,64,bt_bing_persian,Butterflies,0.0002
1816,64,bt_nllb_chinese_yue,Butterflies,0.0002
1817,64,bt_nllb_korean,The butterfly,0.0002
1818,64,bt_nllb_swahili,butterflies,0.0002
1819,64,glove.topn3.replace,butterflies,0.0002
1820,64,bertqe.topn10.bm25,enviar un amigo novedad juegogratis,0.0
1821,64,bertqe.topn10.qld,novedad juegogratis juego grati y,0.0
1822,64,bt_nllb_arabic,The surprises,0.0
1823,64,bt_nllb_french,the flies,0.0
1824,64,bt_nllb_german,Weaknesses,0.0
1825,64,bt_nllb_malay,Waves,0.0
1826,64,bt_nllb_persian,The stars,0.0
1827,64,bt_nllb_russian,The Motels,0.0
1828,64,bt_nllb_tamil,the beans,0.0
1829,64,conceptluster.topn5.3.bm25,moths c print dropbox read team,0.0
1830,64,conceptnet.topn3.replace,insects similar to butterflies but their ugly,0.0
1831,64,docluster.topn10.3.bm25,moths c print dropbox read team set imag,0.0
1832,64,docluster.topn10.3.qld,moths c oh yd xv,0.0
1833,64,relevancefeedback.topn10.bm25,moths juego her new chichest ph,0.0
1834,64,tagmee.topn3.replace,,0.0
1835,64,termluster.topn5.3.bm25,moths c print dropbox read team,0.0
1836,64,wiki.topn3.replace,,0.0
1837,64,word2vec.topn3.replace,caterpillars,0.0
1838,65,-1,korean language,0.1061
1839,65,conceptluster.topn5.3.qld,korean language korean language c,0.1058
1840,65,termluster.topn5.3.qld,korean language c,0.0995
1841,65,conceptluster.topn5.3.bm25,korean language korean language c print dropbox read team,0.0975
1842,65,relevancefeedback.topn10.bm25,korean language cours talk word gwangyoksi pp bulgaria,0.0474
1843,65,glove.topn3.replace,korea word,0.0161
1844,65,wordnet.topn3,korean language voice communication linguistic communication speech,0.0078
1845,65,wordnet.topn3.replace,korean voice communication linguistic communication speech,0.0078
1846,65,word2vec.topn3,korean language korea langauge,0.0049
1847,65,sensedisambiguation,korean language terminology,0.003
1848,65,conceptnet.topn3,korean language Spanish english,0.0029
1849,65,bt_bing_chinese_simplified,Korean,0.0018
1850,65,bt_bing_korean,Korean,0.0018
1851,65,bt_bing_malay,Korean,0.0018
1852,65,bt_bing_russian,Korean,0.0018
1853,65,bt_nllb_chinese_yue,Korean,0.0018
1854,65,bt_nllb_korean,Korean,0.0018
1855,65,bt_nllb_malay,Korean,0.0018
1856,65,bt_nllb_swahili,Korean,0.0018
1857,65,word2vec.topn3.replace,korea langauge,0.001
1858,65,conceptnet.topn3.replace,korean Spanish english,0.0002
1859,65,sensedisambiguation.replace,korean terminology,0.0001
1860,65,anchor.topn3,korean language tipgo japanes vietnames,0.0
1861,65,anchor.topn3.replace,tipgo japanes vietnames language,0.0
1862,65,bertqe.topn10.bm25,window asia you locat eastern,0.0
1863,65,bertqe.topn10.qld,languag patent search go,0.0
1864,65,docluster.topn10.3.bm25,korean language c print dropbox read team set imag,0.0
1865,65,docluster.topn10.3.qld,korean language c oh yd xv,0.0
1866,65,stem.lovins,korean langu,0.0
1867,65,stem.paicehusk,kor langu,0.0
1868,65,stem.trunc4,kore lang,0.0
1869,65,stem.trunc5,korea langu,0.0
1870,65,termluster.topn5.3.bm25,korean language c print dropbox read team,0.0
1871,66,-1,income tax return online,0.0014
1872,66,anchor.topn3,income tax return online puissanc e technic fancyson godbeast megazord,0.0013
1873,66,termluster.topn5.3.qld,income tax return online c,0.0012
1874,66,relevancefeedback.topn10.bm25,income tax return online form fund invest number,0.0005
1875,66,anchor.topn3.replace,income puissanc e technic fancyson godbeast megazord online,0.0
1876,66,bertqe.topn10.bm25,tax return prepar februari,0.0
1877,66,bertqe.topn10.qld,add site add free classifi,0.0
1878,66,bt_nllb_arabic,Tax returns on the Internet,0.0
1879,66,bt_nllb_malay,online income tax declaration,0.0
1880,66,bt_nllb_persian,Pay back your online income tax,0.0
1881,66,bt_nllb_russian,online registration of the tax declaration,0.0
1882,66,bt_nllb_swahili,reporting income tax online,0.0
1883,66,conceptluster.topn5.3.bm25,income tax return online tax return united states income tax c print dropbox read team,0.0
1884,66,conceptluster.topn5.3.qld,income tax return online tax return united states income tax c,0.0
1885,66,conceptnet.topn3,income tax return online profit government money payment back come back come on line,0.0
1886,66,conceptnet.topn3.replace,tax profit government money payment back come back come on line,0.0
1887,66,docluster.topn10.3.qld,income tax return online c oh yd xv,0.0
1888,66,glove.topn3,income tax return online taxes income internet web,0.0
1889,66,glove.topn3.replace,taxes income return internet web,0.0
1890,66,relevancefeedback.topn10.qld,income tax return online form,0.0
1891,66,sensedisambiguation,income tax return tax return online on line,0.0
1892,66,sensedisambiguation.replace,income tax tax return on line,0.0
1893,66,stem.lovins,incom tac return onl,0.0
1894,66,stem.trunc4,inco tax retu onli,0.0
1895,66,stem.trunc5,incom tax retur onlin,0.0
1896,66,tagmee.topn3,income tax return online Income tax Tax return United States Tax return United States,0.0
1897,66,tagmee.topn3.replace,Income tax Tax return United States Tax return United States,0.0
1898,66,wiki.topn3,income tax return online income taxes minimum wage credit finance income tax fair labor standards act tax lien taxation illegal incomin thunited states tax return united states fair labor standards act tax lien taxation illegal incomin thunited states tax return united states,0.0
1899,66,wiki.topn3.replace,income taxes minimum wage credit finance income tax fair labor standards act tax lien taxation illegal incomin thunited states tax return united states fair labor standards act tax lien taxation illegal incomin thunited states tax return united states,0.0
1900,66,word2vec.topn3,income tax return online earnings taxation on line offline,0.0
1901,66,word2vec.topn3.replace,earnings taxation return on line offline,0.0
1902,66,wordnet.topn3,income tax return online taxation revenue enhancement regaining rejoinder comeback on line,0.0
1903,66,wordnet.topn3.replace,income taxation revenue enhancement regaining rejoinder comeback on line,0.0
1904,67,-1,vldl levels,0.1023
1905,67,bt_bing_swahili,VLDL standards,0.0796
1906,67,wordnet.topn3,vldl levels very low density lipoprotein horizontal surface tear down,0.0774
1907,67,tagmee.topn3,vldl levels Very low density lipoprotein,0.0649
1908,67,wiki.topn3,vldl levels chylomicron intermediate density lipoprotein lipoprotein lipase low density lipoprotein,0.0582
1909,67,wiki.topn3.replace,chylomicron intermediate density lipoprotein lipoprotein lipase low density lipoprotein,0.0563
1910,67,glove.topn3,vldl levels chylomicrons mangxamba increases,0.0404
1911,67,sensedisambiguation,vldl very low density lipoprotein levels level,0.0386
1912,67,conceptluster.topn5.3.bm25,vldl levels low density lipoprotein c print dropbox read team,0.0381
1913,67,conceptluster.topn5.3.qld,vldl levels low density lipoprotein c,0.0371
1914,67,conceptnet.topn3,vldl levels very low density lipoprotein biochemistry,0.0331
1915,67,termluster.topn5.3.qld,vldl levels c,0.0306
1916,67,tagmee.topn3.replace,Very low density lipoprotein,0.03
1917,67,termluster.topn5.3.bm25,vldl levels c print dropbox read team,0.0288
1918,67,relevancefeedback.topn10.bm25,vldl levels cholesterol rtv ldl effect high apoav activ,0.0205
1919,67,relevancefeedback.topn10.qld,vldl levels oil ldl cholesterol,0.0162
1920,67,glove.topn3.replace,chylomicrons mangxamba increases,0.0155
1921,67,conceptnet.topn3.replace,very low density lipoprotein biochemistry levels,0.0124
1922,67,sensedisambiguation.replace,very low density lipoprotein level,0.0101
1923,67,word2vec.topn3.replace,vldl concentrations,0.0098
1924,67,wordnet.topn3.replace,very low density lipoprotein horizontal surface tear down,0.0098
1925,67,word2vec.topn3,vldl levels concentrations,0.0075
1926,67,anchor.topn3,vldl levels low dens a monooxygenas alpha monooxygenas,0.0038
1927,67,docluster.topn10.3.qld,vldl levels c oh yd xv,0.0024
1928,67,docluster.topn10.3.bm25,vldl levels c print dropbox read team set imag,0.0023
1929,67,anchor.topn3.replace,low dens a monooxygenas alpha monooxygenas levels,0.0
1930,67,bertqe.topn10.bm25,search atvb home subscript archiv,0.0
1931,67,bertqe.topn10.qld,coronari heart diseas cardiovascular health,0.0
1932,67,bt_nllb_arabic,The VLD levels,0.0
1933,67,bt_nllb_russian,The levels,0.0
1934,68,-1,pvc,0.0338
1935,68,termluster.topn5.3.qld,pvc c,0.004
1936,68,sensedisambiguation,pvc premature ventricular contraction,0.0032
1937,68,sensedisambiguation.replace,premature ventricular contraction,0.0022
1938,68,wiki.topn3.replace,polystyrene polyethylene acrylonitrilbutadienstyrene polyvinyl chloride,0.0002
1939,68,anchor.topn3,pvc closed cel serramenti diquigiovanni sel,0.0
1940,68,anchor.topn3.replace,closed cel serramenti diquigiovanni sel,0.0
1941,68,bertqe.topn10.bm25,buyer supplier import export manufactur,0.0
1942,68,bertqe.topn10.qld,rfc txt network work group,0.0
1943,68,bt_bing_arabic,Plastic,0.0
1944,68,bt_bing_persian,Poke,0.0
1945,68,bt_nllb_arabic,The equipment,0.0
1946,68,bt_nllb_chinese_yue,It s not,0.0
1947,68,bt_nllb_german,Other,0.0
1948,68,bt_nllb_russian,The PFC,0.0
1949,68,docluster.topn10.3.bm25,pvc c print dropbox read team set imag,0.0
1950,68,docluster.topn10.3.qld,pvc c oh yd xv,0.0
1951,68,glove.topn3.replace,polyvinyl polypropylene,0.0
1952,68,relevancefeedback.topn10.bm25,pvc machin cabl cover r nd ball object,0.0
1953,68,relevancefeedback.topn10.qld,pvc object frame cabl atm,0.0
1954,68,termluster.topn5.3.bm25,pvc c print dropbox read team,0.0
1955,68,word2vec.topn3,pvc platic marine grade,0.0
1956,68,word2vec.topn3.replace,platic marine grade,0.0
1957,69,-1,sewing instructions,0.1257
1958,69,sensedisambiguation,sewing sew instructions teaching,0.1194
1959,69,conceptluster.topn5.3.qld,sewing instructions c,0.066
1960,69,termluster.topn5.3.qld,sewing instructions c,0.066
1961,69,relevancefeedback.topn10.qld,sewing instructions instruct jumper etsi work sew,0.0247
1962,69,sensedisambiguation.replace,sew teaching,0.0094
1963,69,conceptluster.topn5.3.bm25,sewing instructions c print dropbox read team,0.007
1964,69,termluster.topn5.3.bm25,sewing instructions c print dropbox read team,0.007
1965,69,conceptnet.topn3,sewing instructions stitch a hobby thimble,0.0048
1966,69,bt_nllb_tamil,Sewing methods,0.001
1967,69,glove.topn3,sewing instructions knitting embroidery,0.0006
1968,69,bertqe.topn10.bm25,welcom dept textil engin professor,0.0
1969,69,bertqe.topn10.qld,sew machin sew suppli boca,0.0
1970,69,bt_nllb_chinese_yue,Follow the instructions,0.0
1971,69,bt_nllb_german,Directives on needle layers,0.0
1972,69,bt_nllb_korean,The line,0.0
1973,69,bt_nllb_persian,The instructions for chewing,0.0
1974,69,conceptnet.topn3.replace,stitch a hobby thimble instructions,0.0
1975,69,docluster.topn10.3.bm25,sewing instructions c print dropbox read team set imag,0.0
1976,69,docluster.topn10.3.qld,sewing instructions c oh yd xv,0.0
1977,69,glove.topn3.replace,knitting embroidery instructions,0.0
1978,69,relevancefeedback.topn10.bm25,sewing instructions jumper class school textil diagram etsi work st,0.0
1979,69,stem.lovins,sew instruc,0.0
1980,69,stem.trunc4,sewi inst,0.0
1981,69,stem.trunc5,sewin instr,0.0
1982,69,tagmee.topn3.replace,,0.0
1983,69,wiki.topn3.replace,,0.0
1984,69,word2vec.topn3,sewing instructions knitting dressmaking directions,0.0
1985,69,word2vec.topn3.replace,knitting dressmaking directions,0.0
1986,69,wordnet.topn3,sewing instructions run up didactics pedagogy statement,0.0
1987,69,wordnet.topn3.replace,run up didactics pedagogy statement,0.0
1988,70,-1,to be or not to be that is the question,0.0
1989,71,-1,living in india,0.0
1990,72,-1,the sun,0.0
1991,73,-1,neil young,0.1458
1992,73,conceptluster.topn5.3.bm25,neil young neil young energi acceler object,0.1452
1993,73,termluster.topn5.3.qld,neil young air,0.1431
1994,73,sensedisambiguation,neil young youthful,0.1287
1995,73,relevancefeedback.topn10.bm25,neil young vox book countri comment,0.1001
1996,73,docluster.topn10.3.qld,neil young air hous travel object,0.0833
1997,73,termluster.topn5.3.bm25,neil young energi acceler object,0.0825
1998,73,docluster.topn10.3.bm25,neil young energi acceler object travel i,0.0704
1999,73,wordnet.topn3,neil young immature offspring Danton True Young,0.0655
2000,73,bt_nllb_chinese_yue,Neil Young is a great guy,0.0592
2001,73,wiki.topn3,neil young crazy horse band members crosby stills nash young members canadian harmonica players neil young,0.0514
2002,73,wiki.topn3.replace,crazy horse band members crosby stills nash young members canadian harmonica players neil young,0.0432
2003,73,wordnet.topn3.replace,neil immature offspring Danton True Young,0.0234
2004,73,sensedisambiguation.replace,neil youthful,0.0208
2005,73,anchor.topn3,neil young spider pig jaavaid bogollagama kimberto nyongani talkmor,0.0188
2006,73,conceptnet.topn3,neil young neilson boy child chick,0.0177
2007,73,bt_bing_swahili,Neil the Younger,0.0053
2008,73,stem.trunc4,neil youn,0.0024
2009,73,glove.topn3,neil young mckenzie http www co mo md us youngsters younger,0.0004
2010,73,anchor.topn3.replace,spider pig jaavaid bogollagama kimberto nyongani talkmor,0.0
2011,73,bertqe.topn10.bm25,marc s blog profil neighbor,0.0
2012,73,bertqe.topn10.qld,ajudarmo vinil neil young american,0.0
2013,73,bt_nllb_arabic,Neal Young,0.0
2014,73,bt_nllb_persian,Young Neal,0.0
2015,73,bt_nllb_russian,Neal Young,0.0
2016,73,conceptnet.topn3.replace,neilson boy child chick,0.0
2017,73,glove.topn3.replace,mckenzie http www co mo md us youngsters younger,0.0
2018,73,word2vec.topn3,neil young bryce trevor elliott younger talented youthful,0.0
2019,73,word2vec.topn3.replace,bryce trevor elliott younger talented youthful,0.0
2020,74,-1,kiwi,0.0007
2021,74,anchor.topn3,kiwi bokutachi apothripa kiwi,0.0002
2022,74,anchor.topn3.replace,bokutachi apothripa kiwi,0.0
2023,74,bertqe.topn10.bm25,subscrib home archiv termin salvat,0.0
2024,74,bertqe.topn10.qld,b women b team total,0.0
2025,74,bt_nllb_arabic,The key,0.0
2026,74,bt_nllb_chinese_yue,Kewey,0.0
2027,74,bt_nllb_german,Other,0.0
2028,74,bt_nllb_korean,You know Kiwi,0.0
2029,74,bt_nllb_persian,What,0.0
2030,74,bt_nllb_russian,What s up,0.0
2031,74,bt_nllb_tamil,the key,0.0
2032,74,conceptluster.topn5.3.bm25,kiwi kiwi energi acceler object,0.0
2033,74,conceptluster.topn5.3.qld,kiwi kiwi air,0.0
2034,74,conceptnet.topn3.replace,edible fruit,0.0
2035,74,docluster.topn10.3.bm25,kiwi energi acceler object travel i,0.0
2036,74,docluster.topn10.3.qld,kiwi air hous travel object,0.0
2037,74,glove.topn3,kiwi k bdb,0.0
2038,74,glove.topn3.replace,k bdb,0.0
2039,74,relevancefeedback.topn10.bm25,kiwi forum blue game indian new us arrai,0.0
2040,74,relevancefeedback.topn10.qld,kiwi sao triangl point page,0.0
2041,74,sensedisambiguation,kiwi new zealander,0.0
2042,74,sensedisambiguation.replace,new zealander,0.0
2043,74,stem.lovins,kiw,0.0
2044,74,stem.paicehusk,kiw,0.0
2045,74,termluster.topn5.3.bm25,kiwi energi acceler object,0.0
2046,74,termluster.topn5.3.qld,kiwi air,0.0
2047,74,wiki.topn3,kiwi reptilia zoo possum tuatara kiwi,0.0
2048,74,wiki.topn3.replace,reptilia zoo possum tuatara kiwi,0.0
2049,75,-1,tornadoes,0.1873
2050,75,glove.topn3,tornadoes storms,0.1598
2051,75,conceptluster.topn5.3.qld,tornadoes air,0.0505
2052,75,termluster.topn5.3.qld,tornadoes air,0.0505
2053,75,word2vec.topn3,tornadoes twisters,0.0223
2054,75,docluster.topn10.3.qld,tornadoes air hous travel object,0.0107
2055,75,relevancefeedback.topn10.qld,tornadoes mo tornado ia,0.01
2056,75,bt_nllb_korean,I m going to have a tornado,0.0074
2057,75,conceptnet.topn3,tornadoes dangerous go to the basement a hurricane,0.0073
2058,75,bertqe.topn10.qld,search on earliest photograph tornado,0.0058
2059,75,relevancefeedback.topn10.bm25,tornadoes view m foosbal tornado mo wind gamertel,0.0029
2060,75,conceptnet.topn3.replace,dangerous go to the basement a hurricane,0.0006
2061,75,bertqe.topn10.bm25,warn through commerci radio weather,0.0003
2062,75,bt_bing_arabic,Hurricanes,0.0
2063,75,bt_bing_tamil,Cyclones,0.0
2064,75,bt_nllb_arabic,Hurricanes,0.0
2065,75,bt_nllb_chinese_yue,The wind,0.0
2066,75,bt_nllb_persian,The storm,0.0
2067,75,bt_nllb_swahili,storms,0.0
2068,75,bt_nllb_tamil,storm,0.0
2069,75,conceptluster.topn5.3.bm25,tornadoes energi acceler object,0.0
2070,75,docluster.topn10.3.bm25,tornadoes energi acceler object travel i,0.0
2071,75,glove.topn3.replace,storms,0.0
2072,75,stem.trunc4,torn,0.0
2073,75,stem.trunc5,torna,0.0
2074,75,tagmee.topn3.replace,,0.0
2075,75,termluster.topn5.3.bm25,tornadoes energi acceler object,0.0
2076,75,wiki.topn3.replace,,0.0
2077,75,word2vec.topn3.replace,twisters,0.0
2078,75,wordnet.topn3,tornadoes crack cocaine crack,0.0
2079,75,wordnet.topn3.replace,crack cocaine crack,0.0
2080,76,-1,raised gardens,0.1493
2081,76,bt_nllb_french,and gardens raised high,0.1303
2082,76,bt_bing_french,Raised Beds,0.1055
2083,76,conceptluster.topn5.3.qld,raised gardens air,0.0795
2084,76,termluster.topn5.3.qld,raised gardens air,0.0795
2085,76,sensedisambiguation,raised resurrect gardens garden,0.0397
2086,76,glove.topn3,raised gardens terrace,0.005
2087,76,conceptnet.topn3,raised gardens upraised up grow vegetables grow flowers plant,0.0041
2088,76,relevancefeedback.topn10.qld,raised gardens annual rais object garden end head type,0.0029
2089,76,bt_bing_chinese_simplified,Elevated garden,0.0014
2090,76,bt_bing_german,Elevated Gardens,0.0014
2091,76,bt_bing_russian,Elevated gardens,0.0014
