,qid,order,query,qld.ndcg
909,39,word2vec.topn3,disneyland hotel Disneyworld themepark DisneyWorld motel,0.0102
910,39,stem.trunc5,disne hotel,0.0077
911,39,word2vec.topn3.replace,Disneyworld themepark DisneyWorld motel,0.0052
912,39,anchor.topn3.replace,attractions tomorrowland attractions adventureland disney s durdiyeva heartburn funct hotel,0.0
913,39,bertqe.topn10.bm25,tripadvisor sign regist now when,0.0
914,39,conceptnet.topn3,disneyland hotel mickey mouse a mouse a rollercoaster,0.0
915,39,conceptnet.topn3.replace,mickey mouse a mouse a rollercoaster hotel,0.0
916,39,glove.topn3.replace,walt disney restaurant,0.0
917,39,stem.trunc4,disn hote,0.0
918,4,-1,toilet,0.1599
919,4,wordnet.topn3,toilet john can lavatory,0.0273
920,4,word2vec.topn3,toilet lavatory bathroom,0.0139
921,4,glove.topn3,toilet bathroom,0.0068
922,4,anchor.topn3,toilet debut böi rolled,0.0
923,4,anchor.topn3.replace,debut böi rolled,0.0
924,4,bertqe.topn10.bm25,p rnu hotel innkvart i,0.0
925,4,bertqe.topn10.qld,system document type number unit,0.0
926,4,bt_bing_chinese_simplified,lavatory,0.0
927,4,bt_nllb_korean,The bathroom,0.0
928,4,conceptluster.topn5.3.bm25,toilet bed dusseldorf hote,0.0
929,4,conceptluster.topn5.3.qld,toilet dusseldorf room apart,0.0
930,4,docluster.topn10.3.bm25,toilet bed dusseldorf hote hotel room,0.0
931,4,docluster.topn10.3.qld,toilet dusseldorf room apart,0.0
932,4,glove.topn3.replace,bathroom,0.0
933,4,relevancefeedback.topn10.bm25,toilet bed dusseldorf hote hotel room,0.0
934,4,relevancefeedback.topn10.qld,toilet dusseldorf room apart,0.0
935,4,stem.lovins,toiles,0.0
936,4,stem.trunc4,toil,0.0
937,4,stem.trunc5,toile,0.0
938,4,tagmee.topn3.replace,,0.0
939,4,termluster.topn5.3.bm25,toilet bed dusseldorf hote,0.0
940,4,termluster.topn5.3.qld,toilet dusseldorf room apart,0.0
941,4,wiki.topn3.replace,,0.0
942,4,word2vec.topn3.replace,lavatory bathroom,0.0
943,4,wordnet.topn3.replace,john can lavatory,0.0
944,40,-1,michworks,0.1695
945,40,bt_bing_chinese_simplified,Michworks Inc,0.1607
946,40,conceptluster.topn5.3.qld,michworks dusseldorf room apart,0.0854
947,40,termluster.topn5.3.qld,michworks dusseldorf room apart,0.0854
948,40,bertqe.topn10.bm25,search histori particular person analyz,0.0
949,40,bertqe.topn10.qld,histori data aol,0.0
950,40,bt_bing_arabic,MicWorks,0.0
951,40,bt_bing_korean,MIHIWORKS,0.0
952,40,bt_bing_persian,Mix,0.0
953,40,bt_bing_russian,Meechworks,0.0
954,40,bt_bing_tamil,Misworks,0.0
955,40,bt_nllb_arabic,Projects,0.0
956,40,bt_nllb_chinese_yue,The factory,0.0
957,40,bt_nllb_french,the factories,0.0
958,40,bt_nllb_german,Meworks,0.0
959,40,bt_nllb_korean,The Mitchwork,0.0
960,40,bt_nllb_malay,work,0.0
961,40,bt_nllb_persian,Industrial workshops,0.0
962,40,bt_nllb_russian,Michelle,0.0
963,40,bt_nllb_tamil,The Bible is a source of inspiration,0.0
964,40,conceptluster.topn5.3.bm25,michworks bed toilet dusseldorf hote,0.0
965,40,docluster.topn10.3.bm25,michworks bed toilet dusseldorf hote hotel room,0.0
966,40,docluster.topn10.3.qld,michworks dusseldorf room apart toilet,0.0
967,40,stem.trunc4,mich,0.0
968,40,stem.trunc5,michw,0.0
969,40,tagmee.topn3.replace,,0.0
970,40,termluster.topn5.3.bm25,michworks bed toilet dusseldorf hote,0.0
971,40,wiki.topn3.replace,,0.0
972,41,-1,orange county convention center,0.228
973,41,conceptluster.topn5.3.qld,orange county convention center orange county convention center dusseldorf room apart,0.2096
974,41,relevancefeedback.topn10.qld,orange county convention center report convent orang counti chart,0.1888
975,41,conceptluster.topn5.3.bm25,orange county convention center orange county convention center bed toilet dusseldorf hote,0.1831
976,41,bt_nllb_malay,orange district convention center,0.1554
977,41,bt_nllb_tamil,Orange District Convention Center,0.1554
978,41,wiki.topn3,orange county convention center florida statroad international drive osceola parkway orange county convention center,0.1474
979,41,anchor.topn3,orange county convention center country venezuela modality deont reconstruction reflex center n v skycab,0.0878
980,41,termluster.topn5.3.qld,orange county convention center dusseldorf room apart,0.0815
981,41,sensedisambiguation,orange county convention conventionality center plaza,0.0708
982,41,wiki.topn3.replace,florida statroad international drive osceola parkway orange county convention center,0.03
983,41,stem.paicehusk,orang county conv cent,0.0241
984,41,glove.topn3,orange county convention center yellow bright sheriff delegates centre,0.0155
985,41,conceptnet.topn3,orange county convention center a color a colour Pumpkins middle capital,0.0147
986,41,bt_nllb_chinese_yue,The State Convention Center,0.0124
987,41,stem.trunc5,orang count conve cente,0.0061
988,41,anchor.topn3.replace,orange county country venezuela modality deont reconstruction reflex center n v skycab,0.0
989,41,bertqe.topn10.bm25,name copi copi sept sent,0.0
990,41,bertqe.topn10.qld,owensboro orang counti anim servic,0.0
991,41,conceptnet.topn3.replace,a color a colour Pumpkins county convention middle capital,0.0
992,41,docluster.topn10.3.bm25,orange county convention center bed toilet dusseldorf hote hotel room,0.0
993,41,docluster.topn10.3.qld,orange county convention center dusseldorf room apart toilet,0.0
994,41,glove.topn3.replace,yellow bright sheriff delegates centre,0.0
995,41,relevancefeedback.topn10.bm25,orange county convention center report event hotel riversid resort from beach colleg,0.0
996,41,sensedisambiguation.replace,orange county conventionality plaza,0.0
997,41,stem.lovins,orang count convens center,0.0
998,41,stem.trunc4,oran coun conv cent,0.0
999,41,termluster.topn5.3.bm25,orange county convention center bed toilet dusseldorf hote,0.0
1000,41,word2vec.topn3,orange county convention center yellow purple blue countywide convetion centre,0.0
1001,41,word2vec.topn3.replace,yellow purple blue countywide convetion centre,0.0
1002,41,wordnet.topn3,orange county convention center Orange River orangish formula conventionality conventionalism revolve about heart and soul pith,0.0
1003,41,wordnet.topn3.replace,Orange River orangish county formula conventionality conventionalism revolve about heart and soul pith,0.0
1004,42,-1,the music man,0.0
1005,43,-1,the secret garden,0.4045
1006,43,relevancefeedback.topn10.qld,the secret garden now movi pdt,0.3964
1007,43,glove.topn3,secret garden supposedly secretly prohertrib,0.3661
1008,43,conceptluster.topn5.3.qld,secret garden secret garden dusseldorf room apart,0.2621
1009,43,stem.paicehusk,the secret gard,0.0104
1010,43,sensedisambiguation,the secret privy garden,0.0082
1011,43,conceptluster.topn5.3.bm25,secret garden secret garden bed toilet dusseldorf hote,0.0081
1012,43,anchor.topn3,secret garden yet moosick army muzzl artworld ōbaku san haaliya,0.0
1013,43,anchor.topn3.replace,yet moosick army muzzl artworld ōbaku san haaliya,0.0
1014,43,bertqe.topn10.bm25,strategi game diamond game hidden,0.0
1015,43,bertqe.topn10.qld,from water garden photo webshot,0.0
1016,43,conceptnet.topn3,secret garden agent flowers plants,0.0
1017,43,conceptnet.topn3.replace,agent flowers plants,0.0
1018,43,docluster.topn10.3.bm25,the secret garden bed toilet dusseldorf hote hotel room,0.0
1019,43,docluster.topn10.3.qld,the secret garden dusseldorf room apart toilet,0.0
1020,43,glove.topn3.replace,supposedly secretly prohertrib,0.0
1021,43,relevancefeedback.topn10.bm25,the secret garden medicin game download i,0.0
1022,43,sensedisambiguation.replace,the privy garden,0.0
1023,43,stem.lovins,th secres gard,0.0
1024,43,stem.trunc4,the secr gard,0.0
1025,43,stem.trunc5,the secre garde,0.0
1026,43,termluster.topn5.3.bm25,secret garden bed toilet dusseldorf hote,0.0
1027,43,termluster.topn5.3.qld,secret garden dusseldorf room apart,0.0
1028,43,word2vec.topn3,secret garden worst kept best kept,0.0
1029,43,word2vec.topn3.replace,worst kept best kept garden,0.0
1030,43,wordnet.topn3,secret garden private arcanum privy,0.0
1031,43,wordnet.topn3.replace,private arcanum privy garden,0.0
1032,44,-1,map of the united states,0.0822
1033,44,bt_bing_korean,USA Map,0.0774
1034,44,conceptnet.topn3,map united states nation country,0.0667
1035,44,conceptnet.topn3.replace,map nation country states,0.0558
1036,44,sensedisambiguation.replace,map of the united department of state,0.0482
1037,44,sensedisambiguation,map of the united states department of state,0.0436
1038,44,relevancefeedback.topn10.qld,map of the united states index state pdo,0.0375
1039,44,tagmee.topn3,map united states United States,0.0369
1040,44,anchor.topn3,map united states zubački w red blu,0.0324
1041,44,wiki.topn3,map united states superpowers former confederations establishments united states united states,0.0317
1042,44,conceptluster.topn5.3.qld,map united states united states dusseldorf room apart,0.0316
1043,44,stem.paicehusk,map of the unit stat,0.0272
1044,44,stem.trunc4,map of the unit stat,0.0272
1045,44,wordnet.topn3,map united states represent single valued function map out link up combine connect body politic express submit,0.0268
1046,44,word2vec.topn3,map united states unified sates states,0.0252
1047,44,termluster.topn5.3.qld,map united states dusseldorf room apart,0.0054
1048,44,anchor.topn3.replace,zubački w red blu united states,0.0
1049,44,bertqe.topn10.bm25,govern health anti corrupt global,0.0
1050,44,bertqe.topn10.qld,championship asian cup qualifi caribbean,0.0
1051,44,bt_bing_arabic,United States Chart,0.0
1052,44,conceptluster.topn5.3.bm25,map united states united states bed toilet dusseldorf hote,0.0
1053,44,docluster.topn10.3.bm25,map of the united states bed toilet dusseldorf hote hotel room,0.0
1054,44,docluster.topn10.3.qld,map of the united states dusseldorf room apart toilet,0.0
1055,44,glove.topn3,map united states states u s united u s,0.0
1056,44,glove.topn3.replace,map states u s united u s,0.0
1057,44,relevancefeedback.topn10.bm25,map of the united states ukrain failov armenia mile hous km,0.0
1058,44,stem.lovins,map of th unit st,0.0
1059,44,tagmee.topn3.replace,United States,0.0
1060,44,termluster.topn5.3.bm25,map united states bed toilet dusseldorf hote,0.0
1061,44,wiki.topn3.replace,superpowers former confederations establishments united states united states,0.0
1062,44,word2vec.topn3.replace,map unified sates states,0.0
1063,44,wordnet.topn3.replace,represent single valued function map out link up combine connect body politic express submit,0.0
1064,45,-1,solar panels,0.278
1065,45,relevancefeedback.topn10.bm25,solar panels scienc physic panel,0.2323
1066,45,wordnet.topn3,solar panels instrument panel dialog box,0.1987
1067,45,word2vec.topn3,solar panels photovoltaic non solar,0.1657
1068,45,word2vec.topn3.replace,photovoltaic non solar panels,0.1479
1069,45,anchor.topn3,solar panels ztj moeba atj,0.097
1070,45,wordnet.topn3.replace,solar instrument panel dialog box,0.0959
1071,45,conceptnet.topn3,solar panels sun energy mola,0.0432
1072,45,bt_nllb_tamil,Solar powered boxes,0.0418
1073,45,stem.lovins,sol panel,0.0327
1074,45,stem.paicehusk,sol panel,0.0327
1075,45,conceptluster.topn5.3.qld,solar panels dusseldorf room apart,0.0151
1076,45,termluster.topn5.3.qld,solar panels dusseldorf room apart,0.0151
1077,45,bt_nllb_german,Solar cells,0.0148
1078,45,anchor.topn3.replace,ztj moeba atj panels,0.0
1079,45,bertqe.topn10.bm25,search go advanc search,0.0
1080,45,bertqe.topn10.qld,advanc search login login creat,0.0
1081,45,bt_nllb_swahili,Sunspots,0.0
1082,45,conceptluster.topn5.3.bm25,solar panels bed toilet dusseldorf hote,0.0
1083,45,conceptnet.topn3.replace,sun energy mola,0.0
1084,45,docluster.topn10.3.bm25,solar panels bed toilet dusseldorf hote hotel room,0.0
1085,45,docluster.topn10.3.qld,solar panels dusseldorf room apart toilet,0.0
1086,45,glove.topn3,solar panels photovoltaic geothermal mirrors,0.0
1087,45,glove.topn3.replace,photovoltaic geothermal mirrors,0.0
1088,45,stem.trunc4,sola pane,0.0
1089,45,tagmee.topn3.replace,,0.0
1090,45,termluster.topn5.3.bm25,solar panels bed toilet dusseldorf hote,0.0
1091,45,wiki.topn3.replace,,0.0
1092,46,-1,alexian brothers hospital,0.5105
1093,46,tagmee.topn3,alexian brothers hospital Alexians Alexians,0.5091
1094,46,termluster.topn5.3.qld,alexian brothers hospital dusseldorf room apart,0.5072
1095,46,conceptluster.topn5.3.bm25,alexian brothers hospital alexians bed toilet dusseldorf hote,0.5036
1096,46,sensedisambiguation,alexian brothers buddy hospital,0.4962
1097,46,anchor.topn3,alexian brothers hospital pizzigani feederl firetrib aleris hamlet smom commandri,0.4924
1098,46,conceptluster.topn5.3.qld,alexian brothers hospital alexians dusseldorf room apart,0.4886
1099,46,wordnet.topn3,alexian brothers hospital blood brother sidekick infirmary,0.4865
1100,46,wordnet.topn3.replace,alexian blood brother sidekick infirmary,0.4711
1101,46,conceptnet.topn3,alexian brothers hospital brethren sistren,0.4639
1102,46,tagmee.topn3.replace,Alexians Alexians,0.4536
1103,46,sensedisambiguation.replace,alexian buddy hospital,0.4117
1104,46,relevancefeedback.topn10.qld,alexian brothers hospital chattanooga stroke,0.3835
1105,46,bt_nllb_tamil,The hospital of the Brotherhood of Alexians,0.3752
1106,46,glove.topn3,alexian brothers hospital peesk gahsh sons medical,0.3686
1107,46,relevancefeedback.topn10.bm25,alexian brothers hospital chattanooga,0.3573
1108,46,bertqe.topn10.qld,our servic alexian brother health,0.3437
1109,46,wiki.topn3,alexian brothers hospital james ambrosdominic aylward tanchelm cistercian saints alexians james ambrosdominic aylward tanchelm cistercian saints alexians,0.3229
1110,46,word2vec.topn3,alexian brothers hospital sisters siblings hosptial,0.3183
1111,46,bertqe.topn10.bm25,alexian brother dominican univers form,0.2519
1112,46,bt_nllb_arabic,The hospital of the Elks Brothers,0.2022
1113,46,docluster.topn10.3.qld,alexian brothers hospital dusseldorf room apart toilet,0.1611
1114,46,termluster.topn5.3.bm25,alexian brothers hospital bed toilet dusseldorf hote,0.1222
1115,46,conceptnet.topn3.replace,alexian brethren sistren hospital,0.0562
1116,46,word2vec.topn3.replace,alexian sisters siblings hosptial,0.0278
1117,46,anchor.topn3.replace,pizzigani feederl firetrib brothers aleris hamlet smom commandri,0.0
1118,46,bt_bing_chinese_simplified,Blossoms Horspittal Alex County Alex Brothers Hospital,0.0
1119,46,bt_bing_tamil,Alexion Brothers Hospital,0.0
1120,46,bt_nllb_french,the Alexia brothers hospital,0.0
1121,46,bt_nllb_german,The Alexic Brothers Hospital,0.0
1122,46,bt_nllb_persian,The hospital of the Alexins,0.0
1123,46,bt_nllb_swahili,Brother Alexia s hospital,0.0
1124,46,docluster.topn10.3.bm25,alexian brothers hospital bed toilet dusseldorf hote hotel room,0.0
1125,46,glove.topn3.replace,peesk gahsh sons medical,0.0
1126,46,stem.lovins,alec brother hospit,0.0
1127,46,stem.paicehusk,alex broth hospit,0.0
1128,46,stem.trunc4,alex brot hosp,0.0
1129,46,stem.trunc5,alexi broth hospi,0.0
1130,46,wiki.topn3.replace,james ambrosdominic aylward tanchelm cistercian saints alexians james ambrosdominic aylward tanchelm cistercian saints alexians,0.0
1131,47,-1,indexed annuity,0.3216
1132,47,bertqe.topn10.qld,equiti index annuiti rank highest,0.308
1133,47,relevancefeedback.topn10.bm25,indexed annuity annuiti more you,0.3009
1134,47,wordnet.topn3,indexed annuity rente,0.3002
1135,47,relevancefeedback.topn10.qld,indexed annuity annuiti,0.2888
1136,47,word2vec.topn3,indexed annuity searchable,0.2678
1137,47,tagmee.topn3,indexed annuity Fixed annuity,0.249
1138,47,wiki.topn3,indexed annuity fixed annuity,0.249
1139,47,conceptluster.topn5.3.qld,indexed annuity fixed annuity dusseldorf room apart,0.2392
1140,47,glove.topn3,indexed annuity abstracted deferred,0.206
1141,47,conceptnet.topn3,indexed annuity nonindexed bigraded,0.1747
1142,47,conceptluster.topn5.3.bm25,indexed annuity fixed annuity bed toilet dusseldorf hote,0.1643
1143,47,tagmee.topn3.replace,Fixed annuity,0.1113
1144,47,wiki.topn3.replace,fixed annuity,0.1113
1145,47,bt_nllb_korean,The indexed annual rate,0.0572
1146,47,termluster.topn5.3.qld,indexed annuity dusseldorf room apart,0.0496
1147,47,bt_bing_persian,Annual Index,0.0175
1148,47,bertqe.topn10.bm25,insur medicar supplement financi plan,0.0
1149,47,bt_bing_arabic,Indexed pension,0.0
1150,47,bt_bing_french,Indexed pension,0.0
1151,47,bt_bing_german,Indexed pension,0.0
1152,47,bt_nllb_arabic,The revised annual,0.0
1153,47,bt_nllb_chinese_yue,The indexed pension,0.0
1154,47,bt_nllb_persian,Indicated yearly,0.0
1155,47,bt_nllb_tamil,Indicative annual amount,0.0
1156,47,conceptnet.topn3.replace,nonindexed bigraded annuity,0.0
1157,47,docluster.topn10.3.bm25,indexed annuity bed toilet dusseldorf hote hotel room,0.0
1158,47,docluster.topn10.3.qld,indexed annuity dusseldorf room apart toilet,0.0
1159,47,glove.topn3.replace,abstracted deferred,0.0
1160,47,stem.lovins,indic annu,0.0
1161,47,stem.paicehusk,index annu,0.0
1162,47,stem.trunc4,inde annu,0.0
1163,47,stem.trunc5,index annui,0.0
1164,47,termluster.topn5.3.bm25,indexed annuity bed toilet dusseldorf hote,0.0
1165,47,word2vec.topn3.replace,searchable annuity,0.0
1166,47,wordnet.topn3.replace,indexed rente,0.0
1167,48,-1,wilson antenna,0.1098
1168,48,bt_bing_swahili,Antenna ya Wilson,0.1029
1169,48,bt_bing_malay,Wilson s antenna,0.1018
1170,48,bt_bing_russian,Wilson s antenna,0.1018
1171,48,bt_nllb_french,Wilson s antenna,0.1018
1172,48,bt_nllb_malay,Wilson s antenna,0.1018
1173,48,relevancefeedback.topn10.bm25,wilson antenna http view mhz pp male,0.0493
1174,48,tagmee.topn3.replace,Robert Woodrow Wilson Antenna radio,0.0437
1175,48,word2vec.topn3,wilson antenna darren richards transmitter,0.037
1176,48,wiki.topn3,wilson antenna richard slansky robert c duncan astrophysicist ignazio ciufolini robert woodrow wilson high frequency transmitter radio frequency antenna radio,0.035
1177,48,conceptnet.topn3,wilson antenna Mount Wilson Thomas Woodrow Wilson aerial,0.0297
1178,48,glove.topn3,wilson antenna miller moore transmitter,0.0152
1179,48,wordnet.topn3,wilson antenna Edward Osborne Wilson President Wilson E O Wilson feeler transmitting aerial,0.008
1180,48,termluster.topn5.3.qld,wilson antenna dusseldorf room apart,0.0076
1181,48,anchor.topn3,wilson antenna yarwyck thalassomona erup antenna transmatch jampro,0.0072
1182,48,anchor.topn3.replace,yarwyck thalassomona erup antenna transmatch jampro,0.0
1183,48,bertqe.topn10.bm25,case charger batteri,0.0
1184,48,bertqe.topn10.qld,case charger batteri,0.0
1185,48,bt_nllb_arabic,I m a fan of Wilson,0.0
1186,48,bt_nllb_chinese_yue,Wilson s skyline is,0.0
1187,48,bt_nllb_german,Other of a kind used for the manufacture of goods,0.0
1188,48,bt_nllb_persian,It s not like that,0.0
1189,48,conceptnet.topn3.replace,Mount Wilson Thomas Woodrow Wilson aerial,0.0
1190,48,docluster.topn10.3.bm25,wilson antenna bed toilet dusseldorf hote hotel room,0.0
1191,48,docluster.topn10.3.qld,wilson antenna dusseldorf room apart toilet,0.0
1192,48,glove.topn3.replace,miller moore transmitter,0.0
1193,48,stem.lovins,wilson anten,0.0
1194,48,stem.paicehusk,wilson antenn,0.0
1195,48,stem.trunc4,wils ante,0.0
1196,48,stem.trunc5,wilso anten,0.0
1197,48,termluster.topn5.3.bm25,wilson antenna bed toilet dusseldorf hote,0.0
1198,48,wiki.topn3.replace,richard slansky robert c duncan astrophysicist ignazio ciufolini robert woodrow wilson high frequency transmitter radio frequency antenna radio,0.0
1199,48,word2vec.topn3.replace,darren richards transmitter,0.0
1200,48,wordnet.topn3.replace,Edward Osborne Wilson President Wilson E O Wilson feeler transmitting aerial,0.0
1201,49,-1,flame designs,0.2795
1202,49,bt_bing_russian,Flame Structures,0.0195
1203,49,anchor.topn3,flame designs pleromella shakunetsu,0.0
1204,49,anchor.topn3.replace,pleromella shakunetsu designs,0.0
1205,49,bertqe.topn10.bm25,new classic tribal classic,0.0
1206,49,bertqe.topn10.qld,browser trust site list free,0.0
1207,49,bt_bing_french,Flame Drawings,0.0
1208,49,bt_bing_malay,Fire design,0.0
1209,49,bt_nllb_arabic,Fire designs,0.0
1210,49,bt_nllb_chinese_yue,Design of burning,0.0
1211,49,bt_nllb_malay,fire design,0.0
1212,49,bt_nllb_persian,Fire designs,0.0
1213,49,bt_nllb_russian,flame fuelled structures,0.0
1214,49,bt_nllb_swahili,fire structures,0.0
1215,49,bt_nllb_tamil,The shape of the flame,0.0
1216,49,conceptluster.topn5.3.bm25,flame designs fire aerospace engineering bed toilet dusseldorf hote,0.0
1217,49,conceptluster.topn5.3.qld,flame designs aerospace engineering fire dusseldorf room apart,0.0
1218,49,conceptnet.topn3,flame designs fire,0.0
1219,49,conceptnet.topn3.replace,fire designs,0.0
1220,49,docluster.topn10.3.bm25,flame designs bed toilet dusseldorf hote hotel room,0.0
1221,49,docluster.topn10.3.qld,flame designs dusseldorf room apart toilet,0.0
1222,49,glove.topn3,flame designs torch lit,0.0
1223,49,glove.topn3.replace,torch lit designs,0.0
1224,49,relevancefeedback.topn10.qld,flame designs i object test design tattoo,0.0
1225,49,sensedisambiguation,flame fire designs purpose,0.0
1226,49,sensedisambiguation.replace,fire purpose,0.0
1227,49,stem.lovins,flam design,0.0
1228,49,stem.paicehusk,flam design,0.0
1229,49,stem.trunc4,flam desi,0.0
1230,49,stem.trunc5,flame desig,0.0
1231,49,tagmee.topn3,flame designs Fire Aerospace engineering,0.0
1232,49,tagmee.topn3.replace,Fire Aerospace engineering,0.0
1233,49,termluster.topn5.3.bm25,flame designs bed toilet dusseldorf hote,0.0
1234,49,termluster.topn5.3.qld,flame designs dusseldorf room apart,0.0
1235,49,wiki.topn3,flame designs disaster smoke sanitary sewer fire american institutof aeronautics astronautics aeronautics astronautics aerospace engineering,0.0
1236,49,wiki.topn3.replace,disaster smoke sanitary sewer fire american institutof aeronautics astronautics aeronautics astronautics aerospace engineering,0.0
1237,49,wordnet.topn3,flame designs flare fire contrive plan,0.0
1238,49,wordnet.topn3.replace,flare fire contrive plan,0.0
1239,5,-1,mitchell college,0.0167
1240,5,bertqe.topn10.bm25,annapoli campu info santa fe,0.0
1241,5,bertqe.topn10.qld,box score newspap box,0.0
1242,5,bt_bing_swahili,Mitchell University,0.0
1243,5,bt_nllb_tamil,Michael College,0.0
1244,5,conceptluster.topn5.3.bm25,mitchell college univers wand us math hunt,0.0
1245,5,conceptluster.topn5.3.qld,mitchell college depauw colleg mi,0.0
1246,5,conceptnet.topn3,mitchell college Maria Mitchell William Mitchell Reginald Joseph Mitchell degree,0.0
1247,5,conceptnet.topn3.replace,Maria Mitchell William Mitchell Reginald Joseph Mitchell degree,0.0
1248,5,docluster.topn10.3.bm25,mitchell college univers wand us math hunt we can annapoli danc data,0.0
1249,5,docluster.topn10.3.qld,mitchell college depauw colleg mi,0.0
1250,5,glove.topn3,mitchell college http www co mo md us collins graduate school,0.0
1251,5,glove.topn3.replace,http www co mo md us collins graduate school,0.0
1252,5,relevancefeedback.topn10.bm25,mitchell college univers wand us math hunt we can annapoli danc data,0.0
1253,5,relevancefeedback.topn10.qld,mitchell college depauw colleg mi,0.0
1254,5,stem.trunc4,mitc coll,0.0
1255,5,stem.trunc5,mitch colle,0.0
1256,5,tagmee.topn3.replace,,0.0
1257,5,termluster.topn5.3.bm25,mitchell college univers wand us math hunt,0.0
1258,5,termluster.topn5.3.qld,mitchell college depauw colleg mi,0.0
1259,5,wiki.topn3.replace,,0.0
1260,5,word2vec.topn3,mitchell college lawrence bradshaw ritchie university,0.0
1261,5,word2vec.topn3.replace,lawrence bradshaw ritchie university,0.0
1262,5,wordnet.topn3,mitchell college William Mitchell Arthur Mitchell,0.0
1263,5,wordnet.topn3.replace,William Mitchell Arthur Mitchell college,0.0
1264,50,-1,dog heat,0.0706
1265,50,conceptnet.topn3,dog heat bark pet fire temperature,0.0612
1266,50,sensedisambiguation,dog pawl heat hotness,0.0376
1267,50,glove.topn3,dog heat cat humidity scorching,0.0228
1268,50,conceptnet.topn3.replace,bark pet fire temperature,0.0227
1269,50,tagmee.topn3,dog heat Dog Estrous cycle,0.0111
1270,50,conceptluster.topn5.3.qld,dog heat estrous cycle dog depauw colleg mi,0.011
1271,50,conceptluster.topn5.3.bm25,dog heat dog estrous cycle univers wand us math hunt,0.0107
1272,50,anchor.topn3,dog heat dog histori tarentella characters benton harrisburg nuclide radiogen,0.0
1273,50,anchor.topn3.replace,dog histori tarentella characters benton harrisburg nuclide radiogen,0.0
1274,50,bertqe.topn10.bm25,sputnik encyclopedia articl citizendium we,0.0
1275,50,bertqe.topn10.qld,result race you yang,0.0
1276,50,bt_bing_arabic,heat,0.0
1277,50,bt_bing_french,Dog Warmth,0.0
1278,50,bt_bing_korean,Dog Hit,0.0
1279,50,bt_bing_persian,The warmth of the dog,0.0
1280,50,bt_nllb_chinese_yue,It s hot,0.0
1281,50,bt_nllb_german,Hot dogs,0.0
1282,50,bt_nllb_korean,Ten dogs,0.0
1283,50,bt_nllb_malay,Hot dog,0.0
1284,50,bt_nllb_swahili,hot dogs,0.0
1285,50,docluster.topn10.3.bm25,dog heat univers wand us math hunt we can annapoli danc data,0.0
1286,50,docluster.topn10.3.qld,dog heat depauw colleg mi,0.0
1287,50,glove.topn3.replace,cat humidity scorching,0.0
1288,50,relevancefeedback.topn10.bm25,dog heat femal clai sputnik vet new,0.0
1289,50,relevancefeedback.topn10.qld,dog heat femal sh team,0.0
1290,50,sensedisambiguation.replace,pawl hotness,0.0
1291,50,tagmee.topn3.replace,Dog Estrous cycle,0.0
1292,50,termluster.topn5.3.bm25,dog heat univers wand us math hunt,0.0
1293,50,termluster.topn5.3.qld,dog heat depauw colleg mi,0.0
1294,50,wiki.topn3,dog heat cat scavengers dogs dog glans penis superfecundation cremaster muscle estrous cycle,0.0
1295,50,wiki.topn3.replace,cat scavengers dogs dog glans penis superfecundation cremaster muscle estrous cycle,0.0
1296,50,word2vec.topn3,dog heat puppy,0.0
1297,50,word2vec.topn3.replace,puppy heat,0.0
1298,50,wordnet.topn3,dog heat andiron hot dog heel estrus ignite passion,0.0
1299,50,wordnet.topn3.replace,andiron hot dog heel estrus ignite passion,0.0
1300,6,-1,kcs,0.0
1301,7,-1,air travel information,0.308
1302,7,bt_bing_german,Information about air travel,0.2987
1303,7,bt_nllb_russian,Information about air travel,0.2987
1304,7,sensedisambiguation,air air travel travel information,0.296
1305,7,sensedisambiguation.replace,air travel travel information,0.2668
1306,7,bt_nllb_swahili,Air travel news,0.231
1307,7,conceptluster.topn5.3.qld,air travel information information airliner,0.195
1308,7,tagmee.topn3,air travel information Airliner Information,0.195
1309,7,conceptluster.topn5.3.bm25,air travel information airliner information energi acceler object,0.1517
1310,7,glove.topn3,air travel information force flying trips provided provide,0.0737
1311,7,wordnet.topn3,air travel information air out bare broadcast journey trip data selective information,0.0549
1312,7,word2vec.topn3,air travel information air water infomation informaton info,0.0546
1313,7,docluster.topn10.3.qld,air travel information hous object,0.0321
1314,7,relevancefeedback.topn10.qld,air travel information hous object,0.0321
1315,7,tagmee.topn3.replace,Airliner Information,0.0306
1316,7,stem.trunc5,air trave infor,0.0266
1317,7,bt_bing_russian,Flight Information,0.0222
1318,7,bt_bing_tamil,Flight Information,0.0222
1319,7,stem.trunc4,air trav info,0.0206
1320,7,conceptnet.topn3,air travel information a gas wind oxygen a highway visit other countries a round trip ticket the Internet news the library,0.0132
1321,7,word2vec.topn3.replace,air water travel infomation informaton info,0.0109
1322,7,termluster.topn5.3.bm25,air travel information energi acceler object,0.0106
1323,7,docluster.topn10.3.bm25,air travel information energi acceler object i,0.0103
1324,7,relevancefeedback.topn10.bm25,air travel information energi acceler object i,0.0103
1325,7,wiki.topn3,air travel information airliners takeoff empennage airliner knowledgmanagement knowledgtransfer information management information,0.0072
1326,7,anchor.topn3,air travel information montasim dabatuyski saban ghire spectrometry перов litli árskógssandur kõvera,0.0
1327,7,anchor.topn3.replace,montasim dabatuyski saban ghire spectrometry перов litli árskógssandur kõvera,0.0
1328,7,bertqe.topn10.bm25,question question,0.0
