,qid,order,query,bm25.ndcg
1234,50,bt_bing_german,Heat for dogs,0.0905
1235,50,bt_bing_malay,dog heat,0.0905
1236,50,bt_bing_russian,Dog Heat,0.0905
1237,50,bt_bing_swahili,Dog heat,0.0905
1238,50,bt_bing_tamil,Dog Heat,0.0905
1239,50,bt_nllb_arabic,The dog heat,0.0905
1240,50,bt_nllb_persian,Dog heat,0.0905
1241,50,bt_nllb_russian,The dog heat,0.0905
1242,50,bt_nllb_tamil,Dog Heat,0.0905
1243,50,original,dog heat,0.0905
1244,50,rm3.topn10.10.0.5.bm25,dog heat,0.0905
1245,50,rm3.topn10.10.0.5.qld,dog heat,0.0905
1246,50,stem.krovetz,dog heat,0.0905
1247,50,stem.lovins,dog heat,0.0905
1248,50,stem.paicehusk,dog heat,0.0905
1249,50,stem.porter,dog heat,0.0905
1250,50,stem.porter2,dog heat,0.0905
1251,50,stem.sstemmer,dog heat,0.0905
1252,50,stem.trunc4,dog heat,0.0905
1253,50,stem.trunc5,dog heat,0.0905
1254,50,thesaurus.topn3,dog heat,0.0905
1255,50,thesaurus.topn3.replace,dog heat,0.0905
1256,6,-1,kcs,0.0
1257,7,-1,air travel information,0.3302
1258,7,sensedisambiguation,air air travel travel information,0.3437
1259,7,bt_bing_arabic,Air Travel Information,0.3302
1260,7,bt_bing_chinese_simplified,Air Travel Information,0.3302
1261,7,bt_bing_french,Air Travel Information,0.3302
1262,7,bt_bing_korean,Air Travel Information,0.3302
1263,7,bt_bing_malay,Air travel information,0.3302
1264,7,bt_bing_persian,Air Travel Information,0.3302
1265,7,bt_nllb_arabic,Air travel information,0.3302
1266,7,bt_nllb_chinese_yue,Air travel information,0.3302
1267,7,bt_nllb_french,Information on air travel,0.3302
1268,7,bt_nllb_german,Air travel information,0.3302
1269,7,bt_nllb_korean,Air travel information,0.3302
1270,7,bt_nllb_malay,Air travel information,0.3302
1271,7,bt_nllb_persian,Air travel information,0.3302
1272,7,bt_nllb_tamil,Air travel information,0.3302
1273,7,original,air travel information,0.3302
1274,7,rm3.topn10.10.0.5.bm25,air travel information,0.3302
1275,7,rm3.topn10.10.0.5.qld,air travel information,0.3302
1276,7,stem.krovetz,air travel information,0.3302
1277,7,stem.lovins,air travel inform,0.3302
1278,7,stem.paicehusk,air travel inform,0.3302
1279,7,stem.porter,air travel inform,0.3302
1280,7,stem.porter2,air travel inform,0.3302
1281,7,stem.sstemmer,air travel information,0.3302
1282,7,termluster.topn5.3.qld,air travel information,0.3302
1283,7,thesaurus.topn3,air travel information,0.3302
1284,7,thesaurus.topn3.replace,air travel information,0.3302
1285,8,-1,appraisals,0.0
1286,8,conceptnet.topn3,appraisals establish a worth,0.0146
1287,9,-1,used car parts,0.1153
1288,9,bt_nllb_chinese_yue,With car parts,0.1535
1289,9,bt_nllb_russian,parts for cars,0.1535
1290,9,conceptluster.topn5.3.qld,used car parts part,0.1366
1291,9,termluster.topn5.3.qld,used car parts part,0.1366
1292,9,bt_bing_korean,Used Car Parts,0.1153
1293,9,bt_bing_malay,used car parts,0.1153
1294,9,bt_bing_swahili,Used car parts,0.1153
1295,9,bt_bing_tamil,Used Car Parts,0.1153
1296,9,bt_nllb_arabic,Used car parts,0.1153
1297,9,bt_nllb_french,used car parts,0.1153
1298,9,bt_nllb_korean,Used car parts,0.1153
1299,9,bt_nllb_malay,Used car parts,0.1153
1300,9,bt_nllb_persian,Used car parts,0.1153
1301,9,original,used car parts,0.1153
1302,9,rm3.topn10.10.0.5.bm25,used car parts,0.1153
1303,9,rm3.topn10.10.0.5.qld,used car parts,0.1153
1304,9,stem.krovetz,use car parts,0.1153
1305,9,stem.lovins,us car part,0.1153
1306,9,stem.paicehusk,us car part,0.1153
1307,9,stem.porter,us car part,0.1153
1308,9,stem.porter2,use car part,0.1153
1309,9,stem.sstemmer,used car part,0.1153
1310,9,stem.trunc4,used car part,0.1153
1311,9,stem.trunc5,used car parts,0.1153
1312,9,tagmee.topn3,used car parts,0.1153
1313,9,thesaurus.topn3,used car parts,0.1153
1314,9,thesaurus.topn3.replace,used car parts,0.1153
1315,9,wiki.topn3,used car parts,0.1153
1316,51,-1,horse hooves,0.2527
1317,51,sensedisambiguation,horse sawhorse hooves hoof,0.274
1318,51,relevancefeedback.topn10.bm25,horse hooves last hoof hors lamp,0.2728
1319,51,wordnet.topn3,horse hooves sawhorse sawbuck gymnastic horse hoof,0.2625
1320,51,bt_bing_arabic,Horse hooves,0.2527
1321,51,bt_bing_french,Horse hooves,0.2527
1322,51,bt_bing_malay,Horse hooves,0.2527
1323,51,bt_bing_persian,Horse Hooves,0.2527
1324,51,bt_bing_russian,Horses hooves,0.2527
1325,51,bt_bing_swahili,Hooves of horses,0.2527
1326,51,bt_bing_tamil,Horse hooves,0.2527
1327,51,original,horse hooves,0.2527
1328,51,rm3.topn10.10.0.5.bm25,horse hooves,0.2527
1329,51,rm3.topn10.10.0.5.qld,horse hooves,0.2527
1330,51,stem.krovetz,horse hooves,0.2527
1331,51,stem.sstemmer,horse hoove,0.2527
1332,51,stem.trunc5,horse hoove,0.2527
1333,51,tagmee.topn3,horse hooves,0.2527
1334,51,thesaurus.topn3,horse hooves,0.2527
1335,51,thesaurus.topn3.replace,horse hooves,0.2527
1336,51,wiki.topn3,horse hooves,0.2527
1337,52,-1,avp,0.4045
1338,52,bt_bing_chinese_simplified,AVP,0.4045
1339,52,bt_bing_french,AVP,0.4045
1340,52,bt_bing_german,AVP,0.4045
1341,52,bt_bing_malay,AVP,0.4045
1342,52,bt_bing_persian,AVP,0.4045
1343,52,bt_bing_swahili,AVP,0.4045
1344,52,bt_bing_tamil,AVP,0.4045
1345,52,original,avp,0.4045
1346,52,rm3.topn10.10.0.5.bm25,avp,0.4045
1347,52,rm3.topn10.10.0.5.qld,avp,0.4045
1348,52,sensedisambiguation,avp,0.4045
1349,52,sensedisambiguation.replace,avp,0.4045
1350,52,stem.krovetz,avp,0.4045
1351,52,stem.lovins,avp,0.4045
1352,52,stem.paicehusk,avp,0.4045
1353,52,stem.porter,avp,0.4045
1354,52,stem.porter2,avp,0.4045
1355,52,stem.sstemmer,avp,0.4045
1356,52,stem.trunc4,avp,0.4045
1357,52,stem.trunc5,avp,0.4045
1358,52,thesaurus.topn3,avp,0.4045
1359,52,thesaurus.topn3.replace,avp,0.4045
1360,52,wordnet.topn3,avp,0.4045
1361,52,wordnet.topn3.replace,avp,0.4045
1362,53,-1,discovery channel store,0.2161
1363,53,bt_bing_arabic,Discovery Channel Store,0.2161
1364,53,bt_bing_french,Discovery Channel Store,0.2161
1365,53,bt_bing_german,Discovery Channel Store,0.2161
1366,53,bt_bing_korean,Discovery Channel Store,0.2161
1367,53,bt_bing_malay,Discovery Channel Store,0.2161
1368,53,bt_bing_persian,Discovery Channel Store,0.2161
1369,53,bt_bing_russian,Discovery Channel Store,0.2161
1370,53,bt_bing_tamil,Discovery Channel Store,0.2161
1371,53,original,discovery channel store,0.2161
1372,53,rm3.topn10.10.0.5.bm25,discovery channel store,0.2161
1373,53,rm3.topn10.10.0.5.qld,discovery channel store,0.2161
1374,53,stem.krovetz,discovery channel store,0.2161
1375,53,stem.porter,discoveri channel store,0.2161
1376,53,stem.porter2,discoveri channel store,0.2161
1377,53,stem.sstemmer,discovery channel store,0.2161
1378,53,thesaurus.topn3,discovery channel store,0.2161
1379,53,thesaurus.topn3.replace,discovery channel store,0.2161
1380,54,-1,president of the united states,0.1184
1381,54,sensedisambiguation,president president of the united states of the united states state,0.1365
1382,54,bt_bing_arabic,President of the United States,0.1184
1383,54,bt_bing_chinese_simplified,President of the United States,0.1184
1384,54,bt_bing_french,President of the United States,0.1184
1385,54,bt_bing_german,President of the United States,0.1184
1386,54,bt_bing_malay,President of the United States,0.1184
1387,54,bt_bing_persian,President of the United States,0.1184
1388,54,bt_bing_swahili,President of the United States,0.1184
1389,54,bt_bing_tamil,President of the United States,0.1184
1390,54,bt_nllb_arabic,President of the United States,0.1184
1391,54,bt_nllb_chinese_yue,The President of the United States,0.1184
1392,54,bt_nllb_french,President of the United States,0.1184
1393,54,bt_nllb_german,President of the United States,0.1184
1394,54,bt_nllb_korean,The President of the United States,0.1184
1395,54,bt_nllb_malay,President of the United States,0.1184
1396,54,bt_nllb_persian,The President of the United States,0.1184
1397,54,bt_nllb_russian,The President of the United States,0.1184
1398,54,bt_nllb_swahili,president of the United States,0.1184
1399,54,bt_nllb_tamil,President of the United States,0.1184
1400,54,original,president of the united states,0.1184
1401,54,rm3.topn10.10.0.5.bm25,president of the united states,0.1184
1402,54,rm3.topn10.10.0.5.qld,president of the united states,0.1184
1403,54,stem.krovetz,president of the united states,0.1184
1404,54,stem.porter,presid of the unit state,0.1184
1405,54,stem.porter2,presid of the unit state,0.1184
1406,54,stem.sstemmer,president of the united state,0.1184
1407,54,tagmee.topn3,president united states President of the United States,0.1184
1408,54,tagmee.topn3.replace,President of the United States,0.1184
1409,54,thesaurus.topn3,president united states,0.1184
1410,54,thesaurus.topn3.replace,president united states,0.1184
1411,55,-1,iron,0.0204
1412,55,bt_bing_arabic,iron,0.0204
1413,55,bt_bing_chinese_simplified,iron,0.0204
1414,55,bt_bing_french,iron,0.0204
1415,55,bt_bing_german,Iron,0.0204
1416,55,bt_bing_korean,iron,0.0204
1417,55,bt_bing_malay,Iron,0.0204
1418,55,bt_bing_persian,Iron,0.0204
1419,55,bt_bing_russian,iron,0.0204
1420,55,bt_bing_swahili,Iron,0.0204
1421,55,bt_bing_tamil,iron,0.0204
1422,55,bt_nllb_arabic,The iron,0.0204
1423,55,bt_nllb_chinese_yue,The iron,0.0204
1424,55,bt_nllb_french,iron,0.0204
1425,55,bt_nllb_german,Iron,0.0204
1426,55,bt_nllb_korean,Iron,0.0204
1427,55,bt_nllb_malay,Iron,0.0204
1428,55,bt_nllb_persian,Iron,0.0204
1429,55,bt_nllb_russian,The iron,0.0204
1430,55,bt_nllb_swahili,iron,0.0204
1431,55,bt_nllb_tamil,iron,0.0204
1432,55,original,iron,0.0204
1433,55,rm3.topn10.10.0.5.bm25,iron,0.0204
1434,55,rm3.topn10.10.0.5.qld,iron,0.0204
1435,55,sensedisambiguation,iron,0.0204
1436,55,sensedisambiguation.replace,iron,0.0204
1437,55,stem.krovetz,iron,0.0204
1438,55,stem.lovins,iron,0.0204
1439,55,stem.paicehusk,iron,0.0204
1440,55,stem.porter,iron,0.0204
1441,55,stem.porter2,iron,0.0204
1442,55,stem.sstemmer,iron,0.0204
1443,55,stem.trunc4,iron,0.0204
1444,55,stem.trunc5,iron,0.0204
1445,55,tagmee.topn3,iron,0.0204
1446,55,thesaurus.topn3,iron,0.0204
1447,55,thesaurus.topn3.replace,iron,0.0204
1448,55,wiki.topn3,iron,0.0204
1449,56,-1,uss yorktown charleston sc,0.0339
1450,56,tagmee.topn3.replace,USS Yorktown CV Charleston South Carolina,0.1939
1451,56,bt_bing_german,USS Yorktown Charleston United States of America,0.1655
1452,56,tagmee.topn3,uss yorktown charleston sc USS Yorktown CV Charleston South Carolina,0.1559
1453,56,conceptluster.topn5.3.bm25,uss yorktown charleston sc charleston south carolina uss yorktown cv univers wand us math hunt,0.1524
1454,56,conceptluster.topn5.3.qld,uss yorktown charleston sc charleston south carolina uss yorktown cv depauw colleg mi,0.1523
1455,56,relevancefeedback.topn10.bm25,uss yorktown charleston sc carolina program aircraft pleasant discharg museum,0.1501
1456,56,bertqe.topn10.qld,yorktown jcpenni yorktown yorktown theater,0.1482
1457,56,relevancefeedback.topn10.qld,uss yorktown charleston sc n pleasant aircraft carolina,0.1264
1458,56,bt_bing_chinese_simplified,USS Charleston Yorktown,0.1259
1459,56,wordnet.topn3,uss yorktown charleston sc US USA United States siege of Yorktown capital of West Virginia scandium South Carolina,0.1196
1460,56,conceptnet.topn3,uss yorktown charleston sc state css Security Council scandium,0.1104
1461,56,glove.topn3,uss yorktown charleston sc destroyer u s s williamsburg savannah s c karlsruher djecr,0.0622
1462,56,conceptnet.topn3.replace,state css yorktown charleston Security Council scandium,0.0398
1463,56,bt_bing_arabic,USS Yorktown Charleston SC,0.0339
1464,56,bt_bing_french,USS Yorktown Charleston SC,0.0339
1465,56,bt_bing_korean,USS Yorktown Charleston SC,0.0339
1466,56,bt_bing_malay,USS Yorktown Charleston SC,0.0339
1467,56,bt_bing_persian,USS Yorktown Charleston SC,0.0339
1468,56,bt_bing_tamil,USS Yorktown Charleston SC,0.0339
1469,56,bt_nllb_malay,USs Yorktown Charleston SC,0.0339
1470,56,original,uss yorktown charleston sc,0.0339
1471,56,rm3.topn10.10.0.5.bm25,uss yorktown charleston sc,0.0339
1472,56,rm3.topn10.10.0.5.qld,uss yorktown charleston sc,0.0339
1473,56,stem.krovetz,uss yorktown charleston sc,0.0339
1474,56,stem.paicehusk,uss yorktown charleston sc,0.0339
1475,56,stem.porter,uss yorktown charleston sc,0.0339
1476,56,stem.porter2,uss yorktown charleston sc,0.0339
1477,56,stem.sstemmer,uss yorktown charleston sc,0.0339
1478,56,thesaurus.topn3,uss yorktown charleston sc,0.0339
1479,56,thesaurus.topn3.replace,uss yorktown charleston sc,0.0339
1480,57,-1,ct jobs,0.2232
1481,57,bt_bing_arabic,CT Jobs,0.2232
1482,57,bt_bing_german,CT Jobs,0.2232
1483,57,bt_bing_korean,CT Jobs,0.2232
1484,57,bt_bing_malay,CT Jobs,0.2232
1485,57,bt_bing_russian,CT Jobs,0.2232
1486,57,bt_bing_tamil,CT Jobs,0.2232
1487,57,original,ct jobs,0.2232
1488,57,rm3.topn10.10.0.5.bm25,ct jobs,0.2232
1489,57,rm3.topn10.10.0.5.qld,ct jobs,0.2232
1490,57,stem.krovetz,ct job,0.2232
1491,57,stem.lovins,ct job,0.2232
1492,57,stem.paicehusk,ct job,0.2232
1493,57,stem.porter,ct job,0.2232
1494,57,stem.porter2,ct job,0.2232
1495,57,stem.sstemmer,ct job,0.2232
1496,57,stem.trunc4,ct jobs,0.2232
1497,57,stem.trunc5,ct jobs,0.2232
1498,57,thesaurus.topn3,ct jobs,0.2232
1499,57,thesaurus.topn3.replace,ct jobs,0.2232
1500,58,-1,penguins,0.0952
1501,58,anchor.topn3,penguins,0.0952
1502,58,anchor.topn3.replace,penguins,0.0952
1503,58,bt_bing_arabic,Penguins,0.0952
1504,58,bt_bing_chinese_simplified,penguin,0.0952
1505,58,bt_bing_french,Penguins,0.0952
1506,58,bt_bing_german,Penguins,0.0952
1507,58,bt_bing_korean,penguin,0.0952
1508,58,bt_bing_malay,Penguin,0.0952
1509,58,bt_bing_persian,Penguin,0.0952
1510,58,bt_bing_russian,Penguins,0.0952
1511,58,bt_bing_swahili,Penguins,0.0952
1512,58,bt_bing_tamil,Penguins,0.0952
1513,58,bt_nllb_arabic,The penguin,0.0952
1514,58,bt_nllb_french,Penguins,0.0952
1515,58,bt_nllb_german,Penguins,0.0952
1516,58,bt_nllb_korean,Penguins,0.0952
1517,58,bt_nllb_malay,penguins,0.0952
1518,58,bt_nllb_persian,Penguins,0.0952
1519,58,bt_nllb_russian,The penguins,0.0952
1520,58,bt_nllb_swahili,penguin,0.0952
1521,58,bt_nllb_tamil,The penguins,0.0952
1522,58,original,penguins,0.0952
1523,58,rm3.topn10.10.0.5.bm25,penguins,0.0952
1524,58,rm3.topn10.10.0.5.qld,penguins,0.0952
1525,58,sensedisambiguation,penguins penguin,0.0952
1526,58,sensedisambiguation.replace,penguin,0.0952
1527,58,stem.krovetz,penguin,0.0952
1528,58,stem.lovins,penguin,0.0952
1529,58,stem.paicehusk,penguin,0.0952
1530,58,stem.porter,penguin,0.0952
1531,58,stem.porter2,penguin,0.0952
1532,58,stem.sstemmer,penguin,0.0952
1533,58,tagmee.topn3,penguins,0.0952
1534,58,thesaurus.topn3,penguins,0.0952
1535,58,thesaurus.topn3.replace,penguins,0.0952
1536,58,wiki.topn3,penguins,0.0952
1537,58,wordnet.topn3,penguins,0.0952
1538,58,wordnet.topn3.replace,penguins,0.0952
1539,59,-1,how to build a fence,0.0648
1540,59,tagmee.topn3,build fence,0.0812
1541,59,thesaurus.topn3,build fence,0.0812
1542,59,thesaurus.topn3.replace,build fence,0.0812
1543,59,wiki.topn3,build fence,0.0812
1544,59,bt_bing_arabic,How to build a fence,0.0648
1545,59,bt_bing_chinese_simplified,How to build a fence,0.0648
1546,59,bt_bing_french,How to Build a Fence,0.0648
1547,59,bt_bing_german,How to build a fence,0.0648
1548,59,bt_bing_malay,How to build a fence,0.0648
1549,59,bt_bing_persian,How to build a fence,0.0648
1550,59,bt_bing_russian,How to Build a Fence,0.0648
1551,59,bt_bing_swahili,How to build a fence,0.0648
1552,59,bt_bing_tamil,How to build a fence,0.0648
1553,59,bt_nllb_arabic,How to build a fence,0.0648
1554,59,bt_nllb_french,how to build a fence,0.0648
1555,59,bt_nllb_german,How to Build a Fence,0.0648
1556,59,bt_nllb_korean,How to Build a Fence,0.0648
1557,59,bt_nllb_malay,How to build a fence,0.0648
1558,59,bt_nllb_persian,How to build a fence,0.0648
1559,59,bt_nllb_russian,How to build a fence,0.0648
1560,59,original,how to build a fence,0.0648
1561,59,rm3.topn10.10.0.5.bm25,how to build a fence,0.0648
1562,59,rm3.topn10.10.0.5.qld,how to build a fence,0.0648
1563,59,stem.krovetz,how to build a fence,0.0648
1564,59,stem.lovins,how to build a fenc,0.0648
1565,59,stem.porter,how to build a fenc,0.0648
1566,59,stem.porter2,how to build a fenc,0.0648
1567,59,stem.sstemmer,how to build a fence,0.0648
1568,59,stem.trunc5,how to build a fence,0.0648
1569,60,-1,bellevue,0.1521
1570,60,anchor.topn3,bellevue,0.1521
1571,60,anchor.topn3.replace,bellevue,0.1521
1572,60,bt_bing_arabic,Bellevue,0.1521
1573,60,bt_bing_chinese_simplified,Bellevue,0.1521
1574,60,bt_bing_french,Bellevue,0.1521
1575,60,bt_bing_german,Bellevue,0.1521
1576,60,bt_bing_korean,Bellevue,0.1521
1577,60,bt_bing_malay,Bellevue,0.1521
1578,60,bt_bing_persian,Bellevue,0.1521
1579,60,bt_bing_russian,Bellevue,0.1521
1580,60,bt_bing_swahili,Bellevue,0.1521
1581,60,bt_nllb_french,Bellevue,0.1521
1582,60,bt_nllb_german,Bellevue,0.1521
1583,60,bt_nllb_korean,Bellevue,0.1521
1584,60,bt_nllb_malay,Bellevue is,0.1521
1585,60,bt_nllb_swahili,Bellevue,0.1521
1586,60,original,bellevue,0.1521
1587,60,rm3.topn10.10.0.5.bm25,bellevue,0.1521
1588,60,rm3.topn10.10.0.5.qld,bellevue,0.1521
1589,60,sensedisambiguation,bellevue,0.1521
1590,60,sensedisambiguation.replace,bellevue,0.1521
1591,60,stem.krovetz,bellevue,0.1521
1592,60,stem.lovins,bellevu,0.1521
1593,60,stem.paicehusk,bellevu,0.1521
1594,60,stem.porter,bellevu,0.1521
1595,60,stem.porter2,bellevu,0.1521
1596,60,stem.sstemmer,bellevue,0.1521
1597,60,tagmee.topn3,bellevue,0.1521
1598,60,thesaurus.topn3,bellevue,0.1521
1599,60,thesaurus.topn3.replace,bellevue,0.1521
1600,60,wiki.topn3,bellevue,0.1521
1601,60,word2vec.topn3,bellevue,0.1521
1602,60,word2vec.topn3.replace,bellevue,0.1521
1603,60,wordnet.topn3,bellevue,0.1521
1604,60,wordnet.topn3.replace,bellevue,0.1521
1605,61,-1,worm,0.1001
1606,61,bt_bing_arabic,worm,0.1001
1607,61,bt_bing_chinese_simplified,worm,0.1001
1608,61,bt_bing_french,worm,0.1001
1609,61,bt_bing_german,Worm,0.1001
1610,61,bt_bing_korean,worm,0.1001
1611,61,bt_bing_malay,Worms,0.1001
1612,61,bt_bing_russian,worm,0.1001
1613,61,bt_bing_swahili,Worms,0.1001
1614,61,bt_bing_tamil,worm,0.1001
1615,61,bt_nllb_arabic,The worm,0.1001
1616,61,bt_nllb_chinese_yue,The worm,0.1001
1617,61,bt_nllb_malay,worms,0.1001
1618,61,bt_nllb_persian,The worm,0.1001
1619,61,bt_nllb_russian,The worm,0.1001
1620,61,original,worm,0.1001
1621,61,rm3.topn10.10.0.5.bm25,worm,0.1001
1622,61,rm3.topn10.10.0.5.qld,worm,0.1001
1623,61,sensedisambiguation,worm,0.1001
1624,61,sensedisambiguation.replace,worm,0.1001
1625,61,stem.krovetz,worm,0.1001
1626,61,stem.lovins,worm,0.1001
1627,61,stem.paicehusk,worm,0.1001
1628,61,stem.porter,worm,0.1001
1629,61,stem.porter2,worm,0.1001
1630,61,stem.sstemmer,worm,0.1001
1631,61,stem.trunc4,worm,0.1001
1632,61,stem.trunc5,worm,0.1001
1633,61,tagmee.topn3,worm,0.1001
1634,61,thesaurus.topn3,worm,0.1001
1635,61,thesaurus.topn3.replace,worm,0.1001
1636,61,wiki.topn3,worm,0.1001
1637,62,-1,texas border patrol,0.4528
1638,62,tagmee.topn3.replace,Texas United States Border Patrol,0.5067
1639,62,tagmee.topn3,texas border patrol Texas United States Border Patrol,0.4909
1640,62,conceptluster.topn5.3.qld,texas border patrol united states border patrol texas c,0.4809
1641,62,bt_bing_arabic,Texas Border Patrol,0.4528
1642,62,bt_bing_chinese_simplified,Texas Border Patrol,0.4528
1643,62,bt_bing_french,Texas Border Patrol,0.4528
1644,62,bt_bing_german,Texas Border Patrol,0.4528
1645,62,bt_bing_korean,Texas Border Patrol,0.4528
1646,62,bt_bing_malay,Texas Border Patrol,0.4528
1647,62,bt_bing_persian,Texas Border Patrol,0.4528
1648,62,bt_bing_russian,Texas Border Patrol,0.4528
1649,62,bt_bing_swahili,Texas Border Patrol,0.4528
1650,62,bt_bing_tamil,Texas Border Patrol,0.4528
1651,62,bt_nllb_arabic,Border Patrol in Texas,0.4528
1652,62,bt_nllb_french,Texas Border Patrol,0.4528
1653,62,bt_nllb_german,Texas Border Patrol,0.4528
1654,62,bt_nllb_korean,Texas Border Patrol,0.4528
1655,62,bt_nllb_malay,Texas Border Patrol,0.4528
1656,62,bt_nllb_persian,Texas border patrol,0.4528
1657,62,bt_nllb_russian,Texas Border Patrol,0.4528
1658,62,bt_nllb_tamil,Texas Border Patrol,0.4528
1659,62,original,texas border patrol,0.4528
1660,62,relevancefeedback.topn10.qld,texas border patrol,0.4528
1661,62,rm3.topn10.10.0.5.bm25,texas border patrol,0.4528
1662,62,rm3.topn10.10.0.5.qld,texas border patrol,0.4528
1663,62,stem.krovetz,texas border patrol,0.4528
1664,62,stem.porter,texa border patrol,0.4528
1665,62,stem.porter2,texa border patrol,0.4528
1666,62,stem.sstemmer,texa border patrol,0.4528
1667,62,thesaurus.topn3,texas border patrol,0.4528
1668,62,thesaurus.topn3.replace,texas border patrol,0.4528
1669,63,-1,flushing,0.1926
1670,63,tagmee.topn3,flushing Flushing Queens,0.3192
1671,63,tagmee.topn3.replace,Flushing Queens,0.2785
1672,63,conceptluster.topn5.3.qld,flushing flushing queens c,0.2528
1673,63,anchor.topn3,flushing,0.1926
1674,63,anchor.topn3.replace,flushing,0.1926
1675,63,bt_bing_french,Flushing,0.1926
1676,63,bt_bing_korean,Flushing,0.1926
1677,63,bt_bing_malay,flushing,0.1926
1678,63,bt_bing_persian,Flushing,0.1926
1679,63,bt_bing_russian,flushing,0.1926
1680,63,bt_bing_swahili,flushing,0.1926
1681,63,bt_bing_tamil,Flushing,0.1926
1682,63,conceptnet.topn3,flushing,0.1926
1683,63,conceptnet.topn3.replace,flushing,0.1926
1684,63,original,flushing,0.1926
1685,63,rm3.topn10.10.0.5.bm25,flushing,0.1926
1686,63,rm3.topn10.10.0.5.qld,flushing,0.1926
1687,63,stem.krovetz,flush,0.1926
1688,63,stem.lovins,flush,0.1926
1689,63,stem.paicehusk,flush,0.1926
1690,63,stem.porter,flush,0.1926
1691,63,stem.porter2,flush,0.1926
1692,63,stem.sstemmer,flushing,0.1926
1693,63,stem.trunc5,flush,0.1926
1694,63,thesaurus.topn3,flushing,0.1926
1695,63,thesaurus.topn3.replace,flushing,0.1926
1696,63,word2vec.topn3,flushing,0.1926
1697,63,word2vec.topn3.replace,flushing,0.1926
1698,64,-1,moths,0.1796
1699,64,anchor.topn3,moths,0.1796
1700,64,anchor.topn3.replace,moths,0.1796
1701,64,bt_bing_arabic,Moths,0.1796
1702,64,bt_bing_chinese_simplified,Moths,0.1796
1703,64,bt_bing_german,Moths,0.1796
1704,64,bt_bing_korean,Moths,0.1796
1705,64,bt_bing_russian,Moths,0.1796
1706,64,bt_bing_swahili,moth,0.1796
1707,64,bt_bing_tamil,Moths,0.1796
1708,64,original,moths,0.1796
1709,64,rm3.topn10.10.0.5.bm25,moths,0.1796
1710,64,rm3.topn10.10.0.5.qld,moths,0.1796
1711,64,sensedisambiguation,moths moth,0.1796
1712,64,sensedisambiguation.replace,moth,0.1796
1713,64,stem.krovetz,moth,0.1796
1714,64,stem.lovins,moth,0.1796
1715,64,stem.paicehusk,moth,0.1796
1716,64,stem.porter,moth,0.1796
1717,64,stem.porter2,moth,0.1796
1718,64,stem.sstemmer,moth,0.1796
1719,64,stem.trunc4,moth,0.1796
1720,64,stem.trunc5,moths,0.1796
1721,64,tagmee.topn3,moths,0.1796
1722,64,thesaurus.topn3,moths,0.1796
1723,64,thesaurus.topn3.replace,moths,0.1796
1724,64,wiki.topn3,moths,0.1796
1725,64,wordnet.topn3,moths,0.1796
1726,64,wordnet.topn3.replace,moths,0.1796
1727,65,-1,korean language,0.0968
1728,65,glove.topn3,korean language korea word,0.3876
1729,65,wiki.topn3,korean language languages north korea languages korea buyeo languages korean language,0.2567
1730,65,wiki.topn3.replace,languages north korea languages korea buyeo languages korean language,0.1682
1731,65,conceptluster.topn5.3.qld,korean language korean language c,0.1106
1732,65,bt_bing_arabic,Korean language,0.0968
1733,65,bt_bing_french,Korean Language,0.0968
1734,65,bt_bing_german,Korean language,0.0968
1735,65,bt_bing_persian,Korean language,0.0968
1736,65,bt_bing_swahili,Korean language,0.0968
1737,65,bt_bing_tamil,Korean language,0.0968
1738,65,bt_nllb_arabic,Korean language,0.0968
1739,65,bt_nllb_french,Korean language,0.0968
1740,65,bt_nllb_german,Korean language,0.0968
1741,65,bt_nllb_persian,Korean language,0.0968
1742,65,bt_nllb_russian,Korean language,0.0968
1743,65,bt_nllb_tamil,Korean language,0.0968
1744,65,original,korean language,0.0968
1745,65,rm3.topn10.10.0.5.bm25,korean language,0.0968
1746,65,rm3.topn10.10.0.5.qld,korean language,0.0968
1747,65,stem.porter,korean languag,0.0968
1748,65,stem.porter2,korean languag,0.0968
1749,65,stem.sstemmer,korean language,0.0968
1750,65,tagmee.topn3,korean language Korean language,0.0968
1751,65,tagmee.topn3.replace,Korean language,0.0968
1752,65,thesaurus.topn3,korean language,0.0968
1753,65,thesaurus.topn3.replace,korean language,0.0968
1754,66,-1,income tax return online,0.0297
1755,66,bt_nllb_chinese_yue,Tax returns online,0.0391
1756,66,conceptluster.topn5.3.bm25,income tax return online tax return united states income tax c print dropbox read team,0.0386
1757,66,bt_bing_arabic,Online income tax return,0.0297
1758,66,bt_bing_chinese_simplified,Online income tax returns,0.0297
1759,66,bt_bing_french,Online income tax return,0.0297
1760,66,bt_bing_german,Income tax return online,0.0297
1761,66,bt_bing_korean,Income Tax Return Online,0.0297
1762,66,bt_bing_malay,online income tax return,0.0297
1763,66,bt_bing_persian,Income Tax Returns Online,0.0297
1764,66,bt_bing_russian,Online Income Tax Return,0.0297
1765,66,bt_bing_swahili,Online Income Tax Return,0.0297
1766,66,bt_bing_tamil,Income Tax Returns Online,0.0297
1767,66,bt_nllb_french,online income tax return,0.0297
1768,66,bt_nllb_german,Income tax return online,0.0297
1769,66,bt_nllb_korean,Online income tax returns,0.0297
1770,66,bt_nllb_tamil,Income tax return online,0.0297
1771,66,original,income tax return online,0.0297
