,qid,order,query,bm25.map
471,172,tagmee.topn3,becoming paralegal Paralegal,0.1161
472,173,-1,hip fractures,0.2724
473,174,-1,rock art,0.0511
474,174,wiki.topn3,rock art cavpainting petroglyph caves containing pictograms rock art,0.0608
475,174,bt_bing_chinese_simplified,Rock paintings,0.053
476,174,bt_bing_korean,Rock Paintings,0.053
477,175,-1,signs of a heartattack,0.02
478,175,bt_bing_persian,Heart attack symptoms,0.0574
479,175,bt_bing_tamil,Symptoms of a heart attack,0.0574
480,175,bt_nllb_tamil,The symptoms of a heart attack,0.0574
481,175,bt_bing_arabic,Signs of a heart attack,0.0458
482,175,bt_bing_chinese_simplified,Signs of a heart attack,0.0458
483,175,bt_bing_french,Signs of a heart attack,0.0458
484,175,bt_bing_german,Signs of a heart attack,0.0458
485,175,bt_bing_korean,Signs of a heart attack,0.0458
486,175,bt_bing_malay,Signs of a heart attack,0.0458
487,175,bt_bing_russian,Signs of a Heart Attack,0.0458
488,175,bt_bing_swahili,Signs of heart attack,0.0458
489,175,bt_nllb_arabic,Signs of a heart attack,0.0458
490,175,bt_nllb_chinese_yue,Signs of heart attack,0.0458
491,175,bt_nllb_french,signs of heart attack,0.0458
492,175,bt_nllb_german,Signs of a Heart Attack,0.0458
493,175,bt_nllb_korean,Signs of a heart attack,0.0458
494,175,bt_nllb_malay,Signs of a heart attack,0.0458
495,175,bt_nllb_persian,Signs of a heart attack,0.0458
496,175,bt_nllb_russian,signs of heart attack,0.0458
497,175,bt_nllb_swahili,signs of heart attack,0.0458
498,175,conceptluster.topn5.3.bm25,signs heartattack medical sign myocardial infarction death cellulos carbon restringido video,0.0276
499,175,tagmee.topn3.replace,Medical sign Myocardial infarction,0.0227
500,176,-1,weather strip,0.0013
501,176,bt_bing_german,Weatherstripping,0.4373
502,176,tagmee.topn3.replace,Weatherstripping,0.4373
503,176,tagmee.topn3,weather strip Weatherstripping,0.0489
504,176,conceptluster.topn5.3.qld,weather strip weatherstripping git object,0.0431
505,176,wiki.topn3,weather strip cryogenic deflashing heat fusion melt manufacturing weatherstripping,0.0222
506,176,conceptluster.topn5.3.bm25,weather strip weatherstripping death cellulos carbon restringido video,0.0205
507,177,-1,best long term care insurance,0.035
508,177,bt_bing_tamil,Best Long Term Care Cover,0.0416
509,177,tagmee.topn3,best long term care insurance Long term care insurance,0.0399
510,178,-1,pork tenderloin,0.0711
511,178,conceptluster.topn5.3.qld,pork tenderloin pork tenderloin git object,0.0915
512,178,termluster.topn5.3.qld,pork tenderloin git object,0.0847
513,179,-1,black history,0.0207
514,180,-1,newyork hotels,0.0024
515,180,relevancefeedback.topn10.qld,newyork hotels hotel februari pictur new,0.0107
516,180,sensedisambiguation,newyork hotels hotel,0.0036
517,180,bt_bing_arabic,New York hotels,0.0027
518,180,bt_bing_chinese_simplified,New York Hotel,0.0027
519,180,bt_bing_german,Hotels in New York,0.0027
520,180,bt_bing_persian,New York Hotels,0.0027
521,180,bt_bing_russian,New York Hotels,0.0027
522,180,bt_bing_tamil,New York Hotels,0.0027
523,180,bt_nllb_arabic,The hotels in New York,0.0027
524,180,bt_nllb_french,hotels in New York,0.0027
525,180,bt_nllb_german,Hotels in New York,0.0027
526,180,bt_nllb_korean,The New York Hotel,0.0027
527,180,bt_nllb_malay,hotel in New York,0.0027
528,180,bt_nllb_persian,The hotels in New York,0.0027
529,180,bt_nllb_russian,hotels in New York,0.0027
530,180,bt_nllb_swahili,hotels in New York,0.0027
531,181,-1,old coins,0.0503
532,182,-1,quit smoking,0.0404
533,183,-1,kansas city mo,0.0026
534,183,bt_bing_arabic,Kansas City Missouri,0.017
535,183,bt_bing_chinese_simplified,Kansas City Missouri,0.017
536,183,bt_bing_korean,Kansas City Missouri,0.017
537,183,bt_bing_russian,Kansas City Missouri,0.017
538,183,tagmee.topn3.replace,Kansas Kansas City Missouri,0.017
539,183,wiki.topn3,kansas city mo kansas missouri nebraska kansas cities platte county missouri cities cass county missouri cities jackson county missouri kansas city missouri,0.0142
540,183,wiki.topn3.replace,kansas missouri nebraska kansas cities platte county missouri cities cass county missouri cities jackson county missouri kansas city missouri,0.0079
541,183,bt_nllb_chinese_yue,We are in Kansas City MO,0.0052
542,183,wordnet.topn3,kansas city mo KS Sunflower State Kansas River metropolis urban center second minute,0.0041
543,184,-1,civil right movement,0.0053
544,184,tagmee.topn3,civil right movement Civil and political rights Freedom of movement,0.1744
545,184,tagmee.topn3.replace,Civil and political rights Freedom of movement,0.1167
546,184,conceptluster.topn5.3.bm25,civil right movement civil political rights freedom movement death cellulos carbon restringido video,0.0691
547,184,conceptluster.topn5.3.qld,civil right movement civil political rights freedom movement git object,0.034
548,184,wiki.topn3,civil right movement rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.0237
549,184,wiki.topn3.replace,rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.01
550,184,relevancefeedback.topn10.bm25,civil right movement disabl commiss http men govern book you philadelphia feder,0.0065
551,185,-1,credit report,0.0015
552,185,relevancefeedback.topn10.qld,credit report inform,0.0322
553,186,-1,unc,0.0087
554,186,anchor.topn3,unc unc spartans shore lij,0.0093
555,187,-1,vanuatu,0.0171
556,187,wordnet.topn3,vanuatu Republic of Vanuatu New Hebrides,0.0196
557,188,-1,internet phone service,0.0098
558,189,-1,gs pay rate,0.0316
559,189,bt_bing_chinese_simplified,GS Wage Rate,0.0634
560,189,bt_bing_german,GS Wage Rate,0.0634
561,189,bt_bing_russian,GS Wage Rate,0.0634
562,189,bt_nllb_korean,Gs wage rate,0.0634
563,189,bt_nllb_malay,Gs wage rate,0.0634
564,189,bt_nllb_tamil,Gs wage rate,0.0634
565,189,sensedisambiguation,gs thousand pay wage rate,0.057
566,190,-1,brooks brothers clearance,0.0988
567,190,relevancefeedback.topn10.qld,brooks brothers clearance brook off brother knitwear cash save,0.159
568,190,tagmee.topn3,brooks brothers clearance Brooks Brothers,0.111
569,190,conceptluster.topn5.3.qld,brooks brothers clearance brooks brothers git object,0.1088
570,191,-1,churchill downs,0.0664
571,191,relevancefeedback.topn10.bm25,churchill downs churchil new,0.0691
572,191,bt_bing_korean,Churchill Downs Tzurcill Downs,0.069
573,192,-1,condos in florida,0.0238
574,193,-1,dog clean up bags,0.0943
575,193,tagmee.topn3,dog clean bags Dog,0.0968
576,194,-1,designer dog breeds,0.8546
577,194,tagmee.topn3,designer dog breeds Dog crossbreed Dog breed,0.8692
578,194,conceptluster.topn5.3.qld,designer dog breeds dog breed dog crossbreed git object,0.8678
579,194,tagmee.topn3.replace,Dog crossbreed Dog breed,0.8605
580,195,-1,pressure washers,0.0004
581,195,relevancefeedback.topn10.bm25,pressure washers pressur nozzl price unload liter,0.007
582,195,relevancefeedback.topn10.qld,pressure washers wand washer unload pressur kranzl liter,0.0006
583,195,bt_bing_chinese_simplified,High pressure washer,0.0005
584,195,bt_bing_korean,High pressure washer,0.0005
585,196,-1,sore throat,0.133
586,197,-1,idaho state flower,0.0407
587,197,wiki.topn3,idaho state flower idaho montana montana idaho john bellenden ker gawler magnolia campbellii list tregenera floral emblem,0.0583
588,197,wiki.topn3.replace,idaho montana montana idaho john bellenden ker gawler magnolia campbellii list tregenera floral emblem,0.0471
589,198,-1,indiana state fairgrounds,0.1411
590,198,relevancefeedback.topn10.qld,indiana state fairgrounds fairground live school coliseum skate iac,0.1966
591,198,relevancefeedback.topn10.bm25,indiana state fairgrounds barn live school skate coliseum dai i,0.1479
592,199,-1,fybromyalgia,0.0103
593,199,bt_bing_arabic,Fibromyalgia,0.1486
594,199,bt_bing_persian,Fibromyalgia,0.1486
595,199,bt_bing_russian,Fibromyalgia,0.1486
596,199,bt_bing_tamil,Fibromyalgia,0.1486
597,199,bt_nllb_french,fibromyalgia,0.1486
598,199,bt_nllb_german,Fibromyalgia,0.1486
599,199,bt_nllb_malay,Fibromyalgia,0.1486
600,199,bt_nllb_persian,Fibromyalgia,0.1486
601,199,bt_nllb_russian,Fibromyalgia,0.1486
602,199,tagmee.topn3.replace,Fibromyalgia,0.1486
603,199,tagmee.topn3,fybromyalgia Fibromyalgia,0.0605
604,199,conceptluster.topn5.3.qld,fybromyalgia fibromyalgia git object,0.0537
605,199,conceptluster.topn5.3.bm25,fybromyalgia fibromyalgia death cellulos carbon restringido video,0.0458
606,199,bt_bing_korean,Fibromyalgia fibromalgia,0.0269
607,199,relevancefeedback.topn10.qld,fybromyalgia i elavil fibromyalgia fm trial,0.0216
608,199,relevancefeedback.topn10.bm25,fybromyalgia i elavil fibromyalgia medic depress wheat http trial,0.0134
609,200,-1,ontario california airport,0.1676
