qid	order	query	bm25.ndcg
762	bt_nllb_persian	The history of doctors in the United States	0.0
762	bt_nllb_swahili	The History of Doctors in the United States	0.0
762	bt_nllb_tamil	The history of doctors in the United States	0.0
763	-1	Hunting deaths	0.2146
763	bt_nllb_german	The number of deaths in hunting	0.1757
763	bt_nllb_malay	The death of the hunter	0.1204
763	bt_nllb_swahili	The Death of Hunters	0.1204
763	bt_nllb_arabic	The deaths from hunting	0.1162
763	bt_nllb_korean	Deaths from Hunting	0.1162
763	bt_nllb_russian	Death from Hunting	0.1162
763	bt_nllb_chinese_yue	The hunt is dead	0.0133
763	bt_bing_tamil	Predatory Deaths	0.0
763	bt_nllb_tamil	The deaths of poachers	0.0
764	-1	Increase mass transit use	0.1439
764	bt_bing_tamil	Increase mass transit usage	0.0863
764	bt_nllb_russian	Increasing the use of mass transport	0.0697
764	bt_bing_chinese_simplified	Increase the use of public transport	0.0276
764	bt_bing_french	Increase the use of public transport	0.0276
764	bt_bing_german	Increasing the use of public transport	0.0276
764	bt_bing_korean	Increased use of public transport	0.0276
764	bt_bing_persian	Increased use of public transport	0.0276
764	bt_bing_russian	Increase the use of public transport	0.0276
764	bt_nllb_arabic	Increased use of public transport	0.0276
764	bt_nllb_chinese_yue	Increased use of public transportation	0.0276
764	bt_nllb_french	Increased use of public transport	0.0276
764	bt_nllb_korean	Increase the use of public transportation	0.0276
764	bt_nllb_malay	Increasing use of public transport	0.0276
764	bt_nllb_persian	Increased use of public transport	0.0276
764	bt_nllb_swahili	Increase the use of public transportation	0.0276
764	bt_nllb_tamil	Increasing the use of public transport	0.0276
764	bt_nllb_german	The Commission has also adopted a number of proposals for a new directive on the protection of workers rights	0.0
765	-1	ephedra ma huang deaths	0.4186
765	bt_nllb_french	Ephedra Ma Huang has died	0.3919
765	bt_nllb_tamil	Ephedra Ma Huang died	0.3729
765	bt_nllb_swahili	Ephedra Ma Huang is dead	0.3466
765	bt_bing_tamil	Deaths of Epertra Ma Huang	0.2453
765	bt_nllb_korean	The death of Ephdrow Ma Huang	0.2453
765	bt_nllb_arabic	The death of Efedra Ma Huang	0.2447
765	bt_nllb_russian	Ma Huang s death	0.242
765	bt_bing_chinese_simplified	Ephedra yellow horse died	0.2047
765	bt_nllb_malay	Efedra Ma Huang is dead	0.1235
765	bt_nllb_persian	The death of our father Huang	0.0525
765	bt_nllb_german	The Commission has also adopted a number of measures to combat the spread of the virus	0.0
766	-1	diamond smuggling	0.3965
766	bt_bing_persian	Trafficking in diamonds	0.3219
766	bt_nllb_swahili	The sale of diamonds	0.1669
766	bt_nllb_korean	The diamond smuggler	0.083
767	-1	Pharmacist License requirements	0.235
767	bt_nllb_chinese_yue	A pharmacist s license is required	0.1933
767	bt_nllb_russian	Requirements for pharmacist s license	0.1933
767	bt_bing_korean	Pharmacist Licensure Requirements	0.1573
767	bt_nllb_tamil	Pharmacy license requirements	0.151
767	bt_nllb_arabic	The requirements for pharmacy licensure	0.1048
767	bt_nllb_malay	Licensing requirements for pharmaceuticals	0.0531
767	bt_nllb_french	Requirements for a pharmacist s licence	0.0082
767	bt_nllb_persian	The conditions of the pharmaceutical license	0.0082
767	bt_nllb_swahili	License Requirements for Medicinal Products	0.0044
767	bt_nllb_german	Requirements for the licence of a pharmacist	0.0
767	bt_nllb_korean	Licensing requirements	0.0
768	-1	Women in state legislatures	0.2604
768	bt_nllb_korean	A woman in the State House of Representatives	0.0815
768	bt_nllb_tamil	Women in state assemblies	0.0541
768	bt_nllb_french	Women in state legislation	0.0523
768	bt_nllb_russian	Women in the legislative bodies of the States	0.0408
768	bt_nllb_malay	Women in state law	0.0095
768	bt_nllb_arabic	Women in the legislative provinces	0.0
768	bt_nllb_swahili	Women in the state parliament	0.0
769	-1	Kroll Associates Employees	0.0364
769	bt_bing_korean	Kroll Associates Staff	0.0314
769	bt_bing_persian	Kroll Staff Associates	0.0314
769	bt_bing_tamil	Kroll Associates Staff	0.0314
769	bt_nllb_tamil	The staff of Kroll Associates	0.0314
769	bt_bing_chinese_simplified	Kroll Athosiate employees	0.0216
769	bt_nllb_arabic	The staff associates	0.0
769	bt_nllb_chinese_yue	I work for Crowl	0.0
769	bt_nllb_korean	Crowl Co op staff	0.0
769	bt_nllb_persian	Crowley s staff	0.0
770	-1	Kyrgyzstan-United States relations	0.3277
770	bt_bing_chinese_simplified	Kyrgyzstan s relations with the United States	0.311
770	bt_nllb_chinese_yue	Kyrgyzstan s relations with the United States	0.311
770	bt_bing_persian	Kyrgyzstan U S relations	0.1571
770	bt_nllb_arabic	Kyrgyzstan U S relations	0.1571
770	bt_nllb_malay	Kyrgyzstan U S relations	0.1571
770	bt_bing_arabic	Kyrgyz American Relations	0.1237
770	bt_nllb_tamil	The Kyrgyz American relations	0.1237
770	bt_bing_russian	Kyrgyz U S relations	0.0359
771	-1	deformed leopard frogs	0.5151
771	bt_bing_french	misshapen leopard frogs	0.3486
771	bt_nllb_persian	Leopard frogs are perverse	0.3436
771	bt_bing_swahili	Spoiled leopard frog	0.2945
771	bt_bing_malay	Disabled leopard frog	0.2943
771	bt_nllb_swahili	Defective leopards	0.2511
771	bt_bing_arabic	Deformed tiger frogs	0.1999
771	bt_nllb_malay	A defective lion frog	0.0388
771	bt_nllb_korean	A modified tiger frog	0.0306
771	bt_nllb_arabic	The turning tiger frogs	0.027
771	bt_nllb_chinese_yue	It s deformed	0.0
771	bt_nllb_tamil	The red colored lion frog	0.0
772	-1	flag display rules	0.4109
772	bt_bing_korean	Flagging rules	0.1379
772	bt_nllb_arabic	The rules of flagging	0.1379
772	bt_nllb_swahili	rules for flags	0.1379
772	bt_nllb_chinese_yue	The flag shows the rules	0.1259
772	bt_nllb_malay	the rules of appearance of the flag	0.0552
772	bt_nllb_korean	Flag sign rules	0.0402
772	bt_bing_chinese_simplified	Tag display rules	0.0
773	-1	Pennsylvania slot machine gambling	0.6378
773	bt_nllb_french	Pennsylvania slot machines	0.6342
773	bt_nllb_persian	Playing in the Pennsylvania slot machine	0.6211
773	bt_nllb_chinese_yue	Gambling in Pennsylvania	0.5978
773	bt_nllb_swahili	Pennsylvania gaming machine	0.4957
773	bt_bing_french	Slot Games in Pennsylvania	0.296
773	bt_bing_persian	Gambling Slot Machine Penguin	0.2546
773	bt_nllb_arabic	The gambling projects in the Forex gaming projects	0.0
774	-1	Causes of Homelessness	0.1458
774	bt_nllb_tamil	Why are homeless people so vulnerable	0.0764
774	bt_bing_persian	Reasons for homelessness	0.0658
774	bt_nllb_persian	The reasons for homelessness	0.0658
774	bt_nllb_swahili	Reasons for Homelessness	0.0658
774	bt_nllb_chinese_yue	Why they re homeless	0.0154
774	bt_nllb_french	The Causes of Poverty	0.0041
774	bt_nllb_malay	Causes of Housing Emptiness	0.0028
774	bt_nllb_korean	Why I Have No Home	0.0
775	-1	Commercial candy makers	0.0848
775	bt_bing_french	Commercial Candy Manufacturers	0.0458
775	bt_bing_korean	Commercial Candy Manufacturers	0.0458
775	bt_bing_russian	Commercial Candy Manufacturers	0.0458
775	bt_bing_swahili	Commercial candy manufacturers	0.0458
775	bt_nllb_chinese_yue	Commercial candy manufacturers	0.0458
775	bt_nllb_korean	Commercial candy manufacturers	0.0458
775	bt_nllb_malay	Commercial candy manufacturers	0.0458
775	bt_nllb_russian	Commercial candy manufacturers	0.0458
775	bt_bing_tamil	Commercial confectionery makers	0.0409
775	bt_nllb_tamil	Commercial sweets makers	0.0301
775	bt_nllb_arabic	The commercial confectioners	0.0249
775	bt_bing_chinese_simplified	Commercial confectionery manufacturer	0.0174
775	bt_bing_german	Commercial Confectionery Manufacturers	0.0174
775	bt_nllb_french	Manufacturers of commercial sweets	0.0099
775	bt_nllb_german	Manufacturers of commercial sweets	0.0099
775	bt_nllb_persian	Commercial sweets manufacturers	0.0099
775	bt_nllb_swahili	Commercial sugar producers	0.0
776	-1	Magnet schools success	0.3438
776	bt_nllb_korean	Success at Your School	0.0
777	-1	hybrid alternative fuel cars	0.202
777	bt_nllb_persian	Hybrid fuel cars are replacing them	0.1518
777	bt_bing_arabic	Hybrid Alternative Fuel Vehicles	0.1124
777	bt_bing_chinese_simplified	Hybrid alternative fuel vehicles	0.1124
777	bt_bing_korean	Hybrid Alternative Fuel Vehicles	0.1124
777	bt_bing_persian	Hybrid Vehicles with Alternative Fuel	0.1124
777	bt_bing_russian	Hybrid Vehicles on Alternative Fuels	0.1124
777	bt_bing_swahili	Alternative hybrid fuel vehicles	0.1124
777	bt_nllb_chinese_yue	Hybrid alternative fuel vehicles	0.1124
777	bt_nllb_french	hybrid alternative fuel vehicles	0.1124
777	bt_nllb_german	Hybrid alternative fuel vehicles	0.1124
777	bt_nllb_russian	hybrid vehicles with alternative fuel	0.1124
777	bt_nllb_tamil	Hybrid alternative fuel vehicles	0.1124
777	bt_nllb_malay	hybrid alternative fuels	0.0948
777	bt_nllb_swahili	hybrid fuel vehicles	0.0917
778	-1	golden ratio	0.3475
778	bt_bing_german	Golden section	0.0
778	bt_bing_malay	Gold Ratio	0.0
778	bt_bing_russian	Golden section	0.0
778	bt_nllb_chinese_yue	The gold ratio	0.0
778	bt_nllb_french	gold ratio	0.0
778	bt_nllb_german	Gold ratio	0.0
778	bt_nllb_korean	Gold ratio	0.0
778	bt_nllb_malay	gold ratio	0.0
778	bt_nllb_persian	The gold ratio	0.0
778	bt_nllb_swahili	gold ratio	0.0
778	bt_nllb_tamil	Gold Rate	0.0
779	-1	Javelinas range and description	0.4186
779	bt_bing_swahili	Javelinas species and description	0.396
779	bt_nllb_tamil	The description and classification of Javelina	0.3888
779	bt_nllb_german	Selection and description of Javelinas	0.3341
779	bt_nllb_swahili	Types and descriptions of javelinas	0.3315
779	bt_nllb_russian	Assortment and description of hawks	0.0042
779	bt_bing_arabic	Spear set and description	0.0
779	bt_bing_chinese_simplified	Javelin series and description	0.0
779	bt_bing_tamil	Javelin throw throw and description	0.0
779	bt_nllb_arabic	The collection and description of the javelins	0.0
779	bt_nllb_chinese_yue	The knife series and description	0.0
779	bt_nllb_french	Region and description of the javelins	0.0
779	bt_nllb_korean	The range and description of the javelin	0.0
779	bt_nllb_persian	The range and description of Javins	0.0
780	-1	Arable land	0.1466
780	bt_nllb_chinese_yue	The land	0.0075
780	bt_bing_chinese_simplified	cultivated land	0.0
780	bt_bing_korean	Farmland	0.0
780	bt_bing_malay	Agricultural land	0.0
780	bt_bing_persian	Agricultural land	0.0
780	bt_nllb_arabic	The cultivated land	0.0
780	bt_nllb_french	Agricultural land	0.0
780	bt_nllb_german	Agricultural land	0.0
780	bt_nllb_korean	Farming land	0.0
780	bt_nllb_malay	Farmland	0.0
780	bt_nllb_persian	The slaughterhouses	0.0
780	bt_nllb_russian	Soil	0.0
780	bt_nllb_swahili	The Harvest	0.0
780	bt_nllb_tamil	agricultural land	0.0
781	-1	Squirrel control and protections	0.2599
781	bt_bing_tamil	Squirrel Control and Defenses	0.1193
781	bt_nllb_arabic	Counter squirrel and protective slugs	0.0175
781	bt_nllb_swahili	Control and protection of animals	0.006
781	bt_nllb_tamil	Ant control and protection	0.004
781	bt_bing_russian	Protein control and protection	0.0
781	bt_nllb_chinese_yue	Control and protection	0.0
781	bt_nllb_korean	Sky control and protection	0.0
781	bt_nllb_russian	Proteins control and protect	0.0
782	-1	Orange varieties seasons	0.4709
782	bt_bing_persian	Orange Seasons	0.317
782	bt_nllb_korean	Orange season	0.317
782	bt_nllb_swahili	Varieties of summer oranges	0.174
782	bt_nllb_chinese_yue	Color season	0.0289
782	bt_nllb_arabic	The orange species are seasonal	0.0
782	bt_nllb_malay	Various seasonal oranges	0.0
782	bt_nllb_persian	Seasons of orange species	0.0
783	-1	school mercury poisoning	0.1372
783	bt_nllb_chinese_yue	School poisoning	0.0
783	bt_nllb_french	Mercury intoxication at school	0.0
783	bt_nllb_korean	School hydrogen dependency	0.0
783	bt_nllb_persian	Jewellery poisoning at school	0.0
783	bt_nllb_swahili	the poison of school inspiration	0.0
784	-1	mersenne primes	0.8051
784	bt_nllb_tamil	Mersenne s chief	0.6755
784	bt_bing_chinese_simplified	Merson prime	0.0
784	bt_bing_persian	Mersen Prime	0.0
784	bt_nllb_arabic	The first number is Mersin	0.0
784	bt_nllb_chinese_yue	The number of mesonins	0.0
784	bt_nllb_french	The prime numbers of mercenaries	0.0
784	bt_nllb_german	their primary values	0.0
784	bt_nllb_korean	It s the first Mercedes	0.0
784	bt_nllb_persian	The first few numbers of Merson	0.0
784	bt_nllb_russian	first number of Mercenes	0.0
785	-1	Ivory-billed woodpecker	0.4207
785	bt_nllb_malay	Ivory bodied woodpecker	0.414
785	bt_nllb_arabic	The wood bird from the ivory column	0.2502
785	bt_bing_swahili	Ivory breasted woodpecker	0.2385
785	bt_bing_german	Ivory beaked woodpecker	0.1992
785	bt_nllb_chinese_yue	Ivory wood	0.0832
785	bt_bing_russian	White billed Woodpecker	0.0377
785	bt_nllb_persian	Wooden wheat with ivory bills	0.0214
785	bt_bing_tamil	Tusk beaked woodpecker	0.0
785	bt_nllb_german	Instruments for the manufacture of electrical equipment	0.0
785	bt_nllb_korean	The tree with an elephant	0.0
785	bt_nllb_russian	The leather barred wooden saw	0.0
785	bt_nllb_swahili	The wooden sand of the split horn elephant	0.0
785	bt_nllb_tamil	The cotton built cotton	0.0
786	-1	Yew trees	0.2924
786	bt_bing_german	Yew	0.1168
786	bt_nllb_french	The Trees of the Vine	0.0074
786	bt_bing_persian	Frying Trees	0.0043
786	bt_nllb_chinese_yue	The tree	0.0038
786	bt_nllb_persian	The yū trees	0.0038
786	bt_nllb_russian	The trees	0.0038
786	bt_nllb_tamil	The tree	0.0038
786	bt_bing_french	Ifs	0.0
786	bt_nllb_arabic	The yellows	0.0
786	bt_nllb_german	The disciples	0.0
786	bt_nllb_korean	The tree of the owl	0.0
786	bt_nllb_malay	The purple tree	0.0
787	-1	Sunflower Cultivation	0.3787
787	bt_nllb_arabic	Planting sunflowers	0.2758
787	bt_nllb_german	Planting of sunflowers	0.2758
787	bt_nllb_swahili	Planting a Sunflower	0.2758
787	bt_nllb_russian	The sunflower	0.2389
787	bt_nllb_persian	He planted sunflowers	0.1141
787	bt_nllb_chinese_yue	Planting flowers	0.0
787	bt_nllb_korean	Solar power	0.0
788	-1	Reverse mortgages	0.5672
788	bt_bing_swahili	Reverse Credits	0.1828
788	bt_nllb_tamil	Repayment of mortgages	0.1684
788	bt_nllb_russian	Mortgage loans	0.0245
788	bt_nllb_german	The amount of the loan is calculated as follows	0.0
788	bt_nllb_korean	The counter clockwise mortgage	0.0
788	bt_nllb_swahili	Loans to repay	0.0
789	-1	abandoned mine reclamation	0.1902
789	bt_nllb_french	abandoned mining	0.1418
789	bt_nllb_korean	Abandoned mining	0.1418
789	bt_nllb_russian	Mining abandoned	0.1418
789	bt_bing_persian	Restoration of the mine is abandoned	0.0755
789	bt_nllb_malay	Restoration of the abandoned mine	0.0755
789	bt_bing_german	Rehabilitation of abandoned mines	0.0656
789	bt_bing_tamil	Abandoned Mine Recovery	0.0442
789	bt_nllb_tamil	The recovery of abandoned mines	0.0442
789	bt_nllb_persian	Mining recycling is abandoned	0.0326
789	bt_bing_korean	Abandoned mine landfill	0.0157
789	bt_bing_swahili	Removal of mine	0.0
789	bt_nllb_arabic	Re embellished abandoned	0.0
789	bt_nllb_chinese_yue	Re use of discarded mines	0.0
789	bt_nllb_german	Abandoned minefields	0.0
789	bt_nllb_swahili	The construction of lost bombs	0.0
790	-1	women's rights in Saudi Arabia	0.6419
791	-1	Gullah geechee language culture	0.5997
791	bt_nllb_swahili	The culture of the Gulah geechee language	0.3614
791	bt_bing_arabic	Gula Jichi language culture	0.0
791	bt_bing_chinese_simplified	Gulagic language and culture	0.0
791	bt_bing_persian	Galle Gichi Culture	0.0
791	bt_nllb_arabic	The culture of the language is my army	0.0
791	bt_nllb_german	The Gulag is a language culture	0.0
791	bt_nllb_korean	The culture of the Guraghi language	0.0
791	bt_nllb_persian	The culture of the Gucci language	0.0
791	bt_nllb_russian	Gula gechi language culture	0.0
791	bt_nllb_tamil	The culture of the Kula Chichi language	0.0
792	-1	Social Security means test	0.2726
792	bt_bing_russian	Social Security Need Test	0.1814
792	bt_bing_korean	Social Security Instruments Test	0.0064
792	bt_bing_persian	Social Security means exam	0.0
792	bt_nllb_korean	Social Security exam	0.0
793	-1	Bagpipe Bands	0.3378
793	bt_bing_french	Bagpipe Groups	0.2315
793	bt_bing_persian	Bagpipe Groups	0.2315
793	bt_bing_russian	Bagpipe Orchestras	0.1877
793	bt_nllb_malay	Bag pipe band	0.0435
793	bt_nllb_swahili	The Plaques of the Rivers	0.0072
793	bt_bing_tamil	Backpipe Pads	0.0
793	bt_nllb_arabic	The pipe tapes	0.0
793	bt_nllb_chinese_yue	The wire	0.0
793	bt_nllb_french	Other of a kind used for the manufacture of goods of heading	0.0
793	bt_nllb_german	Other of a kind used for the manufacture of goods of heading	0.0
793	bt_nllb_korean	The Bug Pipe Band	0.0
793	bt_nllb_persian	The Bug Bands	0.0
793	bt_nllb_russian	Sketch tape	0.0
793	bt_nllb_tamil	Backpipe bands	0.0
794	-1	pet therapy	0.3324
794	bt_nllb_russian	therapy of domestic animals	0.0226
794	bt_nllb_arabic	Treatment of pets	0.0101
794	bt_nllb_korean	Treatment of pets	0.0101
794	bt_nllb_persian	Treatment of pets	0.0101
794	bt_nllb_swahili	treatment of pets	0.0101
794	bt_bing_french	Zootherapy	0.0
794	bt_bing_korean	Pet Treats	0.0
794	bt_nllb_german	Animal health	0.0
795	-1	notable cocker spaniels	0.1182
795	bt_bing_arabic	Prominent cocker spaniel	0.1175
795	bt_nllb_persian	Notable spaniels	0.0757
795	bt_bing_persian	Impressive spaniel	0.0661
795	bt_nllb_tamil	The notable Coker Spaniel	0.0501
795	bt_nllb_chinese_yue	Fish	0.0
795	bt_nllb_russian	The most remarkable cock singer	0.0
796	-1	Blue Grass Music Festival history	0.2924
796	bt_nllb_chinese_yue	The history of the Blue Grass Festival	0.2002
796	bt_bing_tamil	History of the Blue Cross Music Festival	0.1849
796	bt_nllb_tamil	The history of the Blue Cross Music Festival	0.1849
797	-1	reintroduction of gray wolves	0.402
797	bt_nllb_russian	Restarting the use of gray wolves	0.3747
797	bt_bing_chinese_simplified	Reintroduction of the Gray Wolf	0.3692
797	bt_bing_korean	Reintroduction of the Gray Wolf	0.3692
797	bt_bing_malay	Reintroduction of the gray wolf	0.3692
797	bt_nllb_persian	The gray wolves	0.3532
797	bt_bing_swahili	Restoration of gray wolves	0.3396
797	bt_nllb_german	Restoration of gray wolves	0.3396
797	bt_bing_tamil	Grey Wolves Reintroduced	0.2613
797	bt_nllb_chinese_yue	Grey wolves are reintroduced	0.2613
797	bt_bing_persian	Reintroduction of Grey Wolves	0.228
797	bt_nllb_french	reintroduction of grey wolves	0.228
797	bt_nllb_swahili	reintroduction of the black wolf	0.1727
797	bt_nllb_arabic	Re introducing the gray wolves	0.1429
797	bt_nllb_korean	The Grey Wolf breeding	0.0637
797	bt_nllb_malay	re introduction of the grey wolf	0.0158
797	bt_nllb_tamil	The Red Wolf Resettlement	0.0042
798	-1	Massachusetts textile mills	0.3214
798	bt_nllb_swahili	Textile machines in Massachusetts	0.2646
798	bt_nllb_french	Textile manufacturing in Massachusetts	0.1613
799	-1	Animals in Alzheimer's research	0.1684
799	bt_bing_arabic	In Alzheimer s Research	0.0079
800	-1	Ovarian Cancer Treatment	0.2047
800	bt_nllb_swahili	Treatment of Eye Cancer	0.0067
800	bt_nllb_tamil	The treatment of cervical cancer	0.0
801	-1	Kudzu Pueraria lobata	0.3719
801	bt_nllb_chinese_yue	Kudzu Pueraria lobata is a species of lobata	0.344
801	bt_bing_chinese_simplified	Pueraria	0.2937
801	bt_nllb_french	The wings of the pueraria lobata	0.2861
801	bt_nllb_swahili	The Pueraria lobata	0.2848
801	bt_nllb_russian	The Kudo Pueraria of the Lobot	0.1895
801	bt_nllb_tamil	The first is the Kutsu Puearia Lopata	0.0064
801	bt_nllb_arabic	I m not going to lie	0.0
801	bt_nllb_german	Other articles of heading No	0.0
801	bt_nllb_korean	The Kuz Poeria Robata is the first	0.0
801	bt_nllb_persian	I m not going to tell you	0.0
802	-1	Volcano eruptions global temperature	0.4645
802	bt_bing_korean	Global temperature due to volcanic eruptions	0.4358
802	bt_nllb_swahili	Volcanic violence global warming	0.2975
802	bt_nllb_chinese_yue	The volcano erupted and global warming began	0.2924
803	-1	May Day	0.0
804	-1	ban on human cloning	0.4039
804	bt_nllb_korean	Prohibition of human reproduction	0.3776
804	bt_nllb_russian	The ban on cloning	0.3681
804	bt_bing_malay	human cloning	0.2506
804	bt_nllb_swahili	The ban on human design	0.1633
805	-1	Identity Theft Passport	0.2704
805	bt_bing_russian	Passport in case of identity theft	0.155
805	bt_nllb_german	Pass for identity theft	0.0636
805	bt_nllb_chinese_yue	I m a passenger and I m a passenger	0.0
805	bt_nllb_korean	A passport to steal an ID	0.0
806	-1	Doctors Without Borders	0.3462
806	bt_bing_arabic	MSF	0.0378
806	bt_bing_chinese_simplified	Médecins Sans Frontières	0.0069
806	bt_bing_french	Médecins Sans Frontières	0.0069
806	bt_bing_german	Médecins Sans Frontières	0.0069
806	bt_bing_russian	Médecins Sans Frontières	0.0069
807	-1	Sugar tariff-rate quotas	0.5616
807	bt_bing_german	Tariff quotas for sugar	0.5601
807	bt_bing_russian	Tariff quotas for sugar	0.5601
807	bt_nllb_french	Tariff quota for sugar	0.5601
807	bt_bing_persian	Quota rate tariff sugar tariff	0.5311
807	bt_nllb_arabic	Sugar tariffs	0.495
807	bt_nllb_korean	Sugar tariffs	0.495
807	bt_nllb_tamil	Tax quotas for sugar	0.4023
807	bt_nllb_malay	Sugar tariff boxes	0.3104
807	bt_nllb_persian	Cutting tariffs on sugar	0.1427
807	bt_nllb_swahili	Sugar tax rates	0.0835
807	bt_nllb_chinese_yue	The sugar tax rate is positioned	0.0733
807	bt_bing_swahili	Sugar tax rate hikes	0.0718
807	bt_nllb_german	Farmers tariff quotas	0.0222
808	-1	North Korean Counterfeiting	0.7013
808	bt_bing_persian	Counterfeiting North Korea	0.6766
808	bt_bing_russian	Counterfeiting in North Korea	0.6766
808	bt_bing_chinese_simplified	North Korea counterfeit and shoddy products	0.5708
808	bt_bing_tamil	North Korean counterfeit currency	0.5342
808	bt_bing_malay	North Korean forgery	0.1812
808	bt_nllb_persian	North Korean fraud	0.1575
808	bt_nllb_swahili	North Korean Fraud	0.1575
808	bt_nllb_arabic	North Korea is fake	0.0418
808	bt_nllb_chinese_yue	North Korea is fake	0.0418
808	bt_nllb_russian	North Korea is a fake	0.0418
808	bt_nllb_malay	North Korea Abuses	0.0199
808	bt_bing_swahili	North Korea denies	0.0146
809	-1	wetlands wastewater treatment	0.3311
809	bt_bing_tamil	Wetlands Sewage Treatment	0.1057
809	bt_nllb_russian	cleaning of wastewater in wetlands	0.0878
809	bt_nllb_korean	The wetlands are being treated	0.0802
809	bt_nllb_arabic	Wastewater treatment in swampy areas	0.0564
809	bt_bing_swahili	Groundwater wastewater treatment	0.0103
809	bt_nllb_swahili	rainwater treatment	0.0
810	-1	timeshare resales	0.5225
810	bt_bing_swahili	Timeshare sales	0.2098
810	bt_bing_malay	Time Sharing Resale	0.0
810	bt_nllb_arabic	Re selling the stake in time	0.0
810	bt_nllb_chinese_yue	Share the time of reselling	0.0
810	bt_nllb_french	Recurring sales of time shared	0.0
810	bt_nllb_german	The Commission shall take into account the following information	0.0
810	bt_nllb_korean	Shared time reselling	0.0
810	bt_nllb_malay	Selling back time together	0.0
810	bt_nllb_persian	Selling back the time sharing	0.0
810	bt_nllb_russian	Re selling of parts	0.0
810	bt_nllb_swahili	time sales share	0.0
810	bt_nllb_tamil	Time sharing reselling	0.0
811	-1	handwriting recognition	0.426
811	bt_bing_german	Handwriting	0.1391
811	bt_nllb_chinese_yue	Handwritten identification	0.113
811	bt_nllb_arabic	Identify the handwriting	0.102
811	bt_nllb_french	recognition of writing	0.092
811	bt_nllb_german	Handwriting identification	0.0284
811	bt_bing_tamil	Signature Recognition	0.0
811	bt_nllb_korean	Signature of the hand	0.0
811	bt_nllb_persian	Handline detection	0.0
811	bt_nllb_swahili	Recognizing the Scriptures	0.0
811	bt_nllb_tamil	Signature approval	0.0
812	-1	total knee replacement surgery	0.5661
812	bt_nllb_german	Total knee replacement operation	0.5119
812	bt_nllb_arabic	Full knee replacement surgery	0.508
812	bt_nllb_korean	Full knee replacement surgery	0.508
812	bt_bing_swahili	general knee replacement surgery	0.4784
812	bt_nllb_russian	General operation for knee replacement	0.446
812	bt_bing_persian	Knee replacement surgery	0.4454
812	bt_nllb_persian	Knee replacement surgery	0.4454
812	bt_nllb_swahili	knee surgery	0.2619
812	bt_nllb_chinese_yue	A complete knee replacement	0.2506
812	bt_nllb_tamil	A complete knee replacement	0.2506
812	bt_bing_korean	Total knee arthroplasty	0.2343
812	bt_bing_russian	Total knee arthroplasty	0.2343
813	-1	Atlantic Intracoastal Waterway	0.3632
813	bt_nllb_swahili	The Atlantic Waterway	0.276
813	bt_bing_arabic	Atlantic waterway within the coasts	0.232
813	bt_nllb_persian	The waterway into the Atlantic coast	0.183
813	bt_nllb_tamil	The Atlantic coast waterway	0.183
813	bt_bing_german	Inland Atlantic Waterway	0.1798
813	bt_nllb_malay	Inland waterway of the Atlantic	0.1798
813	bt_nllb_russian	Inland waterways of the Atlantic	0.1798
813	bt_bing_russian	Atlantic Coastal Waterway	0.1787
813	bt_bing_tamil	Atlantic Coastal Waterway	0.1787
813	bt_nllb_arabic	The inland waterway in the Atlantic Ocean	0.1173
813	bt_nllb_chinese_yue	Inland waterways in the Atlantic Ocean	0.1173
813	bt_bing_korean	Atlantic Canal	0.014
813	bt_nllb_korean	I m on my way to the Atlantic coast	0.0081
813	bt_bing_chinese_simplified	Nearshore shipping lanes in the Atlantic	0.0
814	-1	Johnstown flood	0.4739
814	bt_bing_russian	Flooding in Jonestown	0.0
815	-1	Coast Guard rescues	0.2543
815	bt_nllb_arabic	Saving the Coast Guard	0.0945
815	bt_nllb_russian	Coast Guard is saving	0.0945
815	bt_nllb_french	The Coast Guard Rescuers	0.0278
815	bt_nllb_swahili	Coastguards Cleaning	0.0
816	-1	USAID assistance to Galapagos	0.9033
816	bt_bing_chinese_simplified	USAID assistance to the Galapagos Islands	0.8945
816	bt_bing_russian	USAID Assistance to the Galapagos Islands	0.8945
816	bt_bing_persian	USAID s contribution to the Galapagos	0.8738
816	bt_nllb_russian	USAID s assistance to the Galapagos	0.85
816	bt_bing_korean	U S Agency for International Development USAID support for the Galapagos	0.7492
816	bt_nllb_french	Aid from USAID to the Galapagos	0.7068
816	bt_bing_german	USAID aid for Galapagos	0.701
816	bt_nllb_german	USAID aid to the Galapagos	0.701
816	bt_nllb_malay	USAID aid to the Galapagos	0.701
816	bt_nllb_persian	USAID aid to the Galapagos	0.701
816	bt_nllb_swahili	USAID aid to the Galapagos	0.701
816	bt_nllb_arabic	Assistance provided by the U S Agency for International Development to the Galapagos Islands	0.6573
817	-1	sports stadium naming rights	0.4718
817	bt_bing_arabic	Sports Stadium Nomenclature Rights	0.4023
817	bt_nllb_german	Sports stadium rights	0.4023
817	bt_bing_malay	Sports Stadium Nomination Rights	0.3488
817	bt_nllb_korean	Sports stadium names	0.3441
817	bt_nllb_arabic	Sports fields naming rights	0.0817
817	bt_bing_chinese_simplified	Naming rights for sports venues	0.0376
818	-1	Chaco Culture National Park	0.4551
818	bt_nllb_swahili	The Chaco National Park	0.395
818	bt_nllb_chinese_yue	The Chako Culture National Park	0.0439
818	bt_nllb_korean	The Chako Cultural National Park	0.0439
818	bt_bing_tamil	Chacko Culture National Park	0.0
818	bt_nllb_tamil	Sago Cultural National Park	0.0
