,qid,order,query,qld.map
934,1509982,bt_bing_malay,How is TH Chemistry the basis of Science,0.3842
935,1509982,bt_bing_persian,How is chemistry the basis of science,0.3759
936,1509982,bt_bing_russian,How is chemistry the basis of science,0.3759
937,1509982,bt_bing_tamil,How is chemistry the basis of science,0.3759
938,1509982,bt_nllb_malay,How is chemistry the basis of science,0.3759
939,1509982,bt_nllb_russian,How is chemistry the basis of science,0.3759
940,1509982,bt_nllb_swahili,How is Chemistry the basis of Science,0.3759
941,1509982,sensedisambiguation,How is th thursday Chemistry is a basic of Science skill,0.3757
942,1509982,bt_nllb_korean,Why is chemistry the basis of science,0.3685
943,1509982,wordnet.topn3,th chemistry basic science atomic number Thursday chemical science interpersonal chemistry introductory canonic staple scientific discipline skill,0.3336
944,1509982,bt_nllb_chinese_yue,How did chemistry become the basis of science,0.3314
945,1509982,conceptnet.topn3,th chemistry basic science archaic thorium a science c,0.321
946,1509982,bt_nllb_arabic,How is chemistry fundamental to science,0.3205
947,1509982,wiki.topn3,th chemistry basic science protactinium zirconium boron thorium physical sciences natural sciences physics chemistry reducing agent iodide carboxylate base chemistry science technology physics science,0.3124
948,1509982,bt_nllb_german,How is chemistry a principle of science,0.2904
949,1509982,bt_bing_french,How is chemistry a foundation of science,0.2671
950,1509982,bt_bing_korean,How is chemistry the foundation of science,0.2671
951,1509982,bt_nllb_french,How is chemistry a science foundation,0.2671
952,1509982,anchor.topn3.replace,landilok phjilip neckar riesen chemistry protein arginin basic appl rūpaka science,0.2589
953,1509982,wiki.topn3.replace,protactinium zirconium boron thorium physical sciences natural sciences physics chemistry reducing agent iodide carboxylate base chemistry science technology physics science,0.2395
954,1509982,anchor.topn3,th chemistry basic science landilok phjilip neckar riesen protein arginin basic appl rūpaka,0.227
955,1509982,bt_bing_chinese_simplified,How did chemistry become the foundation of science,0.2194
956,1509982,bt_bing_german,To what extent is chemistry a foundation of science,0.2125
957,1509982,glove.topn3,th chemistry basic science fxfx nasdaq physics biochemistry fundamental essential scientific,0.0735
958,1509982,bertqe.topn10.bm25,definit should b kept cool so,0.0435
959,1509982,wordnet.topn3.replace,atomic number Thursday chemical science interpersonal chemistry introductory canonic staple scientific discipline skill,0.0422
960,1509982,sensedisambiguation.replace,How is thursday chemistry is a basic of skill,0.0391
961,1509982,word2vec.topn3,th chemistry basic science nd eother eone biochemistry biology fundamental rudimentary scientific,0.0356
962,1509982,bertqe.topn10.qld,realli you us everydai especi,0.0109
963,1509982,conceptnet.topn3.replace,archaic thorium science a science c science,0.006
964,1509982,stem.trunc4,how is th chem is a basi of scie,0.002
965,1509982,glove.topn3.replace,fxfx nasdaq physics biochemistry fundamental essential scientific,0.0017
966,1509982,stem.paicehusk,how is th chem is a bas of scy,0.0014
967,1509982,word2vec.topn3.replace,nd eother eone biochemistry biology fundamental rudimentary scientific,0.0011
968,1509982,stem.trunc5,how is th chemi is a basic of scien,0.0006
969,1509982,stem.lovins,how is th chemister is a bas of sci,0.0
970,1582877,-1,why do we go to school if in the real world we dont use most of it?,0.0194
971,1582877,relevancefeedback.topn10.qld,why do we go to school if in the real world we dont use most of it you game,0.0164
972,1582877,stem.porter2,whi do we go to school if in the real world we dont use most of it,0.012
973,1582877,stem.lovins,why do we go to school if in th real world we dont us most of it,0.0092
974,1582877,relevancefeedback.topn10.bm25,why do we go to school if in the real world we dont use most of it what th you question so object,0.0059
975,1582877,anchor.topn3,go school real world dont use c yalag noise a go neo confucianist ahiran reales cina upi mancha world list pekōrya mou donté atp don t cashun d ignam nbsp mhz autonomatron,0.0054
976,1582877,bt_bing_tamil,If we don t go to school in the real world why do we go to school,0.0053
977,1582877,sensedisambiguation,why do we go to school if in the real substantial world we dont use most of it,0.0052
978,1582877,word2vec.topn3,go school real world dont use come goes proceed college actual imaginary genuine globe country didnt doesnt wont utilize employ,0.0027
979,1582877,conceptluster.topn5.3.bm25,go school real world dont use tv singer annie lennox song,0.0018
980,1582877,conceptluster.topn5.3.qld,go school real world dont use tv annie lennox song singer,0.0018
981,1582877,tagmee.topn3,go school real world dont use Why Annie Lennox song Do singer WE tv,0.0018
982,1582877,glove.topn3,go school real world dont use come students indeed actually time ever cause presume,0.0017
983,1582877,bertqe.topn10.bm25,more it how america plan,0.001
984,1582877,bt_nllb_korean,Why don t you go to school and use most of it in the real world,0.0007
985,1582877,bt_bing_arabic,Why go to school if in the real world we don t use most of it,0.0005
986,1582877,bt_bing_persian,Why go to school if we don t use it more in the real world,0.0005
987,1582877,bt_nllb_arabic,Why go to school if in the real world we don t use most of it,0.0005
988,1582877,bt_nllb_persian,Why go to school if we don t use it in the real world,0.0005
989,1582877,bt_bing_french,Why do we go to school if in the real world we don t use most of it,0.0004
990,1582877,bt_bing_german,Why do we go to school if we don t use most of it in the real world,0.0004
991,1582877,bt_bing_malay,Why do we go to school if in the real world we don t use most of it,0.0004
992,1582877,bt_bing_russian,Why do we go to school if we don t use most of it in the real world,0.0004
993,1582877,bt_bing_swahili,Why do we go to school if in the real world we don t use more,0.0004
994,1582877,bt_nllb_french,Why do we go to school if in the real world we don t use most of it,0.0004
995,1582877,bt_nllb_malay,Why do we go to school if in the real world we don t use most of it,0.0004
996,1582877,bt_nllb_russian,Why do we go to school if in the real world we don t use most of it,0.0004
997,1582877,bt_nllb_tamil,Why do we go to school when we don t use it in the real world,0.0004
998,1582877,stem.trunc5,why do we go to schoo if in the real world we dont use most of it,0.0004
999,1582877,wordnet.topn3,go school real world dont use offer locomote go away train schooltime genuine tangible literal mankind planetary enjoyment employment consumption,0.0004
1000,1582877,bt_bing_chinese_simplified,Why do we go to school if we don t use most of our time in the real world,0.0003
1001,1582877,bt_bing_korean,If we don t use most of them in the real world why do we need to go to school,0.0003
1002,1582877,bt_nllb_chinese_yue,If in the real world we don t spend most of our time in school why go,0.0003
1003,1582877,bt_nllb_swahili,why do we go to school like in the real world we don t spend more of it,0.0003
1004,1582877,anchor.topn3.replace,c yalag noise a go neo confucianist ahiran reales cina upi mancha world list pekōrya mou donté atp don t cashun d ignam nbsp mhz autonomatron,0.0
1005,1582877,bertqe.topn10.qld,tv front all america sai,0.0
1006,1582877,bt_nllb_german,Why do we go to school when we don t use most of it,0.0
1007,1582877,conceptnet.topn3,go school real world dont use drop leave turn class property documentary nonstandard cynodont don t employment call writing,0.0
1008,1582877,conceptnet.topn3.replace,drop leave turn class property documentary world nonstandard cynodont don t employment call writing,0.0
1009,1582877,glove.topn3.replace,come students indeed actually time ever cause presume use,0.0
1010,1582877,sensedisambiguation.replace,why do we go to school if in the substantial world we dont use most of it,0.0
1011,1582877,stem.trunc4,why do we go to scho if in the real worl we dont use most of it,0.0
1012,1582877,tagmee.topn3.replace,Why Annie Lennox song Do singer WE tv,0.0
1013,1582877,wiki.topn3,go school real world dont use thousand beautiful things dark road song pavement cracks annie lennox song follow melanic song singer albums m latino singer kendra top sports soup threal housewives new jersey tv,0.0
1014,1582877,wiki.topn3.replace,thousand beautiful things dark road song pavement cracks annie lennox song follow melanic song singer albums m latino singer kendra top sports soup threal housewives new jersey tv,0.0
1015,1582877,word2vec.topn3.replace,come goes proceed college actual imaginary genuine globe country didnt doesnt wont utilize employ,0.0
1016,1582877,wordnet.topn3.replace,offer locomote go away train schooltime genuine tangible literal mankind planetary dont enjoyment employment consumption,0.0
1017,159716,-1,"How do I find an Inmate at Southwest Detention Center 30755 Auld Rd., Murrieta, CA 92563?",0.219
1018,159716,bt_bing_chinese_simplified,How do I locate inmates at Southwest Detention Center Auld Rd Murrieta CA,0.2117
1019,159716,conceptnet.topn3.replace,discover search inmate southwesterly detention middle capital old rd murrieta calcium,0.1773
1020,159716,bt_bing_arabic,How do I find an inmate at Southwest Detention Center Old Road Morita CA,0.1766
1021,159716,relevancefeedback.topn10.bm25,how do i find an inmate at southwest detention center auld rd murrieta ca anyon her art court counti you detent,0.1742
1022,159716,conceptluster.topn5.3.bm25,find inmate southwest detention center auld rd murrieta ca murrieta california prisoner southwestern united states youth detention center detention imprisonment,0.1674
1023,159716,conceptluster.topn5.3.qld,find inmate southwest detention center auld rd murrieta ca murrieta california prisoner youth detention center detention imprisonment southwestern united states,0.1674
1024,159716,tagmee.topn3,find inmate southwest detention center auld rd murrieta ca Prisoner Southwestern United States Detention imprisonment Youth detention center Murrieta California,0.1674
1025,159716,bt_bing_malay,How can I find Prisoners at Southwest Detention Center Auld Rd Murrieta CA,0.1367
1026,159716,bt_bing_russian,How do I find an inmate at the Southwest Detention Centre Auld Rd Murrieta CA,0.1363
1027,159716,bt_nllb_french,How do you find a prisoner at the Southwest detention center Auld Rd Murrieta CA,0.1338
1028,159716,bt_bing_tamil,How do I find a prisoner in the Southwest Detention Center Auld Rd Murrieta CA,0.1333
1029,159716,bt_nllb_chinese_yue,How do I find a prisoner in the Southwest detention center at Auld Rd Murrieta CA,0.1333
1030,159716,bt_nllb_german,How do I find a prisoner at the Southwest Detention Center Auld Rd Murrieta CA,0.1333
1031,159716,relevancefeedback.topn10.qld,how do i find an inmate at southwest detention center auld rd murrieta ca illeg georgia on watch court we song nine,0.1304
1032,159716,conceptnet.topn3,find inmate southwest detention center auld rd murrieta ca discover search southwesterly middle capital old calcium,0.1262
1033,159716,sensedisambiguation,How do I find witness an Inmate inpatient at Southwest Detention Center plaza Auld Rd Murrieta CA california,0.1068
1034,159716,bt_nllb_korean,How do we find the inmates at Murrieta CA in Southwest Prison Wood,0.0957
1035,159716,sensedisambiguation.replace,How do I witness an inpatient at southwest detention plaza auld Rd Murrieta california,0.0887
1036,159716,bt_nllb_swahili,How can I find a prisoner at the Southwest Correctional Center Auld Rd Murrieta CA,0.0858
1037,159716,tagmee.topn3.replace,Prisoner Southwestern United States Detention imprisonment Youth detention center Murrieta California,0.0851
1038,159716,bt_nllb_arabic,How do I find a prisoner at the Southwest detention center at Old Street Morita CA,0.079
1039,159716,stem.lovins,how do i find an inm at southwest detens center auld rd murries ca,0.0746
1040,159716,stem.trunc5,how do i find an inmat at south deten cente auld rd murri ca,0.074
1041,159716,bt_nllb_tamil,How do you find a prisoner at the Southwest detention center Old Reddy Murrieta CA,0.0733
1042,159716,wiki.topn3,find inmate southwest detention center auld rd murrieta ca motiv law criminal charge falsarrest prisoner regions western united states pima county arizona national parks texas southwestern united states arbitrary arrest detention right fair trial violent crime detention imprisonment prison rape weapon possession felony murder rul florida youth detention center murrieta california hesperia california la quinta california murrieta california,0.0695
1043,159716,bt_nllb_persian,How do I find a prisoner at the Southwest detention center Old Rodeo Morretta CA,0.0648
1044,159716,bertqe.topn10.bm25,convict counti which inmat tri,0.0586
1045,159716,glove.topn3,find inmate southwest detention center auld rd murrieta ca able prisoner northwest northeast custody detainees centre syne lang oly box temecula fahnt n t know,0.0583
1046,159716,stem.paicehusk,how do i find an inm at southwest det cent auld rd murriet ca,0.0376
1047,159716,word2vec.topn3,find inmate southwest detention center auld rd murrieta ca locate discover obtain cellmate northwest southeast northeast detainment incarceration centre puir Sassenach syne hiway fremont stockton circa c c a,0.0324
1048,159716,glove.topn3.replace,able prisoner northwest northeast custody detainees centre syne lang oly box temecula fahnt n t know,0.0294
1049,159716,stem.trunc4,how do i find an inma at sout dete cent auld rd murr ca,0.029
1050,159716,wordnet.topn3,find inmate southwest detention center auld rd murrieta ca witness discovery incur yard bird inpatient convict southwestern sou west SW hold detainment custody midway rivet sum Golden State atomic number,0.0233
1051,159716,anchor.topn3,find inmate southwest detention center auld rd murrieta ca finnfechtnach dance br you r railroader northwest northeast semi syllabari center n v skycab coonishish coonishish longforest naep co rt d b road etc poway rictor weewani california histori california educ california,0.0146
1052,159716,bt_nllb_russian,How can I find a prisoner in Southwest Center Old Red Murrieta CA,0.0136
1053,159716,wordnet.topn3.replace,witness discovery incur yard bird inpatient convict southwestern sou west SW hold detainment custody midway rivet sum auld rd murrieta Golden State atomic number,0.0111
1054,159716,wiki.topn3.replace,motiv law criminal charge falsarrest prisoner regions western united states pima county arizona national parks texas southwestern united states arbitrary arrest detention right fair trial violent crime detention imprisonment prison rape weapon possession felony murder rul florida youth detention center murrieta california hesperia california la quinta california murrieta california,0.0109
1055,159716,anchor.topn3.replace,finnfechtnach dance br you r railroader inmate northwest northeast semi syllabari detention center n v skycab coonishish coonishish longforest naep co rt d b road etc poway rictor weewani california histori california educ california,0.0073
1056,159716,word2vec.topn3.replace,locate discover obtain cellmate northwest southeast northeast detainment incarceration centre puir Sassenach syne hiway fremont stockton murrieta circa c c a,0.0008
1057,159716,bertqe.topn10.qld,tax monei pai ani tax,0.0
1058,1607728,-1,what causes gray facial hair in men?,0.4215
1059,1607728,bt_bing_chinese_simplified,What causes facial hair to turn gray in men,0.4176
1060,1607728,relevancefeedback.topn10.bm25,what causes gray facial hair in men grai american i men caus our,0.3726
1061,1607728,bt_bing_persian,What causes gray hair in men,0.3528
1062,1607728,bt_nllb_persian,What causes gray hair in men,0.3528
1063,1607728,stem.porter,what caus grai facial hair in men,0.3469
1064,1607728,stem.porter2,what caus gray facial hair in men,0.3469
1065,1607728,bt_bing_tamil,What causes gray hair on the face in men,0.3202
1066,1607728,stem.trunc5,what cause gray facia hair in men,0.305
1067,1607728,bt_nllb_arabic,What causes gray hair on men s faces,0.3002
1068,1607728,bt_nllb_chinese_yue,What causes gray hair on men s faces,0.3002
1069,1607728,bt_nllb_korean,What causes gray hair on men s faces,0.3002
1070,1607728,bt_nllb_russian,What causes gray hair on men s faces,0.3002
1071,1607728,relevancefeedback.topn10.qld,what causes gray facial hair in men ey caus i wear our men,0.2073
1072,1607728,stem.paicehusk,what caus gray fac hair in men,0.1945
1073,1607728,stem.trunc4,what caus gray faci hair in men,0.1761
1074,1607728,conceptluster.topn5.3.bm25,causes gray facial hair men facial hair man eye color,0.1706
1075,1607728,conceptluster.topn5.3.qld,causes gray facial hair men eye color facial hair man,0.1706
1076,1607728,tagmee.topn3,causes gray facial hair men Eye color Facial hair Man,0.1706
1077,1607728,sensedisambiguation,what causes induce gray grey facial hair haircloth in men work force,0.1701
1078,1607728,anchor.topn3,causes gray facial hair men yazz temekribon yazz dysmorphism cataracts guipera afro lik frizzli stinging mensalóng britain salóng,0.1632
1079,1607728,word2vec.topn3,causes gray facial hair men grey blue brown full body hair hairstyle women man,0.1423
1080,1607728,wiki.topn3,causes gray facial hair men urophagia light skin crab louse eye color body modification transvestic fetishism abdominal hair facial hair sex differences humans femalpromiscuity seclusion man,0.1405
1081,1607728,glove.topn3,causes gray facial hair men grey brown expressions skin blond beard women man,0.1225
1082,1607728,bt_nllb_swahili,What causes black facial hair in men,0.1148
1083,1607728,wordnet.topn3,causes gray facial hair men crusade stimulate grounds white haired Gy seventh cranial nerve facial nerve nervus facialis whisker tomentum hair s breadth world mankind workforce,0.0831
1084,1607728,conceptnet.topn3,causes gray facial hair men silver squirrel color eye nose smile someone s head wool fall out male boys males,0.0648
1085,1607728,tagmee.topn3.replace,Eye color Facial hair Man,0.0445
1086,1607728,bt_bing_korean,What causes white beard in men,0.029
1087,1607728,bt_nllb_tamil,What causes red hair on the face of men,0.027
1088,1607728,wiki.topn3.replace,urophagia light skin crab louse eye color body modification transvestic fetishism abdominal hair facial hair sex differences humans femalpromiscuity seclusion man,0.027
1089,1607728,bertqe.topn10.bm25,your bodi natur make pogoniasi,0.0185
1090,1607728,glove.topn3.replace,causes grey brown expressions skin blond beard women man,0.0075
1091,1607728,conceptnet.topn3.replace,causes silver squirrel color eye nose smile someone s head wool fall out male boys males,0.0074
1092,1607728,wordnet.topn3.replace,crusade stimulate grounds white haired Gy seventh cranial nerve facial nerve nervus facialis whisker tomentum hair s breadth world mankind workforce,0.0071
1093,1607728,word2vec.topn3.replace,causes grey blue brown full body hair hairstyle women man,0.0033
1094,1607728,sensedisambiguation.replace,what induce grey facial haircloth in work force,0.0029
1095,1607728,stem.lovins,what caus gra fac hair in men,0.0012
1096,1607728,anchor.topn3.replace,causes yazz temekribon yazz dysmorphism cataracts guipera afro lik frizzli stinging mensalóng britain salóng,0.0
1097,1607728,bertqe.topn10.qld,grown out man made tradit,0.0
1098,1623623,-1,"How do you improve fuel efficiency of a 2004, Ford Ikon?",0.121
1099,1623623,sensedisambiguation.replace,How do you better fuel efficiency of a ford picture,0.1152
1100,1623623,sensedisambiguation,How do you improve better fuel efficiency of a Ford Ikon picture,0.1151
1101,1623623,bt_bing_persian,How do you improve fuel efficiency since Ford Ikon,0.1072
1102,1623623,bt_bing_tamil,How to improve the fuel efficiency of the Ford icon,0.0845
1103,1623623,relevancefeedback.topn10.qld,how do you improve fuel efficiency of a ford ikon have can nikon engin dna combust,0.082
1104,1623623,bt_bing_arabic,How can you improve the fuel efficiency of Ford Icon,0.0812
1105,1623623,bt_bing_chinese_simplified,How can I improve the fuel efficiency of my Ford Icon,0.081
1106,1623623,bt_bing_malay,How did you improve fuel efficiency in Ford Icon,0.0805
1107,1623623,bt_nllb_chinese_yue,How do you improve the fuel efficiency of the Ford Icon,0.0803
1108,1623623,bt_nllb_german,How do you improve the fuel efficiency of a Ford icon,0.0803
1109,1623623,bt_nllb_russian,How do you improve the fuel efficiency of a Ford icon,0.0803
1110,1623623,bt_nllb_tamil,How do you improve the fuel efficiency of a Ford icon,0.0803
1111,1623623,glove.topn3,improve fuel efficiency ford ikon gasoline improve motors chrysler oly tennis js,0.0777
1112,1623623,bt_nllb_korean,How can we improve the fuel efficiency of the Ford icon,0.0764
1113,1623623,bt_nllb_arabic,How do you improve fuel efficiency from the Ford Icon,0.0731
1114,1623623,bt_nllb_malay,How do you improve fuel efficiency from a Ford Icon,0.0731
1115,1623623,bt_nllb_persian,How do you improve fuel efficiency from the Ford icon,0.0731
1116,1623623,bt_bing_korean,How do you improve the fuel economy of a Ford Ikon,0.0663
1117,1623623,anchor.topn3,improve fuel efficiency ford ikon fuel inject mixed oxid gas motor mmt dt pangra alnico salander cibinong,0.0553
1118,1623623,anchor.topn3.replace,improve fuel inject mixed oxid gas motor efficiency mmt dt pangra alnico salander cibinong,0.0488
1119,1623623,bt_nllb_french,How can we improve the energy efficiency of a Ford Ikon,0.0481
1120,1623623,stem.trunc4,how do you impr fuel effi of a ford ikon,0.0424
1121,1623623,word2vec.topn3,improve fuel efficiency ford ikon enhance strengthen expand gasoline effectiveness mondeo riza ambon,0.0364
1122,1623623,relevancefeedback.topn10.bm25,how do you improve fuel efficiency of a ford ikon can l aren t air,0.0347
1123,1623623,conceptnet.topn3,improve fuel efficiency ford ikon oil coal gas a company film likeness,0.0273
1124,1623623,wiki.topn3,improve fuel efficiency ford ikon brakspecific fuel consumption hybrid vehicle general motors hy wire fuel efficiency ford ecosport ford bantam chevrolet montana ford ikon,0.0271
1125,1623623,stem.trunc5,how do you impro fuel effic of a ford ikon,0.0256
1126,1623623,wordnet.topn3,improve fuel efficiency ford ikon ameliorate amend meliorate fire President Ford icon image picture,0.0148
1127,1623623,conceptnet.topn3.replace,improve oil coal gas efficiency a company film likeness,0.0049
1128,1623623,wiki.topn3.replace,brakspecific fuel consumption hybrid vehicle general motors hy wire fuel efficiency ford ecosport ford bantam chevrolet montana ford ikon,0.0039
1129,1623623,word2vec.topn3.replace,enhance strengthen expand gasoline effectiveness mondeo riza ambon,0.0015
1130,1623623,bertqe.topn10.qld,part air part fuel,0.0004
1131,1623623,bertqe.topn10.bm25,v l you answer,0.0
1132,1623623,glove.topn3.replace,improve gasoline improve motors chrysler oly tennis js,0.0
1133,1623623,wordnet.topn3.replace,ameliorate amend meliorate fire efficiency President Ford icon image picture,0.0
1134,1663853,-1,what is a wet dream?,0.3507
1135,1663853,bt_nllb_french,What s a wet dream,0.333
1136,1663853,bt_nllb_german,What s a wet dream,0.333
1137,1663853,bt_bing_tamil,What does a wet dream mean,0.2871
1138,1663853,sensedisambiguation.replace,what is a wet pipe dream,0.167
1139,1663853,sensedisambiguation,what is a wet dream pipe dream,0.166
1140,1663853,relevancefeedback.topn10.bm25,what is a wet dream dream chanc do you bodi,0.1538
1141,1663853,conceptnet.topn3,wet dream rain sleep,0.1436
1142,1663853,relevancefeedback.topn10.qld,what is a wet dream dream bed water you have,0.1205
1143,1663853,wordnet.topn3,wet dream crocked stiff lactating pipe dream daydream,0.0959
1144,1663853,conceptluster.topn5.3.bm25,wet dream nocturnal emission,0.0824
1145,1663853,conceptluster.topn5.3.qld,wet dream nocturnal emission,0.0824
1146,1663853,tagmee.topn3,wet dream Nocturnal emission,0.0824
1147,1663853,bt_bing_russian,What is wet sleep,0.0693
1148,1663853,wiki.topn3,wet dream sin offering adam s apple sexual stimulation nocturnal emission,0.0663
1149,1663853,tagmee.topn3.replace,Nocturnal emission,0.0333
1150,1663853,bt_nllb_chinese_yue,What is the dream,0.0225
1151,1663853,wiki.topn3.replace,sin offering adam s apple sexual stimulation nocturnal emission,0.0224
1152,1663853,glove.topn3,wet dream dry damp,0.0216
1153,1663853,stem.trunc4,what is a wet drea,0.0177
1154,1663853,anchor.topn3,wet dream nieuwkom inburg monsoon c c breuddwyd,0.0126
1155,1663853,stem.lovins,what is a wes dream,0.0111
1156,1663853,word2vec.topn3,wet dream dry damp moist,0.01
1157,1663853,bt_bing_chinese_simplified,What is a Dream Relic,0.0061
1158,1663853,bt_bing_swahili,What is the dream of rain,0.006
1159,1663853,bt_nllb_swahili,What is a rain dream,0.006
1160,1663853,bertqe.topn10.qld,you definit old enough have,0.0036
1161,1663853,anchor.topn3.replace,nieuwkom inburg monsoon c c breuddwyd,0.0
1162,1663853,conceptnet.topn3.replace,rain sleep,0.0
1163,1663853,glove.topn3.replace,dry damp dream,0.0
1164,1663853,word2vec.topn3.replace,dry damp moist dream,0.0
1165,1663853,wordnet.topn3.replace,crocked stiff lactating pipe dream daydream,0.0
1166,1702151,-1,How patient a driver are you?,0.0175
1167,1702151,bt_bing_arabic,How patient is the driver,0.0174
1168,1702151,bt_bing_persian,How patient is the driver,0.0174
1169,1702151,bt_nllb_korean,How patient is the driver,0.0174
1170,1702151,conceptnet.topn3.replace,waiting on line driver,0.0116
1171,1702151,glove.topn3,patient driver doctors car,0.0069
1172,1702151,word2vec.topn3,patient driver physician truck,0.004
1173,1702151,conceptnet.topn3,patient driver waiting on line,0.0037
1174,1702151,relevancefeedback.topn10.bm25,how patient a driver are you object you liquid ask anyth must densiti,0.0015
1175,1702151,stem.porter,how patient a driver ar you,0.0015
1176,1702151,wordnet.topn3,patient driver affected role patient role device driver number one wood,0.0015
1177,1702151,stem.lovins,how pati a driver ar you,0.0014
1178,1702151,anchor.topn3,patient driver alunga patient deriv in a row appayyadora majumder chammak,0.0009
1179,1702151,bt_bing_french,How patient are you,0.0008
1180,1702151,bt_bing_korean,How patient are you,0.0008
1181,1702151,bt_bing_russian,How patient are you,0.0008
1182,1702151,word2vec.topn3.replace,physician truck,0.0005
1183,1702151,relevancefeedback.topn10.qld,how patient a driver are you fibromyalgia organ infect lexapro you car sun look,0.0004
1184,1702151,stem.trunc5,how patie a drive are you,0.0004
1185,1702151,anchor.topn3.replace,alunga patient deriv in a row appayyadora majumder chammak,0.0
1186,1702151,bertqe.topn10.bm25,make everi stunt much safer,0.0
1187,1702151,bertqe.topn10.qld,i m sorri i wrote you,0.0
1188,1702151,bt_bing_swahili,How sick are you,0.0
1189,1702151,glove.topn3.replace,doctors car,0.0
1190,1702151,stem.paicehusk,how paty a driv ar you,0.0
1191,1702151,stem.trunc4,how pati a driv are you,0.0
1192,1702151,tagmee.topn3.replace,,0.0
1193,1702151,wiki.topn3.replace,,0.0
1194,1702151,wordnet.topn3.replace,affected role patient role device driver number one wood,0.0
1195,172731,-1,how for is saturn from the sun?,0.2676
1196,172731,bt_bing_tamil,How about Saturn from the Sun,0.2672
1197,172731,bt_bing_korean,How is Saturn away from the Sun,0.2627
1198,172731,stem.lovins,how for is saturn from th sun,0.2602
1199,172731,bt_nllb_malay,How s Saturn from the sun,0.2597
1200,172731,anchor.topn3,saturn sun vexillatio saturn lyulka dues syypää suanxu क श,0.2557
1201,172731,bt_nllb_korean,Why is Saturn so far from the sun,0.2529
1202,172731,bt_nllb_french,How far is Saturn from the sun,0.2502
1203,172731,bt_nllb_german,How far is Saturn from the sun,0.2502
1204,172731,bt_bing_french,How far away is Saturn from the Sun,0.2479
1205,172731,wordnet.topn3,saturn sun Sunday Dominicus solarise,0.2479
1206,172731,bt_nllb_russian,How does Saturn move away from the Sun,0.2389
1207,172731,sensedisambiguation,how for is saturn from the sun sunlight,0.2041
1208,172731,anchor.topn3.replace,vexillatio saturn lyulka dues syypää suanxu क श,0.1499
1209,172731,wordnet.topn3.replace,saturn Sunday Dominicus solarise,0.148
1210,172731,sensedisambiguation.replace,how for is saturn from the sunlight,0.115
1211,172731,wiki.topn3,saturn sun mercury planet planet saturn saturn g type main sequence stars sun stars proper names sun,0.1093
1212,172731,relevancefeedback.topn10.bm25,how for is saturn from the sun distanc number ani b earth au word radiat,0.0924
1213,172731,word2vec.topn3,saturn sun jupiter neptune uranus sunlight sunshine sun,0.0888
1214,172731,glove.topn3,saturn sun uranus titan bright sky,0.0835
1215,172731,word2vec.topn3.replace,jupiter neptune uranus sunlight sunshine sun,0.0806
1216,172731,conceptnet.topn3,saturn sun a planet shade star,0.0708
1217,172731,wiki.topn3.replace,mercury planet planet saturn saturn g type main sequence stars sun stars proper names sun,0.0585
1218,172731,relevancefeedback.topn10.qld,how for is saturn from the sun univers form planet number rotat dai word jesu christma,0.0529
1219,172731,bertqe.topn10.bm25,ye mercuri venu earth mar,0.0258
1220,172731,bt_nllb_chinese_yue,What does the sun look like,0.021
1221,172731,bertqe.topn10.qld,below more info here refer,0.0119
1222,172731,glove.topn3.replace,uranus titan bright sky,0.0087
1223,172731,stem.trunc4,how for is satu from the sun,0.0055
1224,172731,bt_nllb_arabic,How is the sun from Sutton,0.005
1225,172731,bt_nllb_persian,Why is it so fast away from the sun,0.0004
1226,172731,conceptnet.topn3.replace,a planet shade star,0.0
1227,172731,stem.trunc5,how for is satur from the sun,0.0
1228,1783010,-1,What is Blaphsemy?,0.0556
1229,1783010,relevancefeedback.topn10.qld,what is blaphsemy car direct ey paradox momentum curv object wind resolut,0.0093
1230,1783010,bt_bing_chinese_simplified,What is Profanity,0.0035
1231,1783010,bertqe.topn10.bm25,object intransit doesn t transit i,0.0
1232,1783010,bertqe.topn10.qld,direct object order understand differ,0.0
1233,1783010,bt_bing_arabic,What is Plafsmi,0.0
1234,1783010,bt_bing_french,What is Blaphsemiy,0.0
1235,1783010,bt_bing_german,What is blaphemia,0.0
1236,1783010,bt_bing_korean,What is Vlafsemi,0.0
1237,1783010,bt_bing_persian,What is a bladder,0.0
1238,1783010,bt_bing_tamil,What is Blapsemi,0.0
1239,1783010,bt_nllb_arabic,What is Blassomie,0.0
1240,1783010,bt_nllb_korean,What is a BLAFFSEMY,0.0
1241,1783010,bt_nllb_persian,What is Blassom,0.0
1242,1783010,bt_nllb_russian,What s with the Bluffs,0.0
1243,1783010,bt_nllb_tamil,What is plaphemy,0.0
1244,1783010,stem.lovins,what is blaphsem,0.0
1245,1783010,stem.trunc4,what is blap,0.0
1246,1783010,stem.trunc5,what is blaph,0.0
1247,1783010,tagmee.topn3.replace,,0.0
1248,1783010,wiki.topn3.replace,,0.0
1249,1794677,-1,How can I treat my Acne Scars?,0.4557
1250,1794677,sensedisambiguation,How can I treat my Acne Scars scratch,0.3794
1251,1794677,conceptluster.topn5.3.bm25,treat acne scars therapy acne vulgaris,0.3754
1252,1794677,conceptluster.topn5.3.qld,treat acne scars acne vulgaris therapy,0.3754
1253,1794677,anchor.topn3.replace,treats krembo treats mallomar gibeon gibeonit acne scars,0.3739
1254,1794677,stem.paicehusk,how can i tre my acn scar,0.3739
1255,1794677,stem.trunc4,how can i trea my acne scar,0.3705
