qid	order	query	bm25.recip_rank
378	pred.base.7	<extra_id_0> euro opposition <extra_id_1> euros opposition euro opposition Euro opposition euro opposition opposition euro opposition euro opposition Euro opposition opposition euro opposition euro opposition opposition opposition opposition euro opposition opposition euro opposition Euro opposition opposition euro opposition euro opposition opposition Euro opposition euro euro opposition opposition euro opposition euro opposition euro opposition euro opposition opposition euro opposition opposition euro opposition euro opposition Euro opposition	0.0135
378	pred.base.6	<extra_id_0> euro opposition <extra_id_1> euro opposition euro opposition Euro opposition opposition euro opposition opposition euro opposition Euro opposition euro opposition euro opposition euro opposition euros opposition opposition Widerstand euro opposition euroopposition euros opposition euroopposition euro opposition opposition euro ur europe opposition euro opposition eur opposition european euro opposition eureur opposition euro opposition opposition	0.013
378	pred.base.9	<extra_id_0> euro opposition <extra_id_1> opposition <extra_id_2> opposition to euro opposition euro opposition euro opposition euro opposition opposition euro opposition opposation euro opposition euro opposition opposition euro opposition euro opposition opposition euro opposition euros opposition euros opposition opposition euro opposition euro Trump opposition opposition euro opposation euro opposition euro opposition euro opposition opposition euro opposition euro opposition euro opposition euro opposition euro opposition	0.0119
379	-1	mainstreaming	1.0
380	-1	obesity medical treatment	0.5
381	-1	alternative medicine	1.0
382	-1	hydrogen fuel automobiles	1.0
383	-1	mental illness drugs	0.2
383	pred.base.3	<extra_id_0> And not exclusively with mental illness drugs. <extra_id_1> drug treatment is important <extra_id_2> for mental illness drugs and mental illness drugs <extra_id_3> gambling drugs drugs <extra_id_4> and <extra_id_5> health care pharmaceutical products <extra_id_6>. The use of mental illness medications is related to psychosis and doctors prescribe of <extra_id_7> illness <extra_id_8> things like <extra_id_9> with <extra_id_10> drugs, <extra_id_11> drugs	1.0
383	pred.base.7	<extra_id_0> mental illness drugs for mental illness drugs for schizophrenia frightening swells mental illness drugs to harsh urges for use as treatment for mental illness psychotropics taken with them is very commonly prescribed by the doctors prescribe to treat mental illness drugs over the counter because of addictive mental illness drugs.	1.0
383	pred.base.1	<extra_id_0> mental illnesses drugs thus increasing the risk of mental illness drugs. Drug <extra_id_6> drugs for mental illness drugs used is an antidepressant or treatment for mental illnesses Mental illness drugsSmoking drug sleep interferes with medications for mental illness drugsTake action Daily 10 minutes before/after a seizure are usually	0.3333
383	pred.base.10	<extra_id_0> from mental illness drugs and <extra_id_1>s <extra_id_2> drugs and mental illness drugs do not help me with ir iqoring mental illness drugs.r ia aural parts for schizophrenia drugs mental illness drugs mental illness medications.	0.3333
383	pred.base.2	<extra_id_0> mental illness drugs <extra_id_1> doping drugs for mental health <extra_id_2> drugs for mental illness drugs drugs drugs for mental diseases mental illness drugs mental illness drugs mental illness drugs drugs for mental illness drugs mental illness mental illness drugs drugs mental illness drugs drugs drug overdose medication mental illness drugs mental disorder drugs mental illness drugs mental health drugs mental illness	0.3333
383	pred.base.4	<extra_id_0> mental illness drug addiction drugs for mental illness mental illness drugs for mental illness medication daily 12 weeks after fainting in an anxious state relapse drugs for anxiety schizophrenia drugs to administer for mental illness drugs to soften anxiety.	0.3333
383	pred.base.5	<extra_id_0> relatives struggling with mental illness drugs feelings <extra_id_1> mainly mental illness drugs and psychopath drugs <extra_id_2> drugs <extra_id_3> mental illness drug prescription drugs for depression drugs and sida PIDEA impatients drugs mental illness drugs investments changes life of leading mental illness drugs for mental illness medications drugs for mental illness drugs distributers of	0.3333
383	pred.base.6	<extra_id_0> mental illness drugs for mental illness drugs <extra_id_1>ills potent cause of depression drug and mental illness drug addiction drugs rehab drugs psychiatrically toxic drugs in patients with mental illness drugs or mental illness mental illness drug weeping pills, drugs induced psychotic episodes, and drugs related to mental illness	0.3333
383	pred.base.8	<extra_id_0> mental illness drugs for mental illness drugs most often associated with mental illness drugs psychiatric medication psychological illness drugs clinical medication psychological medication minor mental illness Analog police poisoning and psychoanalysis witchcrafts for mental illness mental illness drugs for schizophrenia drugs drugs for mental illness drugs for mental illness mental disorder drugs for depression	0.3333
384	-1	space station moon	1.0
385	-1	hybrid fuel cars	1.0
386	-1	teaching disabled children	0.25
386	pred.base.3	<extra_id_0> children <extra_id_1>; disabled children are taught alcoholic lessons; disabled children educating disabled school-aged children.	1.0
386	pred.base.5	<extra_id_0> children <extra_id_1> where children are disabled are taught and held in-school care <extra_id_2> friends <extra_id_3> disabled children how to teach <extra_id_4> children how to teach children who are disabled. ...who need <extra_id_5> schools to teach disabled children disabled. for <extra_id_6> those with disabilities. <extra_id_7> to teach disabled children – disabilities help kids <extra_id_8>	0.3333
387	-1	radioactive waste	1.0
388	-1	organic soil enhancement	0.0833
388	pred.base.2	<extra_id_0> organic soil (Belderii agronomicum porfolium). Organic soil.	0.25
388	pred.base.5	<extra_id_0> Organic Soil reinforcement throughout organic soil enhancement. Homo sapiens through compost enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil development organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement Organic soil enhancement Organic soil enhancement organic soil enhancement organic soil improvement organic	0.2
388	pred.base.3	<extra_id_0> organic soil enhancement <extra_id_1> organic soil enhancement organic soil amendment organic soil enhancement organic soil enhancement organic soil improvement organic soil enhancement organic soil enhancement Organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement Organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil	0.125
388	pred.base.10	<extra_id_0> organic soil upgraded organic soil enhancement program for organic soil enhancement organic soil enhancement organic soil improvement organic soil enhancement organic soil Enhancement organic soil enhancement organic soil enhancement organic soil Excellence organic soil enhancement organic soil improvement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement	0.1111
388	pred.base.7	<extra_id_0> organic soil <extra_id_1> organic garden dredging and soil experience. Organic soil enhancement improvements organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement soil enhancement organic soil enhancement soil enhancement organic soil enhancement organic soil enhancement	0.1111
388	pred.base.1	<extra_id_0> organic soil enhancement <extra_id_1> organic soil forestry improvement amendment organic soil enhancement organic soil enhancement organic soil nutrient enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil	0.1
388	pred.base.9	<extra_id_0> organic soil enhancement. <extra_id_1> soil enhancement <extra_id_2> organic soil enhancement organic soil enhancement organic soil enhancement soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enhancement organic soil enrichment improvement functional compost formulation organic soil enhancement enhancement organic soil enhancement organic soil enhancement organic soil enhancement soil enhancement enhancement organic soil	0.1
388	pred.base.4	<extra_id_0> organic soil enhancement and soil enhancement to increase organic soil enjoyment. soil organic soil enhancement and soil enhancement to organic soil enhancement.	0.0909
389	-1	illegal technology transfer	1.0
390	-1	orphan drugs	1.0
391	-1	r&d drug prices	1.0
392	-1	robotics	1.0
393	-1	mercy killing	1.0
394	-1	home schooling	0.125
394	pred.base.2	<extra_id_0> homeschooling <extra_id_1> home schooling - homeschooling home schooling home schooling holidaying93000/homeschoolinghomeschooling 900800/homeschooling/homeschooling family schooling home schooling at home schooling home schooling <extra_id_6>INGSM/home schooling private schooling	0.5
394	pred.base.6	<extra_id_0> a home schooling parent.. and so on..right!schooling home schooling, homeschooling, home educating, home schooling, home schooling, home schooling.. homeschooling, home schooling, home schooling, school schooling, home schooling, home	0.25
394	pred.base.7	<extra_id_0>ing <extra_id_1> building small school arrangements (home schooling), home schooling (home schooling) and away schooling at the end of the day.	0.1429
395	-1	tourism	0.25
395	pred.base.10	<extra_id_0>Russia <extra_id_1> developed <extra_id_2> a American concept that makes travel compliance more feasible. Tourism is the “go to”/tourist preference form the expense countries consider nationally.	1.0
395	pred.base.2	<extra_id_0> the frequencys of reading n <extra_id_1>from and that at rums <extra_id_2> they ⁇ re coming from tourism. But actually tourism is a local, global company and not coverage is to be trusted with it.	1.0
395	pred.base.8	<extra_id_0> time lapse: m) new tourism deals on the rocks In trend tourism grew by 27 % in the last year. This boom in tourism tourism began outside of the resorts to eighteen destinations in the resort area.	1.0
395	pred.base.3	<extra_id_0> the fact that the tourism site is operated via ISP is actually a sponsor. Algibo leisure resorts offer numerous activities that touch all levels of the tourism industry, with most sharing destinations such as Mozambique and Austria.	0.5
395	pred.base.7	<extra_id_0> become <extra_id_1> a <extra_id_2>.tourism <extra_id_3> tourism <extra_id_4> tourism tourism Travel Era.tourism Romania.tourism, tourism Scubatravele usa,tourisme in den elencateros pagodas,tourisme,tourisme proprietorsundtourismusi tourismum,tourismus-tourismetourisme	0.5
395	pred.base.4	<extra_id_0>. <extra_id_1> tourism.tourism in the tourism industry.tourism. Our portfolio includes hotels, tourist attractions, meeting spots, photosshoots, offers for rent and / or jobs. hospitality.tourism.tourismtourism.tourism.tourism Tourism Tourism Tourism Fremdenverkehr Tourism Touristic Tourism Tourism Tourism Tourism Tourism	0.3333
395	pred.base.5	<extra_id_0> are hallmarks of tourism production and events. <extra_id_1> tourism and the tourism operating sector are involved.	0.3333
396	-1	sick building syndrome	1.0
397	-1	automobile recalls	0.1111
397	pred.base.7	<extra_id_0> too the likelihood for large-bag recalls. The recalls relate to auto recalls for maintenance reasons.	1.0
397	pred.base.8	<extra_id_0> car recalls <extra_id_1>s <extra_id_2> recalls are often times caused by recalls, particularly for numerous recalls of faulty vehicles.	1.0
397	pred.base.1	<extra_id_0> cars recalls, repairs and active recalls of automobiles from Chrysler, Jeep, Dodge and Honda.	0.5
397	pred.base.4	<extra_id_0> automobile recalls <extra_id_1> 2007, <extra_id_2> recall <extra_id_3>s <extra_id_4>s, <extra_id_5>s, automobile recall attacks and modification of vehicle manufacturing claims were the focus of the recalls of nearly $4.5 billion in auto recall actions. These recalls were accompanied with a state of the art manufacturing recall recall process and custodial	0.5
397	pred.base.6	<extra_id_0> recalls for automobiles were prompted by recalls, firm recalls and recall recalls. The recall of automobiles was fueled by recalls, automotive recalls, and recalls using confusing terminology.	0.5
397	pred.base.9	<extra_id_0> recalls from automobile recalls and recalls, recalls for recalls on automobiles because of recalls of merit. A recall of an automobile for recalls can be complicated by recalls for recalls that are ordered which causes auto recall recalls.	0.5
397	pred.base.10	<extra_id_0> Auto recalls. Car recalls advertise <extra_id_1> recalls and recalls to review recalls for automobiles.	0.3333
397	pred.base.5	<extra_id_0> recall. <extra_id_1> recalls for car recalls. automobile recalls when recalls occur, automobile recalls involve automobile recalls when recalls occur and for which the acronym Car recall or recall is used, recalls are thousands of automobile recalls . recall liabilities are the drive-in recalls and is	0.3333
397	pred.base.2	<extra_id_0> recalls of automobiles issued in Vietnam, Vietnam and the United States forcing recalls of 26 vehicles. The recalls were made all employees: having had 12, 5, 10 or whatever amount of their vehicle worked 24 hours a day, to cover the number of recalls and to complete an appeal against recalls.	0.25
397	pred.base.3	<extra_id_0>ated recalls. <extra_id_1> recalls; recalls. manufacturer recalls. automobile recalls; recalls.	0.25
398	-1	dismantling europe's arsenal	0.125
398	pred.base.1	<extra_id_0> Europes arsenal threatens to destroy. Without europes arsenal the eurozone will have to distance itself from the euro.	1.0
398	pred.base.2	<extra_id_0> <extra_id_1> blue branches than respectively <extra_id_2> arsenal, <extra_id_3> and <extra_id_4> arsenal, <extra_id_5>, <extra_id_6> and <extra_id_7> balance. Its <extra_id_8>, <extra_id_9> of deadly weaponry, further <extra_id_10> of arsenal. <extra_id_11>, <extra_id_12>. Coming up short in terms of budget and NATO could be way beyond what europe has granted.	1.0
398	pred.base.10	<extra_id_0> <extra_id_1> arsenal licenses, <extra_id_2>enistving <extra_id_3> and <extra_id_4> too many genial competitors <extra_id_5> and fanfare, <extra_id_6> of weapons, <extra_id_7>s arsenal, quickly <extra_id_8> missile defences and <extra_id_9> of weapons, <extra_id_10> of arsenal and sending arse instability across europes <extra_id_11>. <extra_id_12>, <extra_id_13>, and <extra_id_14>	0.5
398	pred.base.9	<extra_id_0>  <extra_id_1> arsenal. Europes Arsenal is <extra_id_2> arsenal. It is <extra_id_3>s Middle East bellwether. <extra_id_4> arsenal, <extra_id_5>. Striking a sense of fire is <extra_id_6>. Its arsenal is NO more and no less than 450 globally.	0.5
398	pred.base.4	<extra_id_0> <extra_id_1> arsenal. After <extra_id_2> developing markets in <extra_id_3>europes arsenal it <extra_id_4>., <extra_id_5> announced in mid-air whether to build or repair it, <extra_id_6> of weapons; <extra_id_7> of arsenal; and <extra_id_8>. <extra_id_9>; and dismantling europes arsenal; and dismantling europes	0.3333
398	pred.base.8	<extra_id_0> is <extra_id_1> arsenal. Its <extra_id_2> arsenal, <extra_id_3> Americas arsenal, and <extra_id_4>. It is <extra_id_5>, <extra_id_6>. Its <extra_id_7> selling weapons while simultaneously <extra_id_8> in arms makeup. The defeat of arsenal <extra_id_9> will not necessarily compromise europes moral zeal base. It will tame	0.25
398	pred.base.7	<extra_id_0> <extra_id_1> arsenal. Finally, Britains clean blankets manoeuvre is wrangling a line <extra_id_2> Counterpoint dangers by breaking up natures industrial fabric and reconnecting Europes graduated weaponry with music and missiles - a feat europes rich oil-rich past.	0.1667
398	pred.base.3	<extra_id_0> <extra_id_1> and <extra_id_2> <extra_id_3> the entire european arsenal of weapons while simultaneously <extra_id_4> of weapons, <extra_id_5>, <extra_id_6>, <extra_id_7> arsenal, <extra_id_8>, <extra_id_9>, very very very momentarily engulfing <extra_id_10>, <extra_id_11> of prowess, <extra_id_12> of europes top weapons, <extra_id_13> arsenal. Also tearing apart	0.1429
398	pred.base.6	<extra_id_0> <extra_id_1> Federalist theorem. <extra_id_2>s arsenal <extra_id_3> -- <extra_id_4> architectural arsenal, <extra_id_5> means <extra_id_6>, while simultaneously <extra_id_7>s arsenal, and <extra_id_8>. <extra_id_9> will be confiscated on monday, <extra_id_10> arsenals, and <extra_id_11>s from the Yanks, <extra_id_12> defenses. This is presently <extra_id_13>. It	0.1429
399	-1	oceanographic vessels	0.5
399	pred.base.10	<extra_id_0> discovered 143 years ago. <extra_id_1> maps, oceanographic vessels, onshore vessels and <extra_id_2> surgeons <extra_id_3> seaographic vessels. <extra_id_4>ographic vessels, <extra_id_5>s, and oceanographic mastheads. <extra_id_6>ographic vessels and porous <extra_id_7>ographers like to create <extra_id_8>ographic vessels and <extra_id_9> or geographically based maritime ships	1.0
399	pred.base.3	<extra_id_0>stations. <extra_id_1>ologic totemographie <extra_id_2> vessels. Oceanographic vessel vessels seaographic vessels. Oceanographic vessels. oceanographic shipwrecks oceanograph/smetograph cargo vessels. oceanographic vessels oceanographic vessels. seaographic vessels.	1.0
400	-1	amazon rain forest	1.0
401	-1	foreign minorities, germany	1.0
402	-1	behavioral genetics	1.0
403	-1	osteoporosis	1.0
404	-1	ireland, peace talks	0.2
404	pred.base.3	<extra_id_0>, <extra_id_1> fund peace talks with ireland, peace negotiations with france, anglo-irish peace talks continued with speaker edmund cheeton, but peace talks refocusing on irritation.	1.0
404	pred.base.8	<extra_id_0>, peace talks in ireland come joining peace talks with u.s. ireland ended peacefully in early 2014 . peace talks in ireland, the peace talks in ireland have stalled 27 months, peace talks will begin today .	1.0
404	pred.base.1	<extra_id_0>, talks were completed between ireland and iran s <extra_id_1> continue. ireland turned back decades, locked in peace talks, progress made with irish people in light of historic duck war .	0.3333
404	pred.base.2	<extra_id_0>, talks debunk <extra_id_1>, <extra_id_2>. Unicef ireland, peace talks. interoperability talks. <extra_id_3>. secured by truce, will genuinely try to reduce peace talks from 1970s to 1981, peace talks in ireland.	0.3333
404	pred.base.4	<extra_id_0>, thanks to independent perspectives <extra_id_1> are over after a year of peace talks en route to confession, peace talks with sugar bomb! underground foundation for public good based in songar, ireland, so-called peace talks since 1999, peace talks iceland, irel	0.3333
404	pred.base.5	<extra_id_0>, peace talks against ireland and irish, peace negotiations hope in ireland progress . peace talks between the two central banks and ireland are set to begin saturday, january 8.	0.3333
404	pred.base.9	<extra_id_0>, peace talks <extra_id_3>, peace talks in ireland. ireland, peace talks begin in ireland, peace talks among ireland, talks with ireland, 10 hours.	0.3333
405	-1	cosmic events	0.1667
405	pred.base.10	<extra_id_0> cosmic events emanating from our universe being cosmic events and cosmic events triggered by cosmosary events, cosmic fallout or cosmic objects.	0.5
405	pred.base.5	<extra_id_0> times? <extra_id_1>nt as there will be no future cosmic events but cosmic events. Mit a cosmic event is a cosmic event that erupts, since our minds turned to specular events and the Universe as a whole.	0.5
405	pred.base.3	<extra_id_0> event <extra_id_1> cosmic events <extra_id_2> cosmic events! Thanks to cosmic events heaven-like!	0.3333
405	pred.base.8	<extra_id_0>. <extra_id_1> Self <extra_id_2>: ... or whop. Spontaneous events will occur between cosmic events, celestial events, primordial events.	0.3333
405	pred.base.9	<extra_id_0>. <extra_id_1>s heterozygous cosmic events. <extra_id_2> thing medal... Continue reading Forever Prepared: cosmic events... Continue reading Some cosmic events...	0.2
406	-1	parkinson's disease	1.0
407	-1	poaching, wildlife preserves	1.0
408	-1	tropical storms	0.5
408	pred.base.1	<extra_id_0> tropical storm <extra_id_1> tropical storms can produce tropical storms and tropical storms form tropical rains.	1.0
408	pred.base.10	<extra_id_0> tropical storms <extra_id_1> tropical storms <extra_id_2> tropical storm <extra_id_3> tropical storms known as tropical storms <extra_id_4> tropical <extra_id_5> tropical storms other <extra_id_6> are blocking out <extra_id_7> and tropical storms formed by tropical tropical storms. Tropical <extra_id_8> but <extra_id_9> are not expected to produce tropical storms. Limited tropical storm <extra_id_12> produced tropical flooding from	1.0
408	pred.base.3	<extra_id_0> Tropical Storms Thin!” <extra_id_1> tropical storm <extra_id_2> tropical storms tropical storms cross into the troposphere in severe weather blizzards and brief subtropical storms.	1.0
408	pred.base.4	<extra_id_0> tropical storms <extra_id_1> from tropical storms <extra_id_2> central <extra_id_3> cross-tropical <extra_id_4> verzaubert <extra_id_5> cyclones tropical storms to tropical storms that lead to <extra_id_6> that causes <extra_id_7> tropical storms and <extra_id_8> tropical tropical storms and in the case of <extra_id_9> conditions, <extra_id_10> are making tropical storms the <extra_id_11>	1.0
408	pred.base.5	<extra_id_0> tropical storm <extra_id_1> tropical storms <extra_id_2> tropical storms are a common amount of tropical storms. Tropical storms often cause heavy rains such as tropical storms where the tropical storms are very weak.	1.0
408	pred.base.7	<extra_id_0> tropical storm system <extra_id_1> tropical storms <extra_id_2> severe rains which have knocked out as much as almost all tropical challenges, our books say. 2. Were still writing a few days ahead of Tropical Storm Irene and dry winters that are visualizing tropical storm response to tropical storms.	1.0
408	pred.base.8	<extra_id_0>. e-storms accumulate in tropical and tropical storms, causing severe tropical storms and favorable tropical storms. The tropical tropical storms constitute tropical islands.	1.0
408	pred.base.9	<extra_id_0> tropical storms <extra_id_1> tropical storms <extra_id_2> tropical storms <extra_id_3> tropical storms <extra_id_4> or cool tropical storms. Tropical storm knocks <extra_id_5> ginger rain and <extra_id_6> have caused <extra_id_7>s to <extra_id_8> and tropical storms to create tropical storms, tropical clouds and tropical storms. Tropical storms. Tropical <extra_id_12> are forming	1.0
409	-1	legal, pan am, 103	1.0
410	-1	schengen agreement	1.0
411	-1	salvaging, shipwreck, treasure	1.0
412	-1	airport security	1.0
413	-1	steel production	0.25
413	pred.base.3	<extra_id_0> production process for steel production to steel production process, new steel production silo steel production steel production steel production steel production steel production steel production silica production steel production steel production silo steel production steel production silica production steel production steel production structure steel production steel production steel production steel production silica	1.0
413	pred.base.7	<extra_id_0> working steel making steel production facility, steel production of cold steel production, steel production and steel production in the steel production plant.	1.0
413	pred.base.1	<extra_id_0> maker, will not get paid. <extra_id_1> steel production on production line steel production may come from steel production and steel production to steel production.	0.3333
413	pred.base.10	<extra_id_0> quid, and needle production- steel and backbone steel production. steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel	0.3333
413	pred.base.8	<extra_id_0> steel <extra_id_1> steel production <extra_id_2> steel production deslling steel production, production 304 production, steel production steel piling steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel production steel	0.3333
414	-1	cuba, sugar, exports	1.0
415	-1	drugs, golden triangle	1.0
416	-1	three gorges project	0.5
416	pred.base.1	<extra_id_0> project <extra_id_1> entrance for four, three gorges project <extra_id_2> project <extra_id_3> 3800m projectile <extra_id_4> resultant 5 gorges project. <extra_id_5> project. 2. <extra_id_6>. 2. <extra_id_7> project. <extra_id_8> project. <extra_id_9> project. 301 gorges. project. <extra_id_18>. <extra_id_19> gorge project. Project 3 gorge	1.0
416	pred.base.10	<extra_id_0> new <extra_id_14> of levis gorges reward <extra_id_27> in Bloemfontein. The project will follow a wildfire that will unfold at the Kentucky Keys State Park through the creation of three gorges project, plus a road cladding im new construction twin riverseinebyjump	1.0
416	pred.base.2	<extra_id_0> canyon project <extra_id_1> project <extra_id_2> project five gorges project <extra_id_3> three gorges project <extra_id_4> project <extra_id_5> projects as the project thirty three gorges project. Project <extra_id_6>1. create <extra_id_7> project, which employs <extra_id_8>-gorge (three gorges project) is part of a project of the environmentally challenged project 	1.0
417	-1	creativity	1.0
418	-1	quilts, income	1.0
419	-1	recycle, automobile tires	0.3333
419	pred.base.6	<extra_id_0>, auto tires recycle-auto tires in, tires from sale, automobile tires recycle, auto tires recycle, automobile tires, auto tires, recycle in, auto tires available for recycle, auto tire recycle for, automobile tire recycle, auto tire recycling, recycle, auto tire recycling..	1.0
419	pred.base.9	<extra_id_0> tires, automobile tires, prevent <extra_id_1> immobilized tires to recycle, automobile tires, auto tires recycle, automobile tires recycle automobile tires recycle, diesel tires recycle, auto tires recycle auto tires recycled, automobile tires recycling, automobile tires recycle, auto recycle, automobile recycle, automobile recycle automotive tires recycle cannot, auto tires recycle	0.5
420	-1	carbon monoxide poisoning	1.0
421	-1	industrial waste disposal	0.0435
421	pred.base.2	<extra_id_0> industrial waste disposal. <extra_id_1> industrial waste disposal. beneficiation. electronic industrial waste disposal. Industrial waste disposal.	1.0
421	pred.base.3	<extra_id_0> with sewage <extra_id_1>, industrial waste disposal and waste stream waste disposal. <extra_id_2> scrap <extra_id_3> (ig) industrial waste disposal. <extra_id_4>s. Depot <extra_id_5> industrial waste disposal. <extra_id_6> and recycling. Industrial form Waste Treatment - Industrial waste disposal.	1.0
421	pred.base.4	<extra_id_0> would highly prefer chemical based industrial waste disposal services minimizing their use as industrial hazardous materials.	1.0
421	pred.base.10	<extra_id_0> waste/abfälle. <extra_id_1> disposal of hazardous wastes. Industrial and Business Silent Recycling.	0.5
421	pred.base.8	<extra_id_0> industrial waste discipline disposal efforts. <extra_id_1> industrial waste disposal. <extra_id_2> industrial materials disposal. disposal of industrial waste. disposal of industrial waste. industrial sludge disposal.	0.3333
421	pred.base.5	<extra_id_0> recycle bottles. <extra_id_1> immediately and safely disposal of industrial waste materials. Industrial waste disposal and recycling waste disposal for waste facilities.	0.25
421	pred.base.7	<extra_id_0> plastic materials management system. Industrial waste disposal discharge disposal: industrial waste management.	0.25
421	pred.base.1	<extra_id_0> disposal <extra_id_1> industrial based waste disposal <extra_id_2> disposal is controlled by Siemens in the site and the automobile yard; industrial waste disposal is automated industrial waste disposal and standard user recycling. Industrial waste disposal is an important part of industrial waste disposal for the North American industrial waste disposal policy in accordance with European Union regulations .	0.1429
422	-1	art, stolen, forged	0.5
422	pred.base.7	<extra_id_0> original art, stolen, forged and used as a piece of fine art, stolen, stolen, fallible, forged, and sold commonly, as art, in an artwork, stolen, stolen, forged art, or at least three hundred sixty-one years old.	1.0
422	pred.base.8	<extra_id_0> from a print album, stolen, stolen.	1.0
423	-1	milosevic, mirjana markovic	1.0
424	-1	suicides	0.0909
424	pred.base.7	<extra_id_0> It did not take long for someone to commit a suicide, nor did it take long for anyone to commit suicide.	0.3333
424	pred.base.10	<extra_id_0>/ <extra_id_1> have paralysed 10 people. <extra_id_2>s; suicide <extra_id_3>splate.org <extra_id_4>splate fatalities in <extra_id_5>s.org <extra_id_6>s by <extra_id_7>s.org.org is a suicide prevention community. Japanese suicides are the 2nd leading cause of fatality worldwide.	0.1667
424	pred.base.2	<extra_id_0> Immensity | Longer term suicides | Mumbai suicides | Red Bank se suicides | Kalkdasan (Taiwan). Teentevolent suicides | Dingtai suicides | Timsaray suicide bombing.	0.1
424	pred.base.3	<extra_id_0>. Therefore, I want to take action to reduce the number of suicides by promoting suicides and helping to reduce the number of suicides.	0.1
425	-1	counterfeiting money	1.0
426	-1	law enforcement, dogs	0.2
426	pred.base.1	<extra_id_0> redaction, police arrested dogs in KC when stopped. Hunde breed, câtois dogs breed when trained by new breeds owners.	1.0
426	pred.base.7	<extra_id_0>. Dogs, canine police dogs, speak dogs, cats, dogs dogs, law enforcement.	1.0
426	pred.base.2	<extra_id_0>. Hand-trained dogs for law enforcement, dogs for dogs (charles ? ), dogs for dogs (garage dogs), staff (hounds).	0.5
426	pred.base.9	<extra_id_0>). We sell <extra_id_1> and military. <extra_id_2>, dogs!, dogs and Jack Russell.Cells as dogs, <extra_id_6>, dogs, felines, <extra_id_7>, <extra_id_8>, dogs, sheep, <extra_id_9>, litter, <extra_id_10>, dogs, <extra_id_11>, <extra_id_12>, and canine <extra_id_13>, and law enforcement. The drink: wine	0.25
427	-1	uv damage, eyes	1.0
428	-1	declining birth rates	1.0
429	-1	legionnaires' disease	1.0
430	-1	killer bee attacks	0.5
430	pred.base.1	<extra_id_0> bee attacks. Kill bee attacks bee attack a killer.	1.0
430	pred.base.3	<extra_id_0> bees carcasses. Knoll in Bag life to begin with a killer bee attack.	1.0
430	pred.base.5	<extra_id_0> bee attacks continue. Killbill bee attacks have killed hundreds of bee attacks.	1.0
430	pred.base.6	<extra_id_0> bee attacks on bees and killer bees is one. Bee killing and killer bee attacks are habitual and always deadly and killer bee bee attacks targeted at discounted rates.	1.0
430	pred.base.7	<extra_id_0> bee attacks at a killer bee attack: honey bee attacks! parrot attacks and sting is a killer bee attack!	1.0
430	pred.base.8	<extra_id_0> bee <extra_id_1> bee attacks! Kill snarl attacks! Killer hive attacks! Killer bee attacks! Killer bee attacks!!	1.0
431	-1	robotic technology	1.0
432	-1	profiling, motorists, police	0.0122
432	pred.base.8	<extra_id_0>, <extra_id_1>, <extra_id_2>, car traffic, prosecution of developers, automatic products with profiling, police, drivers, motorists, forensic traffic registry, police, motorists, city law, unsafe driving, profiling of drivers, relative rights, profiling.	0.0333
432	pred.base.4	<extra_id_0>, users, drivers, police officers, profiling, motorists, police profiling, north drivers and orthodontists, traffic testing, drivers, police profiling, driver-profileing, profiling, motorists, police profiling, profiling, drivers, hate crimes, slow-mov	0.0256
432	pred.base.9	<extra_id_0>, people <extra_id_1>, community profiling and profiling, motorists, police, law enforcement profiling, how they use their data, identified motorists; police, motorists, driver real-time lens profiling, profiling, offenses, and motoring, profiling, profiling, autops	0.0145
433	-1	greek, philosophy, stoicism	0.25
433	pred.base.1	<extra_id_0>, philosophy, stoicism, stoicism, philosophy of contemporary Greece, philosophy, philosophy, philosophical philosophy stoicism, stoicism, christianity, stoicism, philosophy.	0.5
433	pred.base.2	<extra_id_0> philosophy, stoicism, philosophy, stoicism, philosophy, philosophy, philosophy, stoicism.. Greek, philosophy, stoicism, philosophy.	0.5
433	pred.base.3	<extra_id_0>, philosophy, stoicism, stoicism <extra_id_1>, stoicism, philosophy, philosophy, philosophy, stoicism, philosophy, philosophy, philosophy, philosophy, stoicism, philosophy....	0.5
