qid	order	query	qld.ndcg
781	bt_nllb_swahili	Control and protection of animals	0.0056
781	bt_nllb_chinese_yue	Control and protection	0.0
781	bt_nllb_korean	Sky control and protection	0.0
781	bt_nllb_russian	Proteins control and protect	0.0
782	-1	Orange varieties seasons	0.4516
782	bt_nllb_korean	Orange season	0.3634
782	bt_nllb_swahili	Varieties of summer oranges	0.2442
782	bt_nllb_malay	Various seasonal oranges	0.2303
782	bt_nllb_chinese_yue	Color season	0.1023
782	bt_nllb_arabic	The orange species are seasonal	0.0478
782	bt_nllb_persian	Seasons of orange species	0.0478
783	-1	school mercury poisoning	0.3076
783	bt_nllb_french	Mercury intoxication at school	0.1975
783	bt_nllb_chinese_yue	School poisoning	0.0163
783	bt_nllb_korean	School hydrogen dependency	0.0
783	bt_nllb_persian	Jewellery poisoning at school	0.0
783	bt_nllb_swahili	the poison of school inspiration	0.0
784	-1	mersenne primes	0.7294
784	bt_nllb_tamil	Mersenne s chief	0.6599
784	bt_nllb_arabic	The first number is Mersin	0.0
784	bt_nllb_chinese_yue	The number of mesonins	0.0
784	bt_nllb_french	The prime numbers of mercenaries	0.0
784	bt_nllb_german	their primary values	0.0
784	bt_nllb_korean	It s the first Mercedes	0.0
784	bt_nllb_persian	The first few numbers of Merson	0.0
784	bt_nllb_russian	first number of Mercenes	0.0
785	-1	Ivory-billed woodpecker	0.347
785	bt_nllb_arabic	The wood bird from the ivory column	0.2916
785	bt_nllb_chinese_yue	Ivory wood	0.1275
785	bt_nllb_persian	Wooden wheat with ivory bills	0.0255
785	bt_nllb_german	Instruments for the manufacture of electrical equipment	0.0
785	bt_nllb_korean	The tree with an elephant	0.0
785	bt_nllb_russian	The leather barred wooden saw	0.0
785	bt_nllb_swahili	The wooden sand of the split horn elephant	0.0
785	bt_nllb_tamil	The cotton built cotton	0.0
786	-1	Yew trees	0.2559
786	bt_nllb_chinese_yue	The tree	0.0045
786	bt_nllb_russian	The trees	0.0045
786	bt_nllb_tamil	The tree	0.0045
786	bt_nllb_persian	The yū trees	0.0044
786	bt_nllb_korean	The tree of the owl	0.0036
786	bt_nllb_arabic	The yellows	0.0
786	bt_nllb_french	The Trees of the Vine	0.0
786	bt_nllb_german	The disciples	0.0
786	bt_nllb_malay	The purple tree	0.0
787	-1	Sunflower Cultivation	0.3809
787	bt_nllb_russian	The sunflower	0.2194
787	bt_nllb_arabic	Planting sunflowers	0.2118
787	bt_nllb_german	Planting of sunflowers	0.2118
787	bt_nllb_swahili	Planting a Sunflower	0.2118
787	bt_nllb_persian	He planted sunflowers	0.165
787	bt_nllb_chinese_yue	Planting flowers	0.0036
787	bt_nllb_korean	Solar power	0.0
788	-1	Reverse mortgages	0.5377
788	bt_nllb_french	Reverse mortgage loans	0.51
788	bt_nllb_malay	Reverse mortgage loans	0.51
788	bt_nllb_tamil	Repayment of mortgages	0.106
788	bt_nllb_russian	Mortgage loans	0.0494
788	bt_nllb_german	The amount of the loan is calculated as follows	0.0
788	bt_nllb_korean	The counter clockwise mortgage	0.0
788	bt_nllb_swahili	Loans to repay	0.0
789	-1	abandoned mine reclamation	0.1984
789	bt_nllb_french	abandoned mining	0.1462
789	bt_nllb_korean	Abandoned mining	0.1462
789	bt_nllb_russian	Mining abandoned	0.1462
789	bt_nllb_malay	Restoration of the abandoned mine	0.1176
789	bt_nllb_tamil	The recovery of abandoned mines	0.0912
789	bt_nllb_persian	Mining recycling is abandoned	0.0795
789	bt_nllb_arabic	Re embellished abandoned	0.0
789	bt_nllb_chinese_yue	Re use of discarded mines	0.0
789	bt_nllb_german	Abandoned minefields	0.0
789	bt_nllb_swahili	The construction of lost bombs	0.0
790	-1	women's rights in Saudi Arabia	0.6584
791	-1	Gullah geechee language culture	0.6118
791	bt_nllb_swahili	The culture of the Gulah geechee language	0.403
791	bt_nllb_arabic	The culture of the language is my army	0.0
791	bt_nllb_german	The Gulag is a language culture	0.0
791	bt_nllb_korean	The culture of the Guraghi language	0.0
791	bt_nllb_persian	The culture of the Gucci language	0.0
791	bt_nllb_russian	Gula gechi language culture	0.0
791	bt_nllb_tamil	The culture of the Kula Chichi language	0.0
792	-1	Social Security means test	0.1804
792	bt_nllb_korean	Social Security exam	0.0
793	-1	Bagpipe Bands	0.2552
793	bt_nllb_malay	Bag pipe band	0.0317
793	bt_nllb_arabic	The pipe tapes	0.0
793	bt_nllb_chinese_yue	The wire	0.0
793	bt_nllb_french	Other of a kind used for the manufacture of goods of heading	0.0
793	bt_nllb_german	Other of a kind used for the manufacture of goods of heading	0.0
793	bt_nllb_korean	The Bug Pipe Band	0.0
793	bt_nllb_persian	The Bug Bands	0.0
793	bt_nllb_russian	Sketch tape	0.0
793	bt_nllb_swahili	The Plaques of the Rivers	0.0
793	bt_nllb_tamil	Backpipe bands	0.0
794	-1	pet therapy	0.1857
794	bt_nllb_russian	therapy of domestic animals	0.0924
794	bt_nllb_german	Animal health	0.0297
794	bt_nllb_arabic	Treatment of pets	0.0077
794	bt_nllb_korean	Treatment of pets	0.0077
794	bt_nllb_persian	Treatment of pets	0.0077
794	bt_nllb_swahili	treatment of pets	0.0077
795	-1	notable cocker spaniels	0.1126
795	bt_nllb_persian	Notable spaniels	0.0649
795	bt_nllb_tamil	The notable Coker Spaniel	0.0409
795	bt_nllb_chinese_yue	Fish	0.0
795	bt_nllb_russian	The most remarkable cock singer	0.0
796	-1	Blue Grass Music Festival history	0.2037
796	bt_nllb_chinese_yue	The history of the Blue Grass Festival	0.1959
796	bt_nllb_tamil	The history of the Blue Cross Music Festival	0.1754
797	-1	reintroduction of gray wolves	0.4819
797	bt_nllb_german	Restoration of gray wolves	0.3851
797	bt_nllb_persian	The gray wolves	0.3814
797	bt_nllb_russian	Restarting the use of gray wolves	0.3789
797	bt_nllb_chinese_yue	Grey wolves are reintroduced	0.3418
797	bt_nllb_french	reintroduction of grey wolves	0.2775
797	bt_nllb_arabic	Re introducing the gray wolves	0.2586
797	bt_nllb_swahili	reintroduction of the black wolf	0.1803
797	bt_nllb_korean	The Grey Wolf breeding	0.1083
797	bt_nllb_tamil	The Red Wolf Resettlement	0.0439
797	bt_nllb_malay	re introduction of the grey wolf	0.0407
798	-1	Massachusetts textile mills	0.3436
798	bt_nllb_arabic	Textile factories in Massachusetts	0.3299
798	bt_nllb_german	Textile factories in Massachusetts	0.3299
798	bt_nllb_korean	Massachusetts textile factory	0.3299
798	bt_nllb_persian	The textile factories of Massachusetts	0.3299
798	bt_nllb_russian	Textile factories in Massachusetts	0.3299
798	bt_nllb_swahili	Textile machines in Massachusetts	0.1348
798	bt_nllb_french	Textile manufacturing in Massachusetts	0.0264
799	-1	Animals in Alzheimer's research	0.1601
800	-1	Ovarian Cancer Treatment	0.2261
800	bt_nllb_tamil	The treatment of cervical cancer	0.0198
800	bt_nllb_swahili	Treatment of Eye Cancer	0.0059
801	-1	Kudzu Pueraria lobata	0.4372
801	bt_nllb_chinese_yue	Kudzu Pueraria lobata is a species of lobata	0.3988
801	bt_nllb_swahili	The Pueraria lobata	0.3024
801	bt_nllb_french	The wings of the pueraria lobata	0.2705
801	bt_nllb_russian	The Kudo Pueraria of the Lobot	0.1815
801	bt_nllb_tamil	The first is the Kutsu Puearia Lopata	0.0375
801	bt_nllb_arabic	I m not going to lie	0.0
801	bt_nllb_german	Other articles of heading No	0.0
801	bt_nllb_korean	The Kuz Poeria Robata is the first	0.0
801	bt_nllb_persian	I m not going to tell you	0.0
802	-1	Volcano eruptions global temperature	0.3842
802	bt_nllb_swahili	Volcanic violence global warming	0.3526
802	bt_nllb_chinese_yue	The volcano erupted and global warming began	0.1884
803	-1	May Day	0.0
804	-1	ban on human cloning	0.3658
804	bt_nllb_swahili	The ban on human design	0.3176
805	-1	Identity Theft Passport	0.1992
805	bt_nllb_german	Pass for identity theft	0.0981
805	bt_nllb_korean	A passport to steal an ID	0.0844
805	bt_nllb_chinese_yue	I m a passenger and I m a passenger	0.0
806	-1	Doctors Without Borders	0.2734
807	-1	Sugar tariff-rate quotas	0.5079
807	bt_nllb_arabic	Sugar tariffs	0.4859
807	bt_nllb_korean	Sugar tariffs	0.4859
807	bt_nllb_malay	Sugar tariff boxes	0.4551
807	bt_nllb_persian	Cutting tariffs on sugar	0.2469
807	bt_nllb_swahili	Sugar tax rates	0.1728
807	bt_nllb_chinese_yue	The sugar tax rate is positioned	0.1401
807	bt_nllb_german	Farmers tariff quotas	0.0539
808	-1	North Korean Counterfeiting	0.7719
808	bt_nllb_persian	North Korean fraud	0.2616
808	bt_nllb_swahili	North Korean Fraud	0.2616
808	bt_nllb_arabic	North Korea is fake	0.1563
808	bt_nllb_chinese_yue	North Korea is fake	0.1563
808	bt_nllb_russian	North Korea is a fake	0.1563
808	bt_nllb_malay	North Korea Abuses	0.0439
809	-1	wetlands wastewater treatment	0.3281
809	bt_nllb_russian	cleaning of wastewater in wetlands	0.1549
809	bt_nllb_korean	The wetlands are being treated	0.1099
809	bt_nllb_arabic	Wastewater treatment in swampy areas	0.0202
809	bt_nllb_swahili	rainwater treatment	0.0
810	-1	timeshare resales	0.5455
810	bt_nllb_arabic	Re selling the stake in time	0.0
810	bt_nllb_chinese_yue	Share the time of reselling	0.0
810	bt_nllb_french	Recurring sales of time shared	0.0
810	bt_nllb_german	The Commission shall take into account the following information	0.0
810	bt_nllb_korean	Shared time reselling	0.0
810	bt_nllb_malay	Selling back time together	0.0
810	bt_nllb_persian	Selling back the time sharing	0.0
810	bt_nllb_russian	Re selling of parts	0.0
810	bt_nllb_swahili	time sales share	0.0
810	bt_nllb_tamil	Time sharing reselling	0.0
811	-1	handwriting recognition	0.4388
811	bt_nllb_chinese_yue	Handwritten identification	0.1045
811	bt_nllb_arabic	Identify the handwriting	0.099
811	bt_nllb_german	Handwriting identification	0.0465
811	bt_nllb_french	recognition of writing	0.0376
811	bt_nllb_korean	Signature of the hand	0.0
811	bt_nllb_persian	Handline detection	0.0
811	bt_nllb_swahili	Recognizing the Scriptures	0.0
811	bt_nllb_tamil	Signature approval	0.0
812	-1	total knee replacement surgery	0.5436
812	bt_nllb_persian	Knee replacement surgery	0.5166
812	bt_nllb_arabic	Full knee replacement surgery	0.5105
812	bt_nllb_korean	Full knee replacement surgery	0.5105
812	bt_nllb_german	Total knee replacement operation	0.4667
812	bt_nllb_russian	General operation for knee replacement	0.4292
812	bt_nllb_chinese_yue	A complete knee replacement	0.3679
812	bt_nllb_tamil	A complete knee replacement	0.3679
812	bt_nllb_swahili	knee surgery	0.3597
813	-1	Atlantic Intracoastal Waterway	0.4247
813	bt_nllb_swahili	The Atlantic Waterway	0.316
813	bt_nllb_malay	Inland waterway of the Atlantic	0.2302
813	bt_nllb_russian	Inland waterways of the Atlantic	0.2302
813	bt_nllb_persian	The waterway into the Atlantic coast	0.2257
813	bt_nllb_tamil	The Atlantic coast waterway	0.2257
813	bt_nllb_arabic	The inland waterway in the Atlantic Ocean	0.1911
813	bt_nllb_chinese_yue	Inland waterways in the Atlantic Ocean	0.1911
813	bt_nllb_korean	I m on my way to the Atlantic coast	0.0
814	-1	Johnstown flood	0.5444
815	-1	Coast Guard rescues	0.1884
815	bt_nllb_arabic	Saving the Coast Guard	0.0823
815	bt_nllb_russian	Coast Guard is saving	0.0823
815	bt_nllb_french	The Coast Guard Rescuers	0.0613
815	bt_nllb_swahili	Coastguards Cleaning	0.0
816	-1	USAID assistance to Galapagos	0.8718
816	bt_nllb_german	USAID aid to the Galapagos	0.8464
816	bt_nllb_malay	USAID aid to the Galapagos	0.8464
816	bt_nllb_persian	USAID aid to the Galapagos	0.8464
816	bt_nllb_swahili	USAID aid to the Galapagos	0.8464
816	bt_nllb_french	Aid from USAID to the Galapagos	0.8402
816	bt_nllb_arabic	Assistance provided by the U S Agency for International Development to the Galapagos Islands	0.5768
817	-1	sports stadium naming rights	0.4256
817	bt_nllb_chinese_yue	The naming rights of the stadium	0.396
817	bt_nllb_swahili	right to the name of the stadium	0.396
817	bt_nllb_tamil	Naming rights of the stadium	0.396
817	bt_nllb_german	Sports stadium rights	0.3823
817	bt_nllb_korean	Sports stadium names	0.3158
817	bt_nllb_arabic	Sports fields naming rights	0.042
818	-1	Chaco Culture National Park	0.3008
818	bt_nllb_swahili	The Chaco National Park	0.1491
818	bt_nllb_chinese_yue	The Chako Culture National Park	0.0
818	bt_nllb_korean	The Chako Cultural National Park	0.0
818	bt_nllb_tamil	Sago Cultural National Park	0.0
819	-1	1890 Census	0.0155
819	bt_nllb_arabic	population	0.0
819	bt_nllb_swahili	Population in	0.0
820	-1	imported fire ants	0.4099
820	bt_nllb_persian	Fire ants are in	0.3905
820	bt_nllb_chinese_yue	Importing fire	0.1171
820	bt_nllb_korean	Imported fireworks	0.0
820	bt_nllb_swahili	outdoor fireflies	0.0
821	-1	Internet work-at-home scams	0.3645
821	bt_nllb_french	Internet scams at work from home	0.3402
821	bt_nllb_persian	Internet scams at work	0.2949
821	bt_nllb_german	Internet work to home fraud	0.122
821	bt_nllb_malay	Internet fraud works at home	0.122
821	bt_nllb_russian	Internet fraud at work	0.0588
821	bt_nllb_tamil	The Internet is a home for online work	0.0128
821	bt_nllb_chinese_yue	The Internet is the kitchen	0.0
821	bt_nllb_korean	You re cheating on the Internet	0.0
821	bt_nllb_swahili	Cheating on homework on the Internet	0.0
822	-1	Custer's Last Stand	0.1533
822	bt_nllb_german	Custer s final point of view	0.1312
822	bt_nllb_swahili	Custer s Final Victory	0.1191
822	bt_nllb_korean	The Last Book of Custer	0.1073
822	bt_nllb_arabic	Last stop for Custer	0.1017
822	bt_nllb_persian	The last stop of Custer	0.1017
822	bt_nllb_chinese_yue	Castor s final step	0.0
822	bt_nllb_tamil	The final stage of Castro	0.0
823	-1	Continuing care retirement communities	0.4303
823	bt_nllb_malay	The community of retired people continues to care	0.3014
823	bt_nllb_korean	Continuous management retirement community	0.165
823	bt_nllb_french	Continuing care pension communities	0.0366
823	bt_nllb_german	Development pension communities	0.0
823	bt_nllb_russian	Communities of pensioners in constant care	0.0
823	bt_nllb_swahili	Adult communities to thrive	0.0
823	bt_nllb_tamil	Continuous Care Pension Societies	0.0
824	-1	Civil Air Patrol	0.2276
824	bt_nllb_tamil	The Civil Air Force	0.0682
824	bt_nllb_korean	Civil air police	0.0171
824	bt_nllb_swahili	Civil Air Police	0.0171
824	bt_nllb_malay	Public air services	0.0025
825	-1	National Guard Involvement in Iraq	0.1414
825	bt_nllb_swahili	The National Guard s Co operation in Iraq	0.0888
825	bt_nllb_german	The National Guard s involvement in Iraq	0.0863
825	bt_nllb_korean	The National Guard s involvement in Iraq	0.0863
825	bt_nllb_russian	The National Guard s involvement in Iraq	0.0863
825	bt_nllb_chinese_yue	The Iraqi National Guard is involved	0.0596
825	bt_nllb_tamil	National Police participation in Iraq	0.0
826	-1	Florida Seminole Indians	0.3311
827	-1	Hidden Markov Modeling HMM	0.694
827	bt_nllb_chinese_yue	The hidden Malkov simulates HMM	0.5345
827	bt_nllb_arabic	Markov is hiding a model hymn	0.1368
828	-1	secret shoppers	0.3435
828	bt_nllb_french	secret buyers	0.0
828	bt_nllb_german	Secret Buyers	0.0
828	bt_nllb_persian	The hidden buyers	0.0
828	bt_nllb_russian	The secret buyers	0.0
828	bt_nllb_tamil	Secret buyers	0.0
829	-1	Spanish Civil War support	0.2169
829	bt_nllb_russian	Support during the Spanish Civil War	0.189
829	bt_nllb_swahili	Aid for the Spanish Civil War	0.1882
829	bt_nllb_tamil	The Spanish Civil War was a turbulent period	0.1497
830	-1	model railroads	0.1802
830	bt_nllb_french	railway model	0.0679
830	bt_nllb_german	Model railway	0.0679
830	bt_nllb_korean	Model railway	0.0679
830	bt_nllb_malay	model railway	0.0679
830	bt_nllb_persian	Model railways	0.0679
830	bt_nllb_russian	model of railways	0.0679
830	bt_nllb_swahili	model railways	0.0679
830	bt_nllb_tamil	Model railway	0.0679
831	-1	Dulles Airport security	0.8153
831	bt_nllb_korean	Dallas airport security	0.1291
831	bt_nllb_persian	Security at Dallas Airport	0.1291
831	bt_nllb_russian	The security of the Dallas airport	0.1291
831	bt_nllb_arabic	Dalyes airport security	0.1285
831	bt_nllb_chinese_yue	Dulles Airport is safe	0.0995
832	-1	labor union activity	0.1387
832	bt_nllb_chinese_yue	The trade union movement	0.025
832	bt_nllb_arabic	Trade union activity	0.0188
832	bt_nllb_french	trade union activity	0.0188
832	bt_nllb_german	Trade union activity	0.0188
832	bt_nllb_korean	Trade union activities	0.0188
832	bt_nllb_malay	trade union activities	0.0188
832	bt_nllb_persian	Activities of trade unions	0.0188
832	bt_nllb_russian	Trade union activities	0.0188
832	bt_nllb_swahili	the activities of trade unions	0.0188
832	bt_nllb_tamil	Trade union activity	0.0188
833	-1	Iceland government	0.6889
834	-1	Global positioning system earthquakes	0.1942
834	bt_nllb_malay	Earthquake global placement system	0.1089
834	bt_nllb_swahili	Earthquake of the international system of installation	0.0363
834	bt_nllb_korean	Earthquake location system	0.0119
835	-1	Big Dig pork	0.2127
835	bt_nllb_korean	Big digging pigs	0.0707
835	bt_nllb_tamil	Big digging pig	0.0707
835	bt_nllb_french	Big Dig s pig	0.0666
835	bt_nllb_arabic	Big pork	0.0112
835	bt_nllb_persian	Big pork	0.0112
835	bt_nllb_chinese_yue	Dig a hole in the pork	0.0
835	bt_nllb_russian	Big lead	0.0
836	-1	illegal immigrant wages	0.4335
836	bt_nllb_persian	The rights of illegal immigrants	0.2134
836	bt_nllb_swahili	wages of legal immigrants	0.0989
837	-1	Eskimo History	0.1465
837	bt_nllb_russian	The story of the Eskimos	0.0234
837	bt_nllb_chinese_yue	The Smithsonian	0.0
837	bt_nllb_swahili	The History of the Waeskim	0.0
838	-1	urban suburban coyotes	0.4257
838	bt_nllb_korean	Coyote outside the city	0.3889
838	bt_nllb_french	urban coyotes of the suburbs	0.2949
838	bt_nllb_tamil	Coyotes an urban suburb	0.2949
838	bt_nllb_malay	suburb coyotes	0.1834
838	bt_nllb_arabic	Urban cows	0.0
838	bt_nllb_chinese_yue	Suburbs	0.0
838	bt_nllb_german	Urban suburb cohouses	0.0
838	bt_nllb_persian	Urban Quotes	0.0
839	-1	textile dyeing techniques	0.4265
839	bt_nllb_arabic	Techniques for dyeing fabrics	0.3094
839	bt_nllb_korean	Fiber dyeing techniques	0.2871
839	bt_nllb_swahili	techniques for dyeing clothes	0.171
839	bt_nllb_german	Textile colouring processes	0.0567
839	bt_nllb_russian	textile painting techniques	0.0442
839	bt_nllb_chinese_yue	Weaving technology	0.0159
840	-1	Geysers	0.1673
840	bt_nllb_arabic	The waves	0.0
840	bt_nllb_chinese_yue	Gas	0.0
840	bt_nllb_korean	The basement	0.0
840	bt_nllb_tamil	Kaiser	0.0
841	-1	camel North America	0.3855
841	bt_nllb_chinese_yue	North American camel	0.2613
841	bt_nllb_malay	North American camel	0.2613
841	bt_nllb_arabic	North America	0.0
841	bt_nllb_french	North America	0.0
841	bt_nllb_persian	North America	0.0
841	bt_nllb_tamil	North America	0.0
842	-1	David McCullough	0.1895
842	bt_nllb_persian	I m going to see David McCullough	0.1711
842	bt_nllb_german	I m not sure	0.0
842	bt_nllb_korean	I m going to tell you something	0.0
843	-1	Pol Pot	0.5706
843	bt_nllb_russian	Paul Pot	0.0146
843	bt_nllb_tamil	Paul Pot	0.0146
843	bt_nllb_arabic	Paul But	0.0
843	bt_nllb_chinese_yue	Paul Porter	0.0
843	bt_nllb_korean	Paul Port	0.0
843	bt_nllb_persian	The money s gone	0.0
844	-1	segmental duplications	0.1691
844	bt_nllb_arabic	The cataract complications	0.0
844	bt_nllb_chinese_yue	Part of it repeats itself	0.0
844	bt_nllb_french	double segmented	0.0
844	bt_nllb_korean	Copy the segment	0.0
844	bt_nllb_persian	Definite double	0.0
844	bt_nllb_tamil	Division double	0.0
845	-1	New Jersey tomato	0.4089
845	bt_nllb_french	Tomatoes from New Jersey	0.4034
845	bt_nllb_german	Tomatoes from New Jersey	0.4034
845	bt_nllb_russian	Tomatoes from New Jersey	0.4034
845	bt_nllb_chinese_yue	New Jersey tomatoes are the best	0.3536
845	bt_nllb_persian	Tomatoes and strawberries	0.0163
846	-1	heredity and obesity	0.3291
846	bt_nllb_tamil	Genetic factors and obesity	0.2065
846	bt_nllb_arabic	Genetics and obesity	0.1986
846	bt_nllb_chinese_yue	Genetics and obesity	0.1986
846	bt_nllb_korean	Genetics and obesity	0.1986
846	bt_nllb_persian	Genetic and obese	0.1986
846	bt_nllb_french	inherited and obese	0.1133
846	bt_nllb_german	Inheritance and Obesity	0.1133
846	bt_nllb_russian	inheritance and obesity	0.1133
846	bt_nllb_swahili	Inheritance and obesity	0.1133
846	bt_nllb_malay	offspring and obesity	0.0097
847	-1	Portugal World War II	0.3573
848	-1	radio station call letters	0.1751
848	bt_nllb_french	the radio station s call letters	0.1119
848	bt_nllb_persian	The radio station s call letters	0.1119
848	bt_nllb_tamil	The radio station s call letters	0.1119
848	bt_nllb_swahili	telephone letters from a radio station	0.1037
848	bt_nllb_korean	Phone letter to the radio station	0.0989
848	bt_nllb_russian	radio stations	0.0262
848	bt_nllb_arabic	Call messages to the radio station	0.0164
848	bt_nllb_german	Telephone calls from radio stations	0.0034
848	bt_nllb_chinese_yue	Radio calls	0.0
849	-1	Scalable Vector Graphics	0.4526
849	bt_nllb_chinese_yue	Expandable vector graphics	0.0653
849	bt_nllb_korean	Expandable vector graphics	0.0653
849	bt_nllb_russian	Scalable vector graph	0.064
849	bt_nllb_arabic	The standard vector graphics	0.0619
849	bt_nllb_persian	Scalable metric graphics	0.0201
849	bt_nllb_french	The following table shows the evolutionary vector graphs	0.0
849	bt_nllb_malay	Vector graphs that can be measured	0.0
849	bt_nllb_tamil	Scable vector charts	0.0
850	-1	Mississippi River flood	0.318
