qid	order	query	qld.ndcg
802	bt_nllb_korean	Volcanic eruptions are global warming	0.4858
802	bt_nllb_tamil	Volcanic eruptions global warming	0.4858
802	bt_nllb_persian	The eruption of a global warming volcano	0.4098
803	-1	May Day	0.0
804	-1	ban on human cloning	0.3658
804	bt_nllb_arabic	Prohibit human cloning	0.428
804	bt_nllb_french	prohibition on cloning humans	0.428
804	bt_nllb_german	Prohibition of cloning of humans	0.428
804	bt_nllb_malay	Prohibition of human cloning	0.428
804	bt_nllb_korean	Prohibition of human reproduction	0.4145
804	bt_nllb_russian	The ban on cloning	0.3869
804	bt_nllb_chinese_yue	The ban on human cloning	0.3658
804	bt_nllb_persian	The ban on human cloning	0.3658
804	bt_nllb_tamil	The ban on human cloning	0.3658
805	-1	Identity Theft Passport	0.1992
805	bt_nllb_arabic	Passport for identity theft	0.1992
805	bt_nllb_french	Passport for identity theft	0.1992
805	bt_nllb_malay	Passport for identity theft	0.1992
805	bt_nllb_persian	Identity theft passport	0.1992
805	bt_nllb_russian	Passport of identity theft	0.1992
805	bt_nllb_swahili	A Passport for Identity Theft	0.1992
805	bt_nllb_tamil	Identity theft passport	0.1992
806	-1	Doctors Without Borders	0.2734
806	bt_nllb_arabic	Doctors without borders	0.2734
806	bt_nllb_chinese_yue	Doctors without borders	0.2734
806	bt_nllb_french	Doctors without Borders	0.2734
806	bt_nllb_german	Doctors without Borders	0.2734
806	bt_nllb_korean	Doctors without borders	0.2734
806	bt_nllb_malay	Doctor Without Borders	0.2734
806	bt_nllb_persian	Doctors without borders	0.2734
806	bt_nllb_russian	Doctors without borders	0.2734
806	bt_nllb_swahili	Doctors Without Borders	0.2734
806	bt_nllb_tamil	Doctors without Borders	0.2734
807	-1	Sugar tariff-rate quotas	0.5079
807	bt_nllb_french	Tariff quota for sugar	0.5364
807	bt_nllb_tamil	Tax quotas for sugar	0.5285
807	bt_nllb_russian	Quotas on sugar tariff rates	0.5079
808	-1	North Korean Counterfeiting	0.7719
808	bt_nllb_french	The North Korean counterfeit	0.7719
808	bt_nllb_german	North Korean counterfeits	0.7719
808	bt_nllb_korean	The North Korean counterfeit	0.7719
808	bt_nllb_tamil	The North Korean counterfeit	0.7719
809	-1	wetlands wastewater treatment	0.3281
809	bt_nllb_chinese_yue	Wetland wastewater treatment	0.3281
809	bt_nllb_french	treatment of wetland wastewater	0.3281
809	bt_nllb_german	Wastewater treatment of wetlands	0.3281
809	bt_nllb_malay	Wastewater treatment in wetlands	0.3281
809	bt_nllb_persian	Treatment of wastewater in wetlands	0.3281
809	bt_nllb_tamil	Wetland wastewater treatment	0.3281
810	-1	timeshare resales	0.5455
811	-1	handwriting recognition	0.4388
811	bt_nllb_malay	handwriting recognition	0.4388
811	bt_nllb_russian	recognition of handwriting	0.4388
812	-1	total knee replacement surgery	0.5436
812	bt_nllb_french	total knee replacement surgery	0.5436
812	bt_nllb_malay	total knee replacement surgery	0.5436
813	-1	Atlantic Intracoastal Waterway	0.4247
813	bt_nllb_french	The Atlantic Intracoastal Waterway	0.4247
813	bt_nllb_german	The Atlantic Intracoastal Waterway	0.4247
814	-1	Johnstown flood	0.5444
814	bt_nllb_arabic	Johnstown floods	0.5444
814	bt_nllb_chinese_yue	Johnstown flood	0.5444
814	bt_nllb_french	Johnstown Flood	0.5444
814	bt_nllb_german	Johnstown Flood	0.5444
814	bt_nllb_korean	The Johnstown flood	0.5444
814	bt_nllb_malay	Flooding in Johnstown	0.5444
814	bt_nllb_persian	The Johnstown Flood	0.5444
814	bt_nllb_russian	Flooding in Johnstown	0.5444
814	bt_nllb_swahili	Floods in Johnstown	0.5444
814	bt_nllb_tamil	Johnstown Flood	0.5444
815	-1	Coast Guard rescues	0.1884
815	bt_nllb_korean	Coast Guard rescued him	0.3072
815	bt_nllb_chinese_yue	Coast Guard rescue	0.1884
815	bt_nllb_german	Rescue of the Coast Guard	0.1884
815	bt_nllb_malay	The Coast Guard is rescuing	0.1884
815	bt_nllb_persian	Rescue of the Coast Guard	0.1884
815	bt_nllb_tamil	Coast Guard rescue	0.1884
816	-1	USAID assistance to Galapagos	0.8718
816	bt_nllb_chinese_yue	USAID is helping Galapagos	0.9314
816	bt_nllb_korean	USAID support for the Galapagos region	0.925
816	bt_nllb_tamil	USAID assistance to the Galapagos area	0.881
816	bt_nllb_russian	USAID s assistance to the Galapagos	0.8772
817	-1	sports stadium naming rights	0.4256
817	bt_nllb_french	Name rights of the sports stadium	0.4256
817	bt_nllb_malay	right to name sports stadiums	0.4256
817	bt_nllb_persian	Sports stadium naming rights	0.4256
817	bt_nllb_russian	right to name the sports stadium	0.4256
818	-1	Chaco Culture National Park	0.3008
818	bt_nllb_malay	The Chaco Cultural Park	0.443
818	bt_nllb_arabic	The national park of culture of the Chaco	0.3008
818	bt_nllb_french	The Chaco National Park of Culture	0.3008
818	bt_nllb_german	The Chaco culture national park	0.3008
818	bt_nllb_persian	The national park of the Chaco culture	0.3008
818	bt_nllb_russian	The Chaco National Park of Culture	0.3008
819	-1	1890 Census	0.0155
819	bt_nllb_chinese_yue	The census	0.0155
819	bt_nllb_french	Census of	0.0155
819	bt_nllb_german	census	0.0155
819	bt_nllb_korean	The census	0.0155
819	bt_nllb_malay	census	0.0155
819	bt_nllb_persian	The census	0.0155
819	bt_nllb_russian	The census	0.0155
819	bt_nllb_tamil	Census	0.0155
820	-1	imported fire ants	0.4099
820	bt_nllb_arabic	Imported fire ants	0.4099
820	bt_nllb_french	imported fire ants	0.4099
820	bt_nllb_german	imported fire ants	0.4099
820	bt_nllb_malay	imported fire ants	0.4099
820	bt_nllb_russian	imported fire ants	0.4099
820	bt_nllb_tamil	Imported fire ants	0.4099
821	-1	Internet work-at-home scams	0.3645
821	bt_nllb_arabic	Internet scams at work at home	0.3645
822	-1	Custer's Last Stand	0.1533
822	bt_nllb_malay	Custer s last defense	0.326
822	bt_nllb_russian	Custer s last shot	0.2703
822	bt_nllb_french	Custer s last stand	0.1533
823	-1	Continuing care retirement communities	0.4303
823	bt_nllb_arabic	Continuing care retirement communities	0.4303
823	bt_nllb_chinese_yue	Continuing to care for the retirement community	0.4303
823	bt_nllb_persian	Continuing care retirement communities	0.4303
824	-1	Civil Air Patrol	0.2276
824	bt_nllb_arabic	Civil air patrol	0.2276
824	bt_nllb_chinese_yue	Civil air patrol	0.2276
824	bt_nllb_french	Civil air patrol	0.2276
824	bt_nllb_german	Civil air patrol	0.2276
824	bt_nllb_persian	Civil air patrol	0.2276
824	bt_nllb_russian	Civil air patrol	0.2276
825	-1	National Guard Involvement in Iraq	0.1414
825	bt_nllb_arabic	National Guard involvement in Iraq	0.1414
825	bt_nllb_french	National Guard involvement in Iraq	0.1414
825	bt_nllb_malay	National Guard involvement in Iraq	0.1414
825	bt_nllb_persian	National Guard involvement in Iraq	0.1414
826	-1	Florida Seminole Indians	0.3311
826	bt_nllb_arabic	Seminole Indian in Florida	0.3311
826	bt_nllb_chinese_yue	The Seminole Indians of Florida	0.3311
826	bt_nllb_french	Seminole Indians of Florida	0.3311
826	bt_nllb_german	Florida Seminole Indians	0.3311
826	bt_nllb_korean	The Florida Seminole Indians	0.3311
826	bt_nllb_malay	The Seminole Indians of Florida	0.3311
826	bt_nllb_persian	The Seminole Indians of Florida	0.3311
826	bt_nllb_russian	The Seminole Indians of Florida	0.3311
826	bt_nllb_swahili	Seminole Indians of Florida	0.3311
826	bt_nllb_tamil	The Florida Seminole Indians	0.3311
827	-1	Hidden Markov Modeling HMM	0.694
827	bt_nllb_korean	HMM hidden maquette modeling	0.7157
827	bt_nllb_persian	The secret modeling of Markov HMM	0.7104
827	bt_nllb_swahili	Secret Markov Modeling HMM	0.7104
827	bt_nllb_french	Hidden modeling of Markov HMM	0.694
827	bt_nllb_german	HMM hidden Markov modeling	0.694
827	bt_nllb_malay	HMM model of Markov hidden	0.694
827	bt_nllb_russian	The hidden Markov model of HMM	0.694
827	bt_nllb_tamil	HMM with hidden Markov modeling	0.694
828	-1	secret shoppers	0.3435
828	bt_nllb_arabic	The secret shoppers	0.3435
828	bt_nllb_chinese_yue	Secret shoppers	0.3435
828	bt_nllb_korean	Secret shoppers	0.3435
828	bt_nllb_malay	Secret shoppers	0.3435
828	bt_nllb_swahili	secret shoppers	0.3435
829	-1	Spanish Civil War support	0.2169
829	bt_nllb_arabic	Supporting the Spanish Civil War	0.2169
829	bt_nllb_chinese_yue	Spanish Civil War support	0.2169
829	bt_nllb_french	Support for the Spanish Civil War	0.2169
829	bt_nllb_german	Support for the Spanish Civil War	0.2169
829	bt_nllb_korean	Spanish Civil War Support	0.2169
829	bt_nllb_malay	Support for the Spanish Civil War	0.2169
829	bt_nllb_persian	Support for the Spanish Civil War	0.2169
830	-1	model railroads	0.1802
830	bt_nllb_arabic	The railroad model	0.1802
830	bt_nllb_chinese_yue	The model of railroads	0.1802
831	-1	Dulles Airport security	0.8153
831	bt_nllb_french	Security at Dulles Airport	0.8153
831	bt_nllb_german	Security at Dulles Airport	0.8153
831	bt_nllb_malay	Dulles Airport Security	0.8153
831	bt_nllb_swahili	Security at Dulles Airport	0.8153
831	bt_nllb_tamil	Airport security of Dulles	0.8153
832	-1	labor union activity	0.1387
833	-1	Iceland government	0.6889
833	bt_nllb_arabic	The Icelandic government	0.6889
833	bt_nllb_chinese_yue	The Icelandic government	0.6889
833	bt_nllb_french	The Icelandic Government	0.6889
833	bt_nllb_german	Government of Iceland	0.6889
833	bt_nllb_korean	The Icelandic government	0.6889
833	bt_nllb_malay	The Icelandic government	0.6889
833	bt_nllb_persian	The Icelandic government	0.6889
833	bt_nllb_russian	The Government of Iceland	0.6889
833	bt_nllb_swahili	The Icelandic government	0.6889
833	bt_nllb_tamil	The Icelandic government	0.6889
834	-1	Global positioning system earthquakes	0.1942
834	bt_nllb_arabic	Earthquakes in the global positioning system	0.1942
834	bt_nllb_chinese_yue	Global positioning system earthquake	0.1942
834	bt_nllb_french	Earthquake in the global positioning system	0.1942
834	bt_nllb_german	Earthquakes in the global positioning system	0.1942
834	bt_nllb_persian	Earthquakes in the global positioning system	0.1942
834	bt_nllb_russian	Global positioning system of earthquakes	0.1942
834	bt_nllb_tamil	The global positioning system earthquakes	0.1942
835	-1	Big Dig pork	0.2127
835	bt_nllb_german	Big Dig pork	0.2127
835	bt_nllb_malay	Big Dig pork	0.2127
835	bt_nllb_swahili	Big Dig pork	0.2127
836	-1	illegal immigrant wages	0.4335
836	bt_nllb_arabic	The wages of illegal immigrants	0.4335
836	bt_nllb_chinese_yue	The wages of illegal immigrants	0.4335
836	bt_nllb_french	wages of illegal immigrants	0.4335
836	bt_nllb_german	Wages for illegal immigrants	0.4335
836	bt_nllb_korean	The wages of illegal immigrants	0.4335
836	bt_nllb_malay	The wages of illegal immigrants	0.4335
836	bt_nllb_russian	wages of illegal immigrants	0.4335
836	bt_nllb_tamil	The wages of illegal immigrants	0.4335
837	-1	Eskimo History	0.1465
837	bt_nllb_arabic	The history of the Eskimos	0.1465
837	bt_nllb_french	The history of the Eskimos	0.1465
837	bt_nllb_german	The history of the Eskimos	0.1465
837	bt_nllb_korean	The history of the Eskimos	0.1465
837	bt_nllb_malay	The history of the Eskimos	0.1465
837	bt_nllb_persian	The history of the Eskimos	0.1465
837	bt_nllb_tamil	The history of Eskimo	0.1465
838	-1	urban suburban coyotes	0.4257
838	bt_nllb_russian	urban coyotes	0.6598
838	bt_nllb_swahili	urban coyotes	0.6598
839	-1	textile dyeing techniques	0.4265
839	bt_nllb_french	textile dyeing techniques	0.4265
839	bt_nllb_malay	textile dyeing techniques	0.4265
839	bt_nllb_persian	Textile dyeing techniques	0.4265
839	bt_nllb_tamil	Textile dyeing techniques	0.4265
840	-1	Geysers	0.1673
840	bt_nllb_german	Other geysers	0.1689
840	bt_nllb_french	The geysers	0.1673
840	bt_nllb_malay	Geysers	0.1673
840	bt_nllb_persian	The Geyser	0.1673
840	bt_nllb_russian	Geysers	0.1673
840	bt_nllb_swahili	Geysers	0.1673
841	-1	camel North America	0.3855
841	bt_nllb_german	Camel of North America	0.3855
841	bt_nllb_korean	Camel North America	0.3855
841	bt_nllb_russian	Camel North America	0.3855
841	bt_nllb_swahili	camels in North America	0.3855
842	-1	David McCullough	0.1895
842	bt_nllb_chinese_yue	David McCullough is the author of this book	0.2083
842	bt_nllb_arabic	David McCullough	0.1895
842	bt_nllb_french	David McCullough	0.1895
842	bt_nllb_malay	David McCullough is	0.1895
842	bt_nllb_russian	David McCullough	0.1895
842	bt_nllb_swahili	David McCullough	0.1895
842	bt_nllb_tamil	David McCullough	0.1895
843	-1	Pol Pot	0.5706
843	bt_nllb_french	Pol Pot	0.5706
843	bt_nllb_german	Pol Pot	0.5706
843	bt_nllb_malay	Pol Pot	0.5706
843	bt_nllb_swahili	Pol Pot	0.5706
844	-1	segmental duplications	0.1691
844	bt_nllb_german	Segmental duplications	0.1691
844	bt_nllb_malay	duplication of the segment	0.1691
844	bt_nllb_russian	segmental duplications	0.1691
844	bt_nllb_swahili	segmental duplications	0.1691
845	-1	New Jersey tomato	0.4089
845	bt_nllb_arabic	New Jersey tomatoes	0.4089
845	bt_nllb_korean	The New Jersey tomatoes	0.4089
845	bt_nllb_malay	New Jersey tomatoes	0.4089
845	bt_nllb_swahili	New Jersey tomatoes	0.4089
845	bt_nllb_tamil	New Jersey Tomatoes	0.4089
846	-1	heredity and obesity	0.3291
847	-1	Portugal World War II	0.3573
847	bt_nllb_chinese_yue	Portugal during the Second World War	0.4415
847	bt_nllb_korean	Portugal during the Second World War	0.4415
847	bt_nllb_persian	Portugal during World War II	0.4294
847	bt_nllb_swahili	Portugal during World War II	0.4294
847	bt_nllb_tamil	Portugal during World War II	0.4294
847	bt_nllb_french	Portugal The Second World War	0.3795
847	bt_nllb_german	Portugal Second World War	0.3795
847	bt_nllb_russian	Portugal Second world war	0.3795
847	bt_nllb_arabic	Portugal World War II	0.3573
847	bt_nllb_malay	Portugal World War II	0.3573
848	-1	radio station call letters	0.1751
848	bt_nllb_malay	radio station call letters	0.1751
849	-1	Scalable Vector Graphics	0.4526
849	bt_nllb_german	Scalable vector graphics	0.4526
849	bt_nllb_swahili	Scalable Vector Graphics	0.4526
850	-1	Mississippi River flood	0.318
850	bt_nllb_arabic	The Mississippi flood	0.3428
850	bt_nllb_chinese_yue	The flooding of the Mississippi River	0.318
850	bt_nllb_french	Flooding of the Mississippi River	0.318
850	bt_nllb_german	Flooding of the Mississippi River	0.318
850	bt_nllb_korean	The Mississippi River Flood	0.318
850	bt_nllb_malay	Flooding of the Mississippi River	0.318
850	bt_nllb_persian	Flooding of the Mississippi River	0.318
850	bt_nllb_russian	The Mississippi River Flood	0.318
850	bt_nllb_swahili	The Mississippi River flooding	0.318
850	bt_nllb_tamil	The Mississippi River Flood	0.318
