,qid,order,query,qld.map
3400,357,stem.lovins,territor water disput,0.0051
3401,357,sensedisambiguation.replace,territorial body of water quarrel,0.0034
3402,357,bt_bing_tamil,Regional water dispute,0.0023
3403,357,bt_nllb_arabic,Regional water dispute,0.0023
3404,357,anchor.topn3,territorial waters dispute ineter saint pierre et miquelon hec,0.0019
3405,357,anchor.topn3.replace,ineter saint pierre et miquelon hec waters dispute,0.0019
3406,357,conceptnet.topn3.replace,jurisdictional amniotic fluid Ethel Waters dispute,0.0019
3407,357,word2vec.topn3.replace,territorial seas rivers shores disagreement,0.0019
3408,357,wordnet.topn3.replace,territorial reserve amnionic fluid water system conflict altercate gainsay,0.0005
3409,357,wiki.topn3,territorial waters dispute exclusiveconomic zone maritime boundaries international waters territorial waters politics republiof macedonia history republiof macedonia macedonian politicians macedonia naming dispute,0.0003
3410,357,stem.paicehusk,territ wat disput,0.0001
3411,357,tagmee.topn3.replace,Territorial waters Macedonia naming dispute,0.0001
3412,357,wiki.topn3.replace,exclusiveconomic zone maritime boundaries international waters territorial waters politics republiof macedonia history republiof macedonia macedonian politicians macedonia naming dispute,0.0001
3413,357,bertqe.topn10.bm25,rubric cabinet minist latvian republ,0.0
3414,357,bertqe.topn10.qld,wednesdai home edit aid lo,0.0
3415,357,bt_bing_swahili,Local water crisis,0.0
3416,357,bt_nllb_swahili,District water discussion,0.0
3417,357,bt_nllb_tamil,The problem of land based water,0.0
3418,357,stem.trunc4,terr wate disp,0.0
3419,357,stem.trunc5,terri water dispu,0.0
3420,358,-1,blood-alcohol fatalities,0.137
3421,358,bt_bing_korean,Blood Alcohol Deaths,0.2221
3422,358,bt_bing_malay,blood alcohol death,0.2221
3423,358,bt_bing_swahili,Blood alcohol deaths,0.2221
3424,358,bt_bing_tamil,Blood alcohol deaths,0.2221
3425,358,bt_nllb_german,Blood alcohol deaths,0.2221
3426,358,relevancefeedback.topn10.bm25,blood alcohol fatalities ornela said mann drunk giunta rausi alcohol drink barsumyan driver,0.2092
3427,358,relevancefeedback.topn10.qld,blood alcohol fatalities ornela drink drunk driver giunta mann said alcohol rausi barsumyan,0.2092
3428,358,bt_bing_chinese_simplified,Death from blood alcohol,0.2044
3429,358,bt_bing_german,Deaths from blood alcohol,0.2044
3430,358,bt_bing_persian,Deaths from blood alcohol,0.2044
3431,358,bt_nllb_arabic,Deaths from blood alcohol,0.2044
3432,358,bt_nllb_french,death from alcohol in the blood,0.2044
3433,358,bt_nllb_korean,Deaths from blood alcohol,0.2044
3434,358,bt_nllb_malay,death from blood alcohol,0.2044
3435,358,bt_nllb_persian,Deaths from blood alcohol,0.2044
3436,358,bt_nllb_russian,death from alcohol in the blood,0.2044
3437,358,bt_nllb_swahili,blood deaths from alcohol,0.2044
3438,358,tagmee.topn3.replace,Blood alcohol content Death,0.1898
3439,358,conceptluster.topn5.3.bm25,blood alcohol fatalities blood alcohol content death,0.1868
3440,358,conceptluster.topn5.3.qld,blood alcohol fatalities blood alcohol content death,0.1868
3441,358,tagmee.topn3,blood alcohol fatalities Blood alcohol content Death,0.1868
3442,358,wiki.topn3,blood alcohol fatalities corporattitle driving thinfluence amway blood alcohol content life senescence disease death,0.1669
3443,358,bt_nllb_chinese_yue,Blood alcohol is dead,0.1584
3444,358,docluster.topn10.3.bm25,blood alcohol fatalities,0.137
3445,358,docluster.topn10.3.qld,blood alcohol fatalities,0.137
3446,358,original,blood alcohol fatalities,0.137
3447,358,rm3.topn10.10.0.5.bm25,blood-alcohol fatalities,0.137
3448,358,rm3.topn10.10.0.5.qld,blood-alcohol fatalities,0.137
3449,358,sensedisambiguation.replace,blood alcohol fatality,0.137
3450,358,stem.krovetz,blood alcohol fatality,0.137
3451,358,stem.porter,blood alcohol fatal,0.137
3452,358,stem.porter2,blood alcohol fatal,0.137
3453,358,stem.sstemmer,blood alcohol fatality,0.137
3454,358,termluster.topn5.3.bm25,blood alcohol fatalities,0.137
3455,358,termluster.topn5.3.qld,blood alcohol fatalities,0.137
3456,358,thesaurus.topn3,blood alcohol fatalities,0.137
3457,358,thesaurus.topn3.replace,blood alcohol fatalities,0.137
3458,358,glove.topn3,blood alcohol fatalities mangxamba gahsh deaths,0.1364
3459,358,wordnet.topn3.replace,blood alcohol human death,0.1259
3460,358,sensedisambiguation,blood alcohol fatalities fatality,0.1237
3461,358,word2vec.topn3,blood alcohol fatalities breath alcohol BrAC deaths casualties,0.1176
3462,358,wiki.topn3.replace,corporattitle driving thinfluence amway blood alcohol content life senescence disease death,0.1152
3463,358,wordnet.topn3,blood alcohol fatalities human death,0.1139
3464,358,bt_nllb_tamil,The deaths were caused by blood alcohol,0.0973
3465,358,anchor.topn3,blood alcohol fatalities bāhubhūmi no effect creators provid,0.0748
3466,358,conceptnet.topn3,blood alcohol fatalities diminishing your own hunger,0.0705
3467,358,bt_bing_russian,Deaths with Blood Alcohol Consumption,0.069
3468,358,bt_bing_arabic,Blood alcohol mortality,0.0371
3469,358,stem.trunc5,blood alcoh fatal,0.0285
3470,358,stem.lovins,blood alcohol fat,0.0258
3471,358,stem.paicehusk,blood alcohol fat,0.0258
3472,358,conceptnet.topn3.replace,blood alcohol diminishing your own hunger,0.0196
3473,358,word2vec.topn3.replace,breath alcohol BrAC deaths casualties,0.0144
3474,358,bt_bing_french,Deaths due to alcohol concentration,0.0058
3475,358,anchor.topn3.replace,bāhubhūmi no effect creators provid fatalities,0.0003
3476,358,bertqe.topn10.bm25,sign legisl fridai toughen california,0.0
3477,358,bertqe.topn10.qld,saturdai home edit governor sign,0.0
3478,358,glove.topn3.replace,mangxamba gahsh deaths,0.0
3479,358,stem.trunc4,bloo alco fata,0.0
3480,359,-1,mutual fund predictors,0.0047
3481,359,wordnet.topn3,mutual fund predictors reciprocal common investment trust store prognosticator forecaster,0.0476
3482,359,wiki.topn3,mutual fund predictors fixed income assets management exchange traded fund mutual fund,0.0375
3483,359,wiki.topn3.replace,fixed income assets management exchange traded fund mutual fund,0.0372
3484,359,bt_nllb_russian,forecast indicators of mutual funds,0.0329
3485,359,bt_bing_malay,Mutual Fund Forecaster,0.0316
3486,359,bt_bing_swahili,Mutual Fund Forecasters,0.0316
3487,359,bt_nllb_french,forecasters of mutual funds,0.0316
3488,359,bt_nllb_korean,Mutual fund forecasts,0.0316
3489,359,conceptluster.topn5.3.bm25,mutual fund predictors mutual fund,0.0301
3490,359,conceptluster.topn5.3.qld,mutual fund predictors mutual fund,0.0301
3491,359,tagmee.topn3,mutual fund predictors Mutual fund,0.0301
3492,359,tagmee.topn3.replace,Mutual fund,0.0301
3493,359,stem.krovetz,mutual fund predict,0.0261
3494,359,bt_bing_tamil,Mutual Fund Calculators,0.0185
3495,359,stem.trunc4,mutu fund pred,0.0135
3496,359,glove.topn3,mutual fund predictors trust investments money exemplars,0.0133
3497,359,stem.trunc5,mutua fund predi,0.0126
3498,359,wordnet.topn3.replace,reciprocal common investment trust store prognosticator forecaster,0.0112
3499,359,bt_nllb_persian,The forecasters of investment funds,0.0063
3500,359,relevancefeedback.topn10.qld,mutual fund predictors lift which school b test select would sai,0.0061
3501,359,stem.paicehusk,mut fund predict,0.006
3502,359,bt_bing_chinese_simplified,Mutual fund predictors,0.0047
3503,359,bt_bing_french,Mutual Fund Predictors,0.0047
3504,359,bt_bing_german,Predictors for mutual funds,0.0047
3505,359,bt_bing_korean,Mutual Fund Predictors,0.0047
3506,359,bt_bing_russian,Mutual Fund Predictors,0.0047
3507,359,bt_nllb_chinese_yue,Mutual fund predictors,0.0047
3508,359,docluster.topn10.3.bm25,mutual fund predictors,0.0047
3509,359,docluster.topn10.3.qld,mutual fund predictors,0.0047
3510,359,original,mutual fund predictors,0.0047
3511,359,rm3.topn10.10.0.5.bm25,mutual fund predictors,0.0047
3512,359,rm3.topn10.10.0.5.qld,mutual fund predictors,0.0047
3513,359,stem.porter,mutual fund predictor,0.0047
3514,359,stem.porter2,mutual fund predictor,0.0047
3515,359,stem.sstemmer,mutual fund predictor,0.0047
3516,359,termluster.topn5.3.bm25,mutual fund predictors,0.0047
3517,359,termluster.topn5.3.qld,mutual fund predictors,0.0047
3518,359,thesaurus.topn3,mutual fund predictors,0.0047
3519,359,thesaurus.topn3.replace,mutual fund predictors,0.0047
3520,359,bt_nllb_arabic,The expectations in the investment funds,0.0032
3521,359,bt_nllb_malay,Predictions of joint funds,0.0021
3522,359,bt_nllb_tamil,Mutual financial forecasters,0.002
3523,359,glove.topn3.replace,trust investments money exemplars,0.0017
3524,359,conceptnet.topn3,mutual fund predictors common reciprocal,0.0016
3525,359,bt_bing_arabic,Fund Forecasters,0.0011
3526,359,word2vec.topn3,mutual fund predictors mutal reciprocal variables,0.0008
3527,359,bt_nllb_german,The following table shows the main factors,0.0007
3528,359,relevancefeedback.topn10.bm25,mutual fund predictors lift market oil b product debt percent predict,0.0004
3529,359,sensedisambiguation,mutual reciprocal fund store predictors predictor,0.0004
3530,359,stem.lovins,mutu fund predictor,0.0004
3531,359,anchor.topn3,mutual fund predictors wool zugzwang reciproc states russia vujnović aavishkaar hayastan,0.0
3532,359,anchor.topn3.replace,wool zugzwang reciproc states russia vujnović aavishkaar hayastan predictors,0.0
3533,359,bertqe.topn10.bm25,temperatur north atlant n a moscow,0.0
3534,359,bertqe.topn10.qld,udc abstract new principl,0.0
3535,359,bt_bing_persian,Forecasters of Joint Venture Funds,0.0
3536,359,bt_nllb_swahili,predictors of joint currencies,0.0
3537,359,conceptnet.topn3.replace,common reciprocal fund predictors,0.0
3538,359,sensedisambiguation.replace,reciprocal store predictor,0.0
3539,359,word2vec.topn3.replace,mutal reciprocal fund variables,0.0
3540,360,-1,drug legalization benefits,0.1241
3541,360,word2vec.topn3,drug legalization benefits narcotics legalisation decriminalization advantages detriments,0.2075
3542,360,glove.topn3,drug legalization benefits trafficking decriminalization moreover,0.1753
3543,360,stem.trunc5,drug legal benef,0.159
3544,360,wordnet.topn3,drug legalization benefits dose do drugs legitimation legalisation do good welfare gain,0.1326
3545,360,conceptluster.topn5.3.bm25,drug legalization benefits drug liberalization welfare,0.1249
3546,360,conceptluster.topn5.3.qld,drug legalization benefits drug liberalization welfare,0.1249
3547,360,tagmee.topn3,drug legalization benefits Drug liberalization Welfare,0.1249
3548,360,bt_bing_chinese_simplified,Benefits of drug legalization,0.1241
3549,360,bt_bing_french,Benefits of Drug Legalization,0.1241
3550,360,bt_bing_german,Benefits of Legalizing Drugs,0.1241
3551,360,bt_bing_korean,Drug legalization benefits,0.1241
3552,360,bt_bing_malay,The benefits of drug legalization,0.1241
3553,360,bt_bing_persian,Legal Benefits of Drugs,0.1241
3554,360,bt_bing_russian,Benefits of Drug Legalization,0.1241
3555,360,bt_bing_swahili,Benefits of legalizing drugs,0.1241
3556,360,bt_bing_tamil,Benefits of Drug Legalization,0.1241
3557,360,bt_nllb_arabic,The legal benefits of drugs,0.1241
3558,360,bt_nllb_chinese_yue,The benefits of legalizing drugs,0.1241
3559,360,bt_nllb_french,the benefits of legalizing drugs,0.1241
3560,360,bt_nllb_german,Benefits of legalizing drugs,0.1241
3561,360,bt_nllb_korean,Benefits of Legalizing Drugs,0.1241
3562,360,bt_nllb_malay,benefits of drug legalization,0.1241
3563,360,bt_nllb_persian,The Benefits of Legalizing Drugs,0.1241
3564,360,bt_nllb_russian,The benefits of legalizing drugs,0.1241
3565,360,bt_nllb_tamil,The benefits of legalizing drugs,0.1241
3566,360,docluster.topn10.3.bm25,drug legalization benefits,0.1241
3567,360,docluster.topn10.3.qld,drug legalization benefits,0.1241
3568,360,original,drug legalization benefits,0.1241
3569,360,rm3.topn10.10.0.5.bm25,drug legalization benefits,0.1241
3570,360,rm3.topn10.10.0.5.qld,drug legalization benefits,0.1241
3571,360,sensedisambiguation.replace,drug legalization benefit,0.1241
3572,360,stem.krovetz,drug legalize benefit,0.1241
3573,360,stem.lovins,drug legal benefit,0.1241
3574,360,stem.porter,drug legal benefit,0.1241
3575,360,stem.porter2,drug legal benefit,0.1241
3576,360,stem.sstemmer,drug legalization benefit,0.1241
3577,360,termluster.topn5.3.bm25,drug legalization benefits,0.1241
3578,360,termluster.topn5.3.qld,drug legalization benefits,0.1241
3579,360,thesaurus.topn3,drug legalization benefits,0.1241
3580,360,thesaurus.topn3.replace,drug legalization benefits,0.1241
3581,360,glove.topn3.replace,trafficking decriminalization moreover,0.1227
3582,360,word2vec.topn3.replace,narcotics legalisation decriminalization advantages detriments,0.1174
3583,360,wordnet.topn3.replace,dose do drugs legitimation legalisation do good welfare gain,0.0721
3584,360,wiki.topn3,drug legalization benefits drug policy reform drugs country drug policy drug liberalization social security welfare minimum wage welfare,0.0606
3585,360,conceptnet.topn3,drug legalization benefits ecstasy legalisation,0.0332
3586,360,wiki.topn3.replace,drug policy reform drugs country drug policy drug liberalization social security welfare minimum wage welfare,0.0191
3587,360,relevancefeedback.topn10.bm25,drug legalization benefits would bill he primari law,0.0173
3588,360,anchor.topn3,drug legalization benefits fibrinolytic dense flow miotic,0.0051
3589,360,sensedisambiguation,drug legalization benefits benefit,0.0048
3590,360,conceptnet.topn3.replace,ecstasy legalisation benefits,0.0046
3591,360,relevancefeedback.topn10.qld,drug legalization benefits would research hous object power adr bill,0.0034
3592,360,tagmee.topn3.replace,Drug liberalization Welfare,0.0017
3593,360,bt_bing_arabic,Benefits of drug rationing,0.0007
3594,360,bt_nllb_swahili,legal benefits of medicines,0.0006
3595,360,anchor.topn3.replace,fibrinolytic dense flow miotic legalization benefits,0.0
3596,360,bertqe.topn10.bm25,catastroph benefit senat broke hous,0.0
3597,360,bertqe.topn10.qld,text kyrgyzstan possess develop,0.0
3598,360,stem.paicehusk,drug leg benefit,0.0
3599,360,stem.trunc4,drug lega bene,0.0
3600,361,-1,clothing sweatshops,0.3843
3601,361,wiki.topn3,clothing sweatshops footwear fashion accessory sewing clothing big business exploitation rent control sweatshop,0.6004
3602,361,bt_bing_korean,Garment sweatshop,0.5909
3603,361,relevancefeedback.topn10.bm25,clothing sweatshops labor said cloth home our bill sew,0.5863
3604,361,relevancefeedback.topn10.qld,clothing sweatshops labor said cloth sew home bill our,0.5863
3605,361,wiki.topn3.replace,footwear fashion accessory sewing clothing big business exploitation rent control sweatshop,0.5117
3606,361,bt_bing_french,Sweatshops,0.5012
3607,361,word2vec.topn3,clothing sweatshops apparel garments sweat shops,0.4426
3608,361,sensedisambiguation,clothing sweatshops sweatshop,0.4208
3609,361,anchor.topn3,clothing sweatshops,0.3843
3610,361,anchor.topn3.replace,clothing sweatshops,0.3843
3611,361,bt_bing_german,Sweatshops for clothing,0.3843
3612,361,bt_bing_persian,Sweatshops Clothing,0.3843
3613,361,bt_bing_tamil,Clothing sweatshops,0.3843
3614,361,conceptluster.topn5.3.bm25,clothing sweatshops sweatshop clothing,0.3843
3615,361,conceptluster.topn5.3.qld,clothing sweatshops sweatshop clothing,0.3843
3616,361,docluster.topn10.3.bm25,clothing sweatshops,0.3843
3617,361,docluster.topn10.3.qld,clothing sweatshops,0.3843
3618,361,original,clothing sweatshops,0.3843
3619,361,rm3.topn10.10.0.5.bm25,clothing sweatshops,0.3843
3620,361,rm3.topn10.10.0.5.qld,clothing sweatshops,0.3843
3621,361,sensedisambiguation.replace,clothing sweatshop,0.3843
3622,361,stem.krovetz,clothing sweatshop,0.3843
3623,361,stem.lovins,cloth sweatshop,0.3843
3624,361,stem.paicehusk,cloth sweatshop,0.3843
3625,361,stem.porter,cloth sweatshop,0.3843
3626,361,stem.porter2,cloth sweatshop,0.3843
3627,361,stem.sstemmer,clothing sweatshop,0.3843
3628,361,tagmee.topn3,clothing sweatshops Clothing Sweatshop,0.3843
3629,361,tagmee.topn3.replace,Clothing Sweatshop,0.3843
3630,361,termluster.topn5.3.bm25,clothing sweatshops,0.3843
3631,361,termluster.topn5.3.qld,clothing sweatshops,0.3843
3632,361,thesaurus.topn3,clothing sweatshops,0.3843
3633,361,thesaurus.topn3.replace,clothing sweatshops,0.3843
3634,361,bt_bing_chinese_simplified,Apparel sweatshops,0.3559
3635,361,bt_bing_russian,Sweatshops for the production of clothing,0.3558
3636,361,conceptnet.topn3.replace,the closet dress a person sweatshops,0.3247
3637,361,glove.topn3,clothing sweatshops apparel em,0.2895
3638,361,conceptnet.topn3,clothing sweatshops the closet dress a person,0.2709
3639,361,wordnet.topn3,clothing sweatshops apparel vesture wear,0.2172
3640,361,wordnet.topn3.replace,apparel vesture wear sweatshops,0.1777
3641,361,bertqe.topn10.qld,garment industri where extrem competit,0.122
3642,361,word2vec.topn3.replace,apparel garments sweat shops,0.0515
3643,361,bertqe.topn10.bm25,extrem competit among cloth manufactur,0.0105
3644,361,bt_nllb_arabic,Clothing shops,0.0097
3645,361,bt_bing_arabic,Factories exploiting workers,0.0093
3646,361,bt_bing_malay,clothing sweat shop,0.0032
3647,361,stem.trunc5,cloth sweat,0.0013
3648,361,glove.topn3.replace,apparel em,0.0012
3649,361,bt_nllb_russian,clothes,0.0011
3650,361,bt_bing_swahili,Sweaty clothes,0.0
3651,361,bt_nllb_chinese_yue,The clothing factory,0.0
3652,361,bt_nllb_french,clothing workshops,0.0
3653,361,bt_nllb_german,Clothing stores,0.0
3654,361,bt_nllb_korean,Get your clothes on,0.0
3655,361,bt_nllb_malay,clothing store,0.0
3656,361,bt_nllb_persian,Clothing stores,0.0
3657,361,bt_nllb_swahili,clothing stores,0.0
3658,361,bt_nllb_tamil,Clothing factories,0.0
3659,361,stem.trunc4,clot swea,0.0
3660,362,-1,human smuggling,0.0872
3661,362,word2vec.topn3,human smuggling non human nonhuman smugglers smuggler,0.1731
3662,362,word2vec.topn3.replace,non human nonhuman smugglers smuggler,0.1201
3663,362,bt_bing_arabic,Human Smuggling,0.0872
3664,362,bt_bing_chinese_simplified,Human smuggling,0.0872
3665,362,bt_bing_french,Human smuggling,0.0872
3666,362,bt_bing_malay,Human smuggling,0.0872
3667,362,docluster.topn10.3.bm25,human smuggling,0.0872
3668,362,docluster.topn10.3.qld,human smuggling,0.0872
3669,362,original,human smuggling,0.0872
3670,362,rm3.topn10.10.0.5.bm25,human smuggling,0.0872
3671,362,rm3.topn10.10.0.5.qld,human smuggling,0.0872
3672,362,sensedisambiguation.replace,human smuggle,0.0872
3673,362,stem.krovetz,human smuggle,0.0872
3674,362,stem.lovins,human smuggl,0.0872
3675,362,stem.porter,human smuggl,0.0872
3676,362,stem.porter2,human smuggl,0.0872
3677,362,stem.sstemmer,human smuggling,0.0872
3678,362,termluster.topn5.3.bm25,human smuggling,0.0872
3679,362,termluster.topn5.3.qld,human smuggling,0.0872
3680,362,thesaurus.topn3,human smuggling,0.0872
3681,362,thesaurus.topn3.replace,human smuggling,0.0872
3682,362,relevancefeedback.topn10.bm25,human smuggling peru polic have cuban smuggler x iraq fujian from case,0.0862
3683,362,conceptluster.topn5.3.bm25,human smuggling people smuggling,0.0822
3684,362,conceptluster.topn5.3.qld,human smuggling people smuggling,0.0822
3685,362,tagmee.topn3,human smuggling People smuggling,0.0822
3686,362,glove.topn3,human smuggling rights beings trafficking smugglers,0.08
3687,362,sensedisambiguation,human smuggling smuggle,0.0786
3688,362,conceptnet.topn3,human smuggling body smuggler,0.0773
3689,362,wiki.topn3,human smuggling arms trafficking intimidation violent crime people smuggling,0.0442
3690,362,conceptnet.topn3.replace,body smuggler,0.0414
3691,362,bt_nllb_arabic,Smuggling people,0.04
3692,362,bt_nllb_russian,smuggling of people,0.04
3693,362,tagmee.topn3.replace,People smuggling,0.04
3694,362,bt_bing_german,Smuggling,0.0296
3695,362,wiki.topn3.replace,arms trafficking intimidation violent crime people smuggling,0.0272
3696,362,bt_bing_russian,Smuggling of persons,0.0178
3697,362,anchor.topn3.replace,placentophagy human hmpv full bodi smuggling,0.0175
3698,362,bt_nllb_french,Trafficking in persons,0.0128
3699,362,bt_nllb_korean,Trafficking in persons,0.0128
3700,362,glove.topn3.replace,rights beings trafficking smugglers,0.0121
3701,362,bt_bing_korean,Trafficking,0.0085
3702,362,anchor.topn3,human smuggling placentophagy human hmpv full bodi,0.0062
3703,362,stem.paicehusk,hum smuggl,0.0044
3704,362,bt_bing_persian,Human trafficking,0.003
3705,362,bt_bing_swahili,Human trafficking,0.003
3706,362,bt_bing_tamil,Human trafficking,0.003
3707,362,bt_nllb_chinese_yue,Human trafficking,0.003
3708,362,bt_nllb_german,Human trafficking,0.003
3709,362,bt_nllb_malay,human trafficking,0.003
3710,362,bt_nllb_persian,Human trafficking,0.003
3711,362,bt_nllb_swahili,Human trafficking,0.003
3712,362,bt_nllb_tamil,Human trafficking,0.003
3713,362,wordnet.topn3,human smuggling homo man,0.0019
3714,362,bertqe.topn10.bm25,languag swedish articl type cso finnish,0.0
3715,362,bertqe.topn10.qld,hous approv partial committe budget,0.0
3716,362,relevancefeedback.topn10.qld,human smuggling ardyn x tour dollar score vote peru r,0.0
3717,362,stem.trunc4,huma smug,0.0
3718,362,stem.trunc5,human smugg,0.0
3719,362,wordnet.topn3.replace,homo man smuggling,0.0
3720,363,-1,transportation tunnel disasters,0.0678
3721,363,bt_bing_chinese_simplified,Traffic tunnel disaster,0.1101
3722,363,bt_bing_german,Disasters in traffic tunnels,0.1101
3723,363,bt_bing_korean,Traffic Tunnel Disaster,0.1101
3724,363,bt_bing_tamil,Traffic Tunnel Disasters,0.1101
3725,363,bt_nllb_tamil,Traffic Tunnel Disasters,0.1101
3726,363,bt_nllb_korean,Traffic tunnel crash,0.0813
3727,363,anchor.topn3,transportation tunnel disasters bhupathipur jægerkorp,0.0678
3728,363,bt_bing_arabic,Transport tunnel disasters,0.0678
3729,363,bt_bing_french,Disasters in transport tunnels,0.0678
3730,363,bt_bing_malay,Transport tunnel disaster,0.0678
3731,363,bt_bing_persian,Transportation Tunnel Disaster,0.0678
3732,363,bt_bing_swahili,Transport tunnel disasters,0.0678
3733,363,bt_nllb_arabic,The disaster of the transportation tunnel,0.0678
3734,363,bt_nllb_french,The disasters of transport tunnels,0.0678
3735,363,bt_nllb_malay,disaster of transportation tunnel,0.0678
3736,363,bt_nllb_persian,The disaster of the transport tunnel,0.0678
3737,363,bt_nllb_russian,disasters in transport tunnels,0.0678
3738,363,docluster.topn10.3.bm25,transportation tunnel disasters,0.0678
3739,363,docluster.topn10.3.qld,transportation tunnel disasters,0.0678
3740,363,original,transportation tunnel disasters,0.0678
3741,363,rm3.topn10.10.0.5.bm25,transportation tunnel disasters,0.0678
3742,363,rm3.topn10.10.0.5.qld,transportation tunnel disasters,0.0678
3743,363,stem.krovetz,transportation tunnel disaster,0.0678
3744,363,stem.lovins,transport tunnel disaster,0.0678
3745,363,stem.paicehusk,transport tunnel disast,0.0678
3746,363,stem.porter,transport tunnel disast,0.0678
3747,363,stem.porter2,transport tunnel disast,0.0678
3748,363,stem.sstemmer,transportation tunnel disaster,0.0678
3749,363,termluster.topn5.3.bm25,transportation tunnel disasters,0.0678
3750,363,termluster.topn5.3.qld,transportation tunnel disasters,0.0678
3751,363,thesaurus.topn3,transportation tunnel disasters,0.0678
3752,363,thesaurus.topn3.replace,transportation tunnel disasters,0.0678
3753,363,sensedisambiguation.replace,transportation system tunnel disaster,0.0657
3754,363,bt_bing_russian,Accidents in transport tunnels,0.0401
3755,363,relevancefeedback.topn10.qld,transportation tunnel disasters said technolog crisi sup dollar,0.0055
3756,363,conceptluster.topn5.3.bm25,transportation tunnel disasters transport,0.0048
3757,363,conceptluster.topn5.3.qld,transportation tunnel disasters transport,0.0048
3758,363,sensedisambiguation,transportation transportation system tunnel disasters disaster,0.0048
3759,363,tagmee.topn3,transportation tunnel disasters Transport,0.0048
3760,363,relevancefeedback.topn10.bm25,transportation tunnel disasters flood crisi said bill citi sup,0.0022
3761,363,word2vec.topn3,transportation tunnel disasters transporation catastrophes calamities,0.0015
3762,363,wordnet.topn3,transportation tunnel disasters expatriation burrow catastrophe cataclysm calamity,0.001
3763,363,word2vec.topn3.replace,transporation tunnel catastrophes calamities,0.0007
3764,363,anchor.topn3.replace,transportation bhupathipur jægerkorp disasters,0.0
3765,363,bertqe.topn10.bm25,air ontario fokker f,0.0
3766,363,bertqe.topn10.qld,april select from,0.0
3767,363,bt_nllb_chinese_yue,Traffic accidents,0.0
3768,363,bt_nllb_german,Disturbances in the transport channel,0.0
3769,363,bt_nllb_swahili,disasters of the dam s canals,0.0
3770,363,conceptnet.topn3,transportation tunnel disasters a bicycle a moving walkway riding a bicycle bad,0.0
3771,363,conceptnet.topn3.replace,a bicycle a moving walkway riding a bicycle tunnel bad,0.0
3772,363,glove.topn3,transportation tunnel disasters infrastructure bridge calamities catastrophes,0.0
3773,363,glove.topn3.replace,infrastructure bridge calamities catastrophes,0.0
3774,363,stem.trunc4,tran tunn disa,0.0
3775,363,stem.trunc5,trans tunne disas,0.0
3776,363,tagmee.topn3.replace,Transport,0.0
3777,363,wiki.topn3,transportation tunnel disasters transport feasibility study infrastructure transport,0.0
3778,363,wiki.topn3.replace,transport feasibility study infrastructure transport,0.0
3779,363,wordnet.topn3.replace,expatriation burrow catastrophe cataclysm calamity,0.0
3780,364,-1,rabies,0.5725
3781,364,relevancefeedback.topn10.bm25,rabies vaccin hospit infect paulo rabi case rate dog,0.58
3782,364,anchor.topn3,rabies,0.5725
3783,364,anchor.topn3.replace,rabies,0.5725
3784,364,bt_bing_chinese_simplified,rabies,0.5725
3785,364,bt_bing_french,rabies,0.5725
3786,364,bt_bing_german,Rabies,0.5725
3787,364,bt_bing_korean,rabies,0.5725
3788,364,bt_bing_malay,Rabies,0.5725
3789,364,bt_bing_persian,Rabies,0.5725
3790,364,bt_bing_russian,rabies,0.5725
3791,364,bt_bing_tamil,Rabies,0.5725
3792,364,bt_nllb_german,Rabies,0.5725
3793,364,bt_nllb_malay,rabies,0.5725
3794,364,conceptluster.topn5.3.bm25,rabies rabies,0.5725
3795,364,conceptluster.topn5.3.qld,rabies rabies,0.5725
3796,364,conceptnet.topn3,rabies,0.5725
3797,364,conceptnet.topn3.replace,rabies,0.5725
3798,364,docluster.topn10.3.bm25,rabies,0.5725
3799,364,docluster.topn10.3.qld,rabies,0.5725
3800,364,original,rabies,0.5725
3801,364,rm3.topn10.10.0.5.bm25,rabies,0.5725
3802,364,rm3.topn10.10.0.5.qld,rabies,0.5725
3803,364,sensedisambiguation,rabies,0.5725
3804,364,sensedisambiguation.replace,rabies,0.5725
3805,364,stem.krovetz,rabies,0.5725
3806,364,stem.paicehusk,raby,0.5725
3807,364,stem.porter,rabi,0.5725
3808,364,stem.porter2,rabi,0.5725
3809,364,stem.sstemmer,raby,0.5725
3810,364,stem.trunc4,rabi,0.5725
3811,364,stem.trunc5,rabie,0.5725
3812,364,tagmee.topn3,rabies Rabies,0.5725
3813,364,tagmee.topn3.replace,Rabies,0.5725
3814,364,termluster.topn5.3.bm25,rabies,0.5725
3815,364,termluster.topn5.3.qld,rabies,0.5725
3816,364,thesaurus.topn3,rabies,0.5725
3817,364,thesaurus.topn3.replace,rabies,0.5725
3818,364,bt_nllb_chinese_yue,Rabies is a disease,0.5322
3819,364,wiki.topn3,rabies viral encephalitis viral infections central nervous system rabies rabies,0.4832
3820,364,relevancefeedback.topn10.qld,rabies rabi hospit inflat vaccin rate,0.4644
3821,364,word2vec.topn3,rabies heartworm hydrophobia,0.443
3822,364,wordnet.topn3,rabies hydrophobia madness,0.4188
3823,364,wiki.topn3.replace,viral encephalitis viral infections central nervous system rabies rabies,0.1309
3824,364,glove.topn3,rabies measles vaccination,0.0665
3825,364,wordnet.topn3.replace,hydrophobia madness,0.0286
3826,364,word2vec.topn3.replace,heartworm hydrophobia,0.0071
3827,364,bt_bing_arabic,disease,0.0005
3828,364,glove.topn3.replace,measles vaccination,0.0003
3829,364,bertqe.topn10.bm25,x rai show presenc metal,0.0
