qid	order	query	qld.ndcg
403	bt_nllb_tamil	A broken bone	0.0751
403	bt_nllb_chinese_yue	It s a bone marrow disease	0.0209
403	bt_nllb_arabic	The bone marrow	0.0
403	bt_nllb_korean	I have osteoarthritis	0.0
403	bt_nllb_persian	The Stoporosis	0.0
404	-1	Ireland, peace talks	0.1844
404	bt_nllb_chinese_yue	Ireland peace negotiations	0.1608
404	bt_nllb_french	Ireland peace negotiations	0.1608
404	bt_nllb_korean	Ireland peace negotiations	0.1608
404	bt_nllb_malay	Ireland peace negotiations	0.1608
404	bt_nllb_persian	Ireland peace negotiations	0.1608
404	bt_nllb_russian	Ireland peace negotiations	0.1608
404	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
405	-1	cosmic events	0.2005
405	bt_nllb_arabic	The events of the universe	0.1649
405	bt_nllb_russian	the space events	0.0169
405	bt_nllb_swahili	world events	0.0
406	-1	Parkinson's disease	0.7614
406	bt_nllb_arabic	Parkinson s disease is not a problem	0.7247
406	bt_nllb_chinese_yue	Parkinson s disease is a disease	0.6473
406	bt_nllb_korean	Parkinson s disease is not a disease	0.6473
406	bt_nllb_russian	Parkinson s disease is a disease	0.6473
406	bt_nllb_swahili	Parkinson s disease is a disease	0.6473
406	bt_nllb_persian	Parkinson s disease is a disease that affects the brain	0.5992
406	bt_nllb_tamil	Parkinson s disease is a disease that affects the body	0.5538
406	bt_nllb_german	Parkinson s disease is the most common form of dementia	0.4817
407	-1	poaching, wildlife preserves	0.4965
407	bt_nllb_french	poaching wildlife conservation	0.4654
407	bt_nllb_russian	Poaching wildlife conservation	0.4654
407	bt_nllb_chinese_yue	Hunting wildlife protection	0.2067
407	bt_nllb_malay	hunting protection of wildlife	0.2067
407	bt_nllb_arabic	Black hunting saving wildlife	0.1987
407	bt_nllb_korean	Protecting the Wildlife	0.1745
407	bt_nllb_persian	Wild hunting protecting wildlife	0.1672
407	bt_nllb_swahili	hunting conservation of animals	0.1096
407	bt_nllb_german	Fisheries fisheries and fisheries	0.0627
407	bt_nllb_tamil	Protecting the flora and fauna	0.0252
408	-1	tropical storms	0.2762
409	-1	legal, Pan Am, 103	0.1701
409	bt_nllb_malay	The law Pan Am	0.1207
409	bt_nllb_tamil	The Law Pan Am	0.1207
409	bt_nllb_chinese_yue	Corporate Pan Am	0.1206
409	bt_nllb_persian	Legal my name is Pan	0.0267
409	bt_nllb_french	The European Parliament the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Parliament the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Parliament the European Council the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Parliament the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European	0.0
409	bt_nllb_german	That s a problem	0.0
409	bt_nllb_korean	Law Panama	0.0
409	bt_nllb_russian	The law Panama	0.0
410	-1	Schengen agreement	0.9395
410	bt_nllb_korean	The deal	0.0
410	bt_nllb_persian	The Shanghai deal	0.0
411	-1	salvaging, shipwreck, treasure	0.4896
411	bt_nllb_korean	Rescue ship wreck treasure	0.4756
411	bt_nllb_chinese_yue	Salvation shipwrecks treasures	0.3941
411	bt_nllb_arabic	Rescue shipwreck treasure	0.3634
411	bt_nllb_french	rescue shipwreck treasure	0.3634
411	bt_nllb_german	Rescue shipwreck treasure	0.3634
411	bt_nllb_russian	Rescue work shipwreck treasure	0.3442
411	bt_nllb_persian	Saving sinking the ship treasure	0.1943
411	bt_nllb_malay	rescue sinking ship treasure	0.117
411	bt_nllb_tamil	The Bible says that the righteous will be saved and the righteous will be saved	0.0
412	-1	airport security	0.3416
412	bt_nllb_german	Airport safety	0.0573
413	-1	steel production	0.2582
413	bt_nllb_chinese_yue	The steel industry	0.1608
413	bt_nllb_swahili	iron production	0.1398
414	-1	Cuba, sugar, exports	0.4683
414	bt_nllb_malay	Try sugar export	0.0652
414	bt_nllb_french	The Commission has not yet adopted a proposal for a regulation on the marketing of sugar	0.0
414	bt_nllb_german	The Commission has not yet adopted a proposal for a regulation	0.0
415	-1	drugs, Golden Triangle	0.3742
415	bt_nllb_swahili	The Golden Triangle	0.277
416	-1	Three Gorges Project	0.5941
416	bt_nllb_korean	The Three Rivers Alley Project	0.0492
416	bt_nllb_tamil	The Three Valleys Project	0.0193
416	bt_nllb_persian	Project Three Treasures	0.0175
416	bt_nllb_arabic	Project Three Daggers	0.0
417	-1	creativity	0.4648
417	bt_nllb_persian	Creativity is what it is	0.4619
417	bt_nllb_chinese_yue	Creativity is the key	0.255
418	-1	quilts, income	0.4139
418	bt_nllb_russian	Carpets income	0.0072
418	bt_nllb_arabic	The M I the income	0.0
418	bt_nllb_chinese_yue	Clothes income	0.0
418	bt_nllb_french	Layered return	0.0
418	bt_nllb_german	Clothing income	0.0
418	bt_nllb_korean	The gear the income	0.0
418	bt_nllb_malay	Lightning income	0.0
418	bt_nllb_persian	Shoes income	0.0
418	bt_nllb_swahili	shoes income	0.0
418	bt_nllb_tamil	Clothes and income	0.0
419	-1	recycle, automobile tires	0.3261
419	bt_nllb_arabic	Recycling car tires	0.2958
419	bt_nllb_korean	Recycling car tires	0.2958
419	bt_nllb_malay	Recycling car tires	0.2958
419	bt_nllb_persian	Recycling car tires	0.2958
419	bt_nllb_swahili	Recycling car tires	0.2958
419	bt_nllb_tamil	Recycling and recycling of automobile tires	0.247
419	bt_nllb_russian	recycling automotive tires	0.2381
419	bt_nllb_chinese_yue	Recycling machines car tires	0.2189
420	-1	carbon monoxide poisoning	0.6329
420	bt_nllb_korean	Carbon monoxide addiction	0.4476
420	bt_nllb_arabic	It s carbon dioxide poisoning	0.1182
420	bt_nllb_chinese_yue	Carbon dioxide poisoning	0.1025
420	bt_nllb_russian	carbon dioxide poisoning	0.1025
421	-1	industrial waste disposal	0.1385
421	bt_nllb_russian	waste disposal	0.0654
422	-1	art, stolen, forged	0.1915
422	bt_nllb_chinese_yue	The art of stealing of faking	0.1622
423	-1	Milosevic, Mirjana Markovic	0.817
423	bt_nllb_korean	Milosevic Mirzana and Markovic	0.7675
423	bt_nllb_persian	Milosevic Mirania Markovic and the other two	0.7545
423	bt_nllb_arabic	Milosevic this is Mirjana Markowitz	0.6337
423	bt_nllb_chinese_yue	Milosevic Mirjana Makovic and the other two	0.5737
423	bt_nllb_tamil	The first was the death of a young man named Mirjana Markovich	0.3481
423	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the protection of the environment	0.0
424	-1	suicides	0.17
425	-1	counterfeiting money	0.402
425	bt_nllb_french	counterfeiting of funds	0.287
425	bt_nllb_arabic	The fake money	0.088
425	bt_nllb_chinese_yue	Fake money	0.088
425	bt_nllb_malay	Fake money	0.088
425	bt_nllb_tamil	Fake money	0.088
426	-1	law enforcement, dogs	0.0897
427	-1	UV damage, eyes	0.3505
427	bt_nllb_korean	Ultrasound damage to the eye	0.0725
428	-1	declining birth rates	0.3522
428	bt_nllb_french	decrease in birth rates	0.2908
428	bt_nllb_malay	decrease in birth rate	0.2908
428	bt_nllb_russian	decrease in birth rate	0.2908
428	bt_nllb_chinese_yue	Reduced birth rates	0.2518
428	bt_nllb_persian	Reduced birth rates	0.2518
428	bt_nllb_arabic	Low birth rates	0.2277
428	bt_nllb_swahili	Decreased fertility rates	0.1084
429	-1	Legionnaires' disease	0.6544
429	bt_nllb_persian	Legionnaires disease is a disease	0.6321
429	bt_nllb_arabic	The army s sickness	0.0
429	bt_nllb_chinese_yue	Military sickness	0.0
429	bt_nllb_french	Illness of the Legionaries	0.0
430	-1	killer bee attacks	0.8411
430	bt_nllb_korean	A murderous attack by a bee	0.7808
430	bt_nllb_tamil	Killer Be attacks	0.4884
431	-1	robotic technology	0.4997
431	bt_nllb_chinese_yue	Robotics is the answer	0.4909
431	bt_nllb_german	The following is a list of the types of equipment used	0.0168
432	-1	profiling, motorists, police	0.0344
432	bt_nllb_chinese_yue	The driver the police	0.0172
432	bt_nllb_arabic	Missing the IDs drivers police	0.0
432	bt_nllb_french	the profile the drivers the police	0.0
432	bt_nllb_german	Profiling drivers police	0.0
432	bt_nllb_korean	Profiling the driver the police	0.0
432	bt_nllb_persian	Profiles drivers police	0.0
432	bt_nllb_tamil	Profile drivers police	0.0
433	-1	Greek, philosophy, stoicism	0.3679
433	bt_nllb_arabic	Greek philosophy the equator	0.0
434	-1	Estonia, economy	0.2827
434	bt_nllb_french	The European Union	0.0073
434	bt_nllb_german	The Commission has not yet adopted a proposal	0.0
435	-1	curbing population growth	0.1756
435	bt_nllb_chinese_yue	It s a way to slow down population growth	0.1305
435	bt_nllb_malay	impeding population growth	0.1047
435	bt_nllb_german	The Commission has also taken a number of measures to combat the spread of the virus	0.0
436	-1	railway accidents	0.1492
437	-1	deregulation, gas, electric	0.1129
437	bt_nllb_korean	Easing regulations gas electricity	0.0947
437	bt_nllb_persian	Discounted regulations gas electricity	0.0813
437	bt_nllb_tamil	The government has also been able to regulate the supply of gas and electricity	0.0725
437	bt_nllb_arabic	The organization the gas the electricity	0.0689
437	bt_nllb_chinese_yue	We re going to relax the controls the gas the electricity	0.0319
437	bt_nllb_french	The Commission will examine the following aspects	0.0
438	-1	tourism, increase	0.2239
438	bt_nllb_chinese_yue	Travel grow	0.0159
439	-1	inventions, scientific discoveries	0.0591
439	bt_nllb_malay	Discoveries scientific discoveries	0.0211
439	bt_nllb_swahili	discoveries scientific discoveries	0.0211
439	bt_nllb_tamil	The results of the study were not as accurate as the results of the study	0.0052
440	-1	child labor	0.2559
440	bt_nllb_persian	Children s work	0.014
441	-1	Lyme disease	0.6599
441	bt_nllb_korean	The Life Soldier	0.0
442	-1	heroic acts	0.0615
442	bt_nllb_swahili	courageous acts	0.0193
443	-1	U.S., investment, Africa	0.0237
443	bt_nllb_german	The Commission has notified the Commission	0.0
444	-1	supercritical fluids	0.6666
444	bt_nllb_arabic	Critical fluids	0.0923
444	bt_nllb_korean	The supertransparent fluid	0.0585
444	bt_nllb_german	Overcritical liquids	0.0
444	bt_nllb_swahili	High solubility	0.0
445	-1	women clergy	0.3744
445	bt_nllb_arabic	The clergy	0.2186
445	bt_nllb_russian	female clergy	0.1812
445	bt_nllb_swahili	religious women	0.0661
445	bt_nllb_persian	The wives of priests	0.047
445	bt_nllb_tamil	Women ministers	0.0367
445	bt_nllb_chinese_yue	Teacher of the Goddess	0.0
445	bt_nllb_korean	The bride	0.0
445	bt_nllb_malay	female director	0.0
446	-1	tourists, violence	0.2742
446	bt_nllb_malay	tourism violence	0.17
446	bt_nllb_chinese_yue	Travelers violence	0.0478
447	-1	Stirling engine	0.2158
447	bt_nllb_arabic	The current engines	0.0
447	bt_nllb_chinese_yue	Engine power	0.0
447	bt_nllb_french	Other machinery for the manufacture of motor vehicles	0.0
447	bt_nllb_korean	The steering engine	0.0
447	bt_nllb_persian	The Sterling engine	0.0
447	bt_nllb_russian	The Sterling engine	0.0
448	-1	ship losses	0.0821
448	bt_nllb_persian	Damage to the ship	0.0739
449	-1	antibiotics ineffectiveness	0.1905
449	bt_nllb_tamil	The effect of antibiotics on the body is not as strong as it is in the body	0.1547
449	bt_nllb_swahili	drug failure	0.0334
449	bt_nllb_chinese_yue	They re not very effective	0.0
450	-1	King Hussein, peace	0.2666
450	bt_nllb_korean	King Hussenius peace	0.2475
450	bt_nllb_arabic	King Hussein peace be upon him	0.2214
450	bt_nllb_chinese_yue	King Hussein peace be upon him	0.2214
601	-1	Turkey Iraq water	0.6008
601	bt_nllb_chinese_yue	Turkey Iraqi water	0.5316
602	-1	Czech, Slovak sovereignty	0.3181
602	bt_nllb_persian	The Czech and Slovak Governments	0.3161
602	bt_nllb_tamil	The Czech and Slovak Autonomy	0.3091
602	bt_nllb_swahili	Independence of the Czech and Slovak countries	0.2784
602	bt_nllb_russian	Czech Republic Slovakia	0.2143
602	bt_nllb_korean	The sovereignty of the Czech Republic and Slovakia	0.201
603	-1	Tobacco cigarette lawsuit	0.5262
603	bt_nllb_swahili	The case of tobacco	0.5046
603	bt_nllb_persian	The smoking suit	0.4863
603	bt_nllb_french	A legal action against tobacco	0.4119
603	bt_nllb_tamil	The tobacco cigarette case	0.3824
603	bt_nllb_german	The Commission has not yet taken any further action	0.0
604	-1	Lyme disease arthritis	0.9679
604	bt_nllb_arabic	Arthritis from Lyme disease	0.9668
604	bt_nllb_french	Arthritis from Lyme disease	0.9668
604	bt_nllb_malay	Arthritis from Lyme disease	0.9668
604	bt_nllb_tamil	Lyme disease is a joint disease	0.9562
604	bt_nllb_chinese_yue	Rheumatoid arthritis is a disease	0.279
605	-1	Great Britain health care	0.0894
605	bt_nllb_chinese_yue	Healthcare in the UK	0.023
605	bt_nllb_german	Healthcare UK	0.023
605	bt_nllb_persian	UK healthcare	0.023
605	bt_nllb_russian	United Kingdom	0.0
606	-1	leg traps ban	0.5941
606	bt_nllb_korean	No leg traps allowed	0.4847
606	bt_nllb_arabic	Block the leg trap	0.4621
606	bt_nllb_malay	Foot traps banned	0.4598
606	bt_nllb_russian	The ban on foot traps	0.4598
606	bt_nllb_swahili	the ban on foot traps	0.4598
606	bt_nllb_french	prohibition of trapping	0.2512
606	bt_nllb_persian	The foot traps are prohibited	0.1934
606	bt_nllb_chinese_yue	Legs are forbidden	0.0
606	bt_nllb_german	Prohibition of falling to one s feet	0.0
606	bt_nllb_tamil	The use of the footwear is banned	0.0
607	-1	human genetic code	0.5345
607	bt_nllb_russian	The genetic code of a person	0.276
608	-1	taxing social security	0.1495
608	bt_nllb_german	Social security taxation	0.0639
608	bt_nllb_russian	taxation of social security	0.0639
608	bt_nllb_french	imposing social security	0.0547
608	bt_nllb_korean	Social Security officer Jose	0.0
609	-1	per capita alcohol consumption	0.5791
609	bt_nllb_german	Alcohol consumption per head	0.4019
609	bt_nllb_korean	Consumption of alcohol per person	0.376
609	bt_nllb_persian	Alcohol consumption per person	0.376
609	bt_nllb_arabic	Alcohol consumption for everyone	0.3533
609	bt_nllb_swahili	consumption of alcohol for everyone	0.3533
609	bt_nllb_chinese_yue	The average person consumes alcohol	0.1893
609	bt_nllb_tamil	The Bible says that they are not drunk	0.0
610	-1	minimum wage adverse impact	0.2032
610	bt_nllb_swahili	negative effects of low wages	0.0
611	-1	Kurds Germany violence	0.4128
611	bt_nllb_malay	German Kurdish violence	0.3011
611	bt_nllb_persian	German Kurdish violence	0.3011
611	bt_nllb_chinese_yue	Germany Kurdish violence	0.2915
611	bt_nllb_french	Kurdish Germany violence	0.2915
611	bt_nllb_german	Kurdish Germany Violence	0.2915
611	bt_nllb_korean	Kurdish Germany violence	0.2915
611	bt_nllb_tamil	Kurdish Germany Violence	0.2915
611	bt_nllb_swahili	Return to Germany Violence	0.1007
612	-1	Tibet protesters	0.5399
613	-1	Berlin wall disposal	0.4175
613	bt_nllb_french	The fall of the Berlin Wall	0.3772
613	bt_nllb_malay	The fall of the Berlin Wall	0.3772
613	bt_nllb_swahili	The Fall of the Berlin Wall	0.3772
613	bt_nllb_tamil	The fall of the Berlin Wall	0.3772
613	bt_nllb_persian	The evacuation of the Berlin Wall	0.3607
613	bt_nllb_korean	Destroy the Berlin Wall	0.3548
613	bt_nllb_german	Distance from the Berlin Wall	0.3544
613	bt_nllb_arabic	Removing the Berlin Wall	0.3366
613	bt_nllb_russian	Removing the Berlin Wall	0.3366
613	bt_nllb_chinese_yue	The Berlin Wall was torn down	0.2684
614	-1	Flavr Savr tomato	0.3032
614	bt_nllb_swahili	The Pommate Flavr Savr	0.1706
614	bt_nllb_persian	Tomatoes and strawberries	0.0
615	-1	timber exports Asia	0.3064
615	bt_nllb_arabic	Exports of wood to Asia	0.115
615	bt_nllb_french	Export of wood to Asia	0.115
615	bt_nllb_german	Exports of wood to Asia	0.115
615	bt_nllb_korean	Wood exports to Asia	0.115
615	bt_nllb_tamil	Wood exports Asia	0.115
615	bt_nllb_chinese_yue	Exports of wood from Asia	0.094
615	bt_nllb_malay	exports of wood from Asia	0.094
615	bt_nllb_persian	Exports of wood from Asia	0.094
615	bt_nllb_swahili	out of wood Asia	0.0276
616	-1	Volkswagen Mexico	0.7874
616	bt_nllb_chinese_yue	Foxwalk Mexico	0.0688
616	bt_nllb_korean	Foxbanks in Mexico	0.0688
616	bt_nllb_german	The Commission has not yet adopted a decision	0.0
617	-1	Russia Cuba economy	0.378
617	bt_nllb_korean	The Russian economy of Cuba	0.3677
617	bt_nllb_tamil	Russia Cuba s economy	0.2462
617	bt_nllb_malay	Russia is trying to economically	0.0079
617	bt_nllb_swahili	Russia Stealing the Economy	0.0
618	-1	Ayatollah Khomeini death	0.4509
618	bt_nllb_chinese_yue	Ayatollah Khomeini is dead	0.4426
618	bt_nllb_malay	Ayatollah Khomeini is dead	0.4426
618	bt_nllb_german	Ayatollah Khomeini s death	0.4253
618	bt_nllb_arabic	The death of the Ayat al Khamiyya	0.0
618	bt_nllb_tamil	The death of Ayatola Gomeini	0.0
619	-1	Winnie Mandela scandal	0.7887
619	bt_nllb_tamil	The accident of Winnie Mandela	0.7879
619	bt_nllb_swahili	The Trouble of Winnie Mandela	0.7735
619	bt_nllb_persian	The curious Winnie Mandela	0.6965
619	bt_nllb_chinese_yue	The Vinyl Mandera scandal	0.0
620	-1	France nuclear testing	0.1509
620	bt_nllb_tamil	France s nuclear test	0.1224
621	-1	women ordained Church of England	0.4851
621	bt_nllb_tamil	The Church of England where women are ordained	0.4733
621	bt_nllb_persian	The consecrated women of the Church of England	0.4323
621	bt_nllb_malay	Religious women of the Church of England	0.403
621	bt_nllb_swahili	women who were excommunicated from the Church of England	0.3431
621	bt_nllb_chinese_yue	Women in the Church of England are missionaries	0.309
622	-1	price fixing	0.0526
622	bt_nllb_korean	Price decision	0.0388
622	bt_nllb_arabic	Pricing	0.0
622	bt_nllb_chinese_yue	The price	0.0
622	bt_nllb_malay	price determination	0.0
622	bt_nllb_persian	Price setting	0.0
622	bt_nllb_russian	The price	0.0
622	bt_nllb_swahili	Putting a price	0.0
622	bt_nllb_tamil	Price	0.0
623	-1	toxic chemical weapon	0.495
623	bt_nllb_persian	Chemical weapons	0.3775
623	bt_nllb_german	Toxins Chemical weapons	0.2677
624	-1	SDI Star Wars	0.4095
624	bt_nllb_arabic	Star Wars	0.3462
624	bt_nllb_russian	The Star Wars movie	0.0
625	-1	arrests bombing WTC	0.1492
625	bt_nllb_french	Stop the bombing of the WTC	0.0719
625	bt_nllb_malay	The WTC bombing	0.0719
625	bt_nllb_chinese_yue	An explosion was arrested	0.0396
625	bt_nllb_russian	Arrested by the VTC explosion	0.0391
626	-1	human stampede	0.4271
626	bt_nllb_arabic	Human protest	0.0
626	bt_nllb_chinese_yue	Human impact	0.0
626	bt_nllb_french	overwhelming humanity	0.0
626	bt_nllb_german	Human stripes	0.0
626	bt_nllb_korean	The footprints of humans	0.0
626	bt_nllb_malay	Human movement	0.0
626	bt_nllb_persian	The human storm	0.0
626	bt_nllb_russian	The human storm	0.0
626	bt_nllb_swahili	people to trample	0.0
626	bt_nllb_tamil	The man broke	0.0
627	-1	Russian food crisis	0.0243
628	-1	U.S. invasion of Panama	0.4127
628	bt_nllb_chinese_yue	The United States invaded Panama	0.2604
628	bt_nllb_swahili	U S Opposition to Panama	0.2051
628	bt_nllb_korean	The invasion of the United States	0.14
628	bt_nllb_arabic	The American invasion of Lebanon	0.1302
629	-1	abortion clinic attack	0.2673
629	bt_nllb_tamil	The abortion hospital was attacked	0.0634
630	-1	Gulf War Syndrome	0.8005
630	bt_nllb_chinese_yue	The symptoms of the Gulf War	0.477
630	bt_nllb_swahili	The Gulf War Disease	0.0
631	-1	Mandela South Africa President	0.2145
631	bt_nllb_german	President of South Africa	0.0836
632	-1	southeast Asia tin mining	0.3505
632	bt_nllb_german	South East Asia Tin mining	0.3346
632	bt_nllb_swahili	Southeast Asia tin ore	0.1501
632	bt_nllb_tamil	The South East Asian plate mine	0.0113
632	bt_nllb_chinese_yue	Mining in Southeast Asia	0.0091
632	bt_nllb_korean	Mining in Southeast Asia	0.0091
632	bt_nllb_arabic	Southeast Asia steel mine	0.0085
632	bt_nllb_french	In Southeast Asia	0.0
632	bt_nllb_persian	Southeast Asia spoon extraction	0.0
632	bt_nllb_russian	Southeast Asia oak production	0.0
633	-1	Welsh devolution	0.5655
633	bt_nllb_russian	Welsh Decoction	0.147
633	bt_nllb_french	Welsh development	0.0867
633	bt_nllb_german	Welsh evolution	0.0858
633	bt_nllb_korean	The Welsh recovery	0.0856
633	bt_nllb_chinese_yue	The conversion in Wales	0.0825
633	bt_nllb_malay	Control of Wales	0.0658
633	bt_nllb_swahili	Exile to Wales	0.0266
633	bt_nllb_tamil	The Revival of Wales	0.0248
633	bt_nllb_arabic	Acquisition in Wales	0.0239
633	bt_nllb_persian	Pay back Wales	0.0129
634	-1	L-tryptophan deaths	0.889
634	bt_nllb_chinese_yue	L sandamine is dead	0.0
634	bt_nllb_korean	L Triophan s death	0.0
635	-1	doctor assisted suicides	0.7545
635	bt_nllb_german	Suicide with medical assistance	0.7372
635	bt_nllb_tamil	Dr Assisted Suicides	0.6817
635	bt_nllb_persian	Physician assisted suicides	0.6696
635	bt_nllb_korean	Suicide with the help of a doctor	0.6068
635	bt_nllb_french	suicide with doctor s help	0.5282
635	bt_nllb_russian	The doctor helped the suicide bombers	0.4126
635	bt_nllb_swahili	suicide treatment	0.3033
635	bt_nllb_arabic	The medical assistant union	0.0979
635	bt_nllb_malay	The doctor helped kill himself	0.0503
635	bt_nllb_chinese_yue	The doctor helped him kill himself	0.0291
636	-1	jury duty exemptions	0.2
636	bt_nllb_arabic	Exemptions from jury duty	0.1781
636	bt_nllb_french	exemptions from the duty of jury	0.1781
636	bt_nllb_malay	exemption from the jury duty	0.1781
636	bt_nllb_persian	Exemption from jury duty	0.1781
636	bt_nllb_korean	The jury s assignment is waived	0.1296
636	bt_nllb_chinese_yue	The jury is acquitted	0.0
636	bt_nllb_german	Exceptions to data on judges	0.0
636	bt_nllb_russian	The jury s release	0.0
636	bt_nllb_swahili	Help with counting	0.0
636	bt_nllb_tamil	The Judges are exempt from their duties	0.0
637	-1	human growth hormone (HGH)	0.6266
637	bt_nllb_russian	Human growth hormone GHH	0.5734
638	-1	wrongful convictions	0.1133
638	bt_nllb_chinese_yue	The wrong belief	0.0
638	bt_nllb_french	wrong beliefs	0.0
638	bt_nllb_german	False judgments	0.0
638	bt_nllb_korean	A wrongful sin	0.0
638	bt_nllb_malay	wrong beliefs	0.0
638	bt_nllb_persian	Misconceptions	0.0
638	bt_nllb_russian	wrong beliefs	0.0
638	bt_nllb_swahili	unfair judgments	0.0
638	bt_nllb_tamil	False accusations	0.0
639	-1	consumer on-line shopping	0.403
639	bt_nllb_arabic	Online shopping for the consumer	0.3378
639	bt_nllb_chinese_yue	Consumers shop online	0.3378
639	bt_nllb_german	Online shopping for consumers	0.3378
639	bt_nllb_korean	Consumers shopping online	0.3378
639	bt_nllb_persian	Consumer online shopping	0.3378
639	bt_nllb_swahili	online shopping for consumers	0.3378
639	bt_nllb_malay	online shopping user	0.2819
639	bt_nllb_french	online purchases for consumers	0.2635
639	bt_nllb_russian	consumer online purchases	0.2635
639	bt_nllb_tamil	Consumers are buying online	0.2107
640	-1	maternity leave policies	0.6034
640	bt_nllb_arabic	Parental leave policies	0.0174
640	bt_nllb_malay	Mother s leave policy	0.0174
641	-1	Valdez wildlife marine life	0.4703
641	bt_nllb_russian	The wild nature of Valdez	0.4248
641	bt_nllb_arabic	Wildlife and marine life	0.1727
641	bt_nllb_chinese_yue	Walder s wildlife is marine life	0.142
641	bt_nllb_persian	Wildlife and Walden Sea Life	0.135
641	bt_nllb_tamil	Waldez s wildlife is marine animals	0.1297
641	bt_nllb_korean	Walden wildlife marine animals	0.1245
641	bt_nllb_german	Forest and marine animals	0.0088
642	-1	Tiananmen Square protesters	0.3451
642	bt_nllb_korean	The protests at Tian an Gate Square	0.1221
642	bt_nllb_chinese_yue	South Gate Square protesters	0.0552
643	-1	salmon dams Pacific northwest	0.3105
643	bt_nllb_tamil	Solomon s Dams Pacific Northwest	0.1408
643	bt_nllb_korean	Salmon is found in the Pacific Northwest	0.1172
643	bt_nllb_chinese_yue	Fish in the Pacific Northwest	0.0812
643	bt_nllb_swahili	Pacific Northwest fish bridges	0.0585
644	-1	exotic animals import	0.1482
644	bt_nllb_korean	The import of wildlife	0.0544
644	bt_nllb_chinese_yue	Foreign animals imported	0.0182
644	bt_nllb_persian	Import of foreign animals	0.0182
644	bt_nllb_swahili	importing foreign animals	0.0182
644	bt_nllb_tamil	Importing foreign animals	0.0182
644	bt_nllb_arabic	Importing the strange animals	0.0
645	-1	software piracy	0.8376
645	bt_nllb_korean	Illegal copying of software	0.5756
645	bt_nllb_persian	Theft of software	0.4594
645	bt_nllb_chinese_yue	Hacking software	0.0664
645	bt_nllb_french	software hacking	0.0664
645	bt_nllb_malay	software hacking	0.0664
645	bt_nllb_tamil	Hacking of software	0.0664
645	bt_nllb_russian	The Pirate Platform	0.0353
645	bt_nllb_arabic	Hacking	0.0
645	bt_nllb_swahili	A program of abuse	0.0
646	-1	food stamps increase	0.3727
646	bt_nllb_korean	The increase in food products	0.0
646	bt_nllb_persian	Increased dietary function	0.0
646	bt_nllb_swahili	increase in food packages	0.0
647	-1	windmill electricity	0.4176
648	-1	family leave law	0.3345
649	-1	computer viruses	0.7906
650	-1	tax evasion indicted	0.1749
650	bt_nllb_malay	Tax fraud charges	0.1444
650	bt_nllb_tamil	The tax evasion charges were dropped	0.1302
650	bt_nllb_chinese_yue	Accused of tax evasion	0.0718
650	bt_nllb_persian	Accused of tax evasion	0.0718
650	bt_nllb_russian	is accused of tax evasion	0.0718
651	-1	U.S. ethnic population	0.0232
652	-1	OIC Balkans 1990s	0.5643
652	bt_nllb_arabic	The Balkans of the IOC	0.0
652	bt_nllb_chinese_yue	The European Union in the s	0.0
652	bt_nllb_french	Balkans	0.0
652	bt_nllb_korean	The Balkans the s	0.0
652	bt_nllb_persian	The Balkans of the United Nations s	0.0
652	bt_nllb_russian	Balkan countries of the s	0.0
652	bt_nllb_tamil	The ICC Balkans	0.0
653	-1	ETA Basque terrorism	0.6557
653	bt_nllb_malay	ETA of Basque terrorists	0.6328
654	-1	same-sex schools	0.6412
654	bt_nllb_french	schools for same sex people	0.5875
654	bt_nllb_malay	School for boys and girls	0.473
654	bt_nllb_german	Schools for same sex couples	0.3609
654	bt_nllb_arabic	Gay schools	0.0
654	bt_nllb_chinese_yue	Gay school	0.0
654	bt_nllb_korean	Gay school	0.0
654	bt_nllb_persian	Gay schools	0.0
655	-1	ADD diagnosis treatment	0.0
656	-1	lead poisoning children	0.1392
656	bt_nllb_russian	Children who poison lead	0.1378
656	bt_nllb_chinese_yue	Poisoning children	0.1015
656	bt_nllb_tamil	Children with a severe poison	0.1001
656	bt_nllb_korean	Childhood lead addiction	0.0046
657	-1	school prayer banned	0.7199
657	bt_nllb_arabic	School prayer is forbidden	0.3821
657	bt_nllb_french	prayer in the school that is forbidden	0.3821
