qid	order	query	qld.map
402	bt_nllb_chinese_yue	Behavioral genetics is the key to this	0.0881
402	bt_nllb_persian	Behavioral genetics is what it is	0.0845
402	bt_nllb_arabic	Behavioral genetics is a very important part of our lives	0.0494
402	bt_nllb_german	The following is a summary of the results of the study	0.0
402	bt_nllb_tamil	The Bible teaches that the Bible is a source of inspiration	0.0
403	-1	osteoporosis	0.4651
403	bt_nllb_swahili	bone disease	0.1383
403	bt_nllb_tamil	A broken bone	0.0107
403	bt_nllb_chinese_yue	It s a bone marrow disease	0.0005
403	bt_nllb_arabic	The bone marrow	0.0
403	bt_nllb_korean	I have osteoarthritis	0.0
403	bt_nllb_persian	The Stoporosis	0.0
404	-1	Ireland, peace talks	0.0457
404	bt_nllb_chinese_yue	Ireland peace negotiations	0.0397
404	bt_nllb_french	Ireland peace negotiations	0.0397
404	bt_nllb_korean	Ireland peace negotiations	0.0397
404	bt_nllb_malay	Ireland peace negotiations	0.0397
404	bt_nllb_persian	Ireland peace negotiations	0.0397
404	bt_nllb_russian	Ireland peace negotiations	0.0397
404	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
405	-1	cosmic events	0.0526
405	bt_nllb_arabic	The events of the universe	0.0421
405	bt_nllb_russian	the space events	0.0006
405	bt_nllb_swahili	world events	0.0
406	-1	Parkinson's disease	0.4491
406	bt_nllb_persian	Parkinson s disease is a disease that affects the brain	0.3889
406	bt_nllb_arabic	Parkinson s disease is not a problem	0.3868
406	bt_nllb_chinese_yue	Parkinson s disease is a disease	0.3511
406	bt_nllb_korean	Parkinson s disease is not a disease	0.3511
406	bt_nllb_russian	Parkinson s disease is a disease	0.3511
406	bt_nllb_swahili	Parkinson s disease is a disease	0.3511
406	bt_nllb_tamil	Parkinson s disease is a disease that affects the body	0.247
406	bt_nllb_german	Parkinson s disease is the most common form of dementia	0.1681
407	-1	poaching, wildlife preserves	0.2793
407	bt_nllb_french	poaching wildlife conservation	0.2574
407	bt_nllb_russian	Poaching wildlife conservation	0.2574
407	bt_nllb_arabic	Black hunting saving wildlife	0.0483
407	bt_nllb_chinese_yue	Hunting wildlife protection	0.047
407	bt_nllb_malay	hunting protection of wildlife	0.047
407	bt_nllb_korean	Protecting the Wildlife	0.0378
407	bt_nllb_persian	Wild hunting protecting wildlife	0.033
407	bt_nllb_swahili	hunting conservation of animals	0.0154
407	bt_nllb_german	Fisheries fisheries and fisheries	0.0147
407	bt_nllb_tamil	Protecting the flora and fauna	0.0014
408	-1	tropical storms	0.0837
409	-1	legal, Pan Am, 103	0.0249
409	bt_nllb_chinese_yue	Corporate Pan Am	0.0122
409	bt_nllb_malay	The law Pan Am	0.0118
409	bt_nllb_tamil	The Law Pan Am	0.0118
409	bt_nllb_persian	Legal my name is Pan	0.0015
409	bt_nllb_french	The European Parliament the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Parliament the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Council the European Parliament the European Parliament the European Council the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Parliament the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Parliament the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European Council the European	0.0
409	bt_nllb_german	That s a problem	0.0
409	bt_nllb_korean	Law Panama	0.0
409	bt_nllb_russian	The law Panama	0.0
410	-1	Schengen agreement	0.8307
410	bt_nllb_korean	The deal	0.0
410	bt_nllb_persian	The Shanghai deal	0.0
411	-1	salvaging, shipwreck, treasure	0.2107
411	bt_nllb_korean	Rescue ship wreck treasure	0.2077
411	bt_nllb_chinese_yue	Salvation shipwrecks treasures	0.1218
411	bt_nllb_arabic	Rescue shipwreck treasure	0.0965
411	bt_nllb_french	rescue shipwreck treasure	0.0965
411	bt_nllb_german	Rescue shipwreck treasure	0.0965
411	bt_nllb_russian	Rescue work shipwreck treasure	0.0922
411	bt_nllb_persian	Saving sinking the ship treasure	0.0444
411	bt_nllb_malay	rescue sinking ship treasure	0.037
411	bt_nllb_tamil	The Bible says that the righteous will be saved and the righteous will be saved	0.0
412	-1	airport security	0.1628
412	bt_nllb_german	Airport safety	0.0045
413	-1	steel production	0.0713
413	bt_nllb_chinese_yue	The steel industry	0.0302
413	bt_nllb_swahili	iron production	0.0289
414	-1	Cuba, sugar, exports	0.1745
414	bt_nllb_malay	Try sugar export	0.0045
414	bt_nllb_french	The Commission has not yet adopted a proposal for a regulation on the marketing of sugar	0.0
414	bt_nllb_german	The Commission has not yet adopted a proposal for a regulation	0.0
415	-1	drugs, Golden Triangle	0.1825
415	bt_nllb_swahili	The Golden Triangle	0.1052
416	-1	Three Gorges Project	0.2997
416	bt_nllb_korean	The Three Rivers Alley Project	0.0031
416	bt_nllb_tamil	The Three Valleys Project	0.0011
416	bt_nllb_persian	Project Three Treasures	0.0008
416	bt_nllb_arabic	Project Three Daggers	0.0
417	-1	creativity	0.2404
417	bt_nllb_persian	Creativity is what it is	0.2125
417	bt_nllb_chinese_yue	Creativity is the key	0.0794
418	-1	quilts, income	0.18
418	bt_nllb_russian	Carpets income	0.0001
418	bt_nllb_arabic	The M I the income	0.0
418	bt_nllb_chinese_yue	Clothes income	0.0
418	bt_nllb_french	Layered return	0.0
418	bt_nllb_german	Clothing income	0.0
418	bt_nllb_korean	The gear the income	0.0
418	bt_nllb_malay	Lightning income	0.0
418	bt_nllb_persian	Shoes income	0.0
418	bt_nllb_swahili	shoes income	0.0
418	bt_nllb_tamil	Clothes and income	0.0
419	-1	recycle, automobile tires	0.0963
419	bt_nllb_arabic	Recycling car tires	0.0883
419	bt_nllb_korean	Recycling car tires	0.0883
419	bt_nllb_malay	Recycling car tires	0.0883
419	bt_nllb_persian	Recycling car tires	0.0883
419	bt_nllb_swahili	Recycling car tires	0.0883
419	bt_nllb_tamil	Recycling and recycling of automobile tires	0.072
419	bt_nllb_chinese_yue	Recycling machines car tires	0.0615
419	bt_nllb_russian	recycling automotive tires	0.0597
420	-1	carbon monoxide poisoning	0.3697
420	bt_nllb_korean	Carbon monoxide addiction	0.1787
420	bt_nllb_arabic	It s carbon dioxide poisoning	0.031
420	bt_nllb_chinese_yue	Carbon dioxide poisoning	0.0303
420	bt_nllb_russian	carbon dioxide poisoning	0.0303
421	-1	industrial waste disposal	0.0206
421	bt_nllb_russian	waste disposal	0.0066
422	-1	art, stolen, forged	0.0487
422	bt_nllb_chinese_yue	The art of stealing of faking	0.0399
423	-1	Milosevic, Mirjana Markovic	0.6411
423	bt_nllb_persian	Milosevic Mirania Markovic and the other two	0.5207
423	bt_nllb_korean	Milosevic Mirzana and Markovic	0.5046
423	bt_nllb_arabic	Milosevic this is Mirjana Markowitz	0.4236
423	bt_nllb_chinese_yue	Milosevic Mirjana Makovic and the other two	0.397
423	bt_nllb_tamil	The first was the death of a young man named Mirjana Markovich	0.1046
423	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the protection of the environment	0.0
424	-1	suicides	0.0431
425	-1	counterfeiting money	0.2217
425	bt_nllb_french	counterfeiting of funds	0.1066
425	bt_nllb_arabic	The fake money	0.0135
425	bt_nllb_chinese_yue	Fake money	0.0135
425	bt_nllb_malay	Fake money	0.0135
425	bt_nllb_tamil	Fake money	0.0135
426	-1	law enforcement, dogs	0.0174
427	-1	UV damage, eyes	0.1452
427	bt_nllb_korean	Ultrasound damage to the eye	0.0111
428	-1	declining birth rates	0.1323
428	bt_nllb_french	decrease in birth rates	0.1228
428	bt_nllb_malay	decrease in birth rate	0.1228
428	bt_nllb_russian	decrease in birth rate	0.1228
428	bt_nllb_chinese_yue	Reduced birth rates	0.073
428	bt_nllb_persian	Reduced birth rates	0.073
428	bt_nllb_arabic	Low birth rates	0.0649
428	bt_nllb_swahili	Decreased fertility rates	0.0168
429	-1	Legionnaires' disease	0.4432
429	bt_nllb_persian	Legionnaires disease is a disease	0.4159
429	bt_nllb_arabic	The army s sickness	0.0
429	bt_nllb_chinese_yue	Military sickness	0.0
429	bt_nllb_french	Illness of the Legionaries	0.0
430	-1	killer bee attacks	0.603
430	bt_nllb_korean	A murderous attack by a bee	0.5714
430	bt_nllb_tamil	Killer Be attacks	0.2156
431	-1	robotic technology	0.2952
431	bt_nllb_german	The following is a list of the types of equipment used	0.0009
432	-1	profiling, motorists, police	0.0011
432	bt_nllb_chinese_yue	The driver the police	0.0004
432	bt_nllb_arabic	Missing the IDs drivers police	0.0
432	bt_nllb_french	the profile the drivers the police	0.0
432	bt_nllb_german	Profiling drivers police	0.0
432	bt_nllb_korean	Profiling the driver the police	0.0
432	bt_nllb_persian	Profiles drivers police	0.0
432	bt_nllb_tamil	Profile drivers police	0.0
433	-1	Greek, philosophy, stoicism	0.1405
433	bt_nllb_arabic	Greek philosophy the equator	0.0
434	-1	Estonia, economy	0.1582
434	bt_nllb_french	The European Union	0.0002
434	bt_nllb_german	The Commission has not yet adopted a proposal	0.0
435	-1	curbing population growth	0.0427
435	bt_nllb_chinese_yue	It s a way to slow down population growth	0.0264
435	bt_nllb_malay	impeding population growth	0.0163
435	bt_nllb_german	The Commission has also taken a number of measures to combat the spread of the virus	0.0
436	-1	railway accidents	0.0392
437	-1	deregulation, gas, electric	0.015
437	bt_nllb_korean	Easing regulations gas electricity	0.01
437	bt_nllb_tamil	The government has also been able to regulate the supply of gas and electricity	0.0078
437	bt_nllb_persian	Discounted regulations gas electricity	0.0077
437	bt_nllb_arabic	The organization the gas the electricity	0.0066
437	bt_nllb_chinese_yue	We re going to relax the controls the gas the electricity	0.0014
437	bt_nllb_french	The Commission will examine the following aspects	0.0
438	-1	tourism, increase	0.0835
438	bt_nllb_chinese_yue	Travel grow	0.0005
439	-1	inventions, scientific discoveries	0.0074
439	bt_nllb_malay	Discoveries scientific discoveries	0.0012
439	bt_nllb_swahili	discoveries scientific discoveries	0.0012
439	bt_nllb_tamil	The results of the study were not as accurate as the results of the study	0.0001
440	-1	child labor	0.0698
440	bt_nllb_persian	Children s work	0.0005
441	-1	Lyme disease	0.4433
441	bt_nllb_korean	The Life Soldier	0.0
442	-1	heroic acts	0.0083
442	bt_nllb_russian	heroic actions	0.008
442	bt_nllb_tamil	What courageous actions did he take	0.0061
442	bt_nllb_swahili	courageous acts	0.0021
443	-1	U.S., investment, Africa	0.0009
443	bt_nllb_german	The Commission has notified the Commission	0.0
444	-1	supercritical fluids	0.476
444	bt_nllb_arabic	Critical fluids	0.0161
444	bt_nllb_korean	The supertransparent fluid	0.0041
444	bt_nllb_german	Overcritical liquids	0.0
444	bt_nllb_swahili	High solubility	0.0
445	-1	women clergy	0.1706
445	bt_nllb_arabic	The clergy	0.0489
445	bt_nllb_russian	female clergy	0.0488
445	bt_nllb_swahili	religious women	0.0063
445	bt_nllb_persian	The wives of priests	0.0027
445	bt_nllb_tamil	Women ministers	0.0019
445	bt_nllb_chinese_yue	Teacher of the Goddess	0.0
445	bt_nllb_korean	The bride	0.0
445	bt_nllb_malay	female director	0.0
446	-1	tourists, violence	0.1077
446	bt_nllb_malay	tourism violence	0.0558
446	bt_nllb_chinese_yue	Travelers violence	0.0052
447	-1	Stirling engine	0.0896
447	bt_nllb_malay	The Stirling machine	0.0731
447	bt_nllb_swahili	The Stirling Machine	0.0731
447	bt_nllb_tamil	The Stirling machine	0.0731
447	bt_nllb_arabic	The current engines	0.0
447	bt_nllb_chinese_yue	Engine power	0.0
447	bt_nllb_french	Other machinery for the manufacture of motor vehicles	0.0
447	bt_nllb_korean	The steering engine	0.0
447	bt_nllb_persian	The Sterling engine	0.0
447	bt_nllb_russian	The Sterling engine	0.0
448	-1	ship losses	0.0107
448	bt_nllb_persian	Damage to the ship	0.0094
449	-1	antibiotics ineffectiveness	0.0449
449	bt_nllb_tamil	The effect of antibiotics on the body is not as strong as it is in the body	0.0372
449	bt_nllb_swahili	drug failure	0.0016
449	bt_nllb_chinese_yue	They re not very effective	0.0
450	-1	King Hussein, peace	0.13
450	bt_nllb_korean	King Hussenius peace	0.1021
450	bt_nllb_arabic	King Hussein peace be upon him	0.0895
450	bt_nllb_chinese_yue	King Hussein peace be upon him	0.0895
601	-1	Turkey Iraq water	0.5069
601	bt_nllb_chinese_yue	Turkey Iraqi water	0.4197
602	-1	Czech, Slovak sovereignty	0.1212
602	bt_nllb_tamil	The Czech and Slovak Autonomy	0.1047
602	bt_nllb_swahili	Independence of the Czech and Slovak countries	0.0889
602	bt_nllb_russian	Czech Republic Slovakia	0.0535
602	bt_nllb_korean	The sovereignty of the Czech Republic and Slovakia	0.0464
603	-1	Tobacco cigarette lawsuit	0.2435
603	bt_nllb_swahili	The case of tobacco	0.2182
603	bt_nllb_french	A legal action against tobacco	0.1983
603	bt_nllb_tamil	The tobacco cigarette case	0.1083
603	bt_nllb_german	The Commission has not yet taken any further action	0.0
604	-1	Lyme disease arthritis	0.8264
604	bt_nllb_arabic	Arthritis from Lyme disease	0.8224
604	bt_nllb_french	Arthritis from Lyme disease	0.8224
604	bt_nllb_malay	Arthritis from Lyme disease	0.8224
604	bt_nllb_chinese_yue	Rheumatoid arthritis is a disease	0.0395
605	-1	Great Britain health care	0.0117
605	bt_nllb_chinese_yue	Healthcare in the UK	0.0011
605	bt_nllb_german	Healthcare UK	0.0011
605	bt_nllb_persian	UK healthcare	0.0011
605	bt_nllb_russian	United Kingdom	0.0
606	-1	leg traps ban	0.2979
606	bt_nllb_malay	Foot traps banned	0.2316
606	bt_nllb_russian	The ban on foot traps	0.2316
606	bt_nllb_swahili	the ban on foot traps	0.2316
606	bt_nllb_korean	No leg traps allowed	0.1664
606	bt_nllb_arabic	Block the leg trap	0.1578
606	bt_nllb_french	prohibition of trapping	0.1027
606	bt_nllb_persian	The foot traps are prohibited	0.0842
606	bt_nllb_chinese_yue	Legs are forbidden	0.0
606	bt_nllb_german	Prohibition of falling to one s feet	0.0
606	bt_nllb_tamil	The use of the footwear is banned	0.0
607	-1	human genetic code	0.2341
607	bt_nllb_russian	The genetic code of a person	0.0746
608	-1	taxing social security	0.0241
608	bt_nllb_french	imposing social security	0.0099
608	bt_nllb_german	Social security taxation	0.0037
608	bt_nllb_russian	taxation of social security	0.0037
608	bt_nllb_korean	Social Security officer Jose	0.0
609	-1	per capita alcohol consumption	0.2798
609	bt_nllb_german	Alcohol consumption per head	0.1453
609	bt_nllb_korean	Consumption of alcohol per person	0.1262
609	bt_nllb_persian	Alcohol consumption per person	0.1262
609	bt_nllb_arabic	Alcohol consumption for everyone	0.0874
609	bt_nllb_swahili	consumption of alcohol for everyone	0.0874
609	bt_nllb_chinese_yue	The average person consumes alcohol	0.0331
609	bt_nllb_tamil	The Bible says that they are not drunk	0.0
610	-1	minimum wage adverse impact	0.0244
610	bt_nllb_swahili	negative effects of low wages	0.0
611	-1	Kurds Germany violence	0.1985
611	bt_nllb_malay	German Kurdish violence	0.1181
611	bt_nllb_persian	German Kurdish violence	0.1181
611	bt_nllb_chinese_yue	Germany Kurdish violence	0.1132
611	bt_nllb_french	Kurdish Germany violence	0.1132
611	bt_nllb_german	Kurdish Germany Violence	0.1132
611	bt_nllb_korean	Kurdish Germany violence	0.1132
611	bt_nllb_tamil	Kurdish Germany Violence	0.1132
611	bt_nllb_swahili	Return to Germany Violence	0.0143
612	-1	Tibet protesters	0.4351
612	bt_nllb_french	Tibetan protesters	0.4095
612	bt_nllb_german	Tibetan protesters	0.4095
612	bt_nllb_korean	The Tibetan protests	0.4095
612	bt_nllb_persian	Tibetan protesters	0.4095
612	bt_nllb_russian	Tibetan protesters	0.4095
612	bt_nllb_tamil	The Tibetan protesters	0.4095
612	bt_nllb_malay	The Tibetan prosecutor	0.3342
613	-1	Berlin wall disposal	0.1551
613	bt_nllb_german	Distance from the Berlin Wall	0.1425
613	bt_nllb_persian	The evacuation of the Berlin Wall	0.1418
613	bt_nllb_korean	Destroy the Berlin Wall	0.1338
613	bt_nllb_arabic	Removing the Berlin Wall	0.1251
613	bt_nllb_russian	Removing the Berlin Wall	0.1251
613	bt_nllb_chinese_yue	The Berlin Wall was torn down	0.0662
614	-1	Flavr Savr tomato	0.0519
614	bt_nllb_swahili	The Pommate Flavr Savr	0.0333
614	bt_nllb_persian	Tomatoes and strawberries	0.0
615	-1	timber exports Asia	0.1168
615	bt_nllb_arabic	Exports of wood to Asia	0.0185
615	bt_nllb_french	Export of wood to Asia	0.0185
615	bt_nllb_german	Exports of wood to Asia	0.0185
615	bt_nllb_korean	Wood exports to Asia	0.0185
615	bt_nllb_tamil	Wood exports Asia	0.0185
615	bt_nllb_chinese_yue	Exports of wood from Asia	0.0157
615	bt_nllb_malay	exports of wood from Asia	0.0157
615	bt_nllb_persian	Exports of wood from Asia	0.0157
615	bt_nllb_swahili	out of wood Asia	0.002
616	-1	Volkswagen Mexico	0.6949
616	bt_nllb_chinese_yue	Foxwalk Mexico	0.0101
616	bt_nllb_korean	Foxbanks in Mexico	0.0101
616	bt_nllb_german	The Commission has not yet adopted a decision	0.0
617	-1	Russia Cuba economy	0.1923
617	bt_nllb_korean	The Russian economy of Cuba	0.1646
617	bt_nllb_tamil	Russia Cuba s economy	0.0869
617	bt_nllb_malay	Russia is trying to economically	0.0002
617	bt_nllb_swahili	Russia Stealing the Economy	0.0
618	-1	Ayatollah Khomeini death	0.1781
618	bt_nllb_german	Ayatollah Khomeini s death	0.161
618	bt_nllb_arabic	The death of the Ayat al Khamiyya	0.0
618	bt_nllb_tamil	The death of Ayatola Gomeini	0.0
619	-1	Winnie Mandela scandal	0.5909
619	bt_nllb_tamil	The accident of Winnie Mandela	0.5006
619	bt_nllb_persian	The curious Winnie Mandela	0.486
619	bt_nllb_swahili	The Trouble of Winnie Mandela	0.4856
619	bt_nllb_chinese_yue	The Vinyl Mandera scandal	0.0
620	-1	France nuclear testing	0.0476
620	bt_nllb_tamil	France s nuclear test	0.0256
621	-1	women ordained Church of England	0.2273
621	bt_nllb_tamil	The Church of England where women are ordained	0.2203
621	bt_nllb_malay	Religious women of the Church of England	0.2009
621	bt_nllb_persian	The consecrated women of the Church of England	0.1392
621	bt_nllb_swahili	women who were excommunicated from the Church of England	0.1268
621	bt_nllb_chinese_yue	Women in the Church of England are missionaries	0.0878
622	-1	price fixing	0.0039
622	bt_nllb_arabic	Pricing	0.0
622	bt_nllb_chinese_yue	The price	0.0
622	bt_nllb_malay	price determination	0.0
622	bt_nllb_persian	Price setting	0.0
622	bt_nllb_russian	The price	0.0
622	bt_nllb_swahili	Putting a price	0.0
622	bt_nllb_tamil	Price	0.0
623	-1	toxic chemical weapon	0.3048
623	bt_nllb_persian	Chemical weapons	0.2003
623	bt_nllb_german	Toxins Chemical weapons	0.0774
624	-1	SDI Star Wars	0.2131
624	bt_nllb_arabic	Star Wars	0.1347
624	bt_nllb_russian	The Star Wars movie	0.0
625	-1	arrests bombing WTC	0.0246
625	bt_nllb_french	Stop the bombing of the WTC	0.0123
625	bt_nllb_malay	The WTC bombing	0.0123
625	bt_nllb_chinese_yue	An explosion was arrested	0.0027
625	bt_nllb_russian	Arrested by the VTC explosion	0.0026
626	-1	human stampede	0.1309
626	bt_nllb_arabic	Human protest	0.0
626	bt_nllb_chinese_yue	Human impact	0.0
626	bt_nllb_french	overwhelming humanity	0.0
626	bt_nllb_german	Human stripes	0.0
626	bt_nllb_korean	The footprints of humans	0.0
626	bt_nllb_malay	Human movement	0.0
626	bt_nllb_persian	The human storm	0.0
626	bt_nllb_russian	The human storm	0.0
626	bt_nllb_swahili	people to trample	0.0
626	bt_nllb_tamil	The man broke	0.0
627	-1	Russian food crisis	0.0014
628	-1	U.S. invasion of Panama	0.1545
628	bt_nllb_chinese_yue	The United States invaded Panama	0.0901
628	bt_nllb_swahili	U S Opposition to Panama	0.0394
628	bt_nllb_korean	The invasion of the United States	0.0306
628	bt_nllb_arabic	The American invasion of Lebanon	0.0136
629	-1	abortion clinic attack	0.0849
629	bt_nllb_tamil	The abortion hospital was attacked	0.0041
630	-1	Gulf War Syndrome	0.5417
630	bt_nllb_chinese_yue	The symptoms of the Gulf War	0.25
630	bt_nllb_swahili	The Gulf War Disease	0.0
631	-1	Mandela South Africa President	0.0529
631	bt_nllb_german	President of South Africa	0.012
632	-1	southeast Asia tin mining	0.1573
632	bt_nllb_german	South East Asia Tin mining	0.127
632	bt_nllb_swahili	Southeast Asia tin ore	0.0375
632	bt_nllb_tamil	The South East Asian plate mine	0.0006
632	bt_nllb_chinese_yue	Mining in Southeast Asia	0.0003
632	bt_nllb_korean	Mining in Southeast Asia	0.0003
632	bt_nllb_arabic	Southeast Asia steel mine	0.0002
632	bt_nllb_french	In Southeast Asia	0.0
632	bt_nllb_persian	Southeast Asia spoon extraction	0.0
632	bt_nllb_russian	Southeast Asia oak production	0.0
633	-1	Welsh devolution	0.4345
633	bt_nllb_russian	Welsh Decoction	0.0258
633	bt_nllb_chinese_yue	The conversion in Wales	0.0141
633	bt_nllb_french	Welsh development	0.0096
633	bt_nllb_german	Welsh evolution	0.0092
633	bt_nllb_korean	The Welsh recovery	0.0091
633	bt_nllb_malay	Control of Wales	0.009
633	bt_nllb_swahili	Exile to Wales	0.0014
633	bt_nllb_tamil	The Revival of Wales	0.0011
633	bt_nllb_arabic	Acquisition in Wales	0.0009
633	bt_nllb_persian	Pay back Wales	0.0005
634	-1	L-tryptophan deaths	0.7314
634	bt_nllb_chinese_yue	L sandamine is dead	0.0
634	bt_nllb_korean	L Triophan s death	0.0
635	-1	doctor assisted suicides	0.5081
635	bt_nllb_german	Suicide with medical assistance	0.4911
635	bt_nllb_tamil	Dr Assisted Suicides	0.4119
635	bt_nllb_persian	Physician assisted suicides	0.3909
635	bt_nllb_korean	Suicide with the help of a doctor	0.2873
635	bt_nllb_french	suicide with doctor s help	0.2327
635	bt_nllb_russian	The doctor helped the suicide bombers	0.1383
635	bt_nllb_swahili	suicide treatment	0.0889
635	bt_nllb_arabic	The medical assistant union	0.0118
635	bt_nllb_malay	The doctor helped kill himself	0.0028
635	bt_nllb_chinese_yue	The doctor helped him kill himself	0.0016
636	-1	jury duty exemptions	0.0572
636	bt_nllb_arabic	Exemptions from jury duty	0.0419
636	bt_nllb_french	exemptions from the duty of jury	0.0419
636	bt_nllb_malay	exemption from the jury duty	0.0419
636	bt_nllb_persian	Exemption from jury duty	0.0419
636	bt_nllb_korean	The jury s assignment is waived	0.0275
636	bt_nllb_chinese_yue	The jury is acquitted	0.0
636	bt_nllb_german	Exceptions to data on judges	0.0
636	bt_nllb_russian	The jury s release	0.0
636	bt_nllb_swahili	Help with counting	0.0
636	bt_nllb_tamil	The Judges are exempt from their duties	0.0
637	-1	human growth hormone (HGH)	0.405
637	bt_nllb_russian	Human growth hormone GHH	0.2821
638	-1	wrongful convictions	0.0165
638	bt_nllb_chinese_yue	The wrong belief	0.0
638	bt_nllb_french	wrong beliefs	0.0
638	bt_nllb_german	False judgments	0.0
638	bt_nllb_korean	A wrongful sin	0.0
638	bt_nllb_malay	wrong beliefs	0.0
638	bt_nllb_persian	Misconceptions	0.0
638	bt_nllb_russian	wrong beliefs	0.0
638	bt_nllb_swahili	unfair judgments	0.0
638	bt_nllb_tamil	False accusations	0.0
639	-1	consumer on-line shopping	0.1279
639	bt_nllb_malay	online shopping user	0.11
639	bt_nllb_french	online purchases for consumers	0.0931
639	bt_nllb_russian	consumer online purchases	0.0931
639	bt_nllb_tamil	Consumers are buying online	0.0497
640	-1	maternity leave policies	0.2944
640	bt_nllb_arabic	Parental leave policies	0.0004
640	bt_nllb_malay	Mother s leave policy	0.0004
641	-1	Valdez wildlife marine life	0.2315
641	bt_nllb_russian	The wild nature of Valdez	0.1878
641	bt_nllb_arabic	Wildlife and marine life	0.0237
641	bt_nllb_tamil	Waldez s wildlife is marine animals	0.0213
641	bt_nllb_korean	Walden wildlife marine animals	0.0197
641	bt_nllb_chinese_yue	Walder s wildlife is marine life	0.0148
641	bt_nllb_persian	Wildlife and Walden Sea Life	0.0129
641	bt_nllb_german	Forest and marine animals	0.0004
642	-1	Tiananmen Square protesters	0.1168
642	bt_nllb_korean	The protests at Tian an Gate Square	0.0239
642	bt_nllb_chinese_yue	South Gate Square protesters	0.0125
643	-1	salmon dams Pacific northwest	0.1502
643	bt_nllb_tamil	Solomon s Dams Pacific Northwest	0.0485
643	bt_nllb_korean	Salmon is found in the Pacific Northwest	0.0296
643	bt_nllb_chinese_yue	Fish in the Pacific Northwest	0.0211
643	bt_nllb_swahili	Pacific Northwest fish bridges	0.0094
644	-1	exotic animals import	0.04
644	bt_nllb_korean	The import of wildlife	0.0156
644	bt_nllb_chinese_yue	Foreign animals imported	0.0011
644	bt_nllb_persian	Import of foreign animals	0.0011
644	bt_nllb_swahili	importing foreign animals	0.0011
644	bt_nllb_tamil	Importing foreign animals	0.0011
644	bt_nllb_arabic	Importing the strange animals	0.0
645	-1	software piracy	0.6026
645	bt_nllb_korean	Illegal copying of software	0.4137
645	bt_nllb_persian	Theft of software	0.2699
645	bt_nllb_chinese_yue	Hacking software	0.0023
645	bt_nllb_french	software hacking	0.0023
645	bt_nllb_malay	software hacking	0.0023
645	bt_nllb_tamil	Hacking of software	0.0023
645	bt_nllb_russian	The Pirate Platform	0.0016
645	bt_nllb_arabic	Hacking	0.0
645	bt_nllb_swahili	A program of abuse	0.0
646	-1	food stamps increase	0.1341
646	bt_nllb_korean	The increase in food products	0.0
646	bt_nllb_persian	Increased dietary function	0.0
646	bt_nllb_swahili	increase in food packages	0.0
647	-1	windmill electricity	0.2001
648	-1	family leave law	0.1023
649	-1	computer viruses	0.5722
650	-1	tax evasion indicted	0.0502
650	bt_nllb_malay	Tax fraud charges	0.0323
650	bt_nllb_tamil	The tax evasion charges were dropped	0.0209
650	bt_nllb_chinese_yue	Accused of tax evasion	0.0068
650	bt_nllb_persian	Accused of tax evasion	0.0068
650	bt_nllb_russian	is accused of tax evasion	0.0068
651	-1	U.S. ethnic population	0.0012
652	-1	OIC Balkans 1990s	0.3184
652	bt_nllb_arabic	The Balkans of the IOC	0.0
652	bt_nllb_chinese_yue	The European Union in the s	0.0
652	bt_nllb_french	Balkans	0.0
652	bt_nllb_korean	The Balkans the s	0.0
652	bt_nllb_persian	The Balkans of the United Nations s	0.0
652	bt_nllb_russian	Balkan countries of the s	0.0
652	bt_nllb_tamil	The ICC Balkans	0.0
653	-1	ETA Basque terrorism	0.4297
653	bt_nllb_malay	ETA of Basque terrorists	0.3977
654	-1	same-sex schools	0.3924
654	bt_nllb_french	schools for same sex people	0.3422
654	bt_nllb_malay	School for boys and girls	0.2551
654	bt_nllb_german	Schools for same sex couples	0.1384
654	bt_nllb_arabic	Gay schools	0.0
654	bt_nllb_chinese_yue	Gay school	0.0
654	bt_nllb_korean	Gay school	0.0
654	bt_nllb_persian	Gay schools	0.0
655	-1	ADD diagnosis treatment	0.0
656	-1	lead poisoning children	0.0567
656	bt_nllb_russian	Children who poison lead	0.0564
656	bt_nllb_chinese_yue	Poisoning children	0.027
656	bt_nllb_tamil	Children with a severe poison	0.027
656	bt_nllb_korean	Childhood lead addiction	0.0001
657	-1	school prayer banned	0.4027
657	bt_nllb_arabic	School prayer is forbidden	0.1074
