qid	order	query	qld.map
692	bt_nllb_persian	Treatment for prostate cancer	0.4175
692	bt_nllb_swahili	treatment for prostate cancer	0.4175
692	bt_nllb_tamil	The treatment for prostate cancer	0.4175
693	-1	newspapers electronic media	0.2444
694	-1	compost pile	0.2925
694	bt_nllb_chinese_yue	Compost	0.3613
695	-1	white collar crime sentence	0.2062
696	-1	safety plastic surgery	0.2457
697	-1	air traffic controller	0.0657
698	-1	literacy rates Africa	0.5325
699	-1	term limits	0.3769
700	-1	gasoline tax U.S.	0.0195
700	bt_nllb_korean	Gasoline tax	0.1718
700	bt_nllb_german	Gas tax	0.049
700	bt_nllb_french	US gas tax	0.0262
