qid	order	query	bm25.ndcg
364	pred.bt.4	rabies	0.8024
364	pred.bt.5	rabies	0.8024
364	pred.bt.6	rabies	0.8024
364	pred.bt.7	rabies	0.8024
364	pred.bt.8	rabies	0.8024
364	pred.bt.9	rabies	0.8024
365	-1	el nino	0.7619
365	pred.bt.1	el nino	0.7619
365	pred.bt.10	el nino	0.7619
365	pred.bt.2	el nino	0.7619
365	pred.bt.3	el nino	0.7619
365	pred.bt.4	el nino	0.7619
365	pred.bt.5	el nino	0.7619
365	pred.bt.6	el nino	0.7619
365	pred.bt.7	el nino	0.7619
365	pred.bt.8	el nino	0.7619
365	pred.bt.9	el nino	0.7619
366	-1	commercial cyanide uses	0.5668
366	pred.bt.1	commercial cyanide uses	0.5668
366	pred.bt.10	commercial cyanide uses	0.5668
366	pred.bt.2	commercial cyanide uses	0.5668
366	pred.bt.3	commercial cyanide uses	0.5668
366	pred.bt.4	commercial cyanide uses	0.5668
366	pred.bt.5	commercial cyanide uses	0.5668
366	pred.bt.6	commercial cyanide uses	0.5668
366	pred.bt.7	commercial cyanide uses	0.5668
366	pred.bt.8	commercial cyanide uses	0.5668
366	pred.bt.9	commercial cyanide uses	0.5668
367	-1	piracy	0.1046
367	pred.bt.1	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.10	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.2	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.3	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.4	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.5	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.6	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.7	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.8	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
367	pred.bt.9	piracy wikipedia version editorial team piracy articles quality log letter marque turkish abductions piracy	0.1006
368	-1	in vitro fertilization	0.5288
368	pred.bt.1	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.10	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.2	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.3	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.4	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.5	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.6	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.7	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.8	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
368	pred.bt.9	in vitro fertilization center fertil he she york have david sai embryo said	0.6327
369	-1	anorexia nervosa bulimia	0.5514
369	pred.bt.1	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.10	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.2	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.3	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.4	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.5	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.6	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.7	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.8	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
369	pred.bt.9	anorexia nervosa bulimia an eating disorder eating disorder	0.8396
370	-1	food/drug laws	0.0337
370	pred.bt.1	food drug regulations	0.0838
370	pred.bt.10	food drug regulations	0.0838
370	pred.bt.2	food drug regulations	0.0838
370	pred.bt.3	food drug regulations	0.0838
370	pred.bt.4	food drug regulations	0.0838
370	pred.bt.5	food drug regulations	0.0838
370	pred.bt.6	food drug regulations	0.0838
370	pred.bt.7	food drug regulations	0.0838
370	pred.bt.8	food drug regulations	0.0838
370	pred.bt.9	food drug regulations	0.0838
371	-1	health insurance holistic	0.0
371	pred.bt.1	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.10	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.2	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.3	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.4	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.5	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.6	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.7	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.8	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
371	pred.bt.9	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.0348
372	-1	native american casino	0.2904
372	pred.bt.1	indian chief person dollar casino	0.5899
372	pred.bt.10	indian chief person dollar casino	0.5899
372	pred.bt.2	indian chief person dollar casino	0.5899
372	pred.bt.3	indian chief person dollar casino	0.5899
372	pred.bt.4	indian chief person dollar casino	0.5899
372	pred.bt.5	indian chief person dollar casino	0.5899
372	pred.bt.6	indian chief person dollar casino	0.5899
372	pred.bt.7	indian chief person dollar casino	0.5899
372	pred.bt.8	indian chief person dollar casino	0.5899
372	pred.bt.9	indian chief person dollar casino	0.5899
373	-1	encryption equipment export	0.3178
373	pred.bt.1	encrypt equipm export	0.3378
373	pred.bt.10	encrypt equipm export	0.3378
373	pred.bt.2	encrypt equipm export	0.3378
373	pred.bt.3	encrypt equipm export	0.3378
373	pred.bt.4	encrypt equipm export	0.3378
373	pred.bt.5	encrypt equipm export	0.3378
373	pred.bt.6	encrypt equipm export	0.3378
373	pred.bt.7	encrypt equipm export	0.3378
373	pred.bt.8	encrypt equipm export	0.3378
373	pred.bt.9	encrypt equipm export	0.3378
374	-1	nobel prize winners	0.2025
374	pred.bt.1	nobel prize	0.3698
374	pred.bt.10	nobel prize	0.3698
374	pred.bt.2	nobel prize	0.3698
374	pred.bt.3	nobel prize	0.3698
374	pred.bt.4	nobel prize	0.3698
374	pred.bt.5	nobel prize	0.3698
374	pred.bt.6	nobel prize	0.3698
374	pred.bt.7	nobel prize	0.3698
374	pred.bt.8	nobel prize	0.3698
374	pred.bt.9	nobel prize	0.3698
375	-1	hydrogen energy	0.3653
375	pred.bt.1	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.10	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.2	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.3	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.4	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.5	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.6	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.7	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.8	hydrogen energy helium deuterium enery	0.5251
375	pred.bt.9	hydrogen energy helium deuterium enery	0.5251
376	-1	world court	0.0981
376	pred.bt.1	world court international court justice	0.2184
376	pred.bt.10	world court international court justice	0.2184
376	pred.bt.2	world court international court justice	0.2184
376	pred.bt.3	world court international court justice	0.2184
376	pred.bt.4	world court international court justice	0.2184
376	pred.bt.5	world court international court justice	0.2184
376	pred.bt.6	world court international court justice	0.2184
376	pred.bt.7	world court international court justice	0.2184
376	pred.bt.8	world court international court justice	0.2184
376	pred.bt.9	world court international court justice	0.2184
377	-1	cigar smoking	0.5449
377	pred.bt.1	cigar smok	0.6012
377	pred.bt.10	cigar smok	0.6012
377	pred.bt.2	cigar smok	0.6012
377	pred.bt.3	cigar smok	0.6012
377	pred.bt.4	cigar smok	0.6012
377	pred.bt.5	cigar smok	0.6012
377	pred.bt.6	cigar smok	0.6012
377	pred.bt.7	cigar smok	0.6012
377	pred.bt.8	cigar smok	0.6012
377	pred.bt.9	cigar smok	0.6012
378	-1	euro opposition	0.0149
378	pred.bt.1	euro opposition currency european supporters opponents	0.1554
378	pred.bt.10	euro opposition currency european supporters opponents	0.1554
378	pred.bt.2	euro opposition currency european supporters opponents	0.1554
378	pred.bt.3	euro opposition currency european supporters opponents	0.1554
378	pred.bt.4	euro opposition currency european supporters opponents	0.1554
378	pred.bt.5	euro opposition currency european supporters opponents	0.1554
378	pred.bt.6	euro opposition currency european supporters opponents	0.1554
378	pred.bt.7	euro opposition currency european supporters opponents	0.1554
378	pred.bt.8	euro opposition currency european supporters opponents	0.1554
378	pred.bt.9	euro opposition currency european supporters opponents	0.1554
379	-1	mainstreaming	0.1962
379	pred.bt.1	mainstreaming	0.1962
379	pred.bt.10	mainstreaming	0.1962
379	pred.bt.2	mainstreaming	0.1962
379	pred.bt.3	mainstreaming	0.1962
379	pred.bt.4	mainstreaming	0.1962
379	pred.bt.5	mainstreaming	0.1962
379	pred.bt.6	mainstreaming	0.1962
379	pred.bt.7	mainstreaming	0.1962
379	pred.bt.8	mainstreaming	0.1962
379	pred.bt.9	mainstreaming	0.1962
380	-1	obesity medical treatment	0.4656
380	pred.bt.1	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.10	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.2	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.3	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.4	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.5	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.6	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.7	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.8	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
380	pred.bt.9	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.6079
381	-1	alternative medicine	0.1839
381	pred.bt.1	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.10	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.2	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.3	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.4	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.5	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.6	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.7	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.8	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
381	pred.bt.9	holistic health homeopathy alternative traditional medicine journals alternative medicine	0.2843
382	-1	hydrogen fuel automobiles	0.7232
382	pred.bt.1	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.10	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.2	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.3	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.4	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.5	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.6	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.7	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.8	hydrogen fuel automobiles hydrogen vehicle car	0.7701
382	pred.bt.9	hydrogen fuel automobiles hydrogen vehicle car	0.7701
383	-1	mental illness drugs	0.0837
383	pred.bt.1	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.10	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.2	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.3	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.4	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.5	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.6	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.7	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.8	mental illness drugs psychoactive drug mental disorder	0.1239
383	pred.bt.9	mental illness drugs psychoactive drug mental disorder	0.1239
384	-1	space station moon	0.3348
384	pred.bt.1	space station moon	0.3348
384	pred.bt.10	space station moon	0.3348
384	pred.bt.2	space station moon	0.3348
384	pred.bt.3	space station moon	0.3348
384	pred.bt.4	space station moon	0.3348
384	pred.bt.5	space station moon	0.3348
384	pred.bt.6	space station moon	0.3348
384	pred.bt.7	space station moon	0.3348
384	pred.bt.8	space station moon	0.3348
384	pred.bt.9	space station moon	0.3348
385	-1	hybrid fuel cars	0.4636
385	pred.bt.1	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.10	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.2	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.3	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.4	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.5	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.6	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.7	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.8	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
385	pred.bt.9	hybrid fuel cars hydrogen engin electr cm car daimler drive seed batteri research	0.6303
386	-1	teaching disabled children	0.1252
386	pred.bt.1	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.10	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.2	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.3	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.4	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.5	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.6	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.7	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.8	teaching disabled children us center school program he lesson learn music	0.2859
386	pred.bt.9	teaching disabled children us center school program he lesson learn music	0.2859
387	-1	radioactive waste	0.2274
387	pred.bt.1	radioactive waste	0.2274
387	pred.bt.10	radioactive waste	0.2274
387	pred.bt.2	radioactive waste	0.2274
387	pred.bt.3	radioactive waste	0.2274
387	pred.bt.4	radioactive waste	0.2274
387	pred.bt.5	radioactive waste	0.2274
387	pred.bt.6	radioactive waste	0.2274
387	pred.bt.7	radioactive waste	0.2274
387	pred.bt.8	radioactive waste	0.2274
387	pred.bt.9	radioactive waste	0.2274
388	-1	organic soil enhancement	0.1132
388	pred.bt.1	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.10	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.2	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.3	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.4	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.5	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.6	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.7	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.8	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
388	pred.bt.9	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.1659
389	-1	illegal technology transfer	0.0935
389	pred.bt.1	illeg technolog transf	0.1095
389	pred.bt.10	illeg technolog transf	0.1095
389	pred.bt.2	illeg technolog transf	0.1095
389	pred.bt.3	illeg technolog transf	0.1095
389	pred.bt.4	illeg technolog transf	0.1095
389	pred.bt.5	illeg technolog transf	0.1095
389	pred.bt.6	illeg technolog transf	0.1095
389	pred.bt.7	illeg technolog transf	0.1095
389	pred.bt.8	illeg technolog transf	0.1095
389	pred.bt.9	illeg technolog transf	0.1095
390	-1	orphan drugs	0.1861
390	pred.bt.1	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.10	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.2	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.3	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.4	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.5	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.6	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.7	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.8	orphan drugs drug research aid amgen joe	0.536
390	pred.bt.9	orphan drugs drug research aid amgen joe	0.536
391	-1	r&d drug prices	0.3673
391	pred.bt.1	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.10	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.2	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.3	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.4	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.5	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.6	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.7	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.8	r drug prices research development pharmaceutical drug price	0.5144
391	pred.bt.9	r drug prices research development pharmaceutical drug price	0.5144
392	-1	robotics	0.5104
392	pred.bt.1	robotics	0.5104
392	pred.bt.10	robotics	0.5104
392	pred.bt.2	robotics	0.5104
392	pred.bt.3	robotics	0.5104
392	pred.bt.4	robotics	0.5104
392	pred.bt.5	robotics	0.5104
392	pred.bt.6	robotics	0.5104
392	pred.bt.7	robotics	0.5104
392	pred.bt.8	robotics	0.5104
392	pred.bt.9	robotics	0.5104
393	-1	mercy killing	0.2064
393	pred.bt.1	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.10	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.2	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.3	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.4	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.5	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.6	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.7	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.8	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
393	pred.bt.9	mercy killing suicide types terminal illness eugenics euthanasia	0.3856
394	-1	home schooling	0.0797
394	pred.bt.1	home schooling	0.0797
394	pred.bt.10	home schooling	0.0797
394	pred.bt.2	home schooling	0.0797
394	pred.bt.3	home schooling	0.0797
394	pred.bt.4	home schooling	0.0797
394	pred.bt.5	home schooling	0.0797
394	pred.bt.6	home schooling	0.0797
394	pred.bt.7	home schooling	0.0797
394	pred.bt.8	home schooling	0.0797
394	pred.bt.9	home schooling	0.0797
395	-1	tourism	0.1378
395	pred.bt.1	tourist industry	0.1578
395	pred.bt.10	tourist industry	0.1578
395	pred.bt.2	tourist industry	0.1578
395	pred.bt.3	tourist industry	0.1578
395	pred.bt.4	tourist industry	0.1578
395	pred.bt.5	tourist industry	0.1578
395	pred.bt.6	tourist industry	0.1578
395	pred.bt.7	tourist industry	0.1578
395	pred.bt.8	tourist industry	0.1578
395	pred.bt.9	tourist industry	0.1578
396	-1	sick building syndrome	0.2999
396	pred.bt.1	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.10	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.2	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.3	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.4	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.5	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.6	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.7	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.8	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
396	pred.bt.9	sick building syndrome green cleaning greenguard environmental institute biomedical waste sick building syndrome	0.3255
397	-1	automobile recalls	0.0659
397	pred.bt.1	car recalls	0.7193
397	pred.bt.10	car recalls	0.7193
397	pred.bt.2	car recalls	0.7193
397	pred.bt.3	car recalls	0.7193
397	pred.bt.4	car recalls	0.7193
397	pred.bt.5	car recalls	0.7193
397	pred.bt.6	car recalls	0.7193
397	pred.bt.7	car recalls	0.7193
397	pred.bt.8	car recalls	0.7193
397	pred.bt.9	car recalls	0.7193
398	-1	dismantling europe's arsenal	0.0466
398	pred.bt.1	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.10	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.2	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.3	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.4	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.5	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.6	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.7	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.8	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
398	pred.bt.9	dismantling europe s arsenal demolishing germany european europe s of s s armoury weapon	0.1871
399	-1	oceanographic vessels	0.2946
399	pred.bt.1	oceanographic vessels ocean	0.3286
399	pred.bt.10	oceanographic vessels ocean	0.3286
399	pred.bt.2	oceanographic vessels ocean	0.3286
399	pred.bt.3	oceanographic vessels ocean	0.3286
399	pred.bt.4	oceanographic vessels ocean	0.3286
399	pred.bt.5	oceanographic vessels ocean	0.3286
399	pred.bt.6	oceanographic vessels ocean	0.3286
399	pred.bt.7	oceanographic vessels ocean	0.3286
399	pred.bt.8	oceanographic vessels ocean	0.3286
399	pred.bt.9	oceanographic vessels ocean	0.3286
400	-1	amazon rain forest	0.4859
400	pred.bt.1	amazon rain forest amazon rainforest	0.5594
400	pred.bt.10	amazon rain forest amazon rainforest	0.5594
400	pred.bt.2	amazon rain forest amazon rainforest	0.5594
400	pred.bt.3	amazon rain forest amazon rainforest	0.5594
400	pred.bt.4	amazon rain forest amazon rainforest	0.5594
400	pred.bt.5	amazon rain forest amazon rainforest	0.5594
400	pred.bt.6	amazon rain forest amazon rainforest	0.5594
400	pred.bt.7	amazon rain forest amazon rainforest	0.5594
400	pred.bt.8	amazon rain forest amazon rainforest	0.5594
400	pred.bt.9	amazon rain forest amazon rainforest	0.5594
401	-1	foreign minorities, germany	0.0777
401	pred.bt.1	foreign minorities, germany	0.0777
401	pred.bt.10	foreign minorities, germany	0.0777
401	pred.bt.2	foreign minorities, germany	0.0777
401	pred.bt.3	foreign minorities, germany	0.0777
401	pred.bt.4	foreign minorities, germany	0.0777
401	pred.bt.5	foreign minorities, germany	0.0777
401	pred.bt.6	foreign minorities, germany	0.0777
401	pred.bt.7	foreign minorities, germany	0.0777
401	pred.bt.8	foreign minorities, germany	0.0777
401	pred.bt.9	foreign minorities, germany	0.0777
402	-1	behavioral genetics	0.2505
402	pred.bt.1	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.10	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.2	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.3	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.4	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.5	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.6	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.7	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.8	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
402	pred.bt.9	behavioral genetics behavior genetics association eysenck personality questionnaire evolutionary developmental psychology behavioural genetics	0.3377
403	-1	osteoporosis	0.661
403	pred.bt.1	osteoporosis bone fractur decemb	0.6868
403	pred.bt.10	osteoporosis bone fractur decemb	0.6868
403	pred.bt.2	osteoporosis bone fractur decemb	0.6868
403	pred.bt.3	osteoporosis bone fractur decemb	0.6868
403	pred.bt.4	osteoporosis bone fractur decemb	0.6868
403	pred.bt.5	osteoporosis bone fractur decemb	0.6868
403	pred.bt.6	osteoporosis bone fractur decemb	0.6868
403	pred.bt.7	osteoporosis bone fractur decemb	0.6868
403	pred.bt.8	osteoporosis bone fractur decemb	0.6868
403	pred.bt.9	osteoporosis bone fractur decemb	0.6868
404	-1	ireland, peace talks	0.1501
404	pred.bt.1	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.10	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.2	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.3	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.4	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.5	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.6	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.7	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.8	ireland peace talks killeevi donaghcump i	0.2002
404	pred.bt.9	ireland peace talks killeevi donaghcump i	0.2002
405	-1	cosmic events	0.1929
405	pred.bt.1	cosmic events	0.1929
405	pred.bt.10	cosmic events	0.1929
405	pred.bt.2	cosmic events	0.1929
405	pred.bt.3	cosmic events	0.1929
405	pred.bt.4	cosmic events	0.1929
405	pred.bt.5	cosmic events	0.1929
