qid	order	query	bm25.ndcg
690	-1	college education advantage	0.0
690	bt_nllb_russian	The advantages of higher education	0.04
690	bt_nllb_arabic	The advantage of university education	0.0342
690	bt_nllb_chinese_yue	The benefits of college education	0.0281
690	bt_nllb_korean	The benefits of a college education	0.0281
690	bt_nllb_tamil	The benefits of college education	0.0281
690	bt_nllb_french	The benefits of higher education	0.0273
690	bt_nllb_german	The benefits of higher education	0.0273
691	-1	clear-cutting forests	0.5893
692	-1	prostate cancer detection treatment	0.6337
692	bt_nllb_french	treatment for prostate cancer	0.73
692	bt_nllb_korean	Treatment for prostate cancer	0.73
692	bt_nllb_persian	Treatment for prostate cancer	0.73
692	bt_nllb_swahili	treatment for prostate cancer	0.73
692	bt_nllb_tamil	The treatment for prostate cancer	0.73
693	-1	newspapers electronic media	0.5365
694	-1	compost pile	0.546
694	bt_nllb_chinese_yue	Compost	0.5606
695	-1	white collar crime sentence	0.3922
696	-1	safety plastic surgery	0.5338
697	-1	air traffic controller	0.217
698	-1	literacy rates Africa	0.7058
698	bt_nllb_chinese_yue	Literacy in Africa	0.7424
698	bt_nllb_russian	literacy in Africa	0.7424
699	-1	term limits	0.5581
700	-1	gasoline tax U.S.	0.0498
700	bt_nllb_korean	Gasoline tax	0.4009
700	bt_nllb_german	Gas tax	0.2253
700	bt_nllb_french	US gas tax	0.1593
